App,Package,Start Time,Duration,Filename
"System",,"Jan. 3, 2018 @ 07:25:55 PM","6 min 46 sec",""

Time  [ms],"CPU Load [%]",Time  [ms],"Memory Usage [KB]",Time  [ms],"CPU Load (Normalized) [%]",
234708,100,234713,1273560,234728,83,
234806,78,234807,1272892,234816,62,
234918,97,234922,1277952,234931,82,
235019,94,235043,1283076,235098,80,
235115,97,235116,1279780,235130,80,
235215,89,235217,1274420,235229,72,
235331,97,235332,1276952,235371,83,
235423,91,235427,1274020,235456,77,
235527,76,235528,1270680,235534,62,
235676,81,235677,1275408,235695,70,
235781,100,235782,1280388,235849,83,
235850,100,235854,1275772,235883,83,
235939,84,235940,1272112,235981,70,
236041,93,236042,1272468,236057,77,
236148,100,236149,1274340,236164,83,
236252,82,236253,1271148,236262,68,
236358,61,236359,1276972,236414,52,
236481,98,236483,1275780,236570,82,
236594,100,236596,1274432,236605,83,
236692,78,236693,1274848,236711,65,
236789,96,236797,1274052,236874,81,
236898,97,236900,1275552,236915,81,
236999,91,237000,1271572,237010,74,
237102,70,237103,1274636,237170,59,
237172,100,237173,1276268,237181,83,
237253,87,237254,1278984,237330,73,
237353,100,237356,1277448,237372,83,
237459,89,237461,1272092,237476,76,
237606,93,237609,1273456,237634,77,
237674,100,237675,1272584,237685,83,
237774,75,237775,1272296,237781,61,
237896,85,237897,1277552,237908,73,
238002,97,238003,1282008,238077,81,
238102,94,238103,1277900,238112,79,
238204,94,238211,1274176,238233,80,
238322,97,238341,1277172,238348,82,
238436,89,238437,1274668,238459,73,
238524,68,238525,1274008,238537,50,
238634,97,238638,1274384,238654,81,
238741,95,238742,1278776,238811,80,
238842,94,238843,1276084,238849,78,
238958,90,238966,1274240,239014,77,
239080,97,239081,1274888,239115,80,
239165,94,239167,1273840,239183,81,
239265,70,239266,1271036,239277,54,
239372,93,239373,1270160,239393,78,
239482,100,239483,1277924,239533,83,
239582,89,239583,1273208,239595,72,
239645,95,239646,1271824,239657,83,
239791,95,239793,1272732,239825,79,
239891,94,239892,1270904,239898,79,
239992,69,239993,1269904,239999,58,
240082,86,240095,1274876,240112,73,
240221,93,240249,1281280,240285,78,
240291,100,240292,1277080,240301,83,
240373,94,240375,1272208,240409,79,
240474,97,240476,1271684,240541,81,
240575,95,240576,1270792,240596,79,
240683,80,240683,1270404,240694,68,
240802,76,240803,1280688,240844,63,
240903,92,240904,1274072,241011,77,
241016,100,241017,1273672,241027,83,
241122,95,241123,1274328,241129,80,
241212,94,241213,1274384,241224,79,
241299,96,241302,1274524,241321,81,
241385,96,241386,1273688,241395,81,
241474,75,241476,1267608,241485,61,
241597,80,241598,1278316,241614,67,
241700,90,241701,1274068,241783,76,
241800,95,241801,1272220,241828,79,
241907,97,241909,1272300,241931,81,
242008,90,242010,1269236,242077,76,
242109,100,242110,1270844,242124,83,
242209,89,242210,1268572,242218,72,
242311,50,242312,1270220,242328,43,
242411,97,242412,1271580,242423,81,
242517,95,242518,1276204,242545,81,
242618,89,242621,1273560,242633,76,
242724,90,242727,1271536,242774,75,
242845,97,242847,1272036,242873,82,
242932,97,242935,1270996,242948,81,
243032,64,243033,1270448,243045,53,
243137,82,243138,1278716,243163,68,
243291,92,243293,1278872,243329,77,
243338,100,243339,1272956,243365,83,
243449,86,243450,1272344,243461,71,
243546,92,243547,1273348,243651,79,
243657,93,243659,1273084,243676,78,
243749,91,243750,1269816,243765,76,
243851,67,243852,1271868,243859,54,
243954,87,243957,1272980,244073,72,
244075,97,244080,1273904,244099,83,
244154,100,244156,1273668,244180,81,
244259,95,244262,1273432,244305,81,
244364,100,244374,1274676,244419,83,
244460,92,244461,1272632,244478,77,
244560,97,244561,1272588,244571,81,
244661,84,244663,1272452,244671,69,
244765,92,244769,1281132,244786,77,
244862,100,244863,1274060,244923,83,
244963,100,244964,1272824,244980,83,
245068,90,245069,1272912,245077,76,
245172,93,245173,1272692,245180,78,
245272,94,245273,1271460,245282,80,
245373,85,245375,1269416,245383,71,
245475,69,245476,1275388,245526,58,
245587,95,245589,1274508,245698,80,
245701,100,245702,1274684,245715,83,
245791,97,245792,1274824,245821,81,
245902,97,245903,1274336,245944,81,
246022,97,246028,1271884,246042,82,
246123,92,246124,1270076,246130,75,
246251,56,246272,1279968,246297,57,
246333,94,246335,1272956,246390,79,
246455,100,246457,1274896,246482,83,
246533,90,246537,1271892,246572,75,
246634,92,246635,1272232,246647,77,
246742,93,246743,1274756,246776,78,
246835,94,246840,1271724,246853,79,
246935,61,246936,1271520,246950,50,
247037,97,247039,1276496,247052,83,
247111,90,247112,1275280,247119,74,
247210,100,247212,1273992,247228,83,
247379,94,247381,1274408,247480,80,
247488,98,247489,1275232,247501,81,
247513,91,247517,1273404,247532,73,
247613,92,247614,1270992,247623,77,
247772,79,247776,1273180,247795,68,
247881,91,247882,1276808,247942,75,
247968,100,247970,1273528,247992,81,
248069,86,248070,1271340,248088,73,
248182,97,248183,1272016,248226,81,
248285,95,248296,1269784,248309,80,
248385,70,248387,1268712,248401,56,
248501,70,248503,1276304,248532,56,
248611,90,248612,1274172,248719,76,
248721,100,248722,1273920,248737,83,
248752,100,248753,1274312,248765,83,
248856,92,248857,1271080,248867,77,
248962,93,248963,1273540,249004,78,
249065,95,249066,1271268,249078,80,
249165,71,249165,1270664,249178,60,
249282,76,249283,1275752,249312,64,
249392,90,249393,1274400,249481,76,
249495,100,249501,1273256,249512,83,
249596,89,249597,1273788,249622,73,
249696,92,249697,1273300,249705,75,
249799,95,249805,1273760,249823,81,
249904,86,249905,1270792,249913,71,
250014,80,250015,1276808,250051,66,
250068,100,250069,1275540,250078,83,
250164,92,250165,1279212,250204,77,
250265,95,250266,1277820,250283,79,
250372,93,250373,1272212,250385,78,
250478,95,250479,1274660,250517,80,
250585,93,250586,1272152,250608,77,
250685,82,250690,1271884,250727,71,
250788,95,250789,1273656,250820,79,
250886,89,250887,1274020,250966,73,
250987,100,250988,1271708,251005,83,
251087,90,251088,1272136,251104,75,
251192,92,251195,1272156,251208,77,
251292,95,251294,1271044,251323,79,
251396,100,251398,1270944,251423,83,
251497,59,251498,1269696,251508,46,
251601,97,251605,1273504,251614,82,
251704,92,251729,1279660,251767,78,
251805,100,251806,1275556,251815,83,
251905,90,251906,1272792,251916,75,
252056,96,252058,1271324,252072,81,
252156,87,252158,1270148,252163,71,
252311,68,252312,1281808,252331,58,
252357,87,252359,1273452,252491,77,
252493,100,252509,1275956,252521,83,
252559,95,252561,1273664,252574,79,
252668,90,252672,1271780,252687,75,
252779,100,252781,1274252,252823,83,
252880,100,252881,1271844,252896,81,
252973,61,252974,1271460,252981,49,
253076,75,253077,1281004,253123,62,
253183,95,253184,1275364,253228,80,
253288,100,253289,1274592,253298,83,
253395,88,253397,1273492,253407,72,
253501,90,253502,1275620,253537,77,
253600,94,253601,1273804,253655,79,
253704,88,253705,1269488,253718,73,
253755,71,253757,1267624,253764,60,
253857,92,253859,1271700,253869,78,
253981,98,253982,1277624,254028,82,
254076,87,254079,1272428,254098,74,
254200,95,254202,1273104,254283,80,
254342,96,254343,1269296,254365,80,
254387,86,254388,1269116,254400,70,
254549,88,254551,1274188,254561,75,
254595,90,254596,1271808,254700,75,
254709,100,254710,1280444,254733,82,
254802,92,254803,1270312,254837,79,
254903,92,254904,1271716,254916,77,
255003,97,255004,1273456,255015,81,
255107,97,255109,1271112,255120,79,
255211,65,255213,1272596,255278,54,
255311,100,255312,1271980,255320,81,
255421,95,255422,1279380,255444,82,
255522,84,255528,1272760,255580,71,
255624,94,255625,1273156,255634,79,
255737,97,255738,1274280,255762,81,
255834,95,255835,1271032,255844,80,
255933,63,255934,1270200,255940,53,
256038,80,256040,1280228,256059,69,
256146,90,256147,1277880,256167,75,
256246,100,256247,1275772,256263,83,
256346,89,256347,1273740,256367,75,
256447,92,256448,1272984,256511,77,
256547,92,256548,1272124,256573,78,
256648,82,256650,1271904,256663,67,
256802,82,256804,1275044,256811,69,
256866,83,256868,1274944,256918,69,
256980,100,256982,1274168,256995,83,
257070,89,257071,1270392,257108,75,
257181,97,257182,1270784,257254,81,
257292,97,257295,1270964,257308,82,
257395,80,257397,1270220,257406,67,
257494,76,257495,1278296,257516,64,
257624,100,257625,1275284,257696,83,
257702,100,257704,1272904,257726,83,
257822,85,257823,1273096,257843,71,
257914,89,257915,1273780,257933,74,
257993,100,257998,1275064,258025,83,
258076,90,258088,1272980,258102,77,
258177,87,258177,1269748,258183,72,
258278,90,258280,1274556,258295,76,
258391,97,258392,1280048,258432,82,
258482,94,258483,1276784,258492,78,
258592,86,258593,1273740,258604,72,
258708,100,258717,1272792,258749,83,
258806,91,258807,1272200,258821,77,
258900,61,258902,1270828,258909,46,
259001,72,259020,1278760,259043,63,
259106,90,259108,1276244,259206,73,
259211,100,259212,1281916,259231,83,
259311,91,259313,1272600,259360,78,
259417,91,259419,1273880,259434,76,
259521,100,259523,1273724,259536,83,
259629,90,259630,1272556,259641,74,
259751,70,259752,1275296,259794,56,
259799,100,259804,1273780,259827,83,
259892,95,259893,1274952,259982,79,
259994,100,259995,1272316,260010,83,
260098,84,260099,1270940,260112,70,
260219,100,260224,1273840,260250,83,
260305,91,260306,1271008,260357,76,
260402,87,260403,1268336,260413,71,
260507,92,260509,1272596,260531,80,
260615,97,260616,1277016,260627,81,
260715,94,260717,1275140,260727,79,
260822,92,260823,1272232,260836,73,
260939,95,260941,1272692,261002,83,
261051,95,261052,1270228,261058,79,
261099,76,261100,1269540,261107,60,
261212,80,261213,1278120,261234,68,
261322,93,261323,1276196,261415,78,
261416,100,261417,1274580,261435,83,
261513,90,261541,1272620,261557,77,
261621,93,261622,1273200,261635,75,
261725,97,261727,1273620,261739,81,
261820,92,261828,1272260,261835,77,
261921,56,261922,1271560,261929,42,
262028,92,262029,1274788,262038,78,
262156,88,262167,1280300,262205,75,
262233,93,262235,1276084,262245,75,
262334,95,262335,1273860,262350,79,
262439,94,262440,1276148,262448,80,
262541,97,262542,1273620,262549,81,
262641,84,262642,1271236,262650,69,
262742,83,262743,1281340,262753,70,
262843,92,262844,1273376,262869,78,
262945,97,262953,1273492,262985,82,
263072,90,263074,1271760,263096,74,
263156,100,263158,1270252,263247,83,
263265,100,263266,1271008,263280,83,
263360,79,263361,1270060,263372,66,
263471,72,263472,1274960,263479,58,
263535,100,263536,1275032,263547,83,
263642,89,263643,1279564,263683,74,
263744,97,263745,1274256,263754,81,
263846,100,263847,1270972,263854,83,
263997,95,263998,1271148,264047,79,
264049,100,264050,1271500,264070,83,
264149,72,264150,1270972,264156,60,
264256,95,264258,1273876,264280,80,
264355,97,264356,1277448,264428,81,
264472,95,264473,1276072,264482,79,
264591,87,264596,1273604,264641,73,
264693,100,264705,1276336,264735,83,
264794,97,264795,1270776,264803,81,
264895,67,264942,1277884,264986,67,
264995,100,264996,1272336,265004,76,
265096,97,265097,1279684,265138,83,
265196,85,265197,1276828,265208,72,
265297,94,265298,1274052,265342,79,
265354,92,265355,1273148,265423,77,
265455,100,265456,1272000,265477,83,
265555,84,265556,1271584,265566,70,
265656,95,265657,1277528,265683,79,
265758,87,265759,1273408,265860,74,
265869,100,265871,1273744,265886,83,
265962,89,265963,1270232,266001,74,
266065,90,266066,1270204,266149,75,
266165,100,266166,1271328,266185,83,
266266,92,266267,1269808,266281,77,
266388,71,266389,1275680,266453,64,
266484,94,266485,1271480,266495,77,
266585,97,266606,1278976,266625,82,
266691,92,266692,1271184,266729,76,
266789,89,266790,1271952,266827,75,
266896,100,266897,1274768,266934,83,
266994,97,266998,1271824,267024,81,
267093,78,267094,1271444,267150,64,
267194,92,267196,1272000,267205,77,
267317,100,267322,1280624,267328,83,
267399,90,267401,1272828,267409,73,
267507,95,267509,1274692,267539,79,
267646,96,267647,1270984,267692,80,
267748,69,267749,1270584,267762,59,
267866,91,267869,1275572,267893,76,
267981,100,267985,1281212,268045,83,
268047,100,268048,1276348,268064,83,
268130,81,268131,1271916,268164,70,
268239,93,268241,1273516,268255,78,
268346,100,268347,1274400,268367,83,
268449,79,268450,1272400,268461,67,
268559,68,268564,1276988,268610,57,
268652,90,268654,1270124,268670,74,
268762,100,268784,1277992,268813,82,
268855,86,268857,1272368,268874,72,
268957,88,268958,1271564,268975,73,
269057,100,269058,1274204,269098,83,
269162,95,269163,1272132,269178,80,
269261,79,269263,1268984,269270,66,
269370,90,269372,1274512,269380,76,
269473,95,269474,1278564,269483,79,
269577,92,269578,1275912,269586,77,
269682,89,269683,1272708,269694,73,
269807,96,269830,1273964,269852,82,
269903,97,269905,1270492,269916,80,
270003,51,270004,1270200,270010,43,
270103,78,270105,1279900,270128,65,
270254,91,270255,1280544,270293,76,
270354,90,270356,1273604,270376,76,
270416,100,270417,1272316,270432,83,
270571,94,270572,1274256,270580,79,
270681,95,270682,1271752,270694,80,
270774,75,270821,1281072,270851,70,
270861,96,270865,1274276,270887,80,
271003,100,271004,1280812,271030,83,
271033,100,271034,1275512,271045,83,
271133,92,271134,1274632,271154,77,
271233,92,271264,1276232,271311,79,
271342,100,271343,1275384,271363,83,
271446,82,271447,1271684,271455,68,
271566,77,271566,1274496,271604,65,
271659,88,271660,1271900,271722,74,
271762,100,271763,1278544,271808,83,
271861,94,271862,1273388,271890,79,
271964,97,271965,1270200,271980,81,
272064,97,272065,1272748,272098,81,
272169,92,272170,1270496,272182,78,
272269,61,272272,1269708,272285,47,
272370,81,272371,1278340,272415,68,
272482,97,272489,1273980,272570,82,
272583,100,272584,1272340,272595,83,
272684,87,272685,1272784,272713,73,
272788,92,272789,1272500,272867,77,
272889,100,272890,1272424,272899,83,
272989,92,272990,1269344,272996,77,
273091,45,273153,1270692,273164,56,
273191,97,273193,1272448,273199,75,
273292,92,273329,1280924,273345,80,
273395,94,273396,1275228,273413,77,
273500,92,273503,1273784,273519,78,
273621,98,273622,1272480,273653,82,
273699,96,273701,1271384,273708,81,
273750,80,273751,1270604,273765,66,
273861,69,273862,1276360,273869,56,
274015,93,274022,1279528,274086,78,
274105,100,274106,1276268,274121,83,
274155,78,274157,1274628,274168,66,
274255,94,274257,1272944,274268,80,
274356,92,274358,1276208,274396,78,
274457,100,274459,1274180,274482,83,
274558,82,274560,1270768,274630,67,
274659,97,274661,1273444,274668,81,
274772,93,274773,1278276,274825,79,
274862,96,274863,1274864,274869,79,
274972,86,274973,1271712,274979,70,
275091,95,275092,1274516,275118,82,
275197,95,275199,1270436,275207,80,
275294,55,275296,1270156,275303,43,
275402,77,275403,1280532,275428,64,
275502,92,275503,1277120,275584,77,
275612,95,275614,1276596,275638,80,
275712,97,275713,1270912,275727,79,
275821,93,275822,1273940,275872,80,
275922,94,275923,1270604,275933,79,
276024,76,276025,1270580,276039,63,
276129,92,276131,1282180,276152,78,
276232,95,276233,1276164,276299,79,
276330,100,276332,1275344,276339,83,
276432,86,276433,1273032,276447,71,
276543,95,276552,1275396,276611,80,
276645,95,276646,1272908,276680,79,
276743,85,276745,1270332,276751,72,
276855,68,276856,1278700,276880,56,
276961,88,276962,1276484,277027,74,
277062,100,277064,1278508,277079,83,
277124,85,277125,1276032,277137,67,
277244,91,277250,1273152,277350,79,
277352,100,277354,1273980,277388,83,
277439,90,277444,1272996,277453,76,
277539,76,277540,1269784,277617,69,
277640,94,277644,1271412,277688,76,
277771,100,277772,1280256,277778,83,
277841,100,277842,1273776,277852,83,
277944,95,277947,1270768,277964,79,
278045,94,278046,1273544,278080,79,
278147,92,278151,1271608,278173,78,
278247,64,278248,1270696,278264,49,
278353,78,278354,1281552,278385,68,
278453,92,278453,1274088,278544,78,
278553,100,278555,1272784,278563,83,
278656,82,278657,1273544,278681,69,
278761,90,278763,1272736,278830,75,
278857,100,278858,1272816,278866,83,
278957,84,278960,1272172,278971,72,
279069,79,279080,1275852,279111,69,
279183,93,279185,1275600,279271,76,
279277,100,279285,1274060,279301,83,
279332,90,279333,1274220,279349,71,
279435,90,279435,1273400,279447,75,
279541,93,279549,1274400,279575,80,
279639,96,279645,1272176,279655,81,
279740,64,279741,1271052,279749,53,
279891,89,279893,1274268,279905,74,
279997,95,279998,1281772,280027,79,
280098,94,280100,1274800,280152,80,
280214,93,280217,1273472,280245,77,
280259,93,280260,1274340,280323,80,
280359,95,280361,1274760,280369,79,
280459,82,280460,1272624,280465,67,
280611,90,280613,1275928,280632,76,
280681,96,280682,1273256,280764,81,
280815,92,280816,1275336,280834,77,
280915,87,280917,1272232,280941,73,
280965,100,280966,1273612,280988,83,
281078,95,281079,1274508,281104,80,
281174,97,281176,1269556,281187,81,
281274,52,281275,1269052,281281,44,
281387,86,281388,1274780,281400,72,
281507,95,281508,1279640,281547,80,
281602,89,281603,1276536,281610,73,
281704,90,281706,1271700,281717,78,
281818,95,281819,1274128,281859,80,
281869,100,281878,1274040,281901,83,
281968,97,281970,1271556,282001,81,
282069,67,282070,1271164,282084,55,
282173,86,282180,1283040,282203,72,
282289,97,282292,1276624,282369,82,
282381,100,282382,1273432,282403,83,
282482,90,282483,1273940,282490,75,
282582,94,282591,1273816,282677,79,
282684,100,282686,1272888,282705,83,
282784,87,282785,1271344,282792,72,
282901,66,282902,1276540,282910,56,
283000,97,283001,1273596,283010,81,
283099,100,283131,1282204,283157,83,
283197,89,283199,1278100,283212,68,
283302,97,283303,1274848,283352,80,
283403,97,283404,1275304,283453,83,
283503,95,283504,1272936,283514,77,
283604,85,283605,1269400,283618,71,
283706,79,283707,1279868,283731,66,
283811,95,283812,1275064,283930,79,
283931,100,283936,1274096,283946,83,
284022,87,284023,1272292,284047,73,
284124,97,284125,1271200,284212,81,
284231,100,284236,1273616,284248,83,
284330,85,284331,1270984,284343,70,
284442,77,284443,1272776,284513,63,
284532,97,284533,1271844,284546,78,
284632,97,284664,1279728,284694,83,
284733,94,284734,1274228,284752,73,
284834,92,284835,1272668,284851,79,
284935,100,284936,1275220,284986,83,
285036,95,285037,1271476,285070,79,
285138,80,285146,1270412,285154,66,
285240,75,285241,1279760,285248,63,
285339,94,285341,1276668,285348,79,
285459,100,285461,1276724,285485,83,
285547,86,285568,1271940,285585,73,
285646,94,285647,1272600,285717,78,
285752,100,285753,1273648,285762,83,
285853,81,285855,1271544,285862,68,
285953,45,285955,1271664,286032,36,
286054,95,286056,1277072,286068,77,
286172,91,286173,1279736,286179,78,
286272,84,286273,1276620,286288,69,
286377,94,286379,1274364,286399,81,
286478,92,286479,1275976,286559,78,
286588,100,286589,1274644,286642,83,
286679,87,286680,1271272,286691,70,
286781,53,286783,1272256,286793,42,
286890,92,286891,1271408,286907,78,
286994,97,286995,1278732,287047,81,
287096,85,287097,1273972,287159,71,
287200,94,287202,1270676,287212,80,
287320,100,287322,1273460,287331,83,
287407,93,287408,1270812,287424,76,
287508,66,287509,1270100,287514,55,
287564,80,287565,1276648,287618,70,
287704,100,287705,1278276,287745,83,
287784,100,287785,1273500,287801,83,
287874,92,287906,1273460,287923,74,
287974,89,287975,1272648,287983,77,
288074,95,288079,1275136,288107,80,
288178,94,288179,1272804,288189,79,
288331,87,288332,1280592,288339,72,
288402,82,288403,1274432,288502,68,
288513,100,288515,1274592,288532,83,
288605,86,288606,1273992,288640,73,
288710,97,288711,1274148,288800,81,
288811,100,288813,1275392,288831,83,
288912,95,288913,1271528,288919,77,
289013,81,289014,1277388,289046,69,
289113,89,289114,1275112,289213,75,
289224,100,289226,1275356,289239,83,
289314,76,289315,1275104,289339,63,
289415,97,289416,1274184,289428,81,
289522,97,289523,1274788,289538,82,
289621,87,289622,1272624,289631,72,
289671,73,289672,1269468,289686,61,
289782,82,289783,1277308,289803,69,
289910,85,289922,1279696,289979,75,
289986,97,289987,1273456,289997,80,
290087,94,290089,1270440,290107,79,
290187,91,290188,1271216,290269,77,
290292,100,290294,1272064,290304,83,
290392,80,290393,1270600,290403,66,
290494,84,290495,1276256,290525,70,
290602,90,290603,1274032,290693,76,
290711,100,290713,1273508,290719,83,
290812,89,290813,1272112,290826,75,
290915,97,290917,1274520,290935,81,
291017,89,291018,1272432,291049,75,
291117,87,291118,1269620,291128,71,
291241,74,291242,1278856,291249,63,
291331,94,291332,1275100,291366,79,
291437,100,291438,1274328,291459,83,
291540,90,291541,1274700,291556,76,
291688,96,291701,1274256,291724,81,
291739,100,291742,1272448,291758,83,
291842,87,291850,1270960,291864,73,
291944,87,291945,1277224,291999,72,
292121,98,292122,1281420,292128,82,
292172,100,292173,1276060,292196,83,
292323,96,292325,1272396,292335,81,
292431,95,292432,1275468,292477,80,
292539,97,292540,1273484,292554,80,
292588,78,292589,1273056,292603,70,
292743,84,292745,1272224,292769,69,
292891,98,292893,1273452,292913,82,
292957,81,292958,1272672,292995,67,
293057,95,293058,1270832,293101,80,
293164,95,293165,1273980,293189,80,
293266,94,293268,1271248,293283,79,
293368,69,293369,1271260,293382,58,
293485,93,293487,1273432,293497,78,
293582,95,293583,1277680,293626,80,
293632,100,293633,1273288,293653,83,
293793,87,293803,1273300,293846,73,
293894,100,293895,1275488,293915,83,
294001,90,294003,1270648,294016,76,
294051,71,294052,1270148,294060,60,
294151,55,294152,1270500,294162,45,
294254,89,294263,1275904,294272,76,
294373,93,294387,1281864,294421,78,
294454,96,294458,1278224,294469,80,
294555,97,294557,1272176,294584,81,
294662,95,294663,1274848,294702,80,
294762,97,294763,1272612,294786,81,
294863,72,294865,1271772,294871,60,
294999,71,295000,1283412,295021,60,
295067,96,295069,1273756,295155,80,
295183,100,295184,1278220,295205,83,
295272,76,295305,1274320,295322,67,
295395,92,295398,1274980,295427,76,
295492,95,295493,1275908,295509,78,
295593,100,295594,1272096,295604,83,
295695,74,295698,1269988,295763,70,
295794,95,295795,1271480,295807,69,
295902,93,295903,1278588,295910,80,
295995,91,295996,1275044,296005,76,
296124,92,296146,1272072,296176,78,
296234,100,296240,1271596,296248,83,
296261,100,296266,1271548,296278,83,
296362,85,296363,1270396,296374,71,
296472,82,296473,1279368,296517,71,
296592,93,296593,1278232,296673,77,
296681,100,296682,1275848,296697,83,
296778,90,296778,1272668,296801,76,
296885,93,296886,1273380,296947,78,
296986,97,296987,1271652,296999,81,
297086,81,297087,1271184,297094,66,
297187,69,297188,1279244,297226,59,
297299,100,297301,1274620,297400,83,
297402,100,297403,1273476,297412,83,
297507,87,297508,1273676,297530,73,
297615,93,297616,1274032,297682,78,
297715,97,297716,1274176,297738,81,
297818,95,297819,1271132,297825,80,
297920,51,297921,1271772,298018,41,
298022,97,298023,1276068,298032,83,
298132,95,298133,1280032,298182,80,
298232,92,298233,1277464,298250,77,
298341,95,298343,1272476,298382,77,
298443,97,298444,1275492,298460,83,
298546,92,298549,1273244,298557,78,
298657,76,298658,1276060,298719,62,
298726,100,298728,1277244,298737,83,
298813,94,298815,1275852,298881,79,
298909,100,298920,1274576,298932,83,
299029,89,299034,1272384,299054,74,
299122,95,299123,1271836,299195,79,
299245,93,299248,1271416,299260,78,
299345,77,299346,1271420,299355,63,
299462,61,299463,1276312,299517,53,
299520,100,299526,1276160,299545,83,
299621,100,299623,1277968,299674,83,
299723,92,299725,1276268,299735,77,
299830,90,299831,1273248,299845,76,
299951,92,299952,1275908,300010,76,
300046,96,300048,1273476,300067,81,
300133,87,300134,1270032,300143,71,
300244,87,300246,1274924,300259,74,
300346,94,300347,1278220,300405,79,
300448,100,300449,1277192,300469,83,
300547,84,300549,1274108,300560,70,
300647,95,300649,1273248,300719,79,
300751,95,300754,1272092,300801,80,
300850,87,300851,1271788,300859,68,
300950,92,300951,1282956,300972,79,
301051,95,301052,1279424,301086,80,
301152,100,301153,1277636,301187,83,
301256,90,301257,1273336,301271,76,
301356,100,301357,1274744,301418,83,
301457,95,301458,1274148,301474,79,
301559,81,301561,1273384,301570,70,
301672,75,301673,1275544,301746,61,
301774,92,301775,1270556,301782,77,
301873,100,301874,1278944,301892,83,
301973,77,301974,1271680,301987,64,
302075,97,302078,1272280,302087,82,
302177,97,302179,1272936,302206,79,
302278,92,302284,1271908,302309,79,
302377,87,302378,1269356,302384,70,
302479,92,302481,1274504,302489,79,
302590,92,302591,1278772,302633,77,
302679,97,302681,1275864,302687,81,
302794,87,302796,1272756,302836,73,
302894,97,302895,1275004,302935,81,
302996,92,303007,1271224,303019,78,
303096,63,303097,1270048,303103,45,
303198,92,303199,1275900,303217,77,
303302,95,303303,1279800,303368,79,
303408,95,303409,1275412,303415,79,
303512,93,303514,1272004,303554,78,
303616,95,303617,1274768,303654,79,
303718,92,303725,1272476,303737,78,
303817,73,303818,1271556,303825,59,
303922,80,303927,1283092,303952,67,
304028,95,304030,1277000,304056,80,
304130,100,304134,1275388,304150,83,
304238,82,304241,1275172,304257,68,
304345,95,304349,1275188,304414,79,
304447,100,304448,1275580,304464,83,
304548,95,304549,1272452,304567,80,
304671,85,304672,1277176,304687,73,
304750,100,304751,1271336,304763,83,
304811,93,304812,1274792,304820,77,
304913,100,304915,1273420,304922,83,
305018,90,305021,1273700,305039,76,
305152,98,305171,1272884,305201,82,
305222,93,305225,1270264,305237,76,
305322,82,305324,1269540,305331,69,
305424,90,305425,1281252,305438,75,
305528,89,305529,1278056,305537,76,
305630,100,305631,1276632,305653,83,
305732,93,305733,1271280,305749,78,
305832,94,305880,1272696,305913,80,
305932,97,305938,1271516,305945,80,
306033,68,306034,1270972,306041,56,
306134,68,306136,1278800,306169,57,
306241,97,306242,1275988,306341,81,
306383,94,306384,1275628,306395,77,
306442,86,306457,1273752,306473,77,
306543,95,306545,1273768,306643,79,
306660,95,306661,1272684,306674,80,
306763,80,306764,1271964,306772,64,
306872,82,306873,1282832,306896,70,
306982,97,306983,1277456,307054,81,
307082,100,307083,1275580,307091,79,
307182,90,307183,1273840,307196,79,
307301,89,307302,1276364,307331,75,
307393,97,307394,1273848,307402,81,
307493,79,307497,1271412,307512,66,
307594,92,307595,1276084,307619,77,
307697,100,307698,1275848,307784,83,
307797,97,307798,1274200,307807,81,
307898,84,307899,1272296,307912,69,
308008,95,308009,1274600,308080,82,
308105,97,308106,1270712,308125,81,
308206,79,308207,1269560,308217,66,
308342,79,308344,1281204,308359,65,
308408,77,308409,1273212,308416,66,
308517,97,308521,1274880,308549,82,
308614,86,308615,1271572,308657,70,
308724,95,308725,1271972,308742,80,
308826,100,308827,1273404,308846,83,
308928,86,308929,1271664,308938,70,
308978,71,308979,1271384,308989,59,
309078,83,309087,1282760,309111,72,
309201,94,309202,1277004,309276,78,
309303,97,309304,1275504,309318,81,
309412,92,309415,1273224,309435,77,
309508,100,309509,1275200,309586,83,
309631,93,309632,1273460,309658,79,
309713,82,309714,1271172,309722,64,
309822,81,309824,1280332,309851,68,
309931,93,309932,1279404,309939,77,
310031,95,310032,1277052,310043,79,
310133,87,310134,1275192,310143,73,
310291,100,310292,1277824,310299,83,
310342,90,310354,1272488,310363,77,
310445,77,310447,1272244,310460,62,
310604,76,310605,1277456,310625,64,
310672,86,310673,1277468,310771,72,
310782,100,310792,1277672,310800,83,
310902,91,310903,1276000,310921,77,
310977,95,310978,1276172,311009,78,
311100,100,311101,1275604,311108,83,
311157,91,311170,1273736,311176,70,
311244,71,311247,1273124,311255,59,
311386,92,311392,1275564,311435,78,
311501,100,311502,1284404,311537,83,
311585,92,311587,1276520,311596,76,
311696,97,311700,1274044,311729,82,
311800,95,311802,1276624,311837,79,
311896,97,311898,1273308,311907,81,
312001,75,312002,1276316,312009,63,
312072,100,312073,1278744,312096,83,
312212,100,312213,1282392,312257,83,
312258,100,312259,1276932,312268,83,
312365,88,312366,1276604,312378,72,
312464,92,312466,1276988,312478,77,
312566,100,312567,1275512,312610,83,
312665,89,312666,1272100,312672,75,
312775,84,312783,1276772,312800,72,
312876,90,312877,1279584,312917,75,
312976,100,312978,1277208,313001,83,
313078,86,313079,1276080,313107,73,
313192,97,313193,1278880,313237,82,
313298,95,313299,1274368,313324,80,
