App,Package,Start Time,Duration,Filename
"System",,"Jan. 3, 2018 @ 07:40:55 PM","6 min 46 sec",""

Time  [ms],"CPU Load [%]",Time  [ms],"Memory Usage [KB]",Time  [ms],"CPU Load (Normalized) [%]",
311719,88,311720,1304436,311771,74,
311831,100,311832,1304752,311851,83,
311930,92,311932,1302496,311949,77,
312032,73,312034,1298392,312039,61,
312132,78,312144,1309732,312173,67,
312232,92,312234,1304608,312286,76,
312334,95,312337,1303796,312356,80,
312434,95,312435,1301360,312456,79,
312538,97,312539,1301176,312548,81,
312638,90,312641,1301448,312657,75,
312739,86,312740,1299864,312748,72,
312845,70,312846,1305408,312904,64,
312949,92,312968,1301704,312975,77,
313070,100,313075,1303000,313089,83,
313152,86,313153,1300824,313191,72,
313260,95,313261,1302788,313273,79,
313313,90,313314,1304036,313360,76,
313411,95,313412,1301564,313444,79,
313512,81,313513,1299400,313523,68,
313619,86,313620,1310704,313643,72,
313719,85,313721,1307104,313790,71,
313820,100,313821,1305888,313828,83,
313922,87,313924,1303456,313952,71,
314029,95,314030,1303156,314112,82,
314131,95,314134,1301112,314175,77,
314232,72,314233,1300376,314246,61,
314344,69,314351,1307648,314395,65,
314458,93,314459,1307004,314537,75,
314551,100,314555,1306008,314590,83,
314655,86,314656,1303668,314681,74,
314756,94,314766,1303732,314779,79,
314859,100,314860,1304916,314893,83,
314959,91,314960,1302488,314981,77,
315059,59,315060,1302688,315066,49,
315179,91,315180,1305324,315192,76,
315282,97,315291,1306192,315356,81,
315382,95,315383,1303528,315391,77,
315487,80,315493,1301640,315503,71,
315586,90,315587,1302712,315668,75,
315704,100,315704,1299924,315742,82,
315802,83,315803,1298452,315809,70,
315910,93,315912,1303200,315930,76,
316010,87,316011,1307724,316090,75,
316110,100,316112,1305512,316122,81,
316225,91,316226,1301176,316254,78,
316321,97,316338,1303892,316374,82,
316427,100,316433,1301232,316458,83,
316527,61,316528,1300160,316536,51,
316627,90,316628,1312080,316645,75,
316728,92,316729,1305284,316829,78,
316864,96,316866,1305820,316874,79,
316920,91,316922,1303912,316932,80,
317021,87,317022,1303120,317101,73,
317130,100,317131,1302604,317143,83,
317231,92,317232,1300096,317240,77,
317329,85,317330,1307960,317356,71,
317488,96,317490,1310900,317497,81,
317592,84,317593,1303140,317610,71,
317690,92,317693,1304440,317726,77,
317790,97,317791,1306524,317819,81,
317892,100,317893,1302360,317906,83,
317993,65,317994,1298880,318002,55,
318094,97,318095,1303920,318106,81,
318199,88,318201,1307292,318261,73,
318298,95,318300,1305704,318308,80,
318401,97,318403,1300168,318415,81,
318518,93,318519,1302900,318554,78,
318573,95,318574,1300912,318589,80,
318673,91,318674,1300212,318687,74,
318773,53,318774,1299864,318782,44,
318874,95,318876,1305632,318890,82,
318982,97,319023,1309200,319041,82,
319077,91,319078,1305044,319085,72,
319191,87,319192,1301604,319204,72,
319293,92,319294,1304672,319330,77,
319394,100,319399,1300616,319414,83,
319494,68,319495,1299464,319510,54,
319615,93,319617,1304884,319625,78,
319710,95,319711,1308184,319763,79,
319811,97,319812,1306716,319838,81,
319922,95,319923,1303972,319984,80,
320101,97,320103,1301336,320111,81,
320200,75,320201,1300600,320211,61,
320338,78,320340,1305600,320356,68,
320357,100,320359,1306064,320383,73,
320458,97,320459,1310352,320467,83,
320561,94,320562,1306308,320567,79,
320665,86,320667,1302952,320676,73,
320768,97,320769,1304976,320834,81,
320872,92,320874,1302884,320889,77,
320969,86,320970,1302468,320978,68,
321070,85,321071,1312572,321117,75,
321188,94,321207,1305600,321267,80,
321274,96,321276,1302016,321291,79,
321424,91,321425,1301452,321465,76,
321529,100,321530,1304664,321546,83,
321630,92,321631,1299832,321637,77,
321731,76,321733,1299112,321743,63,
321832,97,321834,1302436,321840,81,
321926,91,321927,1308704,321982,78,
321995,100,321997,1304532,322005,83,
322108,88,322109,1302740,322120,71,
322218,91,322220,1303840,322227,76,
322319,95,322322,1301664,322353,79,
322417,80,322418,1301036,322426,69,
322519,95,322520,1309336,322538,79,
322622,97,322623,1309420,322699,81,
322725,97,322727,1305680,322736,82,
322825,94,322827,1304208,322838,79,
322938,91,322939,1305344,322977,75,
323040,100,323051,1302780,323084,83,
323140,74,323141,1302424,323148,59,
323261,94,323268,1305724,323282,79,
323360,97,323361,1309348,323374,81,
323427,100,323428,1311916,323446,83,
323548,88,323549,1305796,323572,73,
323641,94,323643,1304976,323658,79,
323761,96,323762,1302792,323779,80,
323863,87,323864,1300260,323870,71,
323979,66,323980,1304188,324016,57,
324065,90,324066,1301180,324218,77,
324220,98,324221,1304420,324241,82,
324266,81,324268,1302664,324283,68,
324371,95,324372,1300932,324382,79,
324467,97,324468,1302964,324479,81,
324569,95,324570,1300168,324582,79,
324678,80,324679,1306600,324728,67,
324729,95,324731,1305528,324738,80,
324838,95,324839,1309424,324847,80,
324940,95,324941,1304624,324954,79,
325043,94,325044,1301688,325072,77,
325160,97,325161,1304376,325168,83,
325266,95,325268,1302132,325279,80,
325360,73,325362,1301544,325380,59,
325461,78,325462,1307612,325484,66,
325568,91,325569,1304584,325655,76,
325672,100,325673,1303960,325685,83,
325780,90,325782,1304388,325804,75,
325884,92,325886,1303632,325915,78,
325984,97,325987,1303088,326014,81,
326088,87,326089,1300584,326096,70,
326196,90,326197,1311552,326215,78,
326304,93,326306,1308372,326384,78,
326406,97,326407,1307176,326418,81,
326508,86,326509,1304600,326525,71,
326608,92,326609,1303420,326697,77,
326709,100,326711,1302104,326721,83,
326810,79,326812,1301316,326818,63,
326919,66,326920,1308856,326977,58,
327029,90,327030,1303680,327135,76,
327176,98,327182,1302592,327195,82,
327244,100,327246,1301780,327262,83,
327349,95,327352,1301148,327444,80,
327452,97,327453,1300572,327472,81,
327554,84,327555,1300628,327561,68,
327658,83,327659,1311060,327689,71,
327759,94,327761,1304976,327843,79,
327860,100,327861,1303180,327872,83,
328021,88,328022,1302312,328032,74,
328078,100,328079,1304484,328086,83,
328184,92,328187,1302536,328229,78,
328283,90,328285,1299820,328293,74,
328402,84,328404,1304800,328415,70,
328491,91,328492,1306212,328579,76,
328592,100,328593,1304740,328603,83,
328691,82,328705,1305116,328732,70,
328791,100,328793,1303456,328800,83,
328893,97,328895,1302756,328908,81,
328994,86,328995,1301796,329002,69,
329094,53,329096,1301676,329106,48,
329195,97,329197,1304980,329205,81,
329296,94,329297,1312064,329351,79,
329397,95,329399,1306912,329406,80,
329510,90,329516,1303052,329538,76,
329612,97,329613,1306196,329647,81,
329718,100,329720,1303816,329739,83,
329819,65,329821,1299732,329838,53,
329929,85,329930,1309140,329957,71,
330029,97,330043,1306080,330103,81,
330129,97,330131,1303040,330167,81,
330237,90,330238,1302712,330253,76,
330331,97,330332,1302404,330347,81,
330434,100,330438,1302332,330458,83,
330548,82,330549,1299072,330560,67,
330649,79,330650,1308100,330690,67,
330752,89,330754,1304608,330854,74,
330862,100,330864,1304108,330872,83,
330960,86,330961,1304052,330977,72,
331069,86,331070,1304064,331174,73,
331177,100,331178,1301440,331191,83,
331272,89,331273,1300368,331284,71,
331373,80,331375,1309436,331401,69,
331473,92,331474,1305416,331544,80,
331545,100,331546,1311572,331588,0,
331640,92,331641,1301292,331692,77,
331757,95,331758,1303340,331765,80,
331844,95,331845,1305056,331878,78,
331949,95,331951,1302232,331959,80,
332047,62,332048,1301928,332053,48,
332159,84,332160,1313416,332186,73,
332264,92,332265,1307252,332324,77,
332360,100,332361,1305612,332375,83,
332469,95,332471,1303464,332481,80,
332588,95,332589,1306744,332622,80,
332694,97,332695,1302304,332702,81,
332797,69,332798,1301268,332818,59,
332898,80,332899,1310596,332926,65,
333015,89,333016,1304088,333110,76,
333116,100,333118,1303400,333140,83,
333210,91,333211,1300500,333250,75,
333316,88,333317,1302304,333325,75,
333418,100,333419,1302144,333426,83,
333516,90,333518,1300836,333529,75,
333617,59,333618,1300652,333632,48,
333723,95,333724,1306112,333758,79,
333834,100,333835,1308460,333891,83,
333892,93,333894,1304156,333903,77,
333989,89,333990,1303708,334010,75,
334089,91,334090,1302956,334101,76,
334248,95,334253,1302640,334271,79,
334299,100,334301,1300568,334307,83,
334399,50,334400,1300088,334406,39,
334515,86,334518,1305240,334540,70,
334616,89,334638,1309736,334706,76,
334720,97,334721,1307128,334728,78,
334822,92,334823,1304444,334833,79,
334948,100,334949,1304932,334955,83,
335033,87,335035,1301784,335059,73,
335134,88,335135,1301328,335143,74,
335244,95,335255,1312916,335273,80,
335338,92,335339,1307172,335351,76,
335438,100,335439,1312948,335450,83,
335536,81,335538,1302836,335580,72,
335644,95,335660,1303580,335670,79,
335739,100,335740,1306360,335770,83,
335840,90,335841,1303420,335851,74,
335940,60,335941,1300160,335947,52,
336044,90,336046,1304736,336060,75,
336158,95,336159,1306836,336204,80,
336259,95,336260,1303952,336272,80,
336361,90,336363,1301052,336407,76,
336465,100,336466,1303928,336474,83,
336568,95,336569,1301520,336582,79,
336667,67,336668,1299324,336673,57,
336768,76,336769,1309636,336781,64,
336872,94,336873,1304428,336895,80,
336982,100,336984,1304176,337002,81,
337078,84,337079,1304732,337106,74,
337181,97,337183,1301620,337241,82,
337281,97,337285,1301756,337314,81,
337383,92,337384,1301292,337391,77,
337489,67,337490,1303988,337534,56,
337586,91,337588,1304676,337705,77,
337714,97,337715,1305540,337723,82,
337792,94,337794,1302356,337811,78,
337899,90,337901,1304348,337922,76,
337989,97,337990,1305524,338031,81,
338090,97,338094,1302696,338117,82,
338190,53,338191,1302156,338199,38,
338301,97,338310,1306112,338327,82,
338400,95,338447,1311004,338453,80,
338502,97,338503,1307020,338512,79,
338608,90,338609,1303960,338623,76,
338709,92,338710,1306632,338750,77,
338813,97,338816,1303796,338848,81,
338914,74,338915,1301532,338924,62,
339027,82,339028,1310612,339052,70,
339116,88,339117,1305176,339125,75,
339220,100,339222,1303436,339234,83,
339319,87,339320,1303956,339343,73,
339425,92,339443,1305492,339485,79,
339526,97,339529,1300120,339546,81,
339626,76,339627,1299372,339634,61,
339739,79,339740,1309708,339782,67,
339840,95,339841,1306236,339961,79,
339963,100,339964,1306196,339973,83,
340044,93,340045,1302984,340075,78,
340148,95,340150,1304072,340156,80,
340261,97,340262,1304780,340282,81,
340364,88,340365,1302312,340372,74,
340465,48,340469,1302300,340550,44,
340566,97,340568,1307892,340581,81,
340666,97,340667,1308992,340674,81,
340768,95,340769,1307020,340778,79,
340868,92,340870,1304248,340889,77,
340933,100,340935,1304396,340972,83,
341040,97,341041,1305032,341049,80,
341139,86,341140,1302276,341149,74,
341258,70,341260,1309020,341301,59,
341353,86,341354,1304408,341425,72,
341476,100,341477,1306712,341496,83,
341568,87,341569,1306992,341576,73,
341663,97,341664,1305740,341689,81,
341769,100,341771,1305448,341800,83,
341870,88,341871,1302672,341881,71,
341971,81,341972,1306168,342002,69,
342079,93,342081,1304996,342172,78,
342188,100,342194,1304564,342213,83,
342288,97,342290,1303076,342309,81,
342391,87,342392,1302704,342435,73,
342492,97,342496,1301560,342509,81,
342595,82,342596,1301384,342603,68,
342698,75,342699,1305520,342741,61,
342818,93,342819,1304512,342894,79,
342918,100,342921,1303688,342934,83,
343020,90,343021,1304232,343041,75,
343075,94,343077,1303632,343113,81,
343178,97,343179,1306580,343252,81,
343283,95,343286,1301832,343296,80,
343381,57,343383,1301152,343389,43,
343489,86,343496,1306052,343519,74,
343589,92,343591,1308996,343679,78,
343685,100,343687,1307048,343707,80,
343792,95,343794,1304108,343811,81,
343929,96,343932,1305624,343953,80,
344005,90,344007,1303200,344027,76,
344110,73,344112,1302624,344121,58,
344211,92,344213,1310732,344239,77,
344319,95,344320,1308136,344400,80,
344420,100,344421,1306084,344439,83,
344520,82,344521,1305972,344548,69,
344629,95,344640,1306184,344655,80,
344724,95,344725,1306984,344755,79,
344825,92,344826,1303128,344843,78,
344945,69,344977,1307656,344984,63,
344993,100,344994,1307844,345023,83,
345089,95,345090,1307676,345160,79,
345190,97,345191,1304884,345207,81,
345302,93,345315,1303932,345348,78,
345402,97,345404,1302612,345412,81,
345504,92,345506,1301748,345521,78,
345605,87,345606,1301516,345622,72,
345705,77,345707,1310444,345741,67,
345809,92,345827,1307384,345835,78,
345919,100,345924,1306556,345954,83,
346015,91,346029,1302808,346057,78,
346123,91,346124,1303632,346135,73,
346229,100,346231,1305340,346238,83,
346334,79,346335,1302584,346344,64,
346445,72,346446,1308836,346493,65,
346544,94,346545,1303788,346655,78,
346656,100,346658,1309412,346677,83,
346742,89,346744,1304220,346787,73,
346848,95,346871,1305940,346952,80,
346953,97,346955,1305920,346974,81,
347050,92,347055,1304924,347065,77,
347151,81,347153,1302952,347234,68,
347253,94,347254,1304144,347263,79,
347369,91,347370,1312760,347410,77,
347470,97,347472,1306504,347499,81,
347570,92,347577,1306672,347632,78,
347678,100,347679,1308852,347704,83,
347737,100,347738,1304972,347768,83,
347834,97,347835,1304080,347841,79,
347935,76,347935,1300972,347941,65,
348046,87,348052,1305432,348071,74,
348146,92,348147,1308692,348213,77,
348269,96,348270,1304440,348276,80,
348372,85,348373,1301904,348388,72,
348481,93,348482,1304220,348507,78,
348590,97,348592,1302392,348608,81,
348691,79,348692,1301540,348757,66,
348799,97,348801,1303572,348890,80,
348892,97,348893,1310136,348944,83,
348949,100,348950,1305032,348971,83,
349055,97,349056,1305096,349066,81,
349160,95,349161,1305200,349172,77,
349263,95,349270,1305588,349286,82,
349367,92,349369,1301812,349375,75,
349489,76,349490,1308900,349514,65,
349609,87,349611,1308132,349634,75,
349702,100,349704,1306208,349719,83,
349808,91,349813,1304876,349820,76,
349902,97,349904,1303464,349943,81,
350008,100,350009,1305212,350015,81,
350109,85,350110,1303196,350120,71,
350219,82,350220,1310532,350252,71,
350271,100,350274,1308068,350283,83,
350428,88,350429,1314208,350445,74,
350522,86,350528,1304004,350574,73,
350623,90,350624,1304460,350639,75,
350728,100,350729,1307308,350741,83,
350834,94,350835,1304620,350844,79,
350929,60,350931,1303892,350941,51,
351030,84,351031,1310548,351054,69,
351188,95,351189,1309752,351196,79,
351241,100,351243,1304120,351256,83,
351341,86,351344,1304424,351377,72,
351445,95,351446,1304772,351465,80,
351549,97,351550,1305172,351577,81,
351650,94,351651,1301012,351659,79,
351750,57,351805,1311548,351832,59,
351851,100,351852,1304332,351857,80,
351952,90,351953,1311296,351998,77,
352052,90,352053,1306372,352062,75,
352161,95,352162,1303084,352191,80,
352264,100,352265,1305264,352300,83,
352366,97,352368,1302676,352378,82,
352478,72,352479,1308472,352487,59,
352575,93,352579,1305620,352586,79,
352674,100,352675,1314296,352694,83,
352777,92,352783,1304212,352833,78,
352879,95,352880,1304916,352928,79,
352990,100,352992,1306688,353015,83,
353088,93,353090,1303508,353104,77,
353185,57,353186,1303368,353192,48,
353291,81,353293,1314876,353325,68,
353389,94,353390,1309180,353475,78,
353490,100,353492,1306872,353504,83,
353591,79,353593,1307236,353603,66,
353708,95,353709,1308652,353750,80,
353792,100,353795,1305840,353829,83,
353893,82,353894,1302664,353907,66,
353993,75,353995,1302340,354058,62,
354098,94,354102,1302260,354210,80,
354211,100,354212,1310704,354236,83,
354295,78,354296,1304544,354325,67,
354397,94,354403,1301192,354418,77,
354499,97,354500,1304208,354539,83,
354601,94,354613,1302452,354637,80,
354702,73,354703,1301280,354712,59,
354810,90,354811,1306548,354839,76,
354929,97,354930,1311576,355005,81,
355019,97,355021,1306176,355029,81,
355120,82,355121,1302880,355141,69,
355228,95,355229,1305468,355290,79,
355322,97,355325,1302976,355342,81,
355423,95,355427,1302716,355462,80,
355526,92,355529,1308836,355574,77,
355631,90,355652,1305516,355740,78,
355741,100,355748,1305496,355755,83,
355889,89,355890,1304788,355902,73,
355939,94,355940,1304604,355951,83,
356040,97,356041,1306236,356060,81,
356140,92,356141,1302708,356150,77,
356244,74,356245,1308420,356292,67,
356400,93,356401,1311412,356447,77,
356459,100,356461,1306820,356470,83,
356614,89,356615,1305968,356651,74,
356723,97,356724,1306880,356755,82,
356779,95,356780,1303864,356804,80,
356874,79,356875,1303200,356889,66,
356996,87,357002,1308416,357012,74,
357092,90,357093,1308544,357162,75,
357193,100,357194,1306720,357211,83,
357294,94,357295,1301808,357327,79,
357400,92,357402,1303176,357461,77,
357498,97,357499,1301928,357550,81,
357598,82,357608,1301844,357624,69,
357698,87,357699,1311052,357706,72,
357800,97,357837,1309440,357890,82,
357906,97,357907,1304708,357919,81,
358010,88,358012,1305224,358019,73,
358115,94,358124,1305624,358196,79,
358218,95,358219,1303936,358229,80,
358318,85,358319,1301380,358324,71,
358419,86,358420,1308492,358451,71,
358528,97,358529,1306752,358553,81,
358635,97,358637,1306444,358651,82,
358739,82,358740,1306500,358762,68,
358844,97,358845,1304896,358854,81,
358948,93,358949,1304900,358958,78,
359049,85,359050,1302740,359068,70,
359149,84,359150,1312292,359174,70,
359250,85,359251,1308752,359304,74,
359353,100,359354,1312464,359372,83,
359404,95,359405,1308212,359421,80,
359517,91,359520,1304840,359530,76,
359621,95,359622,1307852,359650,79,
359728,97,359729,1305200,359750,81,
359828,68,359829,1301520,359837,57,
359988,79,359990,1304956,360000,66,
360040,89,360041,1303152,360140,74,
360141,100,360142,1310568,360154,83,
360242,84,360244,1303048,360298,70,
360352,95,360353,1304740,360383,80,
360461,97,360464,1304728,360488,81,
360560,92,360561,1300940,360587,77,
360661,85,360662,1306244,360703,72,
360763,92,360765,1303360,360887,79,
360889,100,360890,1311864,360909,83,
360972,86,360974,1304456,361017,72,
361089,95,361090,1303676,361104,80,
361189,100,361190,1305612,361201,83,
361290,92,361291,1303256,361298,77,
361391,72,361393,1302760,361463,61,
361491,95,361492,1308292,361509,79,
361599,95,361600,1312476,361657,79,
361702,94,361704,1305488,361734,79,
361812,92,361814,1304540,361850,77,
361918,93,361931,1306800,361959,78,
362019,97,362030,1304636,362040,81,
362115,74,362116,1303248,362126,57,
362220,93,362222,1306428,362237,80,
362329,89,362331,1310948,362373,76,
362439,95,362440,1306848,362454,73,
362542,88,362543,1305632,362555,76,
362643,95,362644,1308540,362700,79,
362755,100,362757,1304336,362779,83,
362844,73,362845,1303008,362854,59,
362949,88,362954,1308128,362969,74,
363049,92,363050,1307296,363084,78,
363151,100,363152,1305720,363160,81,
363252,82,363257,1304604,363290,71,
363358,97,363359,1303068,363423,81,
363458,100,363459,1303316,363473,83,
363558,78,363559,1302240,363572,66,
363671,60,363672,1306380,363728,50,
363733,100,363743,1307472,363753,83,
363822,100,363823,1305904,363894,83,
363924,100,363925,1304276,363939,83,
364029,86,364030,1304752,364048,71,
364130,94,364133,1304976,364200,79,
364231,92,364233,1304844,364245,78,
364331,87,364332,1301924,364341,73,
364449,68,364451,1306780,364494,56,
364541,94,364542,1304492,364628,79,
364648,100,364649,1312332,364656,83,
364745,89,364746,1307440,364761,74,
364848,95,364849,1306580,364882,79,
364960,100,364969,1305088,365001,83,
365057,94,365058,1303160,365068,79,
365154,65,365155,1303240,365229,50,
365276,89,365281,1305972,365362,75,
365392,100,365399,1308092,365406,83,
365477,96,365478,1307152,365507,81,
365589,96,365590,1306284,365710,80,
365720,100,365722,1304668,365769,83,
365789,96,365791,1304896,365800,81,
365890,55,365891,1301556,365899,46,
366009,88,366011,1306228,366024,74,
366119,97,366120,1308172,366126,81,
366203,94,366204,1305120,366212,74,
366305,92,366306,1302964,366324,81,
366406,90,366407,1304420,366423,75,
366463,100,366464,1305560,366493,83,
366567,91,366569,1302764,366594,77,
366667,68,366669,1300772,366742,56,
366768,97,366769,1303820,366777,81,
366879,100,366897,1311976,366906,83,
366980,85,366981,1305604,367040,69,
367092,93,367093,1306048,367123,78,
367204,100,367205,1308040,367238,83,
367309,87,367310,1302148,367331,74,
367402,70,367403,1301420,367409,53,
367508,83,367512,1306604,367535,71,
367616,92,367621,1310308,367691,77,
367713,95,367714,1308248,367729,79,
367818,93,367820,1303860,367829,78,
367929,95,367930,1306492,367936,80,
368021,88,368026,1304360,368053,75,
368123,66,368124,1303456,368133,50,
368238,80,368240,1311456,368277,68,
368342,92,368343,1305180,368431,77,
368446,100,368448,1312840,368470,83,
368543,89,368544,1304940,368580,75,
368644,92,368658,1307112,368674,78,
368747,100,368749,1306420,368773,83,
368851,95,368853,1305600,368867,76,
368960,73,368961,1307884,369032,67,
369061,95,369063,1303508,369144,78,
369173,100,369175,1305800,369190,83,
369219,90,369221,1306732,369240,73,
369323,91,369324,1303936,369393,78,
369455,100,369460,1303428,369480,83,
369546,94,369548,1302048,369558,79,
369648,71,369650,1302596,369736,57,
369749,100,369751,1305192,369758,83,
369879,96,369880,1313156,369906,80,
369980,90,369981,1302984,369989,76,
370081,89,370082,1303512,370090,74,
370193,97,370195,1306144,370224,81,
370293,92,370294,1304424,370311,77,
370390,69,370391,1304564,370486,57,
370490,100,370491,1306508,370587,83,
370604,95,370605,1315096,370660,80,
370691,100,370692,1307948,370699,81,
370794,91,370796,1304324,370808,79,
370895,95,370896,1307284,370927,79,
371050,88,371052,1303868,371059,74,
371150,52,371151,1304368,371237,43,
371255,100,371257,1305468,371270,83,
371352,100,371353,1312368,371390,83,
371454,85,371455,1307516,371465,72,
371559,92,371561,1306620,371583,77,
371660,90,371661,1308948,371698,76,
371711,100,371721,1306724,371735,83,
371811,85,371812,1304244,371821,70,
371919,73,371921,1305860,371956,61,
372019,85,372022,1302908,372103,71,
372137,100,372138,1305172,372155,83,
372220,84,372221,1303140,372236,69,
372374,92,372375,1303372,372383,77,
372437,100,372438,1305224,372470,83,
372539,93,372540,1301576,372547,77,
372646,67,372663,1307636,372706,61,
372756,91,372757,1304968,372880,75,
372887,100,372897,1306892,372920,83,
372931,100,372933,1306808,372955,78,
373034,88,373036,1303592,373059,77,
373136,89,373157,1306376,373193,76,
373238,100,373239,1303280,373247,83,
373338,74,373339,1302708,373347,61,
373439,71,373440,1310140,373470,57,
373549,95,373550,1305636,373574,80,
373648,100,373650,1312580,373662,83,
373750,73,373751,1305164,373794,61,
373852,94,373853,1306732,373879,79,
373971,97,373972,1307804,373993,82,
374073,95,374074,1302996,374085,77,
374174,86,374175,1310188,374211,74,
374294,93,374316,1311752,374393,80,
374395,100,374396,1308260,374406,83,
374491,89,374492,1307708,374508,74,
374579,91,374580,1307240,374684,77,
374706,100,374710,1304400,374721,82,
374806,84,374808,1303792,374813,69,
374908,67,374909,1311508,374967,59,
375089,96,375090,1311792,375125,80,
375136,100,375138,1306060,375147,83,
375167,91,375168,1307732,375184,76,
375269,93,375270,1302824,375279,77,
375378,93,375380,1305572,375417,78,
375484,100,375485,1302940,375503,83,
375584,78,375585,1302192,375595,63,
375685,97,375687,1304936,375708,81,
375841,100,375843,1312092,375874,83,
375903,92,375905,1305232,375957,77,
376020,91,376021,1304260,376029,76,
376129,96,376147,1304952,376177,82,
376183,93,376184,1303952,376211,69,
376278,89,376279,1304100,376287,75,
376378,55,376380,1303484,376398,45,
376478,100,376479,1304532,376487,83,
376580,92,376581,1312664,376630,77,
376685,97,376691,1305420,376729,82,
376786,89,376789,1306276,376798,74,
376887,100,376898,1306420,376913,83,
376990,97,376991,1303796,377007,81,
377089,62,377090,1303040,377096,51,
377195,89,377197,1308220,377225,75,
377308,100,377309,1313256,377364,83,
377402,94,377409,1308964,377421,79,
377502,92,377503,1305164,377512,76,
377637,93,377638,1308164,377645,79,
377713,100,377714,1305648,377724,83,
377815,73,377816,1301896,377822,62,
377919,66,377920,1307696,377985,55,
378038,93,378045,1304076,378115,78,
378142,100,378159,1304364,378168,83,
378245,84,378246,1304576,378278,70,
378296,100,378298,1304024,378307,83,
378399,93,378400,1306552,378448,77,
378509,100,378515,1304096,378537,83,
378609,77,378610,1301200,378621,61,
378719,90,378720,1306552,378726,78,
378819,87,378820,1309604,378885,75,
378922,90,378925,1307784,378943,76,
379021,95,379023,1305076,379036,79,
379138,97,379166,1305628,379201,82,
379252,95,379254,1303548,379275,78,
379301,80,379302,1302904,379310,68,
379408,64,379409,1306152,379479,53,
379511,95,379513,1306172,379650,79,
379652,100,379655,1308060,379666,83,
379711,91,379712,1305712,379726,77,
379820,91,379822,1303904,379846,76,
379939,95,379939,1307228,379960,80,
380029,100,380030,1304748,380037,83,
380130,64,380131,1303852,380138,53,
380248,91,380250,1307568,380259,76,
380338,94,380339,1310404,380346,78,
380440,100,380441,1308756,380447,83,
380542,87,380544,1306360,380563,71,
380648,95,380649,1308468,380698,82,
380748,97,380749,1306312,380771,81,
380850,76,380851,1304012,380857,63,
380959,61,380960,1307044,381015,59,
381058,95,381060,1304124,381071,77,
381158,97,381160,1311084,381201,81,
381259,92,381260,1303972,381310,77,
381374,97,381392,1304276,381416,82,
381478,100,381479,1305808,381505,83,
381573,94,381574,1302540,381586,77,
381678,77,381686,1309976,381722,66,
381773,91,381774,1305780,381885,77,
381888,100,381889,1314080,381917,83,
381976,91,381978,1303876,382025,77,
382077,95,382078,1303788,382118,77,
382178,97,382179,1306872,382212,83,
382279,95,382280,1304084,382291,80,
382380,72,382381,1305600,382453,61,
382483,97,382484,1305084,382575,81,
382598,100,382600,1312628,382615,83,
382682,93,382684,1306936,382703,78,
382788,87,382791,1305672,382801,74,
382894,100,382895,1308052,382936,83,
382997,94,382998,1305252,383021,79,
383098,75,383099,1303268,383109,60,
383198,75,383199,1312492,383234,63,
383308,89,383309,1308836,383383,74,
383410,100,383411,1308284,383422,81,
383512,84,383513,1308200,383533,72,
383619,95,383652,1307832,383694,81,
383727,100,383728,1304776,383763,83,
383820,80,383821,1301504,383826,64,
383925,60,383926,1307260,383977,56,
384079,93,384080,1310836,384104,78,
384140,100,384151,1306320,384163,83,
384233,91,384234,1302476,384290,76,
384336,97,384337,1304140,384344,81,
384434,97,384435,1305756,384461,81,
384536,89,384538,1302684,384550,75,
384636,78,384637,1308192,384644,65,
384737,97,384778,1307356,384814,82,
384862,100,384870,1304916,384878,83,
384945,75,384950,1303872,385006,69,
385050,95,385052,1305844,385081,77,
385149,97,385150,1305456,385165,81,
385250,92,385251,1304248,385264,77,
385350,80,385352,1303136,385433,67,
385457,97,385460,1307012,385474,81,
385558,97,385559,1311156,385610,81,
385659,87,385660,1308148,385668,72,
385765,90,385766,1305384,385798,74,
385874,97,385875,1306336,385911,83,
385982,97,385990,1303776,386010,82,
386029,90,386031,1303236,386037,73,
386147,56,386149,1307776,386196,58,
386230,100,386231,1305796,386246,83,
386341,97,386342,1313984,386395,82,
386443,94,386446,1307448,386501,79,
386543,95,386544,1304796,386593,79,
386660,100,386668,1306824,386682,83,
386750,93,386752,1304804,386765,76,
386850,52,386851,1304660,386866,46,
386960,90,386961,1316348,386980,76,
387062,97,387063,1306312,387155,81,
387163,100,387164,1304680,387180,83,
387271,90,387272,1305224,387284,76,
387369,97,387370,1304332,387433,81,
387465,100,387466,1304360,387539,83,
387569,84,387570,1301428,387575,69,
387670,80,387671,1308184,387725,71,
387778,90,387779,1306112,387786,73,
387920,96,387922,1308368,387940,81,
387991,90,387993,1304988,388012,75,
388080,97,388081,1303444,388177,81,
388184,97,388186,1305080,388195,81,
388288,87,388289,1302856,388294,72,
388453,73,388458,1308160,388476,63,
388506,87,388507,1306272,388604,71,
388634,100,388635,1308208,388647,83,
388709,86,388710,1306544,388724,72,
388817,91,388818,1304672,388826,75,
388923,97,388924,1307380,388942,83,
389023,92,389024,1305192,389033,77,
389125,75,389126,1305720,389208,70,
389229,97,389249,1305452,389333,80,
389335,100,389366,1313556,389393,83,
389426,92,389427,1309336,389433,72,
389532,87,389533,1306752,389556,74,
389637,100,389641,1309496,389667,83,
389742,97,389744,1304892,389773,81,
389839,80,389841,1300408,389907,67,
389942,100,389943,1302952,389989,83,
390031,100,390032,1309428,390111,83,
390112,96,390113,1306512,390122,81,
390221,90,390224,1304296,390247,76,
390319,92,390320,1303980,390379,76,
390422,97,390423,1302496,390454,79,
