App,Package,Start Time,Duration,Filename
"System",,"Jan. 3, 2018 @ 07:48:47 PM","7 min 5 sec",""

Time  [ms],"CPU Load [%]",Time  [ms],"Memory Usage [KB]",Time  [ms],"CPU Load (Normalized) [%]",
392091,100,392092,1325528,392221,64,
392205,95,392207,1319688,392311,61,
392300,92,392303,1320464,392414,67,
392399,100,392400,1321316,392524,67,
392503,100,392504,1320476,392613,53,
392605,80,392606,1319876,392738,62,
392705,92,392706,1324860,392890,65,
392820,97,392821,1323968,392958,66,
392931,97,392950,1323172,393035,60,
393025,91,393027,1321368,393172,62,
393128,92,393130,1322868,393253,67,
393224,100,393225,1324816,393391,67,
393334,100,393345,1320048,393450,60,
393434,90,393435,1319564,393630,51,
393535,64,393584,1326868,393651,64,
393638,97,393640,1324904,393834,64,
393748,95,393749,1328328,393868,67,
393848,100,393850,1325228,393989,64,
393955,95,393977,1322892,394099,62,
394087,94,394089,1321980,394183,67,
394156,100,394158,1324784,394295,65,
394261,97,394262,1322820,394372,57,
394362,85,394363,1318900,394531,62,
394521,92,394522,1320540,394697,61,
394571,90,394572,1318832,394745,66,
394732,98,394734,1321292,394807,64,
394793,96,394795,1321212,394921,64,
394900,95,394901,1319328,395094,66,
395043,98,395044,1320868,395123,62,
395108,93,395110,1317284,395231,58,
395209,87,395211,1317908,395387,55,
395361,82,395362,1326656,395441,67,
395412,100,395413,1323056,395593,67,
395518,100,395519,1326940,395644,65,
395619,100,395621,1323980,395765,61,
395739,89,395740,1320816,395861,63,
395835,93,395844,1321200,395959,67,
395938,100,395939,1322392,396054,61,
396041,92,396043,1319692,396165,52,
396145,75,396147,1318780,396306,51,
396251,80,396252,1322336,396380,64,
396348,94,396364,1320312,396517,65,
396457,97,396459,1327064,396572,65,
396557,97,396561,1324384,396699,62,
396671,93,396673,1323040,396805,65,
396777,97,396778,1321104,396890,61,
396872,92,396873,1322156,396988,67,
396970,100,396971,1319976,397092,52,
397071,78,397072,1319292,397192,65,
397178,97,397179,1324344,397385,67,
397279,100,397280,1327176,397442,67,
397407,100,397416,1324152,397527,65,
397488,96,397489,1320864,397622,67,
397588,100,397590,1321448,397761,65,
397695,95,397746,1324708,397804,63,
397788,97,397789,1322244,397935,67,
397902,100,397908,1320196,398010,58,
397997,89,397998,1319872,398141,61,
398097,90,398099,1325708,398246,63,
398202,95,398203,1319800,398361,67,
398343,100,398345,1322612,398430,64,
398402,95,398406,1324040,398524,65,
398503,97,398504,1318860,398622,67,
398607,100,398609,1319632,398743,67,
398706,100,398717,1319812,398833,62,
398820,93,398821,1318680,398986,53,
398934,78,398935,1324208,399215,65,
399026,97,399027,1321960,399230,67,
399216,100,399218,1321852,399256,58,
399231,88,399232,1322348,399385,61,
399330,91,399332,1320112,399488,62,
399439,91,399440,1321736,399600,67,
399562,100,399563,1323600,399676,67,
399636,100,399656,1319128,399749,51,
399736,85,399738,1318168,399925,54,
399842,65,399889,1326876,399956,63,
399946,97,399948,1324928,400132,59,
400039,90,400041,1325960,400182,67,
400142,100,400143,1324700,400274,61,
400243,90,400259,1320068,400365,63,
400345,94,400347,1320568,400528,67,
400459,100,400460,1323280,400589,65,
400558,97,400559,1320896,400669,57,
400658,85,400660,1320144,400830,52,
400782,78,400783,1325060,401027,63,
400881,94,400882,1321360,401059,67,
401034,100,401035,1329764,401107,58,
401082,90,401085,1325304,401221,65,
401187,97,401188,1323980,401269,61,
401240,90,401241,1323280,401486,67,
401349,100,401352,1322456,401503,63,
401488,98,401489,1320776,401563,67,
401551,95,401552,1321988,401667,62,
401654,92,401657,1317504,401808,63,
401758,95,401759,1327212,401931,67,
401878,100,401879,1323320,402029,67,
402001,100,402014,1321116,402116,64,
402069,96,402071,1320820,402181,65,
402170,100,402171,1319928,402364,66,
402287,95,402316,1321792,402446,67,
402373,100,402375,1320708,402497,63,
402482,97,402483,1319368,402665,44,
402582,64,402583,1317508,402705,67,
402694,100,402695,1322692,402861,65,
402783,97,402784,1324220,402896,67,
402886,100,402887,1328808,403067,53,
402993,80,402994,1321312,403145,65,
403086,97,403093,1320720,403225,65,
403205,97,403217,1321852,403369,62,
403308,97,403314,1319136,403415,59,
403405,87,403407,1318648,403569,53,
403508,81,403509,1324428,403770,66,
403619,97,403701,1326416,403821,65,
403787,98,403788,1324348,403837,67,
403823,100,403824,1323444,403971,60,
403942,91,403946,1321708,404005,67,
403993,95,403996,1320816,404158,60,
404100,90,404101,1323252,404258,67,
404202,100,404209,1321076,404314,65,
404303,97,404304,1319364,404413,48,
404402,71,404403,1319364,404525,64,
404503,94,404504,1324848,404680,60,
404603,90,404605,1324824,404723,67,
404711,100,404713,1324984,404884,65,
404813,97,404820,1323260,404977,67,
404917,100,404919,1321396,405092,64,
405047,100,405048,1323820,405134,67,
405124,93,405126,1321144,405240,52,
405225,78,405227,1320544,405392,51,
405338,78,405340,1325620,405451,67,
405429,100,405430,1322380,405619,63,
405529,94,405531,1322816,405647,67,
405634,100,405635,1320992,405750,53,
405734,78,405736,1319216,405913,64,
405856,95,405858,1320736,406006,63,
405958,95,405959,1323600,406137,67,
406060,100,406062,1321372,406172,62,
406161,97,406163,1318832,406330,57,
406277,83,406278,1323784,406461,63,
406368,94,406370,1320488,406541,67,
406522,100,406523,1325724,406585,63,
406570,95,406571,1324440,406708,64,
406693,95,406694,1320764,406790,65,
406782,97,406783,1320432,406903,64,
406882,95,406883,1321712,406997,67,
406983,100,406984,1320628,407092,46,
407083,69,407084,1319796,407232,62,
407190,92,407195,1331412,407372,65,
407295,97,407315,1323748,407443,67,
407373,100,407374,1328460,407472,65,
407449,96,407455,1324344,407570,64,
407551,95,407553,1321436,407674,65,
407650,97,407651,1322476,407841,67,
407769,100,407772,1323932,407883,67,
407869,100,407870,1320988,407978,43,
407969,65,407970,1321660,408086,67,
408071,100,408073,1324552,408275,63,
408171,95,408172,1327400,408292,65,
408279,97,408280,1324640,408393,60,
408373,89,408374,1321020,408501,64,
408480,97,408481,1321444,408635,65,
408588,95,408589,1324440,408734,67,
408717,100,408718,1321876,408773,51,
408762,75,408764,1321360,408869,39,
408857,59,408858,1318428,408988,65,
408962,97,408966,1320948,409149,62,
409068,93,409069,1322692,409206,67,
409191,100,409194,1321176,409283,49,
409273,80,409274,1320648,409389,64,
409376,95,409378,1320876,409537,65,
409478,97,409479,1323116,409606,67,
409578,100,409580,1321080,409687,62,
409679,93,409680,1318108,409871,42,
409780,63,409781,1317836,409900,65,
409882,97,409885,1323120,410114,61,
409981,92,409983,1324376,410137,67,
410116,100,410117,1324812,410218,64,
410183,96,410185,1322224,410301,63,
410288,95,410289,1320648,410399,63,
410388,94,410389,1321224,410522,67,
410501,100,410502,1321528,410642,65,
410602,97,410603,1320128,410711,44,
410702,69,410703,1318164,410853,53,
410802,80,410804,1323856,410941,59,
410909,88,410910,1321824,411084,67,
411009,100,411011,1327208,411123,67,
411113,100,411114,1325036,411242,65,
411212,97,411214,1321556,411325,62,
411314,92,411315,1320912,411453,67,
411420,100,411421,1323488,411525,64,
411516,94,411517,1321196,411625,52,
411617,79,411618,1320296,411747,64,
411738,95,411739,1325784,411938,66,
411868,98,411889,1329164,411958,67,
411946,100,411947,1323432,412012,52,
412000,86,412002,1324992,412131,62,
412116,93,412117,1323644,412290,64,
412228,91,412229,1325068,412372,67,
412323,100,412328,1322668,412441,63,
412430,95,412431,1320724,412601,56,
412531,84,412532,1326900,412640,62,
412631,92,412632,1321032,412798,65,
412732,97,412733,1327336,412846,63,
412832,97,412833,1323240,412986,64,
412963,94,412965,1320676,413075,62,
413065,92,413067,1320248,413210,64,
413170,95,413174,1322144,413296,67,
413279,100,413280,1319940,413345,54,
413328,80,413329,1319864,413506,57,
413488,86,413489,1327712,413712,62,
413598,93,413599,1322528,413738,67,
413713,100,413714,1329100,413831,56,
413799,84,413802,1321804,413909,65,
413900,97,413901,1322616,414109,65,
414009,95,414046,1321196,414132,67,
414112,100,414120,1320408,414230,61,
414219,93,414221,1318692,414371,55,
414327,82,414328,1325280,414550,65,
414441,97,414442,1322944,414574,67,
414564,100,414565,1324404,414603,67,
414588,100,414589,1325096,414735,64,
414711,95,414712,1322348,414833,62,
414798,92,414799,1322996,414933,67,
414915,100,414916,1324612,415040,65,
415014,97,415015,1322092,415147,52,
415115,78,415116,1321404,415271,66,
415244,98,415246,1327816,415474,61,
415379,92,415380,1327576,415503,64,
415475,100,415486,1324380,415558,52,
415546,75,415547,1324416,415682,65,
415648,97,415650,1324028,415774,65,
415754,97,415759,1322352,415880,64,
415856,95,415871,1323504,415982,62,
415956,92,415957,1321696,416073,43,
416058,65,416059,1318660,416231,56,
416176,80,416177,1326960,416312,63,
416262,95,416264,1321032,416442,67,
416358,100,416359,1323824,416478,67,
416461,100,416463,1321280,416570,61,
416559,92,416561,1320200,416701,58,
416660,87,416661,1321320,416799,67,
416763,100,416764,1323296,416920,67,
416889,100,416890,1320916,416998,54,
416990,80,416991,1318072,417117,62,
417093,92,417094,1328300,417205,60,
417195,89,417197,1322596,417386,67,
417347,100,417351,1323312,417414,67,
417399,100,417401,1326068,417533,65,
417504,97,417505,1322348,417620,89,
417609,97,417611,1321844,417714,92,
417704,92,417705,1323568,417820,97,
417807,97,417809,1326448,417920,92,
417908,92,417910,1324392,418020,62,
418008,62,418010,1322556,418116,56,
418108,57,418109,1314520,418219,32,
418209,34,418210,1314644,418315,37,
418309,38,418310,1315016,418424,48,
418417,47,418418,1315620,418478,41,
418468,42,418469,1315516,418574,69,
418567,71,418568,1314684,418678,44,
418668,43,418669,1314684,418779,41,
418768,41,418769,1314900,418879,25,
418868,25,418869,1315024,418977,28,
418969,28,418970,1315024,419079,27,
419069,26,419070,1314848,419180,29,
419170,30,419170,1315420,419276,13,
419270,13,419270,1313344,419376,5,
419370,5,419371,1313468,419477,11,
419470,12,419471,1313716,419576,18,
419571,21,419571,1313688,419681,25,
419671,25,419672,1314568,419780,13,
419772,12,419772,1314568,419884,16,
419875,15,419876,1314568,419980,3,
419974,10,419975,1314568,420081,6,
420074,7,420075,1314544,420184,6,
420175,7,420177,1314644,420289,19,
420281,33,420282,1314644,420391,18,
420377,23,420379,1314644,420501,24,
420478,39,420480,1314644,420582,39,
420577,42,420577,1314240,420682,25,
420677,25,420678,1314388,420785,18,
420778,17,420779,1313888,420892,49,
420878,51,420880,1316380,420988,43,
420981,41,420982,1323256,421087,18,
421082,20,421083,1324416,421195,12,
421182,17,421183,1324728,421297,5,
421283,7,421284,1324852,421392,18,
421383,23,421384,1325024,421492,7,
421484,12,421485,1325024,421592,10,
421584,16,421585,1325024,421694,24,
421685,29,421686,1325148,421795,7,
421785,12,421786,1325148,421893,7,
421885,10,421886,1325148,421998,6,
421986,10,421987,1325272,422101,18,
422086,29,422087,1325164,422201,22,
422187,35,422188,1325176,422302,23,
422287,35,422288,1325176,422415,10,
422387,17,422390,1325300,422501,15,
422487,20,422493,1325248,422595,15,
422588,21,422589,1322148,422698,5,
422688,7,422690,1322048,422799,6,
422789,10,422790,1322168,422899,5,
422889,8,422890,1322168,423003,5,
422990,7,422993,1322168,423100,5,
423090,7,423091,1322168,423200,5,
423191,7,423192,1322208,423300,5,
423291,7,423292,1322208,423404,5,
423391,7,423392,1322332,423499,15,
423491,20,423492,1321956,423602,5,
423592,7,423593,1321956,423702,7,
423693,10,423694,1321956,423802,5,
423793,7,423794,1322060,423902,6,
423893,10,423895,1322060,424002,8,
423994,7,423995,1322184,424104,5,
424094,7,424096,1322144,424214,7,
424196,8,424198,1320340,424305,10,
424295,17,424297,1315364,424406,5,
424396,7,424397,1315364,424514,4,
424497,7,424499,1315364,424607,14,
424597,25,424599,1314988,424707,7,
424698,10,424699,1315100,424808,6,
424798,9,424799,1315100,424908,8,
424898,12,424899,1315100,425008,6,
424999,10,425000,1315100,425109,6,
425099,9,425100,1315172,425209,5,
425199,7,425200,1315172,425311,5,
425300,7,425301,1315172,425411,5,
425400,7,425401,1315296,425517,12,
425502,19,425504,1315296,,,
425602,28,425604,1315092,,,
,,,,,,

System Statistics:
Sensor Id,Name,Type,Average
328,"Memory Usage",Memory Usage [KB],1300838.262200957
600,"CPU Load",CPU Load [%],84.57081339712919
601,"CPU Load (Normalized)",CPU Load [%],70.06175203446625


