execute_time,in_depth,input_rows,input_cols,filter_rows,filter_cols,stride_rows,stride_cols,pad_rows,pad_cols,out_depth,out_rows,out_cols,
0.002712,508,4,4,1,1,1,1,0,0,128,4,4,
0.128277,3,224,224,7,7,2,2,2,2,64,112,112,
0.01171,64,56,56,1,1,1,1,0,0,64,56,56,
0.297375,64,56,56,3,3,1,1,1,1,192,56,56,
0.003562,192,28,28,1,1,1,1,0,0,16,28,28,
0.009493,16,28,28,5,5,1,1,2,2,32,28,28,
0.011635,192,28,28,1,1,1,1,0,0,96,28,28,
0.065431,96,28,28,3,3,1,1,1,1,128,28,28,
0.009431,192,28,28,1,1,1,1,0,0,64,28,28,
0.004425,192,28,28,1,1,1,1,0,0,32,28,28,
0.011113,256,28,28,1,1,1,1,0,0,64,28,28,
0.007546,256,28,28,1,1,1,1,0,0,32,28,28,
0.050212,32,28,28,5,5,1,1,2,2,96,28,28,
0.022413,256,28,28,1,1,1,1,0,0,128,28,28,
0.134038,128,28,28,3,3,1,1,1,1,192,28,28,
0.018234,256,28,28,1,1,1,1,0,0,128,28,28,
0.004619,480,14,14,1,1,1,1,0,0,64,14,14,
0.002717,480,14,14,1,1,1,1,0,0,16,14,14,
0.004138,16,14,14,5,5,1,1,2,2,48,14,14,
0.006648,480,14,14,1,1,1,1,0,0,96,14,14,
0.025684,96,14,14,3,3,1,1,1,1,204,14,14,
0.012127,480,14,14,1,1,1,1,0,0,192,14,14,
0.001595,508,4,4,1,1,1,1,0,0,128,4,4,
0.130548,3,224,224,7,7,2,2,2,2,64,112,112,
0.013984,64,56,56,1,1,1,1,0,0,64,56,56,
0.201528,64,56,56,3,3,1,1,1,1,192,56,56,
0.002495,192,28,28,1,1,1,1,0,0,16,28,28,
0.006515,16,28,28,5,5,1,1,2,2,32,28,28,
0.00928,192,28,28,1,1,1,1,0,0,96,28,28,
0.087662,96,28,28,3,3,1,1,1,1,128,28,28,
0.008914,192,28,28,1,1,1,1,0,0,64,28,28,
0.005323,192,28,28,1,1,1,1,0,0,32,28,28,
0.012117,256,28,28,1,1,1,1,0,0,64,28,28,
