execute_time,a_matrix_height,a_matrix_width,b_matrix_height,b_matrix_width,out_matrix_height,out_matrix_width
0.007866,1,1024,1024,1008,1,1008
0.027054,1,2048,2048,1024,1,1024
0.009173,1,1024,1024,1008,1,1008
0.026955,1,2048,2048,1024,1,1024
0.004482,1,1024,1024,1008,1,1008
0.026301,1,2048,2048,1024,1,1024
0.007325,1,1024,1024,1008,1,1008
0.025652,1,2048,2048,1024,1,1024
0.006019,1,1024,1024,1008,1,1008
0.025481,1,2048,2048,1024,1,1024
0.007253,1,1024,1024,1008,1,1008
0.028377,1,2048,2048,1024,1,1024
0.004397,1,1024,1024,1008,1,1008
0.02819,1,2048,2048,1024,1,1024
0.005645,1,1024,1024,1008,1,1008
0.026334,1,2048,2048,1024,1,1024
0.007447,1,1024,1024,1008,1,1008
0.026689,1,2048,2048,1024,1,1024
0.004011,1,1024,1024,1008,1,1008
0.027291,1,2048,2048,1024,1,1024
0.006236,1,1024,1024,1008,1,1008
0.025411,1,2048,2048,1024,1,1024
0.008043,1,1024,1024,1008,1,1008
0.02705,1,2048,2048,1024,1,1024
0.010317,1,1024,1024,1008,1,1008
0.022734,1,2048,2048,1024,1,1024
0.00839,1,1024,1024,1008,1,1008
0.027194,1,2048,2048,1024,1,1024
0.004565,1,1024,1024,1008,1,1008
0.028677,1,2048,2048,1024,1,1024
0.006389,1,1024,1024,1008,1,1008
0.022953,1,2048,2048,1024,1,1024
0.008393,1,1024,1024,1008,1,1008
0.028747,1,2048,2048,1024,1,1024
0.006627,1,1024,1024,1008,1,1008
0.028517,1,2048,2048,1024,1,1024
0.0042,1,1024,1024,1008,1,1008
0.025796,1,2048,2048,1024,1,1024
0.006343,1,1024,1024,1008,1,1008
0.024489,1,2048,2048,1024,1,1024
0.005031,1,1024,1024,1008,1,1008
0.025128,1,2048,2048,1024,1,1024
0.005104,1,1024,1024,1008,1,1008
0.025468,1,2048,2048,1024,1,1024
0.011458,1,1024,1024,1008,1,1008
0.024819,1,2048,2048,1024,1,1024
0.005255,1,1024,1024,1008,1,1008
0.023148,1,2048,2048,1024,1,1024
0.00905,1,1024,1024,1008,1,1008
0.022799,1,2048,2048,1024,1,1024
0.006395,1,1024,1024,1008,1,1008
0.030799,1,2048,2048,1024,1,1024
0.007898,1,1024,1024,1008,1,1008
0.027681,1,2048,2048,1024,1,1024
0.004534,1,1024,1024,1008,1,1008
0.020247,1,2048,2048,1024,1,1024
0.009321,1,1024,1024,1008,1,1008
0.023293,1,2048,2048,1024,1,1024
0.009558,1,1024,1024,1008,1,1008
0.022713,1,2048,2048,1024,1,1024
0.010977,1,1024,1024,1008,1,1008
0.021707,1,2048,2048,1024,1,1024
0.009742,1,1024,1024,1008,1,1008
0.027647,1,2048,2048,1024,1,1024
0.005474,1,1024,1024,1008,1,1008
0.023407,1,2048,2048,1024,1,1024
0.007256,1,1024,1024,1008,1,1008
0.022498,1,2048,2048,1024,1,1024
0.013048,1,1024,1024,1008,1,1008
0.020909,1,2048,2048,1024,1,1024
0.005294,1,1024,1024,1008,1,1008
0.024659,1,2048,2048,1024,1,1024
0.0052,1,1024,1024,1008,1,1008
0.023711,1,2048,2048,1024,1,1024
0.009434,1,1024,1024,1008,1,1008
0.019256,1,2048,2048,1024,1,1024
0.003857,1,1024,1024,1008,1,1008
0.02618,1,2048,2048,1024,1,1024
0.004668,1,1024,1024,1008,1,1008
0.024309,1,2048,2048,1024,1,1024
0.008571,1,1024,1024,1008,1,1008
0.022688,1,2048,2048,1024,1,1024
0.008384,1,1024,1024,1008,1,1008
0.030292,1,2048,2048,1024,1,1024
0.011088,1,1024,1024,1008,1,1008
0.022361,1,2048,2048,1024,1,1024
0.019922,1,1024,1024,1008,1,1008
0.028617,1,2048,2048,1024,1,1024
0.005499,1,1024,1024,1008,1,1008
0.027914,1,2048,2048,1024,1,1024
0.006072,1,1024,1024,1008,1,1008
0.028305,1,2048,2048,1024,1,1024
0.007651,1,1024,1024,1008,1,1008
0.024107,1,2048,2048,1024,1,1024
0.004872,1,1024,1024,1008,1,1008
0.021905,1,2048,2048,1024,1,1024
0.01307,1,1024,1024,1008,1,1008
0.021366,1,2048,2048,1024,1,1024
0.012871,1,1024,1024,1008,1,1008
0.025322,1,2048,2048,1024,1,1024
0.00729,1,1024,1024,1008,1,1008
0.022624,1,2048,2048,1024,1,1024
0.013655,1,1024,1024,1008,1,1008
0.023871,1,2048,2048,1024,1,1024
0.011038,1,1024,1024,1008,1,1008
0.019572,1,2048,2048,1024,1,1024
0.006439,1,1024,1024,1008,1,1008
0.021049,1,2048,2048,1024,1,1024
0.005484,1,1024,1024,1008,1,1008
0.026757,1,2048,2048,1024,1,1024
0.004272,1,1024,1024,1008,1,1008
0.024919,1,2048,2048,1024,1,1024
0.003843,1,1024,1024,1008,1,1008
0.024366,1,2048,2048,1024,1,1024
0.009092,1,1024,1024,1008,1,1008
0.028374,1,2048,2048,1024,1,1024
0.006181,1,1024,1024,1008,1,1008
0.026221,1,2048,2048,1024,1,1024
0.006284,1,1024,1024,1008,1,1008
0.022345,1,2048,2048,1024,1,1024
0.00422,1,1024,1024,1008,1,1008
0.028632,1,2048,2048,1024,1,1024
0.008927,1,1024,1024,1008,1,1008
0.026661,1,2048,2048,1024,1,1024
0.008858,1,1024,1024,1008,1,1008
0.02958,1,2048,2048,1024,1,1024
0.010422,1,1024,1024,1008,1,1008
0.028278,1,2048,2048,1024,1,1024
0.008532,1,1024,1024,1008,1,1008
0.023584,1,2048,2048,1024,1,1024
0.004015,1,1024,1024,1008,1,1008
0.028128,1,2048,2048,1024,1,1024
0.008354,1,1024,1024,1008,1,1008
0.022449,1,2048,2048,1024,1,1024
0.004222,1,1024,1024,1008,1,1008
0.026276,1,2048,2048,1024,1,1024
0.00859,1,1024,1024,1008,1,1008
0.020313,1,2048,2048,1024,1,1024
0.003995,1,1024,1024,1008,1,1008
0.02738,1,2048,2048,1024,1,1024
0.0039,1,1024,1024,1008,1,1008
0.02735,1,2048,2048,1024,1,1024
0.006754,1,1024,1024,1008,1,1008
0.022066,1,2048,2048,1024,1,1024
0.006055,1,1024,1024,1008,1,1008
0.028345,1,2048,2048,1024,1,1024
0.00721,1,1024,1024,1008,1,1008
0.023009,1,2048,2048,1024,1,1024
0.008764,1,1024,1024,1008,1,1008
0.028961,1,2048,2048,1024,1,1024
0.004654,1,1024,1024,1008,1,1008
0.022178,1,2048,2048,1024,1,1024
0.006583,1,1024,1024,1008,1,1008
0.027754,1,2048,2048,1024,1,1024
0.009546,1,1024,1024,1008,1,1008
0.022739,1,2048,2048,1024,1,1024
0.006282,1,1024,1024,1008,1,1008
0.023097,1,2048,2048,1024,1,1024
0.006624,1,1024,1024,1008,1,1008
0.024649,1,2048,2048,1024,1,1024
0.008166,1,1024,1024,1008,1,1008
0.026693,1,2048,2048,1024,1,1024
0.015091,1,1024,1024,1008,1,1008
0.020564,1,2048,2048,1024,1,1024
0.004481,1,1024,1024,1008,1,1008
0.021662,1,2048,2048,1024,1,1024
0.0038,1,1024,1024,1008,1,1008
0.024651,1,2048,2048,1024,1,1024
0.005252,1,1024,1024,1008,1,1008
0.023924,1,2048,2048,1024,1,1024
0.008138,1,1024,1024,1008,1,1008
0.026346,1,2048,2048,1024,1,1024
0.006926,1,1024,1024,1008,1,1008
0.02168,1,2048,2048,1024,1,1024
0.004669,1,1024,1024,1008,1,1008
0.025066,1,2048,2048,1024,1,1024
0.008461,1,1024,1024,1008,1,1008
0.025117,1,2048,2048,1024,1,1024
0.006007,1,1024,1024,1008,1,1008
0.026861,1,2048,2048,1024,1,1024
0.010404,1,1024,1024,1008,1,1008
0.023712,1,2048,2048,1024,1,1024
0.004481,1,1024,1024,1008,1,1008
0.022989,1,2048,2048,1024,1,1024
0.008731,1,1024,1024,1008,1,1008
0.026206,1,2048,2048,1024,1,1024
0.011832,1,1024,1024,1008,1,1008
0.025057,1,2048,2048,1024,1,1024
0.007109,1,1024,1024,1008,1,1008
0.025124,1,2048,2048,1024,1,1024
0.008544,1,1024,1024,1008,1,1008
0.024061,1,2048,2048,1024,1,1024
0.015742,1,1024,1024,1008,1,1008
0.030379,1,2048,2048,1024,1,1024
0.009725,1,1024,1024,1008,1,1008
0.020065,1,2048,2048,1024,1,1024
0.007574,1,1024,1024,1008,1,1008
0.022882,1,2048,2048,1024,1,1024
0.014714,1,1024,1024,1008,1,1008
0.026367,1,2048,2048,1024,1,1024
0.010613,1,1024,1024,1008,1,1008
0.020376,1,2048,2048,1024,1,1024
0.003987,1,1024,1024,1008,1,1008
0.028838,1,2048,2048,1024,1,1024
0.004187,1,1024,1024,1008,1,1008
0.020996,1,2048,2048,1024,1,1024
0.003832,1,1024,1024,1008,1,1008
0.022591,1,2048,2048,1024,1,1024
0.006102,1,1024,1024,1008,1,1008
0.025742,1,2048,2048,1024,1,1024
0.008963,1,1024,1024,1008,1,1008
0.025501,1,2048,2048,1024,1,1024
0.010105,1,1024,1024,1008,1,1008
0.02172,1,2048,2048,1024,1,1024
0.007261,1,1024,1024,1008,1,1008
0.025469,1,2048,2048,1024,1,1024
0.006534,1,1024,1024,1008,1,1008
0.022746,1,2048,2048,1024,1,1024
0.005955,1,1024,1024,1008,1,1008
0.024962,1,2048,2048,1024,1,1024
0.007779,1,1024,1024,1008,1,1008
0.025065,1,2048,2048,1024,1,1024
0.007387,1,1024,1024,1008,1,1008
0.027258,1,2048,2048,1024,1,1024
0.010436,1,1024,1024,1008,1,1008
0.024719,1,2048,2048,1024,1,1024
0.007036,1,1024,1024,1008,1,1008
0.022981,1,2048,2048,1024,1,1024
0.009189,1,1024,1024,1008,1,1008
0.028401,1,2048,2048,1024,1,1024
0.004959,1,1024,1024,1008,1,1008
0.022079,1,2048,2048,1024,1,1024
0.007641,1,1024,1024,1008,1,1008
0.024668,1,2048,2048,1024,1,1024
0.010559,1,1024,1024,1008,1,1008
0.025335,1,2048,2048,1024,1,1024
0.016183,1,1024,1024,1008,1,1008
0.035907,1,2048,2048,1024,1,1024
0.012107,1,1024,1024,1008,1,1008
0.025602,1,2048,2048,1024,1,1024
0.012873,1,1024,1024,1008,1,1008
0.022072,1,2048,2048,1024,1,1024
0.008331,1,1024,1024,1008,1,1008
0.023152,1,2048,2048,1024,1,1024
0.016862,1,1024,1024,1008,1,1008
0.025816,1,2048,2048,1024,1,1024
0.00785,1,1024,1024,1008,1,1008
0.021439,1,2048,2048,1024,1,1024
0.007183,1,1024,1024,1008,1,1008
0.024609,1,2048,2048,1024,1,1024
0.005176,1,1024,1024,1008,1,1008
0.020324,1,2048,2048,1024,1,1024
0.017878,1,1024,1024,1008,1,1008
0.02501,1,2048,2048,1024,1,1024
0.009512,1,1024,1024,1008,1,1008
0.024612,1,2048,2048,1024,1,1024
0.003715,1,1024,1024,1008,1,1008
0.028085,1,2048,2048,1024,1,1024
0.004022,1,1024,1024,1008,1,1008
0.023118,1,2048,2048,1024,1,1024
0.012472,1,1024,1024,1008,1,1008
0.029999,1,2048,2048,1024,1,1024
0.00546,1,1024,1024,1008,1,1008
0.027983,1,2048,2048,1024,1,1024
0.004371,1,1024,1024,1008,1,1008
0.030888,1,2048,2048,1024,1,1024
0.008076,1,1024,1024,1008,1,1008
0.023445,1,2048,2048,1024,1,1024
0.008871,1,1024,1024,1008,1,1008
0.025855,1,2048,2048,1024,1,1024
0.010652,1,1024,1024,1008,1,1008
0.025676,1,2048,2048,1024,1,1024
0.006384,1,1024,1024,1008,1,1008
0.026712,1,2048,2048,1024,1,1024
0.014494,1,1024,1024,1008,1,1008
0.026749,1,2048,2048,1024,1,1024
0.004046,1,1024,1024,1008,1,1008
0.030016,1,2048,2048,1024,1,1024
0.008894,1,1024,1024,1008,1,1008
0.022854,1,2048,2048,1024,1,1024
0.009018,1,1024,1024,1008,1,1008
0.019731,1,2048,2048,1024,1,1024
0.007773,1,1024,1024,1008,1,1008
0.023686,1,2048,2048,1024,1,1024
0.00649,1,1024,1024,1008,1,1008
0.020709,1,2048,2048,1024,1,1024
0.010749,1,1024,1024,1008,1,1008
0.028713,1,2048,2048,1024,1,1024
0.005128,1,1024,1024,1008,1,1008
0.026088,1,2048,2048,1024,1,1024
0.007884,1,1024,1024,1008,1,1008
0.025387,1,2048,2048,1024,1,1024
0.006913,1,1024,1024,1008,1,1008
0.024165,1,2048,2048,1024,1,1024
0.011577,1,1024,1024,1008,1,1008
0.025308,1,2048,2048,1024,1,1024
0.009074,1,1024,1024,1008,1,1008
0.02375,1,2048,2048,1024,1,1024
0.007855,1,1024,1024,1008,1,1008
0.02527,1,2048,2048,1024,1,1024
0.015837,1,1024,1024,1008,1,1008
0.026399,1,2048,2048,1024,1,1024
0.004948,1,1024,1024,1008,1,1008
0.025004,1,2048,2048,1024,1,1024
0.007136,1,1024,1024,1008,1,1008
0.022244,1,2048,2048,1024,1,1024
0.005163,1,1024,1024,1008,1,1008
0.027587,1,2048,2048,1024,1,1024
0.007864,1,1024,1024,1008,1,1008
0.027975,1,2048,2048,1024,1,1024
0.008315,1,1024,1024,1008,1,1008
0.026375,1,2048,2048,1024,1,1024
0.011804,1,1024,1024,1008,1,1008
0.028552,1,2048,2048,1024,1,1024
0.00569,1,1024,1024,1008,1,1008
0.027444,1,2048,2048,1024,1,1024
0.009941,1,1024,1024,1008,1,1008
0.022273,1,2048,2048,1024,1,1024
0.006018,1,1024,1024,1008,1,1008
0.02438,1,2048,2048,1024,1,1024
0.011796,1,1024,1024,1008,1,1008
0.020592,1,2048,2048,1024,1,1024
0.010286,1,1024,1024,1008,1,1008
