execute_time,a_matrix_height,a_matrix_width,b_matrix_height,b_matrix_width,out_matrix_height,out_matrix_width
0.070464,1,2048,2048,1024,1,1024
0.020058,1,1024,1024,1008,1,1008
0.064932,1,2048,2048,1024,1,1024
0.013537,1,1024,1024,1008,1,1008
0.071427,1,2048,2048,1024,1,1024
0.018118,1,1024,1024,1008,1,1008
0.066778,1,2048,2048,1024,1,1024
0.019653,1,1024,1024,1008,1,1008
0.056467,1,2048,2048,1024,1,1024
0.019026,1,1024,1024,1008,1,1008
0.064077,1,2048,2048,1024,1,1024
0.024252,1,1024,1024,1008,1,1008
0.069665,1,2048,2048,1024,1,1024
0.017376,1,1024,1024,1008,1,1008
0.063086,1,2048,2048,1024,1,1024
0.016799,1,1024,1024,1008,1,1008
0.06594,1,2048,2048,1024,1,1024
0.015306,1,1024,1024,1008,1,1008
0.060589,1,2048,2048,1024,1,1024
0.01646,1,1024,1024,1008,1,1008
0.061186,1,2048,2048,1024,1,1024
0.017173,1,1024,1024,1008,1,1008
0.068763,1,2048,2048,1024,1,1024
0.016274,1,1024,1024,1008,1,1008
0.060622,1,2048,2048,1024,1,1024
0.01991,1,1024,1024,1008,1,1008
0.064241,1,2048,2048,1024,1,1024
0.022216,1,1024,1024,1008,1,1008
0.064297,1,2048,2048,1024,1,1024
0.013105,1,1024,1024,1008,1,1008
0.058461,1,2048,2048,1024,1,1024
0.015687,1,1024,1024,1008,1,1008
0.058521,1,2048,2048,1024,1,1024
0.016897,1,1024,1024,1008,1,1008
0.058497,1,2048,2048,1024,1,1024
0.018482,1,1024,1024,1008,1,1008
0.069579,1,2048,2048,1024,1,1024
0.021359,1,1024,1024,1008,1,1008
0.060688,1,2048,2048,1024,1,1024
0.014208,1,1024,1024,1008,1,1008
0.061363,1,2048,2048,1024,1,1024
0.016673,1,1024,1024,1008,1,1008
0.055802,1,2048,2048,1024,1,1024
0.017115,1,1024,1024,1008,1,1008
0.060683,1,2048,2048,1024,1,1024
0.017663,1,1024,1024,1008,1,1008
0.068196,1,2048,2048,1024,1,1024
0.019104,1,1024,1024,1008,1,1008
0.063428,1,2048,2048,1024,1,1024
0.013924,1,1024,1024,1008,1,1008
0.063219,1,2048,2048,1024,1,1024
0.014475,1,1024,1024,1008,1,1008
0.071177,1,2048,2048,1024,1,1024
0.020813,1,1024,1024,1008,1,1008
0.058034,1,2048,2048,1024,1,1024
0.02079,1,1024,1024,1008,1,1008
0.068257,1,2048,2048,1024,1,1024
0.016877,1,1024,1024,1008,1,1008
0.071479,1,2048,2048,1024,1,1024
0.019664,1,1024,1024,1008,1,1008
0.054976,1,2048,2048,1024,1,1024
0.018172,1,1024,1024,1008,1,1008
0.063988,1,2048,2048,1024,1,1024
0.017132,1,1024,1024,1008,1,1008
0.070375,1,2048,2048,1024,1,1024
0.020264,1,1024,1024,1008,1,1008
0.068182,1,2048,2048,1024,1,1024
0.018046,1,1024,1024,1008,1,1008
0.076539,1,2048,2048,1024,1,1024
0.016951,1,1024,1024,1008,1,1008
0.075935,1,2048,2048,1024,1,1024
0.013175,1,1024,1024,1008,1,1008
0.078245,1,2048,2048,1024,1,1024
0.01737,1,1024,1024,1008,1,1008
0.072139,1,2048,2048,1024,1,1024
0.019265,1,1024,1024,1008,1,1008
0.055294,1,2048,2048,1024,1,1024
0.017218,1,1024,1024,1008,1,1008
0.07118,1,2048,2048,1024,1,1024
0.020483,1,1024,1024,1008,1,1008
0.057768,1,2048,2048,1024,1,1024
0.019654,1,1024,1024,1008,1,1008
0.070601,1,2048,2048,1024,1,1024
0.022804,1,1024,1024,1008,1,1008
