Time  [ms],CPU Load [%],Time  [ms],CPU1 Frequency [kHz],Time  [ms],Memory Usage [KB],Memory Usage [KB] App,Time  [ms],CPU Load (Normalized) [%]
334878,70,342416,1586000,342417,3503696,131193.818181818,342435,41
334979,54,342517,1586000,342518,3503764,131261.818181818,342537,33
335080,59,342618,1586000,342620,3503784,131281.818181818,342638,31
335181,49,342719,1586000,342720,3502708,130205.818181818,342743,29
335281,54,342819,1586000,342820,3502560,130057.818181818,342838,32
335382,70,342919,1586000,342920,3502116,129613.818181818,342937,42
335482,50,343020,1586000,343021,3502576,130073.818181818,343037,30
335584,60,343121,1586000,343123,3504256,131753.818181818,343140,35
335685,43,343222,1586000,343224,3505052,132549.818181818,343239,26
335785,50,343322,1586000,343323,3495440,122937.818181818,343341,26
335885,73,343423,1586000,343424,3501056,128553.818181818,343438,44
335985,54,343523,1586000,343524,3501184,128681.818181818,343538,32
336087,58,343624,1586000,343625,3502080,129577.818181818,343640,35
336187,38,343724,1586000,343725,3502576,130073.818181818,343741,23
336288,70,343826,1586000,343827,3495784,123281.818181818,343845,42
336388,68,343926,1586000,343927,3501092,128589.818181818,343942,42
336488,57,344026,1586000,344027,3499764,127261.818181818,344042,33
336589,62,344127,1586000,344128,3501304,128801.818181818,344144,35
336689,46,344227,1586000,344228,3502792,130289.818181818,344245,30
336790,62,344327,1586000,344329,3508000,135497.818181818,344356,34
336890,66,344427,1586000,344429,3507636,135133.818181818,344444,41
336992,50,344529,1586000,344530,3495784,123281.818181818,344547,27
337092,64,344630,1586000,344631,3498080,125577.818181818,344645,36
337194,42,344731,1482000,344732,3503536,131033.818181818,344751,26
337296,71,344834,1586000,344835,3509736,137233.818181818,344853,44
337395,65,344932,1586000,344934,3507420,134917.818181818,344953,35
337495,60,345033,1586000,345034,3507080,134577.818181818,345051,35
337596,50,345133,1586000,345135,3506592,134089.818181818,345151,27
337696,52,345234,1586000,345235,3507088,134585.818181818,345250,32
337796,66,345334,1586000,345335,3505364,132861.818181818,345350,38
337899,58,345437,1586000,345438,3505124,132621.818181818,345455,31
338000,64,345538,1378000,345539,3504876,132373.818181818,345557,35
338100,54,345638,1586000,345639,3505924,133421.818181818,345652,33
338201,42,345739,858000,345740,3506172,133669.818181818,345762,20
338303,76,345840,1482000,345842,3504792,132289.818181818,345861,39
338402,51,345939,1586000,345941,3498312,125809.818181818,345960,31
338503,65,346040,1586000,346042,3497232,124729.818181818,346060,38
338603,52,346140,1586000,346142,3498344,125841.818181818,346157,29
338705,41,346242,1586000,346244,3505040,132537.818181818,346259,26
338803,87,346341,1586000,346342,3506280,133777.818181818,346363,33
338904,0,346442,1586000,346443,3506504,134001.818181818,346457,31
339005,61,346542,1586000,346544,3506380,133877.818181818,346568,35
339105,41,346643,1586000,346644,3505200,132697.818181818,346658,26
339205,50,346743,1586000,346744,3505412,132909.818181818,346765,27
339305,70,346843,1586000,346845,3505412,132909.818181818,346859,45
339406,55,346945,1586000,346946,3505372,132869.818181818,346964,33
339506,61,347044,1586000,347045,3506588,134085.818181818,347060,38
339608,48,347145,1586000,347146,3506596,134093.818181818,347161,28
339710,60,347248,1586000,347249,3506004,133501.818181818,347267,38
339810,66,347348,1586000,347349,3506748,134245.818181818,347366,39
339911,62,347449,1586000,347450,3506812,134309.818181818,347467,35
340012,53,347549,1586000,347550,3507516,135013.818181818,347569,29
340112,27,347650,1586000,347651,3508136,135633.818181818,347667,18
340213,66,347751,1482000,347754,3500744,128241.818181818,347772,39
340313,87,347851,1586000,347852,3504324,131821.818181818,347872,31
340414,0,347951,1586000,347953,3503472,130969.818181818,347970,29
340515,54,348052,1586000,348054,3505456,132953.818181818,348070,32
340615,40,348153,1586000,348154,3510564,138061.818181818,348172,24
340717,69,348255,1586000,348256,3503508,131005.818181818,348274,42
340816,59,348354,1586000,348355,3504748,132245.818181818,348371,32
340917,60,348454,1586000,348455,3504484,131981.818181818,348471,33
341017,62,348555,1586000,348556,3504656,132153.818181818,348572,37
341118,43,348655,1170000,348657,3504780,132277.818181818,348674,23
341220,73,348758,1586000,348760,3499596,127093.818181818,348783,41
341318,87,348856,1586000,348857,3503272,130769.818181818,348877,56
341419,0,348956,1586000,348958,3504044,131541.818181818,348974,36
341520,87,349057,1586000,349060,3505780,133277.818181818,349079,28
341621,0,349158,1586000,349160,3512972,140469.818181818,349178,30
341720,58,349257,1586000,349260,3513468,140965.818181818,349281,31
341822,54,349360,1586000,349362,3514460,141957.818181818,349390,33
341921,67,349459,1586000,349462,3511960,139457.818181818,349478,40
342023,48,349560,1586000,349563,3513268,140765.818181818,349581,30
342124,47,349662,1586000,349664,3499880,127377.818181818,349684,28
342223,74,349760,1586000,349763,3506820,134317.818181818,349782,44
342322,48,349860,1586000,349861,3507316,134813.818181818,349881,24
342425,62,349963,1586000,349965,3506928,134425.818181818,349995,39
342523,53,350060,1586000,350061,3506108,133605.818181818,350072,30
342626,46,350166,1586000,350167,3505148,132645.818181818,350191,30
342725,74,350264,1586000,350266,3497708,125205.818181818,350292,44
342826,59,350363,1586000,350366,3500124,127621.818181818,350383,34
342927,63,350464,1586000,350468,3499756,127253.818181818,350488,36
343025,60,350563,1586000,350566,3497376,124873.818181818,350588,36
343126,50,350663,1586000,350665,3503720,131217.818181818,350683,32
343226,59,350766,1586000,350768,3504464,131961.818181818,350788,33
343326,53,350865,1586000,350871,3505456,132953.818181818,350889,29
343427,62,350965,1586000,350967,3492296,119793.818181818,350985,33
343531,55,351070,1586000,351072,3493516,121013.818181818,351094,32
343627,47,351164,1586000,351165,3497596,125093.818181818,351179,28
343729,57,351266,1586000,351273,3502060,129557.818181818,351297,35
343832,56,351370,1586000,351370,3503056,130553.818181818,351378,29
343933,61,351471,1586000,351472,3504224,131721.818181818,351489,37
344035,49,351576,1586000,351577,3505704,133201.818181818,351595,29
344136,59,351674,1586000,351676,3501364,128861.818181818,351694,37
344240,68,351778,1586000,351779,3500084,127581.818181818,351797,42
344336,55,351874,1482000,351877,3499992,127489.818181818,351895,36
344437,87,351975,1586000,351976,3499992,127489.818181818,351996,36
344539,0,352077,1586000,352079,3501480,128977.818181818,352100,30
344637,54,352175,1586000,352177,3497064,124561.818181818,352216,31
344740,68,352277,1586000,352278,3498184,125681.818181818,352286,42
344837,56,352375,1274000,352375,3497252,124749.818181818,352397,27
344938,43,352476,1586000,352478,3498568,126065.818181818,352503,26
345039,53,352576,1586000,352578,3506208,133705.818181818,352596,31
345139,66,352677,1586000,352678,3506704,134201.818181818,352708,36
345243,58,352781,1586000,352782,3504984,132481.818181818,352802,36
345340,63,352877,1586000,352879,3505828,133325.818181818,352898,32
345440,33,352978,1586000,352979,3506312,133809.818181818,353001,24
345542,60,353080,1586000,353085,3495032,122529.818181818,353108,38
345641,64,353179,1586000,353180,3499760,127257.818181818,353201,35
345741,56,353279,1586000,353280,3500112,127609.818181818,353321,30
345842,66,353379,1586000,353380,3499036,126533.818181818,353395,40
345943,41,353481,1066000,353482,3501144,128641.818181818,353505,25
346043,73,353580,1378000,353582,3497156,124653.818181818,353606,37
346143,59,353681,1586000,353682,3500132,127629.818181818,353698,34
346244,59,353781,1586000,353783,3499592,127089.818181818,353823,36
346344,64,353882,1586000,353883,3498416,125913.818181818,353901,37
346445,39,353983,1586000,353985,3502292,129789.818181818,354014,24
346544,62,354082,1586000,354083,3505960,133457.818181818,354094,31
346645,51,354183,1586000,354184,3494552,122049.818181818,354204,32
346746,61,354283,1586000,354284,3494656,122153.818181818,354306,34
346846,50,354383,1586000,354384,3494908,122405.818181818,354419,26
346946,46,354483,1586000,354484,3500508,128005.818181818,354490,34
347046,68,354584,1586000,354584,3502364,129861.818181818,354590,40
347148,55,354685,1586000,354686,3502764,130261.818181818,354706,32
347248,61,354785,1586000,354787,3504996,132493.818181818,354810,36
347348,48,354885,1586000,354886,3506732,134229.818181818,354901,31
347449,57,354986,1482000,354988,3504564,132061.818181818,355007,30
347549,70,355087,1586000,355088,3503136,130633.818181818,355103,40
347649,51,355187,1586000,355188,3501792,129289.818181818,355207,30
347751,60,355288,858000,355290,3502536,130033.818181818,355310,33
347851,44,355388,1274000,355390,3501900,129397.818181818,355405,22
347953,60,355490,1586000,355492,3494132,121629.818181818,355550,36
348051,71,355589,1586000,355589,3496164,123661.818181818,355595,39
348151,52,355689,1586000,355689,3498000,125497.818181818,355695,30
348252,87,355790,1586000,355791,3500016,127513.818181818,355821,32
348353,0,355891,1274000,355893,3501504,129001.818181818,355914,24
348455,62,355993,1586000,355994,3497816,125313.818181818,356016,35
348556,67,356094,1586000,356095,3500852,128349.818181818,356111,42
348656,57,356194,1586000,356195,3500264,127761.818181818,356220,34
348757,62,356294,1586000,356296,3501352,128849.818181818,356311,35
348857,48,356395,1586000,356396,3505240,132737.818181818,356413,28
348958,70,356495,1586000,356500,3508960,136457.818181818,356515,43
349058,49,356595,1586000,356597,3508980,136477.818181818,356614,30
349158,61,356696,1586000,356699,3495236,122733.818181818,356715,36
349208,62,356746,1586000,356747,3496168,123665.818181818,356763,39
349309,34,356846,1586000,356848,3497656,125153.818181818,356862,23
349409,54,356947,1586000,356948,3508336,135833.818181818,356964,32
349511,58,357049,1586000,357051,3509576,137073.818181818,357068,34
349610,57,357148,1586000,357149,3508348,135845.818181818,357175,31
349710,63,357248,1586000,357249,3506252,133749.818181818,357266,38
349811,30,357348,1586000,357349,3507156,134653.818181818,357365,20
349911,64,357449,1586000,357450,3505900,133397.818181818,357469,37
350062,57,357599,1586000,357600,3504920,132417.818181818,357615,33
350163,66,357701,1586000,357702,3506656,134153.818181818,357717,38
350263,43,357801,1586000,357802,3505332,132829.818181818,357816,27
350366,55,357904,1586000,357905,3504148,131645.818181818,357922,34
350464,71,358002,1586000,358003,3496920,124417.818181818,358018,44
350565,56,358102,1586000,358103,3496864,124361.818181818,358118,33
350665,60,358203,1274000,358204,3498572,126069.818181818,358222,32
350766,41,358304,1586000,358305,3497196,124693.818181818,358320,28
350866,59,358404,1586000,358405,3504724,132221.818181818,358422,34
350967,65,358504,1586000,358505,3505344,132841.818181818,358520,39
351067,65,358605,1586000,358606,3503732,131229.818181818,358621,33
351167,58,358705,1586000,358706,3505452,132949.818181818,358725,34
351268,51,358805,1586000,358806,3507080,134577.818181818,358821,34
351368,57,358906,1586000,358910,3505652,133149.818181818,358926,33
351468,64,359006,1586000,359007,3506148,133645.818181818,359022,35
351569,51,359106,1586000,359108,3503784,131281.818181818,359126,32
351670,63,359207,1586000,359208,3505956,133453.818181818,359225,37
351769,29,359307,1586000,359308,3506948,134445.818181818,359323,20
351870,58,359408,1586000,359409,3500004,127501.818181818,359428,35
351971,73,359508,1586000,359509,3502740,130237.818181818,359526,44
352071,55,359609,1586000,359611,3502160,129657.818181818,359628,32
352171,62,359709,1586000,359710,3502360,129857.818181818,359729,37
352272,44,359810,1586000,359811,3504344,131841.818181818,359826,26
352322,34,359859,1586000,359861,3506080,133577.818181818,359877,17
352423,68,359961,1586000,359962,3501412,128909.818181818,359982,42
352523,59,360061,1586000,360062,3502960,130457.818181818,360082,36
352624,64,360162,1170000,360163,3502420,129917.818181818,360181,34
352724,57,360262,1586000,360263,3504404,131901.818181818,360281,32
352825,50,360362,1586000,360364,3511556,139053.818181818,360379,31
352925,65,360462,1586000,360464,3512300,139797.818181818,360478,37
353026,57,360564,1586000,360566,3498436,125933.818181818,360584,35
353126,54,360664,1586000,360665,3497576,125073.818181818,360680,31
353226,51,360764,1586000,360765,3498176,125673.818181818,360780,28
353327,57,360865,1586000,360866,3509100,136597.818181818,360882,30
353428,71,360965,1586000,360966,3509100,136597.818181818,360982,41
353528,50,361065,1274000,361067,3508612,136109.818181818,361089,29
353628,69,361165,1586000,361167,3507628,135125.818181818,361182,37
353728,46,361266,1586000,361268,3508920,136417.818181818,361282,29
353831,41,361368,1066000,361370,3509664,137161.818181818,361389,22
353930,80,361468,1586000,361469,3508176,135673.818181818,361485,44
354031,58,361569,1586000,361570,3500352,127849.818181818,361588,35
354132,67,361670,1586000,361671,3498556,126053.818181818,361690,41
354232,43,361769,1586000,361771,3499256,126753.818181818,361786,26
354332,56,361870,1586000,361871,3509348,136845.818181818,361885,33
354433,56,361971,1586000,361973,3509844,137341.818181818,361990,34
354535,58,362072,1586000,362074,3512424,139921.818181818,362091,35
354635,73,362173,1586000,362174,3511940,139437.818181818,362191,42
354736,41,362274,1274000,362275,3511404,138901.818181818,362290,26
354837,65,362375,1586000,362376,3512092,139589.818181818,362394,37
354937,67,362475,1586000,362476,3512340,139837.818181818,362492,39
355038,63,362575,1586000,362577,3511996,139493.818181818,362593,37
355139,55,362676,1378000,362678,3512944,140441.818181818,362697,30
355239,48,362777,1586000,362778,3495828,123325.818181818,362794,31
355341,64,362879,546000,362881,3506496,133993.818181818,362907,34
355440,71,362978,1378000,362979,3510664,138161.818181818,362996,36
355541,58,363078,1586000,363080,3509236,136733.818181818,363100,32
355641,63,363179,1586000,363180,3510544,138041.818181818,363195,35
355742,36,363279,1586000,363280,3510792,138289.818181818,363298,25
355843,56,363381,1586000,363384,3509844,137341.818181818,363401,35
355942,72,363480,1586000,363481,3502156,129653.818181818,363498,40
356043,48,363581,1586000,363582,3502632,130129.818181818,363596,28
356143,62,363681,1586000,363683,3502340,129837.818181818,363698,35
356244,43,363782,1586000,363783,3502020,129517.818181818,363798,27
356345,55,363883,1586000,363884,3507704,135201.818181818,363900,31
356445,68,363983,1586000,363984,3507904,135401.818181818,363999,39
356545,54,364083,1586000,364084,3507316,134813.818181818,364099,31
356646,66,364184,1586000,364185,3508912,136409.818181818,364200,38
356746,42,364284,1170000,364286,3509904,137401.818181818,364303,27
356847,67,364385,1586000,364387,3510152,137649.818181818,364405,38
356947,72,364485,1586000,364486,3509472,136969.818181818,364501,41
357048,55,364586,1586000,364587,3500432,127929.818181818,364602,31
357149,64,364686,1586000,364688,3502520,130017.818181818,364703,37
357250,43,364787,1586000,364788,3495396,122893.818181818,364802,28
357350,55,364888,1586000,364889,3505564,133061.818181818,364907,32
357451,70,364989,1586000,364990,3503988,131485.818181818,365005,41
357551,43,365088,1586000,365090,3502708,130205.818181818,365107,24
357651,68,365189,1586000,365192,3503700,131197.818181818,365208,38
357752,43,365290,1586000,365291,3505368,132865.818181818,365305,27
357853,53,365390,1586000,365391,3504380,131877.818181818,365405,30
357953,70,365491,1586000,365492,3504512,132009.818181818,365507,38
358053,54,365591,1586000,365593,3503136,130633.818181818,365607,35
358154,57,365692,1586000,365693,3502908,130405.818181818,365710,32
358255,45,365793,1586000,365794,3503208,130705.818181818,365808,26
358356,59,365894,1586000,365896,3503112,130609.818181818,365916,35
358455,70,365993,1586000,365996,3496292,123789.818181818,366010,42
358555,58,366093,1586000,366094,3495460,122957.818181818,366118,30
358656,64,366194,1586000,366196,3492172,119669.818181818,366212,38
358757,35,366295,1586000,366297,3494572,122069.818181818,366313,20
358858,72,366395,1586000,366399,3500028,127525.818181818,366417,38
358959,50,366496,1586000,366498,3501784,129281.818181818,366514,29
359059,58,366597,1586000,366598,3502032,129529.818181818,366614,32
359159,51,366697,1586000,366698,3501600,129097.818181818,366713,32
359259,44,366796,1586000,366801,3501948,129445.818181818,366818,25
359358,88,366899,1586000,366901,3502196,129693.818181818,366921,46
359459,0,366996,1586000,366998,3502556,130053.818181818,367012,34
359559,56,367097,1586000,367098,3503264,130761.818181818,367115,29
359659,35,367197,1586000,367200,3504096,131593.818181818,367215,22
359760,66,367297,1586000,367299,3502140,129637.818181818,367317,38
359860,63,367398,1586000,367399,3502388,129885.818181818,367416,39
359960,65,367498,1586000,367499,3501804,129301.818181818,367518,35
360061,87,367598,1586000,367599,3503060,130557.818181818,367621,39
360161,0,367699,1586000,367700,3503680,131177.818181818,367717,26
360262,66,367800,1586000,367801,3502004,129501.818181818,367825,37
360362,62,367900,1586000,367901,3503164,130661.818181818,367918,35
360463,63,368000,1586000,368002,3501344,128841.818181818,368019,38
360563,53,368100,1586000,368101,3504072,131569.818181818,368118,32
360663,38,368201,1586000,368202,3504568,132065.818181818,368219,25
360764,66,368301,1586000,368303,3505264,132761.818181818,368323,40
360864,58,368402,1586000,368403,3502060,129557.818181818,368419,32
360965,61,368502,1586000,368504,3502692,130189.818181818,368526,33
361065,42,368603,1586000,368604,3503300,130797.818181818,368620,27
361166,56,368703,1586000,368705,3503548,131045.818181818,368729,32
361266,72,368804,1586000,368810,3504292,131789.818181818,368837,44
361367,71,368905,1586000,368906,3505392,132889.818181818,368935,45
361467,71,369005,1586000,369006,3503620,131117.818181818,369028,41
361568,42,369106,1170000,369108,3504216,131713.818181818,369128,27
361668,61,369206,1586000,369207,3497060,124557.818181818,369225,31
361769,87,369306,1586000,369308,3501944,129441.818181818,369331,32
361869,0,369407,1586000,369408,3502916,130413.818181818,369428,36
361969,62,369507,1586000,369508,3501764,129261.818181818,369526,37
362073,46,369611,1586000,369613,3508120,135617.818181818,369634,33
362172,70,369710,1586000,369711,3502416,129913.818181818,369735,42
362273,49,369811,1586000,369812,3503160,130657.818181818,369834,24
362372,61,369909,1586000,369911,3502324,129821.818181818,369929,35
362473,45,370010,1586000,370011,3503568,131065.818181818,370037,25
362573,45,370111,1586000,370112,3508120,135617.818181818,370135,31
362675,66,370213,1586000,370215,3508864,136361.818181818,370242,38
362773,50,370310,1586000,370312,3497532,125029.818181818,370338,27
362874,64,370412,1586000,370413,3497040,124537.818181818,370438,38
362975,50,370513,1586000,370515,3497436,124933.818181818,370541,30
363077,65,370615,1586000,370616,3501436,128933.818181818,370638,38
363177,65,370714,1586000,370715,3502416,129913.818181818,370735,38
363279,55,370817,1586000,370818,3503164,130661.818181818,370841,33
363378,68,370915,1586000,370916,3504900,132397.818181818,370933,40
363478,40,371015,1586000,371017,3506388,133885.818181818,371034,26
363579,44,371117,1066000,371118,3506636,134133.818181818,371156,26
363680,76,371218,1586000,371222,3505504,133001.818181818,371243,44
363780,51,371317,1586000,371318,3504224,131721.818181818,371341,28
363880,87,371419,1378000,371421,3505384,132881.818181818,371446,29
363981,0,371518,1586000,371520,3506516,134013.818181818,371549,26
364083,67,371621,1586000,371640,3506788,134285.818181818,371656,42
364182,59,371720,1586000,371721,3504080,131577.818181818,371743,29
364284,87,371822,1586000,371824,3502792,130289.818181818,371854,39
364394,0,371931,1586000,371936,3504280,131777.818181818,371947,28
364482,56,372020,1586000,372020,3504732,132229.818181818,372026,29
364583,61,372121,1586000,372122,3505212,132709.818181818,372140,35
364684,60,372222,962000,372223,3504232,131729.818181818,372244,35
364784,71,372321,1378000,372322,3503500,130997.818181818,372344,37
364884,42,372422,1586000,372423,3504244,131741.818181818,372441,27
364985,65,372523,1586000,372525,3505172,132669.818181818,372557,39
365085,57,372623,1586000,372626,3506308,133805.818181818,372650,36
365186,64,372724,1586000,372725,3506020,133517.818181818,372740,39
365286,53,372824,1586000,372825,3505436,132933.818181818,372844,31
365387,44,372924,1586000,372926,3505436,132933.818181818,372940,29
365487,67,373024,1586000,373026,3505684,133181.818181818,373048,39
365588,44,373125,1586000,373127,3503632,131129.818181818,373145,25
365688,64,373225,1586000,373226,3504084,131581.818181818,373244,37
365788,34,373326,1586000,373327,3505820,133317.818181818,373342,22
365889,57,373426,1586000,373428,3498356,125853.818181818,373449,35
365989,75,373527,1586000,373528,3503956,131453.818181818,373547,45
366089,47,373627,1586000,373628,3503904,131401.818181818,373650,29
366190,65,373727,1586000,373728,3504648,132145.818181818,373745,37
366290,45,373827,1586000,373829,3505296,132793.818181818,373846,29
366391,59,373928,1586000,373929,3496448,123945.818181818,373947,34
366492,72,374029,1586000,374031,3502508,130005.818181818,374053,40
366592,55,374129,1482000,374131,3503748,131245.818181818,374146,32
366692,87,374229,1586000,374230,3505864,133361.818181818,374256,37
366793,0,374331,1482000,374332,3507048,134545.818181818,374352,21
366894,66,374431,1586000,374433,3513248,140745.818181818,374457,41
366994,61,374531,1586000,374533,3511524,139021.818181818,374549,36
367096,64,374634,1586000,374635,3498368,125865.818181818,374653,35
367196,47,374733,1586000,374735,3500140,127637.818181818,374751,28
367296,53,374834,1586000,374835,3508076,135573.818181818,374853,30
367397,70,374935,1586000,374936,3508572,136069.818181818,374951,37
367503,52,375040,1586000,375042,3507496,134993.818181818,375059,33
367603,65,375140,1586000,375142,3507848,135345.818181818,375158,38
367703,42,375240,1586000,375242,3509508,137005.818181818,375257,27
367805,49,375343,442000,375345,3509756,137253.818181818,375378,25
367904,73,375442,1378000,375444,3509976,137473.818181818,375461,33
368005,57,375542,1586000,375544,3509040,136537.818181818,375559,37
368105,87,375642,1586000,375645,3506424,133921.818181818,375666,44
368205,0,375743,1482000,375744,3506836,134333.818181818,375764,20
368305,56,375843,1586000,375844,3501828,129325.818181818,375858,32
368406,60,375944,1586000,375945,3505716,133213.818181818,375963,35
368506,58,376044,1586000,376045,3505876,133373.818181818,376062,32
368607,68,376145,1586000,376146,3506184,133681.818181818,376162,39
368708,40,376245,1586000,376247,3509596,137093.818181818,376268,26
368808,62,376345,1586000,376346,3513564,141061.818181818,376369,33
368908,55,376446,1586000,376447,3513936,141433.818181818,376464,30
369010,51,376548,546000,376551,3499812,127309.818181818,376575,27
369109,70,376646,1378000,376648,3502068,129565.818181818,376664,35
369210,49,376748,650000,376750,3501384,128881.818181818,376776,27
369310,62,376848,1378000,376849,3508316,135813.818181818,376866,31
369411,73,376948,1586000,376949,3509060,136557.818181818,376966,42
369513,52,377050,962000,377052,3508228,135725.818181818,377077,28
369611,73,377149,1586000,377150,3509024,136521.818181818,377166,38
369713,46,377251,1586000,377252,3509284,136781.818181818,377268,28
369812,46,377350,1586000,377351,3508200,135697.818181818,377369,22
369913,66,377450,1586000,377452,3507732,135229.818181818,377468,41
370013,57,377551,1586000,377552,3507684,135181.818181818,377570,35
370114,87,377652,1586000,377653,3508676,136173.818181818,377674,38
370215,0,377752,1586000,377754,3502352,129849.818181818,377771,33
370315,87,377853,1586000,377854,3505796,133293.818181818,377875,54
370415,0,377953,1586000,377955,3507036,134533.818181818,377970,35
370516,55,378054,1586000,378055,3507800,135297.818181818,378071,31
370617,34,378154,1586000,378155,3508296,135793.818181818,378170,21
370718,67,378256,1378000,378258,3503112,130609.818181818,378280,37
370818,74,378356,1586000,378357,3505500,132997.818181818,378372,43
370870,54,378407,1586000,378409,3505996,133493.818181818,378430,31
370969,65,378507,1586000,378508,3505800,133297.818181818,378537,39
371069,55,378606,1586000,378607,3506956,134453.818181818,378622,33
371171,36,378709,1586000,378710,3510180,137677.818181818,378729,20
371270,66,378808,1586000,378810,3504596,132093.818181818,378848,40
371421,72,378959,1586000,378960,3507036,134533.818181818,378976,45
371522,58,379059,1586000,379061,3507828,135325.818181818,379078,31
371622,38,379160,1586000,379161,3507088,134585.818181818,379175,25
371723,59,379261,1586000,379262,3514528,142025.818181818,379286,33
371823,62,379360,1586000,379362,3514828,142325.818181818,379379,37
371923,70,379461,1586000,379466,3503452,130949.818181818,379503,45
372024,71,379562,1586000,379562,3502332,129829.818181818,379567,44
372139,36,379677,1586000,379678,3498684,126181.818181818,379694,20
372226,65,379763,1586000,379765,3502404,129901.818181818,379780,40
372326,61,379864,1586000,379865,3503892,131389.818181818,379882,34
372427,63,379965,1586000,379967,3504884,132381.818181818,379982,38
372527,60,380065,1586000,380066,3502476,129973.818181818,380081,35
372627,42,380166,1586000,380167,3502824,130321.818181818,380187,25
372728,72,380266,1586000,380267,3501888,129385.818181818,380281,41
372828,53,380366,1586000,380367,3502632,130129.818181818,380382,32
372928,60,380466,1586000,380467,3503204,130701.818181818,380488,34
373029,56,380566,1586000,380568,3501540,129037.818181818,380586,31
373129,43,380667,1586000,380668,3499372,126869.818181818,380686,28
373230,63,380768,1586000,380771,3496196,123693.818181818,380788,34
373330,56,380868,1586000,380869,3499420,126917.818181818,380884,31
373432,61,380970,1378000,380971,3499528,127025.818181818,380992,34
373533,55,381070,1586000,381072,3502256,129753.818181818,381086,32
373632,45,381169,1586000,381171,3506148,133645.818181818,381188,28
373732,61,381270,1586000,381271,3499204,126701.818181818,381288,33
373834,57,381371,1586000,381373,3501436,128933.818181818,381386,33
373935,61,381475,1378000,381477,3501288,128785.818181818,381494,34
374035,59,381574,1378000,381575,3501140,128637.818181818,381592,33
374135,48,381672,1378000,381675,3502076,129573.818181818,381700,27
374239,75,381777,1586000,381779,3495960,123457.818181818,381798,45
374285,88,381822,1586000,381824,3499200,126697.818181818,381840,55
374385,71,381922,1586000,381923,3498368,125865.818181818,381928,46
374486,87,382024,1586000,382025,3500836,128333.818181818,382044,56
374587,0,382125,962000,382127,3502776,130273.818181818,382145,21
374687,57,382224,1586000,382225,3510660,138157.818181818,382246,32
374788,65,382326,1586000,382327,3509132,136629.818181818,382342,37
374889,53,382426,1586000,382428,3494416,121913.818181818,382445,29
374989,65,382527,1586000,382530,3497704,125201.818181818,382548,39
375089,38,382627,1586000,382628,3496928,124425.818181818,382642,24
375190,60,382727,1586000,382729,3504064,131561.818181818,382745,34
375290,63,382828,1586000,382829,3501256,128753.818181818,382847,39
375391,61,382928,1586000,382929,3501608,129105.818181818,382951,36
375491,51,383028,1586000,383030,3503572,131069.818181818,383044,29
375592,39,383130,1170000,383132,3504560,132057.818181818,383154,23
375692,70,383230,1482000,383231,3505552,133049.818181818,383250,37
375792,60,383330,1586000,383331,3504964,132461.818181818,383350,35
375895,69,383433,1274000,383435,3502580,130077.818181818,383452,32
375996,65,383534,1274000,383536,3502840,130337.818181818,383554,32
376096,43,383634,1482000,383635,3502632,130129.818181818,383650,24
376196,59,383734,1586000,383737,3502880,130377.818181818,383753,34
376297,64,383834,1586000,383836,3503376,130873.818181818,383850,37
376397,63,383935,1586000,383936,3501708,129205.818181818,383953,35
376498,65,384035,1586000,384036,3503200,130697.818181818,384053,36
376598,33,384137,1586000,384138,3503944,131441.818181818,384152,21
376699,57,384239,1586000,384242,3504440,131937.818181818,384265,31
376798,67,384335,1586000,384336,3504788,132285.818181818,384342,38
376899,55,384436,1586000,384438,3505612,133109.818181818,384456,33
376999,66,384537,1586000,384538,3504224,131721.818181818,384555,38
377099,30,384637,1586000,384638,3505080,132577.818181818,384652,19
377202,62,384740,1586000,384744,3501112,128609.818181818,384762,38
377302,64,384840,1586000,384841,3504832,132329.818181818,384858,37
377403,57,384942,1586000,384945,3504544,132041.818181818,384962,36
377503,54,385041,1586000,385042,3504172,131669.818181818,385056,32
377604,39,385142,1586000,385143,3508516,136013.818181818,385161,28
377704,61,385242,1482000,385243,3501200,128697.818181818,385261,34
377804,60,385342,1586000,385345,3503928,131425.818181818,385361,33
377905,55,385442,1586000,385444,3504012,131509.818181818,385458,29
378005,56,385543,1586000,385544,3503904,131401.818181818,385560,30
378105,43,385643,1586000,385645,3506904,134401.818181818,385663,26
378206,71,385744,1586000,385746,3509136,136633.818181818,385762,41
378307,51,385844,1586000,385845,3497608,125105.818181818,385864,30
378407,68,385945,1586000,385946,3498752,126249.818181818,385962,38
378507,36,386045,1586000,386046,3499960,127457.818181818,386061,22
378607,57,386145,1586000,386146,3507648,135145.818181818,386180,36
378708,73,386246,1482000,386247,3506664,134161.818181818,386263,41
378809,54,386346,1586000,386347,3506420,133917.818181818,386367,33
378909,62,386447,1274000,386448,3506860,134357.818181818,386467,35
379009,53,386547,1586000,386548,3506092,133589.818181818,386563,33
379111,57,386648,858000,386650,3506068,133565.818181818,386674,24
379210,80,386748,1586000,386749,3503752,131249.818181818,386764,40
379311,49,386848,1586000,386849,3494696,122193.818181818,386865,30
379411,87,386949,1586000,386950,3499384,126881.818181818,386971,47
379511,0,387049,1586000,387050,3500872,128369.818181818,387072,24
379612,60,387150,1586000,387151,3508764,136261.818181818,387173,33
379714,65,387251,1586000,387252,3509788,137285.818181818,387269,41
379814,63,387351,1586000,387353,3506436,133933.818181818,387372,37
