Time  [ms],CPU Load [%],Time  [ms],CPU1 Frequency [kHz],Time  [ms],Memory Usage [KB],Memory Usage [KB] App,Time  [ms],CPU Load (Normalized) [%]
349894,48,356324,1586000,356325,3496832,133448.672897196,356441,31
349995,23,356422,1586000,356423,3498444,135060.672897196,356541,17
350097,19,356523,1586000,356524,3498004,134620.672897196,356658,15
350196,45,356625,546000,356627,3499244,135860.672897196,356757,21
350296,42,356724,1170000,356736,3499464,136080.672897196,356845,27
350398,40,356824,1586000,356826,3497304,133920.672897196,356945,28
350500,50,356926,1586000,356927,3497108,133724.672897196,357050,34
350601,35,357028,1586000,357029,3501516,138132.672897196,357148,26
350701,40,357129,1586000,357130,3502756,139372.672897196,357269,29
350802,37,357228,1586000,357229,3499904,136520.672897196,357349,29
350902,17,357331,1586000,357332,3500756,137372.672897196,357445,12
351002,43,357429,1586000,357430,3501104,137720.672897196,357570,34
351103,27,357530,1586000,357532,3506560,143176.672897196,357641,20
351203,18,357631,1586000,357631,3507768,144384.672897196,357750,12
351303,16,357732,1586000,357733,3508708,145324.672897196,357848,12
351404,27,357831,1586000,357832,3509700,146316.672897196,357957,17
351504,31,357932,1170000,357933,3508272,144888.672897196,358053,19
351605,32,358032,1586000,358033,3509264,145880.672897196,358151,22
351705,30,358132,1586000,358133,3507392,144008.672897196,358248,21
351806,28,358232,1586000,358233,3508508,145124.672897196,358352,19
351906,31,358333,1274000,358334,3507440,144056.672897196,358455,21
352009,15,358433,1586000,358434,3506160,142776.672897196,358567,5
352109,39,358537,442000,358540,3506160,142776.672897196,358657,18
352209,27,358636,1274000,358637,3511052,147668.672897196,358756,20
352310,38,358737,1482000,358739,3511364,147980.672897196,358863,26
352410,37,358837,1586000,358838,3511032,147648.672897196,358961,28
352510,42,358937,1586000,358939,3511716,148332.672897196,359065,30
352611,35,359038,1586000,359039,3510780,147396.672897196,359170,26
352711,48,359138,1586000,359142,3510064,146680.672897196,359267,30
352812,38,359239,1586000,359240,3507848,144464.672897196,359349,27
352912,25,359339,1586000,359340,3507700,144316.672897196,359459,17
353013,34,359439,1586000,359440,3503280,139896.672897196,359562,26
353112,29,359541,1586000,359542,3503128,139744.672897196,359654,23
353214,15,359640,1586000,359641,3511248,147864.672897196,359767,13
353313,34,359745,1482000,359746,3515828,152444.672897196,359857,23
353414,39,359841,1586000,359842,3516024,152640.672897196,359962,23
353514,29,359942,1066000,359943,3514796,151412.672897196,360061,14
353619,23,360042,1170000,360043,3516532,153148.672897196,360170,13
353715,35,360148,754000,360149,3515396,152012.672897196,360263,15
353816,34,360243,1170000,360244,3516388,153004.672897196,360364,20
353916,32,360344,1274000,360345,3517636,154252.672897196,360459,20
354017,27,360444,1586000,360445,3515172,151788.672897196,360565,21
354118,50,360545,1274000,360546,3515228,151844.672897196,360665,36
354218,33,360647,1586000,360648,3510064,146680.672897196,360766,23
354318,26,360745,1586000,360747,3510748,147364.672897196,360862,19
354420,37,360846,1586000,360847,3511240,147856.672897196,360969,26
354521,37,360948,1586000,360949,3515900,152516.672897196,361069,27
354621,40,361048,1586000,361050,3516892,153508.672897196,361167,28
354723,27,361149,1586000,361150,3494892,131508.672897196,361278,17
354822,31,361251,442000,361253,3493364,129980.672897196,361371,15
354924,32,361350,1170000,361351,3493728,130344.672897196,361481,16
355023,43,361452,546000,361454,3494176,130792.672897196,361567,22
355123,34,361550,1378000,361551,3495084,131700.672897196,361666,25
355225,31,361651,1586000,361651,3495564,132180.672897196,361773,21
355324,21,361753,1586000,361754,3494612,131228.672897196,361866,16
355424,14,361851,1586000,361852,3489988,126604.672897196,361967,10
355530,15,361952,1586000,361953,3490236,126852.672897196,362092,10
355627,42,362058,858000,362059,3492716,129332.672897196,362172,25
355728,24,362154,1274000,362156,3495940,132556.672897196,362279,14
355828,43,362256,962000,362257,3495108,131724.672897196,362378,27
355929,35,362356,1586000,362357,3493848,130464.672897196,362473,25
356029,45,362457,1586000,362458,3494096,130712.672897196,362578,33
356130,41,362557,1586000,362558,3495832,132448.672897196,362675,31
356230,54,362657,1586000,362658,3496820,133436.672897196,362778,37
356331,36,362758,1586000,362759,3494860,131476.672897196,362874,25
356431,30,362859,1586000,362860,3493416,130032.672897196,362973,23
356532,20,362959,1586000,362960,3492100,128716.672897196,363076,12
356634,20,363060,1170000,363061,3492348,128964.672897196,363203,7
356683,50,363162,442000,363164,3492596,129212.672897196,363247,27
356783,35,363211,1066000,363216,3496020,132636.672897196,363329,17
356884,38,363311,1378000,363311,3498252,134868.672897196,363431,21
356985,22,363412,1274000,363413,3497380,133996.672897196,363540,11
357085,18,363513,650000,363515,3497960,134576.672897196,363643,9
357185,25,363613,858000,363617,3498208,134824.672897196,363738,12
357287,33,363713,858000,363714,3498164,134780.672897196,363838,20
357386,44,363814,1378000,363815,3499020,135636.672897196,363935,27
357486,27,363913,1586000,363914,3498728,135344.672897196,364032,20
357588,43,364014,1586000,364015,3497992,134608.672897196,364150,34
357688,33,364116,1586000,364118,3493900,130516.672897196,364226,24
357789,22,364216,1586000,364217,3494072,130688.672897196,364330,15
357890,45,364316,1586000,364317,3493580,130196.672897196,364454,36
357990,50,364419,1586000,364421,3498540,135156.672897196,364540,32
358090,25,364517,1586000,364518,3496456,133072.672897196,364642,15
358193,25,364618,1586000,364620,3495076,131692.672897196,364738,18
358294,27,364721,1586000,364722,3490480,127096.672897196,364841,19
358394,31,364822,1586000,364823,3491456,128072.672897196,364939,23
358494,40,364921,1586000,364922,3492200,128816.672897196,365047,29
358595,28,365022,1586000,365024,3488404,125020.672897196,365142,21
358695,23,365122,1586000,365123,3488652,125268.672897196,365245,17
358795,24,365223,1586000,365224,3486544,123160.672897196,365344,19
358896,40,365323,1586000,365324,3487552,124168.672897196,365450,27
358997,65,365424,1586000,365425,3489808,126424.672897196,365562,43
359100,65,365524,1586000,365526,3497988,134604.672897196,365649,41
359201,55,365628,1586000,365629,3507072,143688.672897196,365746,36
359301,40,365729,1586000,365730,3512884,149500.672897196,365854,21
359402,44,365829,1170000,365830,3516216,152832.672897196,365952,25
359502,65,365930,1482000,365931,3519536,156152.672897196,366056,40
359604,66,366030,1586000,366031,3522000,158616.672897196,366167,46
359704,65,366132,1586000,366133,3524312,160928.672897196,366243,44
359804,55,366231,1586000,366232,3524264,160880.672897196,366353,37
359904,36,366332,1586000,366334,3524000,160616.672897196,366448,26
360005,22,366432,1586000,366433,3525240,161856.672897196,366553,14
360106,16,366533,962000,366534,3525984,162600.672897196,366681,8
360207,54,366633,1066000,366634,3526232,162848.672897196,366754,28
360307,27,366735,1378000,366736,3528012,164628.672897196,366855,18
360407,31,366834,1170000,366835,3526352,162968.672897196,366955,20
360507,15,366935,1482000,366936,3525924,162540.672897196,367051,9
360608,27,367035,1482000,367036,3526172,162788.672897196,367152,21
360708,35,367136,1378000,367137,3526916,163532.672897196,367259,20
360809,50,367236,1170000,367238,3527880,164496.672897196,367354,30
360912,30,367337,1378000,367338,3526996,163612.672897196,367456,20
361013,31,367440,1586000,367441,3527244,163860.672897196,367564,22
361113,28,367540,1274000,367541,3523792,160408.672897196,367657,18
361214,21,367641,1586000,367642,3525260,161876.672897196,367766,13
361316,35,367742,858000,367743,3525772,162388.672897196,367880,19
361415,50,367843,1378000,367845,3530484,167100.672897196,367952,33
361515,31,367942,1586000,367943,3529452,166068.672897196,368058,22
361615,28,368043,1586000,368044,3528864,165480.672897196,368164,20
361716,20,368143,1586000,368144,3528768,165384.672897196,368267,11
361817,32,368244,1170000,368245,3529512,166128.672897196,368364,20
361917,44,368344,1274000,368345,3530420,167036.672897196,368469,24
362017,51,368445,1378000,368446,3529824,166440.672897196,368564,36
362118,34,368545,1586000,368546,3528604,165220.672897196,368662,24
362218,31,368645,1586000,368646,3517308,153924.672897196,368760,23
362318,12,368745,1586000,368747,3515964,152580.672897196,368862,8
362420,10,368846,1586000,368847,3516224,152840.672897196,368967,5
362521,43,368947,858000,368948,3516224,152840.672897196,369067,22
362621,20,369049,1378000,369050,3519952,156568.672897196,369164,16
362721,18,369148,1586000,369149,3520748,157364.672897196,369266,12
362821,25,369248,1586000,369249,3519368,155984.672897196,369363,18
362923,28,369349,1482000,369350,3519788,156404.672897196,369478,15
363023,40,369452,858000,369453,3520052,156668.672897196,369579,20
363123,47,369551,1170000,369555,3520812,157428.672897196,369671,31
363223,29,369651,1586000,369652,3520292,156908.672897196,369767,21
363324,15,369750,1586000,369752,3520316,156932.672897196,369881,12
363424,21,369852,1586000,369853,3520688,157304.672897196,369964,15
363528,9,369952,1586000,369952,3516736,153352.672897196,370083,5
363630,22,370057,442000,370059,3516984,153600.672897196,370186,10
363727,40,370158,1170000,370159,3519712,156328.672897196,370273,24
363826,25,370254,1378000,370255,3520464,157080.672897196,370378,15
363933,26,370354,858000,370355,3518724,155340.672897196,370502,11
364027,39,370461,442000,370466,3518972,155588.672897196,370577,23
364129,23,370554,1378000,370556,3518700,155316.672897196,370682,19
364228,33,370657,1586000,370658,3520064,156680.672897196,370786,23
364328,25,370755,1586000,370756,3518908,155524.672897196,370866,17
364429,39,370856,858000,370857,3516000,152616.672897196,370975,20
364536,31,370956,1378000,370958,3516000,152616.672897196,371101,16
364630,43,371064,546000,371066,3517388,154004.672897196,371178,24
364733,26,371157,1170000,371158,3515180,151796.672897196,371293,10
364831,18,371261,546000,371263,3515676,152292.672897196,371377,6
364931,37,371359,858000,371360,3514000,150616.672897196,371483,21
365034,21,371458,1378000,371460,3519620,156236.672897196,371598,14
365135,37,371561,1482000,371562,3518636,155252.672897196,371679,27
365238,37,371662,1586000,371663,3519752,156368.672897196,371803,28
365336,41,371766,1586000,371768,3520844,157460.672897196,371891,30
365436,28,371863,1586000,371864,3518352,154968.672897196,371991,21
365537,33,371963,1586000,371964,3519356,155972.672897196,372089,22
365638,27,372064,1482000,372065,3520348,156964.672897196,372195,16
365737,35,372166,546000,372168,3520844,157460.672897196,372291,15
365839,20,372266,1170000,372268,3517000,153616.672897196,372403,10
365940,23,372367,442000,372369,3517248,153864.672897196,372484,11
366040,31,372467,1170000,372468,3515768,152384.672897196,372592,15
366140,41,372568,858000,372569,3518680,155296.672897196,372685,22
366240,32,372667,1274000,372668,3521040,157656.672897196,372785,19
366340,18,372768,1274000,372770,3519668,156284.672897196,372897,11
366440,32,372870,962000,372871,3519836,156452.672897196,372984,13
366541,29,372968,1378000,372969,3518212,154828.672897196,373092,19
366642,30,373069,858000,373071,3518956,155572.672897196,373189,17
366741,30,373169,1274000,373171,3520184,156800.672897196,373286,22
366845,18,373269,1586000,373271,3517572,154188.672897196,373414,12
366945,40,373373,442000,373375,3518068,154684.672897196,373498,19
367044,24,373473,650000,373475,3516816,153432.672897196,373588,12
367148,18,373572,1170000,373573,3515436,152052.672897196,373707,7
367245,47,373676,442000,373678,3503140,139756.672897196,373789,27
367345,22,373772,1378000,373773,3503452,140068.672897196,373891,14
367447,31,373873,1378000,373874,3502064,138680.672897196,374000,21
367546,39,373975,650000,373977,3502412,139028.672897196,374093,19
367648,31,374074,1274000,374077,3500688,137304.672897196,374203,17
367747,31,374176,650000,374177,3500888,137504.672897196,374296,14
367848,39,374275,1170000,374276,3501384,138000.672897196,374392,23
367949,28,374375,1378000,374377,3502676,139292.672897196,374501,17
368050,24,374477,650000,374479,3502924,139540.672897196,374622,9
368149,33,374578,858000,374580,3503668,140284.672897196,374695,17
368251,14,374677,1274000,374680,3498196,134812.672897196,374804,8
368351,15,374779,442000,374781,3498756,135372.672897196,374919,5
368451,51,374879,546000,374881,3499004,135620.672897196,374995,24
368552,11,374978,1274000,374980,3503964,140580.672897196,375111,9
368652,47,375081,650000,375085,3504460,141076.672897196,375196,23
368752,18,375180,1274000,375181,3501700,138316.672897196,375298,10
368853,22,375280,1170000,375281,3502692,139308.672897196,375402,11
368953,39,375381,754000,375382,3502692,139308.672897196,375502,18
369054,40,375481,1170000,375482,3503852,140468.672897196,375600,25
369154,32,375582,1586000,375583,3503052,139668.672897196,375699,22
369256,29,375681,1586000,375682,3503796,140412.672897196,375822,16
369355,35,375784,442000,375786,3502420,139036.672897196,375900,19
369455,18,375883,1378000,375884,3499328,135944.672897196,376001,11
369557,17,375982,1274000,375984,3500072,136688.672897196,376114,6
369657,37,376085,442000,376087,3500320,136936.672897196,376201,20
369761,33,376184,1378000,376186,3505276,141892.672897196,376306,19
369860,22,376289,1586000,376291,3504444,141060.672897196,376408,17
369957,27,376388,858000,376390,3503260,139876.672897196,376504,12
370058,22,376485,1170000,376486,3504004,140620.672897196,376607,13
370159,23,376587,1170000,376588,3504248,140864.672897196,376708,13
370259,27,376686,1274000,376689,3505188,141804.672897196,376803,19
370359,31,376786,1586000,376788,3502624,139240.672897196,376902,22
370461,29,376887,1586000,376888,3500728,137344.672897196,377009,16
370560,28,376990,1170000,376992,3504200,140816.672897196,377106,17
370662,19,377088,1170000,377089,3500268,136884.672897196,377214,9
370765,19,377190,546000,377192,3500764,137380.672897196,377323,9
370863,50,377294,754000,377298,3503244,139860.672897196,377418,26
370962,32,377390,1378000,377394,3506716,143332.672897196,377507,23
371065,30,377490,1586000,377491,3504512,141128.672897196,377608,21
371164,13,377593,1482000,377594,3504516,141132.672897196,377708,9
371264,35,377691,1170000,377692,3504476,141092.672897196,377813,17
371364,32,377792,962000,377793,3506180,142796.672897196,377913,17
371464,35,377892,1274000,377893,3507048,143664.672897196,378010,23
371565,21,377993,1274000,377994,3505916,142532.672897196,378109,14
371665,27,378092,1482000,378093,3506016,142632.672897196,378209,19
371765,11,378193,1586000,378194,3503056,139672.672897196,378308,9
371866,5,378293,1586000,378294,3503156,139772.672897196,378408,3
371966,27,378393,1378000,378395,3503320,139936.672897196,378521,17
372066,37,378494,1274000,378495,3505408,142024.672897196,378614,25
372167,33,378594,1586000,378595,3500672,137288.672897196,378711,17
372267,26,378694,1274000,378695,3498748,135364.672897196,378813,15
372368,25,378795,1170000,378797,3499236,135852.672897196,378915,13
372468,35,378896,1170000,378897,3499732,136348.672897196,379016,20
372568,43,378996,1170000,378997,3502212,138828.672897196,379112,25
372669,31,379096,1586000,379097,3501380,137996.672897196,379212,22
372770,17,379196,1586000,379198,3501876,138492.672897196,379320,13
372870,26,379301,1170000,379302,3505348,141964.672897196,379415,14
372972,12,379398,1066000,379399,3505448,142064.672897196,379525,3
373091,25,379499,546000,379501,3505448,142064.672897196,379668,9
373173,53,379622,858000,379625,3505696,142312.672897196,379714,34
373273,33,379700,1586000,379701,3505548,142164.672897196,379814,22
373374,29,379801,754000,379802,3502692,139308.672897196,379927,12
373478,21,379902,962000,379903,3502792,139408.672897196,380035,13
373575,31,380006,442000,380008,3504048,140664.672897196,380127,12
373675,42,380103,962000,380104,3503852,140468.672897196,380223,20
373775,39,380203,1170000,380205,3500584,137200.672897196,380318,23
373828,42,380303,1586000,380304,3502072,138688.672897196,380372,32
373927,31,380357,1586000,380358,3500840,137456.672897196,380470,20
374028,33,380455,1586000,380456,3501088,137704.672897196,380577,22
374131,24,380556,1170000,380558,3504312,140928.672897196,380685,9
374232,17,380659,442000,380661,3500752,137368.672897196,380784,6
374332,29,380760,546000,380761,3501124,137740.672897196,380889,13
374430,41,380859,1378000,380860,3506304,142920.672897196,380992,30
374530,50,380957,1482000,380958,3508040,144656.672897196,381068,32
374631,19,381058,1586000,381059,3505380,141996.672897196,381187,9
374741,21,381159,962000,381162,3506140,142756.672897196,381288,13
374834,18,381269,1274000,381270,3506884,143500.672897196,381394,8
374933,38,381362,754000,381364,3507820,144436.672897196,381482,21
375034,29,381461,1378000,381463,3503240,139856.672897196,381589,20
375134,22,381562,1586000,381564,3503736,140352.672897196,381685,16
375236,26,381661,1586000,381662,3501988,138604.672897196,381796,17
375337,25,381763,650000,381766,3506196,142812.672897196,381889,12
375441,10,381865,546000,381867,3506692,143308.672897196,382001,3
375537,53,381969,442000,381972,3507188,143804.672897196,382085,28
375638,31,382065,1378000,382066,3509916,146532.672897196,382200,21
375738,32,382167,858000,382169,3507600,144216.672897196,382288,15
375840,27,382266,1170000,382267,3505232,141848.672897196,382401,13
375946,36,382369,442000,382372,3505728,142344.672897196,382505,13
376040,31,382475,442000,382477,3506112,142728.672897196,382589,17
376140,35,382568,1170000,382569,3507092,143708.672897196,382688,18
376240,40,382668,1378000,382669,3502336,138952.672897196,382789,25
376341,15,382768,1586000,382769,3496660,133276.672897196,382884,11
376442,22,382869,1586000,382870,3496784,133400.672897196,382996,14
376545,22,382970,546000,382973,3500504,137120.672897196,383097,12
376644,12,383073,442000,383075,3501000,137616.672897196,383221,2
376744,48,383172,442000,383174,3501248,137864.672897196,383294,22
376843,29,383272,1378000,383273,3503728,140344.672897196,383393,21
376943,24,383371,1586000,383372,3502200,138816.672897196,383493,18
377045,33,383471,1586000,383472,3497484,134100.672897196,383606,15
377145,35,383573,546000,383577,3497980,134596.672897196,383703,13
377246,33,383673,858000,383677,3498476,135092.672897196,383804,18
377346,42,383774,650000,383779,3498768,135384.672897196,383909,20
377446,40,383874,1274000,383875,3493692,130308.672897196,383992,27
377546,15,383974,1586000,383975,3492016,128632.672897196,384088,11
377647,30,384073,1586000,384074,3492512,129128.672897196,384195,23
377749,7,384174,1586000,384176,3495976,132592.672897196,384303,4
377850,13,384277,442000,384279,3496224,132840.672897196,384430,4
377949,50,384378,442000,384380,3496472,133088.672897196,384498,27
378051,28,384476,1274000,384477,3499944,136560.672897196,384598,19
378149,15,384579,1586000,384580,3498076,134692.672897196,384692,13
378250,16,384677,1586000,384677,3495800,132416.672897196,384801,14
378352,29,384778,650000,384779,3496652,133268.672897196,384915,11
378455,31,384880,650000,384881,3497892,134508.672897196,385018,14
378552,47,384983,442000,384986,3498588,135204.672897196,385131,22
378653,41,385080,1378000,385081,3495776,132392.672897196,385190,26
378753,29,385180,1586000,385181,3491536,128152.672897196,385290,13
378854,42,385281,442000,385281,3491536,128152.672897196,385405,15
378955,12,385382,1066000,385383,3494312,130928.672897196,385503,7
379055,7,385482,1066000,385483,3495048,131664.672897196,385608,2
379155,30,385582,858000,385583,3495792,132408.672897196,385713,14
379255,42,385682,1378000,385683,3498148,134764.672897196,385800,25
379355,23,385782,1586000,385783,3496820,133436.672897196,385898,18
379458,12,385883,1586000,385884,3496800,133416.672897196,386017,10
379563,29,385987,442000,385988,3497792,134408.672897196,386134,14
379657,37,386090,650000,386092,3498536,135152.672897196,386206,16
379758,33,386185,1170000,386186,3499032,135648.672897196,386303,23
379858,29,386285,1586000,386286,3500024,136640.672897196,386401,19
379959,21,386385,1586000,386386,3498200,134816.672897196,386502,16
380061,29,386486,1586000,386487,3493812,130428.672897196,386619,13
380162,29,386589,442000,386591,3494480,131096.672897196,386715,12
380261,32,386690,442000,386692,3494568,131184.672897196,386833,11
380361,42,386789,858000,386791,3498768,135384.672897196,386905,26
380462,37,386889,1378000,386890,3500380,136996.672897196,387008,23
380563,21,386989,1378000,386990,3497424,134040.672897196,387112,14
380663,14,387090,754000,387092,3497672,134288.672897196,387216,6
380765,32,387190,1066000,387191,3497888,134504.672897196,387312,16
380863,28,387293,1170000,387295,3498284,134900.672897196,387408,15
380964,33,387391,1378000,387392,3498288,134904.672897196,387508,21
381066,21,387492,1378000,387493,3496268,132884.672897196,387625,14
381165,37,387594,442000,387597,3495232,131848.672897196,387712,16
381266,18,387693,1066000,387694,3493632,130248.672897196,387814,7
381368,10,387793,858000,387795,3492956,129572.672897196,387929,5
381468,32,387897,442000,387899,3493080,129696.672897196,388025,13
381569,43,387995,1066000,387996,3497544,134160.672897196,388112,26
381668,22,388097,1586000,388098,3496960,133576.672897196,388213,16
381768,36,388196,1274000,388197,3496768,133384.672897196,388313,19
381868,24,388296,1170000,388297,3497264,133880.672897196,388421,11
381969,36,388396,1170000,388397,3497264,133880.672897196,388514,19
382070,31,388496,1170000,388498,3498696,135312.672897196,388615,20
382170,33,388597,1378000,388599,3499688,136304.672897196,388715,21
382273,24,388698,1274000,388700,3492808,129424.672897196,388831,10
382372,40,388801,442000,388803,3492832,129448.672897196,388917,17
382471,16,388899,1170000,388901,3496552,133168.672897196,389019,10
382572,7,388999,1170000,389000,3497048,133664.672897196,389116,4
382674,19,389099,1170000,389101,3497544,134160.672897196,389242,8
382775,42,389202,858000,389203,3496656,133272.672897196,389322,25
382874,21,389303,1066000,389304,3497528,134144.672897196,389424,11
382974,24,389402,858000,389403,3497776,134392.672897196,389519,12
383075,26,389502,1170000,389503,3496744,133360.672897196,389623,12
383176,35,389603,858000,389604,3496744,133360.672897196,389723,16
383276,47,389703,1274000,389705,3497776,134392.672897196,389820,32
383376,40,389803,1482000,389805,3497108,133724.672897196,389923,25
383476,38,389903,1378000,389904,3491584,128200.672897196,390021,24
383577,26,390004,1586000,390005,3492180,128796.672897196,390130,14
383678,31,390105,962000,390111,3495652,132268.672897196,390227,17
383778,16,390205,754000,390207,3496644,133260.672897196,390326,5
383878,18,390305,858000,390307,3497328,133944.672897196,390453,9
383982,48,390406,1378000,390410,3495848,132464.672897196,390532,28
384079,30,390510,1274000,390512,3497304,133920.672897196,390629,20
384181,31,390607,1066000,390608,3497604,134220.672897196,390728,14
384281,31,390709,1170000,390710,3496488,133104.672897196,390828,16
384382,25,390809,858000,390810,3496800,133416.672897196,390940,11
384481,39,390910,962000,390911,3498040,134656.672897196,391028,21
384584,35,391009,1170000,391011,3496908,133524.672897196,391129,21
384681,33,391111,1482000,391114,3497900,134516.672897196,391225,24
384783,24,391209,1586000,391211,3498412,135028.672897196,391339,12
384882,40,391318,858000,391319,3498908,135524.672897196,391432,22
384983,25,391410,1482000,391412,3495804,132420.672897196,391525,15
385086,16,391510,1482000,391511,3494572,131188.672897196,391650,9
385184,51,391614,442000,391616,3495072,131688.672897196,391733,28
385285,27,391711,1378000,391713,3500280,136896.672897196,391835,18
385384,28,391814,858000,391816,3500152,136768.672897196,391933,13
385485,21,391912,1170000,391913,3499760,136376.672897196,392045,12
385587,20,392013,858000,392015,3500252,136868.672897196,392143,11
385687,38,392115,858000,392117,3498976,135592.672897196,392241,18
385787,35,392215,858000,392216,3499968,136584.672897196,392332,20
385887,31,392314,1378000,392315,3498176,134792.672897196,392430,20
385994,20,392415,1586000,392416,3498672,135288.672897196,392549,11
386088,40,392525,858000,392529,3502144,138760.672897196,392632,24
386189,8,392616,1586000,392617,3500420,137036.672897196,392734,6
386290,13,392717,1170000,392718,3500640,137256.672897196,392839,9
386392,48,392818,1170000,392820,3500780,137396.672897196,392943,26
386491,32,392920,1378000,392922,3501376,137992.672897196,393044,16
386593,33,393019,858000,393023,3501280,137896.672897196,393161,15
386692,41,393123,546000,393125,3495552,132168.672897196,393236,22
386798,23,393220,1274000,393221,3494368,130984.672897196,393363,11
386896,33,393330,546000,393332,3494368,130984.672897196,393446,19
386999,31,393424,1170000,393426,3497284,133900.672897196,393544,19
387099,31,393526,1586000,393527,3498772,135388.672897196,393643,22
387213,23,393627,1586000,393628,3499020,135636.672897196,393770,11
387300,36,393742,858000,393744,3502752,139368.672897196,393846,24
387401,10,393827,1378000,393829,3501348,137964.672897196,393955,5
387502,14,393928,546000,393930,3501496,138112.672897196,394069,4
387603,50,394030,442000,394032,3501496,138112.672897196,394157,24
387705,32,394130,1274000,394131,3501596,138212.672897196,394276,14
387801,38,394233,546000,394236,3502144,138760.672897196,394350,18
387903,29,394330,1170000,394331,3497656,134272.672897196,394456,16
388005,27,394430,754000,394432,3495980,132596.672897196,394559,13
388103,39,394533,650000,394534,3496536,133152.672897196,394653,18
388203,38,394632,1066000,394633,3497648,134264.672897196,394751,21
388303,34,394730,1378000,394732,3498016,134632.672897196,394853,24
388405,19,394831,1586000,394832,3498040,134656.672897196,394953,16
388505,36,394934,1586000,394936,3498140,134756.672897196,395051,27
388604,18,395035,1586000,395036,3500328,136944.672897196,395148,8
388707,5,395132,1586000,395132,3500428,137044.672897196,395283,2
388806,48,395235,442000,395237,3500380,136996.672897196,395357,27
388908,25,395333,1378000,395339,3501868,138484.672897196,395466,15
389007,33,395436,858000,395438,3501280,137896.672897196,395572,16
389107,26,395535,858000,395537,3497684,134300.672897196,395654,13
389209,14,395635,1170000,395636,3496160,132776.672897196,395767,7
389308,35,395739,962000,395740,3496804,133420.672897196,395858,18
389409,42,395836,1170000,395837,3499280,135896.672897196,395963,26
389509,29,395937,1586000,395942,3500428,137044.672897196,396061,22
389610,31,396036,1586000,396037,3500676,137292.672897196,396156,23
389711,34,396137,1586000,396138,3502852,139468.672897196,396268,17
389812,22,396240,546000,396241,3502704,139320.672897196,396369,6
389912,31,396340,442000,396342,3503200,139816.672897196,396464,11
390013,36,396440,858000,396444,3503448,140064.672897196,396573,18
390112,35,396541,650000,396543,3503104,139720.672897196,396679,16
390214,28,396640,1066000,396641,3496980,133596.672897196,396770,15
390314,20,396742,650000,396744,3495644,132260.672897196,396882,7
390414,35,396842,442000,396844,3495828,132444.672897196,396967,18
390514,29,396941,858000,396943,3497064,133680.672897196,397069,16
390614,37,397041,1378000,397042,3498056,134672.672897196,397162,25
390714,31,397142,1378000,397143,3499048,135664.672897196,397258,22
390815,27,397242,1586000,397243,3498556,135172.672897196,397363,20
390917,17,397343,1586000,397344,3501776,138392.672897196,397470,10
391018,16,397445,442000,397447,3501776,138392.672897196,397576,5
391117,42,397546,442000,397548,3502272,138888.672897196,397668,14
391217,38,397645,962000,397646,3502520,139136.672897196,397785,22
391267,53,397745,1378000,397747,3503016,139632.672897196,397811,32
391368,32,397795,1378000,397796,3497172,133788.672897196,397905,18
391468,19,397895,1378000,397896,3497388,134004.672897196,398012,12
391569,30,397996,1170000,397997,3497884,134500.672897196,398115,17
391669,29,398096,1274000,398097,3499792,136408.672897196,398216,17
391769,40,398197,1274000,398199,3501280,137896.672897196,398312,30
391869,15,398297,1586000,398298,3499556,136172.672897196,398412,9
391970,23,398397,1586000,398398,3500052,136668.672897196,398513,17
392071,9,398497,1586000,398498,3503276,139892.672897196,398619,4
392172,11,398599,858000,398600,3503772,140388.672897196,398731,4
392272,47,398700,442000,398702,3503648,140264.672897196,398828,19
392372,32,398799,1378000,398800,3504008,140624.672897196,398919,21
392473,26,398900,1170000,398902,3503272,139888.672897196,399029,15
392573,33,399001,858000,399002,3497008,133624.672897196,399122,15
392674,31,399101,858000,399102,3497224,133840.672897196,399227,15
392775,33,399202,1066000,399207,3498904,135520.672897196,399325,18
392874,46,399302,1066000,399304,3499800,136416.672897196,399430,29
392975,34,399402,1586000,399403,3500792,137408.672897196,399516,24
393075,25,399502,1586000,399503,3498820,135436.672897196,399621,17
393175,27,399602,1586000,399603,3502292,138908.672897196,399720,20
393277,28,399703,1586000,399704,3502320,138936.672897196,399827,12
393384,17,399804,858000,399806,3502660,139276.672897196,399941,10
393477,46,399915,858000,399917,3502908,139524.672897196,400029,26
393577,31,400004,1274000,400005,3503652,140268.672897196,400132,16
393678,18,400105,962000,400107,3497220,133836.672897196,400233,11
393778,26,400206,650000,400208,3497816,134432.672897196,400327,10
393878,27,400306,962000,400307,3498312,134928.672897196,400426,16
393979,23,400406,1378000,400407,3500496,137112.672897196,400522,15
394079,33,400506,1482000,400507,3502232,138848.672897196,400625,22
394180,25,400607,1378000,400607,3502976,139592.672897196,400739,16
394280,38,400707,546000,400709,3500980,137596.672897196,400830,16
394382,27,400808,1170000,400809,3504452,141068.672897196,400943,12
394482,21,400910,442000,400912,3504700,141316.672897196,401032,8
394582,24,401010,442000,401011,3504700,141316.672897196,401146,11
394683,35,401112,1170000,401113,3505196,141812.672897196,401237,21
394784,27,401211,1066000,401213,3500020,136636.672897196,401332,15
394884,21,401311,858000,401313,3496520,133136.672897196,401430,11
394989,17,401412,1170000,401413,3496956,133572.672897196,401539,11
395085,31,401517,442000,401519,3496956,133572.672897196,401632,13
395186,29,401613,1170000,401614,3499864,136480.672897196,401731,18
