App,Package,Start Time,Duration,Filename
"System",,"Jan. 6, 2018 @ 12:02:03 vorm.","7 min 14 sec",""

Time  [ms],"CPU Load [%]",Time  [ms],"CPU1 Frequency [kHz]",Time  [ms],"Memory Usage [KB]",Time  [ms],"CPU Load (Normalized) [%]",
336048,22,335946,1586000,335947,3484264,336067,16,
336147,26,336049,1586000,336050,3487488,336165,20,
336249,27,336147,1586000,336148,3489240,336281,12,
336350,35,336251,442000,336252,3489240,336376,14,
336449,42,336351,1066000,336352,3489736,336464,27,
336549,29,336449,1586000,336450,3487716,336569,18,
336650,22,336549,1274000,336550,3481108,336672,12,
336750,33,336651,1170000,336652,3482100,336769,20,
336853,41,336751,1586000,336752,3482056,336873,32,
336952,50,336853,1586000,336855,3484404,336999,35,
337052,53,336953,1586000,336954,3485892,337063,37,
337153,18,337053,1586000,337054,3484168,337163,13,
337254,41,337153,1586000,337154,3486148,337272,30,
337353,15,337255,1586000,337256,3488380,337369,9,
337472,11,337354,1586000,337355,3488380,337503,14,
337556,52,337473,442000,337476,3488628,337580,27,
337659,32,337557,1586000,337558,3488720,337683,17,
337757,24,337659,858000,337661,3486924,337776,13,
337858,37,337758,1170000,337759,3481776,337876,21,
337958,31,337859,962000,337860,3483908,337981,15,
338061,34,337959,858000,337960,3484032,338087,15,
338159,44,338062,650000,338064,3485024,338182,23,
338260,33,338160,1378000,338161,3484784,338278,17,
338362,14,338261,1274000,338262,3485280,338398,8,
338461,42,338363,442000,338365,3485280,338478,20,
338561,31,338462,1274000,338463,3488260,338580,23,
338663,26,338561,1586000,338562,3488260,338681,19,
338764,57,338663,1586000,338665,3488508,338786,41,
338864,31,338764,1586000,338765,3487996,338886,22,
338964,41,338865,1586000,338866,3488632,338987,30,
339065,24,338965,1586000,338966,3482928,339080,16,
339166,31,339065,1586000,339066,3483644,339188,18,
339267,34,339166,962000,339168,3485876,339286,19,
339367,40,339268,1274000,339269,3484992,339383,26,
339467,38,339367,1586000,339368,3485984,339482,26,
339568,31,339468,1586000,339469,3486496,339589,23,
339668,25,339568,1586000,339570,3489968,339683,17,
339768,9,339669,1586000,339670,3491844,339784,7,
339870,32,339769,1586000,339770,3491984,339893,18,
339969,40,339873,1170000,339874,3492464,339986,25,
340070,28,339970,1378000,339971,3491928,340087,19,
340170,30,340072,1378000,340073,3485860,340190,20,
340272,36,340171,1274000,340172,3485568,340292,26,
340374,43,340273,1586000,340275,3485764,340398,32,
340475,53,340375,1586000,340376,3488496,340494,38,
340575,38,340476,1586000,340478,3486876,340594,26,
340676,38,340576,1586000,340577,3487360,340695,30,
340776,33,340677,1586000,340678,3490604,340792,23,
340879,17,340777,1586000,340778,3491100,340907,8,
340978,32,340880,442000,340882,3491472,341005,11,
341079,49,340979,858000,340980,3491720,341103,26,
341179,35,341080,1170000,341083,3487036,341202,17,
341280,33,341179,962000,341181,3485760,341300,17,
341379,28,341280,1066000,341282,3485072,341396,17,
341480,14,341380,1586000,341381,3483824,341496,11,
341580,29,341480,1586000,341482,3485012,341601,18,
341681,37,341581,1170000,341582,3485752,341702,21,
341781,20,341682,1170000,341683,3486160,341798,12,
341881,32,341782,1274000,341783,3484908,341900,17,
341982,32,341882,1170000,341883,3487284,342000,21,
342082,25,341982,1586000,341983,3487296,342100,19,
342183,37,342083,1586000,342084,3487644,342212,27,
342283,49,342184,1586000,342185,3490620,342300,34,
342384,41,342284,1586000,342286,3489244,342403,31,
342484,37,342385,1586000,342386,3487384,342500,26,
342587,24,342485,1586000,342486,3488128,342612,13,
342685,41,342588,754000,342589,3488376,342706,18,
342786,36,342686,962000,342688,3489988,342804,18,
342886,39,342786,1378000,342788,3490728,342904,22,
342986,26,342887,1274000,342888,3482812,343004,15,
343087,22,342987,1170000,342988,3483308,343110,15,
343187,25,343089,1378000,343090,3488188,343207,12,
343289,10,343188,1066000,343189,3486704,343315,4,
343389,27,343290,546000,343291,3487200,343417,11,
343489,40,343390,1170000,343391,3491908,343506,27,
343589,25,343489,1586000,343490,3490776,343607,17,
343690,25,343590,1482000,343591,3483216,343708,18,
343790,32,343690,1482000,343691,3484632,343811,23,
343892,45,343791,1586000,343792,3484752,343911,34,
343991,51,343893,1586000,343894,3487380,344016,37,
344092,44,343992,1586000,343993,3487140,344111,32,
344193,40,344092,1586000,344095,3488132,344219,28,
344292,39,344194,1586000,344195,3488868,344309,27,
344394,21,344293,1482000,344294,3491548,344420,10,
344494,13,344395,546000,344397,3491796,344564,4,
344594,59,344494,858000,344496,3491796,344617,35,
344695,25,344594,1378000,344595,3492624,344714,15,
344798,33,344695,962000,344696,3492244,344832,15,
344895,34,344799,546000,344806,3490568,344914,16,
344996,19,344896,1378000,344897,3491520,345016,13,
345096,25,344997,1482000,344999,3491176,345121,18,
345197,40,345097,1586000,345098,3485656,345218,27,
345297,20,345198,1586000,345199,3484628,345315,14,
345398,25,345298,1586000,345298,3485124,345428,16,
345499,44,345399,962000,345400,3489004,345526,28,
345599,31,345500,1586000,345501,3489204,345617,23,
345700,35,345600,1586000,345601,3489204,345735,29,
345800,55,345701,1586000,345702,3490368,345817,36,
345900,39,345800,1586000,345801,3491484,345922,29,
346001,40,345901,1586000,345902,3489760,346020,29,
346101,15,346002,1586000,346003,3489760,346126,11,
346207,29,346102,1586000,346103,3490492,346229,18,
346305,25,346208,1066000,346209,3491236,346335,17,
346405,36,346305,1482000,346306,3492228,346424,24,
346509,25,346406,1586000,346410,3490304,346531,11,
346557,40,346509,858000,346511,3490304,346576,25,
346658,28,346558,1170000,346559,3486584,346686,14,
346759,20,346659,442000,346661,3489116,346786,6,
346863,31,346760,442000,346762,3489984,346894,10,
346961,57,346865,442000,346869,3492588,346979,32,
347062,24,346961,1378000,346962,3493840,347087,16,
347161,42,347063,754000,347065,3492652,347181,20,
347262,42,347162,1378000,347163,3492960,347280,30,
347362,45,347262,1586000,347263,3492960,347382,33,
347464,46,347363,1586000,347364,3493356,347484,35,
347565,46,347464,1586000,347465,3493200,347586,30,
347665,43,347565,1586000,347567,3488384,347685,31,
347766,31,347666,1586000,347667,3488876,347784,22,
347867,24,347767,1170000,347768,3487680,347886,12,
347967,9,347867,962000,347868,3488148,347985,4,
348087,20,347967,962000,347969,3488620,348124,12,
348174,51,348088,858000,348093,3491812,348194,32,
348274,24,348175,1586000,348178,3492072,348297,15,
348375,25,348275,1274000,348276,3491488,348394,15,
348476,12,348376,1066000,348377,3490316,348499,7,
348576,35,348476,962000,348478,3490564,348594,17,
348677,28,348577,1274000,348578,3490844,348696,18,
348777,38,348677,1274000,348678,3491680,348793,25,
348877,31,348777,1586000,348778,3490424,348897,21,
348978,47,348878,1482000,348879,3490904,348995,34,
349079,33,348978,1586000,348979,3486564,349097,24,
349179,31,349079,1586000,349080,3487060,349193,23,
349280,43,349180,1586000,349181,3488052,349308,32,
349381,41,349281,1586000,349286,3493276,349400,30,
349482,36,349382,1586000,349383,3491504,349511,28,
349582,37,349484,1586000,349487,3491160,349598,26,
349683,17,349583,1586000,349584,3491644,349708,10,
349783,32,349684,962000,349685,3492324,349802,17,
349883,37,349784,1274000,349785,3493936,349899,23,
349984,25,349884,1586000,349885,3491648,349999,19,
350086,21,349984,1586000,349985,3491896,350113,15,
350185,35,350087,858000,350088,3496848,350202,16,
350289,16,350185,1170000,350186,3496356,350316,5,
350399,25,350290,442000,350292,3496604,350429,8,
350488,55,350400,442000,350402,3496604,350511,31,
350587,38,350489,1586000,350490,3497352,350610,22,
350687,41,350587,1170000,350588,3496132,350709,27,
350789,36,350688,1586000,350690,3488772,350805,27,
350890,36,350789,1586000,350790,3489680,350910,27,
350989,31,350890,1586000,350891,3489844,351015,23,
351091,55,350990,1586000,350991,3491088,351128,40,
351191,48,351092,1586000,351093,3487344,351201,34,
351291,7,351191,1586000,351192,3486360,351315,4,
351392,25,351292,1586000,351293,3486608,351409,18,
351493,10,351392,1170000,351393,3488896,351511,5,
351601,11,351494,1170000,351495,3489640,351637,8,
351697,50,351602,754000,351604,3488752,351727,31,
351795,32,351697,1586000,351699,3487784,351805,25,
351896,19,351795,1586000,351796,3483264,351914,14,
351995,31,351897,1586000,351898,3483760,352011,21,
352098,37,351996,1274000,351997,3484256,352117,20,
352197,38,352099,1274000,352100,3484996,352219,23,
352298,35,352197,1586000,352198,3486248,352348,20,
352397,43,352299,1170000,352300,3479836,352407,25,
352497,29,352397,1274000,352398,3478752,352508,14,
352599,31,352498,1170000,352499,3482892,352631,16,
352698,35,352600,858000,352601,3483140,352716,20,
352798,18,352699,1586000,352701,3473620,352817,14,
352900,40,352799,1586000,352800,3473988,352919,29,
353001,29,352902,1586000,352903,3475092,353019,21,
353101,23,353001,1586000,353002,3473124,353118,16,
353205,17,353101,1482000,353103,3472976,353239,11,
353304,38,353206,442000,353208,3473656,353322,20,
353403,28,353305,1274000,353306,3475144,353433,16,
353503,38,353403,1586000,353404,3472828,353526,26,
353604,32,353506,1274000,353508,3465156,353628,19,
353708,37,353605,754000,353607,3465256,353729,16,
353807,25,353708,1274000,353709,3469016,353828,15,
353905,22,353807,858000,353809,3468904,353929,10,
354005,41,353906,858000,353907,3469400,354040,19,
354107,29,354006,1378000,354008,3470648,354130,18,
354207,30,354107,962000,354109,3471144,354225,17,
354307,26,354207,1170000,354208,3469716,354332,13,
354410,18,354308,858000,354309,3470144,354448,7,
354508,43,354414,442000,354419,3470640,354534,19,
354609,30,354509,1170000,354510,3470400,354630,20,
354708,37,354609,1586000,354610,3470896,354727,26,
354809,12,354709,1586000,354710,3471144,354831,8,
354909,32,354809,1586000,354811,3471508,354932,20,
355024,18,354910,1274000,354911,3466920,355055,10,
355118,32,355025,442000,355027,3467416,355160,15,
355211,50,355119,650000,355132,3468120,355237,26,
355321,30,355215,1274000,355216,3471096,355348,19,
355412,36,355322,858000,355323,3471592,355435,17,
355513,23,355413,1170000,355414,3470704,355535,14,
355614,18,355514,1378000,355515,3470524,355658,16,
355713,43,355620,1170000,355623,3470972,355724,27,
355823,46,355714,1586000,355715,3470028,355853,34,
355916,42,355824,1586000,355825,3467828,355948,31,
356016,41,355916,1586000,355917,3468076,356030,28,
356117,36,356017,1586000,356018,3461504,356157,25,
356218,38,356117,1586000,356118,3488212,356232,25,
356321,25,356218,1586000,356219,3493856,356348,22,
356421,48,356324,1586000,356325,3496832,356441,31,
356522,23,356422,1586000,356423,3498444,356541,17,
356624,19,356523,1586000,356524,3498004,356658,15,
356723,45,356625,546000,356627,3499244,356757,21,
356823,42,356724,1170000,356736,3499464,356845,27,
356925,40,356824,1586000,356826,3497304,356945,28,
357027,50,356926,1586000,356927,3497108,357050,34,
357128,35,357028,1586000,357029,3501516,357148,26,
357228,40,357129,1586000,357130,3502756,357269,29,
357329,37,357228,1586000,357229,3499904,357349,29,
357429,17,357331,1586000,357332,3500756,357445,12,
357529,43,357429,1586000,357430,3501104,357570,34,
357630,27,357530,1586000,357532,3506560,357641,20,
357730,18,357631,1586000,357631,3507768,357750,12,
357830,16,357732,1586000,357733,3508708,357848,12,
357931,27,357831,1586000,357832,3509700,357957,17,
358031,31,357932,1170000,357933,3508272,358053,19,
358132,32,358032,1586000,358033,3509264,358151,22,
358232,30,358132,1586000,358133,3507392,358248,21,
358333,28,358232,1586000,358233,3508508,358352,19,
358433,31,358333,1274000,358334,3507440,358455,21,
358536,15,358433,1586000,358434,3506160,358567,5,
358636,39,358537,442000,358540,3506160,358657,18,
358736,27,358636,1274000,358637,3511052,358756,20,
358837,38,358737,1482000,358739,3511364,358863,26,
358937,37,358837,1586000,358838,3511032,358961,28,
359037,42,358937,1586000,358939,3511716,359065,30,
359138,35,359038,1586000,359039,3510780,359170,26,
359238,48,359138,1586000,359142,3510064,359267,30,
359339,38,359239,1586000,359240,3507848,359349,27,
359439,25,359339,1586000,359340,3507700,359459,17,
359540,34,359439,1586000,359440,3503280,359562,26,
359639,29,359541,1586000,359542,3503128,359654,23,
359741,15,359640,1586000,359641,3511248,359767,13,
359840,34,359745,1482000,359746,3515828,359857,23,
359941,39,359841,1586000,359842,3516024,359962,23,
360041,29,359942,1066000,359943,3514796,360061,14,
360146,23,360042,1170000,360043,3516532,360170,13,
360242,35,360148,754000,360149,3515396,360263,15,
360343,34,360243,1170000,360244,3516388,360364,20,
360443,32,360344,1274000,360345,3517636,360459,20,
360544,27,360444,1586000,360445,3515172,360565,21,
360645,50,360545,1274000,360546,3515228,360665,36,
360745,33,360647,1586000,360648,3510064,360766,23,
360845,26,360745,1586000,360747,3510748,360862,19,
360947,37,360846,1586000,360847,3511240,360969,26,
361048,37,360948,1586000,360949,3515900,361069,27,
361148,40,361048,1586000,361050,3516892,361167,28,
361250,27,361149,1586000,361150,3494892,361278,17,
361349,31,361251,442000,361253,3493364,361371,15,
361451,32,361350,1170000,361351,3493728,361481,16,
361550,43,361452,546000,361454,3494176,361567,22,
361650,34,361550,1378000,361551,3495084,361666,25,
361752,31,361651,1586000,361651,3495564,361773,21,
361851,21,361753,1586000,361754,3494612,361866,16,
361951,14,361851,1586000,361852,3489988,361967,10,
362057,15,361952,1586000,361953,3490236,362092,10,
362154,42,362058,858000,362059,3492716,362172,25,
362255,24,362154,1274000,362156,3495940,362279,14,
362355,43,362256,962000,362257,3495108,362378,27,
362456,35,362356,1586000,362357,3493848,362473,25,
362556,45,362457,1586000,362458,3494096,362578,33,
362657,41,362557,1586000,362558,3495832,362675,31,
362757,54,362657,1586000,362658,3496820,362778,37,
362858,36,362758,1586000,362759,3494860,362874,25,
362958,30,362859,1586000,362860,3493416,362973,23,
363059,20,362959,1586000,362960,3492100,363076,12,
363161,20,363060,1170000,363061,3492348,363203,7,
363210,50,363162,442000,363164,3492596,363247,27,
363310,35,363211,1066000,363216,3496020,363329,17,
363411,38,363311,1378000,363311,3498252,363431,21,
363512,22,363412,1274000,363413,3497380,363540,11,
363612,18,363513,650000,363515,3497960,363643,9,
363712,25,363613,858000,363617,3498208,363738,12,
363814,33,363713,858000,363714,3498164,363838,20,
363913,44,363814,1378000,363815,3499020,363935,27,
364013,27,363913,1586000,363914,3498728,364032,20,
364115,43,364014,1586000,364015,3497992,364150,34,
364215,33,364116,1586000,364118,3493900,364226,24,
364316,22,364216,1586000,364217,3494072,364330,15,
364417,45,364316,1586000,364317,3493580,364454,36,
364517,50,364419,1586000,364421,3498540,364540,32,
364617,25,364517,1586000,364518,3496456,364642,15,
364720,25,364618,1586000,364620,3495076,364738,18,
364821,27,364721,1586000,364722,3490480,364841,19,
364921,31,364822,1586000,364823,3491456,364939,23,
365021,40,364921,1586000,364922,3492200,365047,29,
365122,28,365022,1586000,365024,3488404,365142,21,
365222,23,365122,1586000,365123,3488652,365245,17,
365322,24,365223,1586000,365224,3486544,365344,19,
365423,40,365323,1586000,365324,3487552,365450,27,
365524,65,365424,1586000,365425,3489808,365562,43,
365627,65,365524,1586000,365526,3497988,365649,41,
365728,55,365628,1586000,365629,3507072,365746,36,
365828,40,365729,1586000,365730,3512884,365854,21,
365929,44,365829,1170000,365830,3516216,365952,25,
366029,65,365930,1482000,365931,3519536,366056,40,
366131,66,366030,1586000,366031,3522000,366167,46,
366231,65,366132,1586000,366133,3524312,366243,44,
366331,55,366231,1586000,366232,3524264,366353,37,
366431,36,366332,1586000,366334,3524000,366448,26,
366532,22,366432,1586000,366433,3525240,366553,14,
366633,16,366533,962000,366534,3525984,366681,8,
366734,54,366633,1066000,366634,3526232,366754,28,
366834,27,366735,1378000,366736,3528012,366855,18,
366934,31,366834,1170000,366835,3526352,366955,20,
367034,15,366935,1482000,366936,3525924,367051,9,
367135,27,367035,1482000,367036,3526172,367152,21,
367235,35,367136,1378000,367137,3526916,367259,20,
367336,50,367236,1170000,367238,3527880,367354,30,
367439,30,367337,1378000,367338,3526996,367456,20,
367540,31,367440,1586000,367441,3527244,367564,22,
367640,28,367540,1274000,367541,3523792,367657,18,
367741,21,367641,1586000,367642,3525260,367766,13,
367843,35,367742,858000,367743,3525772,367880,19,
367942,50,367843,1378000,367845,3530484,367952,33,
368042,31,367942,1586000,367943,3529452,368058,22,
368142,28,368043,1586000,368044,3528864,368164,20,
368243,20,368143,1586000,368144,3528768,368267,11,
368344,32,368244,1170000,368245,3529512,368364,20,
368444,44,368344,1274000,368345,3530420,368469,24,
368544,51,368445,1378000,368446,3529824,368564,36,
368645,34,368545,1586000,368546,3528604,368662,24,
368745,31,368645,1586000,368646,3517308,368760,23,
368845,12,368745,1586000,368747,3515964,368862,8,
368947,10,368846,1586000,368847,3516224,368967,5,
369048,43,368947,858000,368948,3516224,369067,22,
369148,20,369049,1378000,369050,3519952,369164,16,
369248,18,369148,1586000,369149,3520748,369266,12,
369348,25,369248,1586000,369249,3519368,369363,18,
369450,28,369349,1482000,369350,3519788,369478,15,
369550,40,369452,858000,369453,3520052,369579,20,
369650,47,369551,1170000,369555,3520812,369671,31,
369750,29,369651,1586000,369652,3520292,369767,21,
369851,15,369750,1586000,369752,3520316,369881,12,
369951,21,369852,1586000,369853,3520688,369964,15,
370055,9,369952,1586000,369952,3516736,370083,5,
370157,22,370057,442000,370059,3516984,370186,10,
370254,40,370158,1170000,370159,3519712,370273,24,
370353,25,370254,1378000,370255,3520464,370378,15,
370460,26,370354,858000,370355,3518724,370502,11,
370554,39,370461,442000,370466,3518972,370577,23,
370656,23,370554,1378000,370556,3518700,370682,19,
370755,33,370657,1586000,370658,3520064,370786,23,
370855,25,370755,1586000,370756,3518908,370866,17,
370956,39,370856,858000,370857,3516000,370975,20,
371063,31,370956,1378000,370958,3516000,371101,16,
371157,43,371064,546000,371066,3517388,371178,24,
371260,26,371157,1170000,371158,3515180,371293,10,
371358,18,371261,546000,371263,3515676,371377,6,
371458,37,371359,858000,371360,3514000,371483,21,
371561,21,371458,1378000,371460,3519620,371598,14,
371662,37,371561,1482000,371562,3518636,371679,27,
371765,37,371662,1586000,371663,3519752,371803,28,
371863,41,371766,1586000,371768,3520844,371891,30,
371963,28,371863,1586000,371864,3518352,371991,21,
372064,33,371963,1586000,371964,3519356,372089,22,
372165,27,372064,1482000,372065,3520348,372195,16,
372264,35,372166,546000,372168,3520844,372291,15,
372366,20,372266,1170000,372268,3517000,372403,10,
372467,23,372367,442000,372369,3517248,372484,11,
372567,31,372467,1170000,372468,3515768,372592,15,
372667,41,372568,858000,372569,3518680,372685,22,
372767,32,372667,1274000,372668,3521040,372785,19,
372867,18,372768,1274000,372770,3519668,372897,11,
372967,32,372870,962000,372871,3519836,372984,13,
373068,29,372968,1378000,372969,3518212,373092,19,
373169,30,373069,858000,373071,3518956,373189,17,
373268,30,373169,1274000,373171,3520184,373286,22,
373372,18,373269,1586000,373271,3517572,373414,12,
373472,40,373373,442000,373375,3518068,373498,19,
373571,24,373473,650000,373475,3516816,373588,12,
373675,18,373572,1170000,373573,3515436,373707,7,
373772,47,373676,442000,373678,3503140,373789,27,
373872,22,373772,1378000,373773,3503452,373891,14,
373974,31,373873,1378000,373874,3502064,374000,21,
374073,39,373975,650000,373977,3502412,374093,19,
374175,31,374074,1274000,374077,3500688,374203,17,
374274,31,374176,650000,374177,3500888,374296,14,
374375,39,374275,1170000,374276,3501384,374392,23,
374476,28,374375,1378000,374377,3502676,374501,17,
374577,24,374477,650000,374479,3502924,374622,9,
374676,33,374578,858000,374580,3503668,374695,17,
374778,14,374677,1274000,374680,3498196,374804,8,
374878,15,374779,442000,374781,3498756,374919,5,
374978,51,374879,546000,374881,3499004,374995,24,
375079,11,374978,1274000,374980,3503964,375111,9,
375179,47,375081,650000,375085,3504460,375196,23,
375279,18,375180,1274000,375181,3501700,375298,10,
375380,22,375280,1170000,375281,3502692,375402,11,
375480,39,375381,754000,375382,3502692,375502,18,
375581,40,375481,1170000,375482,3503852,375600,25,
375681,32,375582,1586000,375583,3503052,375699,22,
375783,29,375681,1586000,375682,3503796,375822,16,
375882,35,375784,442000,375786,3502420,375900,19,
375982,18,375883,1378000,375884,3499328,376001,11,
376084,17,375982,1274000,375984,3500072,376114,6,
376184,37,376085,442000,376087,3500320,376201,20,
376288,33,376184,1378000,376186,3505276,376306,19,
376387,22,376289,1586000,376291,3504444,376408,17,
376484,27,376388,858000,376390,3503260,376504,12,
376585,22,376485,1170000,376486,3504004,376607,13,
376686,23,376587,1170000,376588,3504248,376708,13,
376786,27,376686,1274000,376689,3505188,376803,19,
376886,31,376786,1586000,376788,3502624,376902,22,
376988,29,376887,1586000,376888,3500728,377009,16,
377087,28,376990,1170000,376992,3504200,377106,17,
377189,19,377088,1170000,377089,3500268,377214,9,
377292,19,377190,546000,377192,3500764,377323,9,
377390,50,377294,754000,377298,3503244,377418,26,
377489,32,377390,1378000,377394,3506716,377507,23,
377592,30,377490,1586000,377491,3504512,377608,21,
377691,13,377593,1482000,377594,3504516,377708,9,
377791,35,377691,1170000,377692,3504476,377813,17,
377891,32,377792,962000,377793,3506180,377913,17,
377991,35,377892,1274000,377893,3507048,378010,23,
378092,21,377993,1274000,377994,3505916,378109,14,
378192,27,378092,1482000,378093,3506016,378209,19,
378292,11,378193,1586000,378194,3503056,378308,9,
378393,5,378293,1586000,378294,3503156,378408,3,
378493,27,378393,1378000,378395,3503320,378521,17,
378593,37,378494,1274000,378495,3505408,378614,25,
378694,33,378594,1586000,378595,3500672,378711,17,
378794,26,378694,1274000,378695,3498748,378813,15,
378895,25,378795,1170000,378797,3499236,378915,13,
378995,35,378896,1170000,378897,3499732,379016,20,
379095,43,378996,1170000,378997,3502212,379112,25,
379196,31,379096,1586000,379097,3501380,379212,22,
379297,17,379196,1586000,379198,3501876,379320,13,
379397,26,379301,1170000,379302,3505348,379415,14,
379499,12,379398,1066000,379399,3505448,379525,3,
379618,25,379499,546000,379501,3505448,379668,9,
379700,53,379622,858000,379625,3505696,379714,34,
379800,33,379700,1586000,379701,3505548,379814,22,
379901,29,379801,754000,379802,3502692,379927,12,
380005,21,379902,962000,379903,3502792,380035,13,
380102,31,380006,442000,380008,3504048,380127,12,
380202,42,380103,962000,380104,3503852,380223,20,
380302,39,380203,1170000,380205,3500584,380318,23,
380355,42,380303,1586000,380304,3502072,380372,32,
380454,31,380357,1586000,380358,3500840,380470,20,
380555,33,380455,1586000,380456,3501088,380577,22,
380658,24,380556,1170000,380558,3504312,380685,9,
380759,17,380659,442000,380661,3500752,380784,6,
380859,29,380760,546000,380761,3501124,380889,13,
380957,41,380859,1378000,380860,3506304,380992,30,
381057,50,380957,1482000,380958,3508040,381068,32,
381158,19,381058,1586000,381059,3505380,381187,9,
381268,21,381159,962000,381162,3506140,381288,13,
381361,18,381269,1274000,381270,3506884,381394,8,
381460,38,381362,754000,381364,3507820,381482,21,
381561,29,381461,1378000,381463,3503240,381589,20,
381661,22,381562,1586000,381564,3503736,381685,16,
381763,26,381661,1586000,381662,3501988,381796,17,
381864,25,381763,650000,381766,3506196,381889,12,
381968,10,381865,546000,381867,3506692,382001,3,
382064,53,381969,442000,381972,3507188,382085,28,
382165,31,382065,1378000,382066,3509916,382200,21,
382265,32,382167,858000,382169,3507600,382288,15,
382367,27,382266,1170000,382267,3505232,382401,13,
382473,36,382369,442000,382372,3505728,382505,13,
382567,31,382475,442000,382477,3506112,382589,17,
382667,35,382568,1170000,382569,3507092,382688,18,
382767,40,382668,1378000,382669,3502336,382789,25,
382868,15,382768,1586000,382769,3496660,382884,11,
382969,22,382869,1586000,382870,3496784,382996,14,
383072,22,382970,546000,382973,3500504,383097,12,
383171,12,383073,442000,383075,3501000,383221,2,
383271,48,383172,442000,383174,3501248,383294,22,
383370,29,383272,1378000,383273,3503728,383393,21,
383470,24,383371,1586000,383372,3502200,383493,18,
383572,33,383471,1586000,383472,3497484,383606,15,
383672,35,383573,546000,383577,3497980,383703,13,
383773,33,383673,858000,383677,3498476,383804,18,
383873,42,383774,650000,383779,3498768,383909,20,
383973,40,383874,1274000,383875,3493692,383992,27,
384073,15,383974,1586000,383975,3492016,384088,11,
384174,30,384073,1586000,384074,3492512,384195,23,
384276,7,384174,1586000,384176,3495976,384303,4,
384377,13,384277,442000,384279,3496224,384430,4,
384476,50,384378,442000,384380,3496472,384498,27,
384578,28,384476,1274000,384477,3499944,384598,19,
384676,15,384579,1586000,384580,3498076,384692,13,
384777,16,384677,1586000,384677,3495800,384801,14,
384879,29,384778,650000,384779,3496652,384915,11,
384982,31,384880,650000,384881,3497892,385018,14,
385079,47,384983,442000,384986,3498588,385131,22,
385180,41,385080,1378000,385081,3495776,385190,26,
385280,29,385180,1586000,385181,3491536,385290,13,
385381,42,385281,442000,385281,3491536,385405,15,
385482,12,385382,1066000,385383,3494312,385503,7,
385582,7,385482,1066000,385483,3495048,385608,2,
385682,30,385582,858000,385583,3495792,385713,14,
385782,42,385682,1378000,385683,3498148,385800,25,
385882,23,385782,1586000,385783,3496820,385898,18,
385985,12,385883,1586000,385884,3496800,386017,10,
386090,29,385987,442000,385988,3497792,386134,14,
386184,37,386090,650000,386092,3498536,386206,16,
386285,33,386185,1170000,386186,3499032,386303,23,
386385,29,386285,1586000,386286,3500024,386401,19,
386486,21,386385,1586000,386386,3498200,386502,16,
386588,29,386486,1586000,386487,3493812,386619,13,
386689,29,386589,442000,386591,3494480,386715,12,
386788,32,386690,442000,386692,3494568,386833,11,
386888,42,386789,858000,386791,3498768,386905,26,
386989,37,386889,1378000,386890,3500380,387008,23,
387090,21,386989,1378000,386990,3497424,387112,14,
387190,14,387090,754000,387092,3497672,387216,6,
387292,32,387190,1066000,387191,3497888,387312,16,
387390,28,387293,1170000,387295,3498284,387408,15,
387491,33,387391,1378000,387392,3498288,387508,21,
387593,21,387492,1378000,387493,3496268,387625,14,
387692,37,387594,442000,387597,3495232,387712,16,
387793,18,387693,1066000,387694,3493632,387814,7,
387895,10,387793,858000,387795,3492956,387929,5,
387995,32,387897,442000,387899,3493080,388025,13,
388096,43,387995,1066000,387996,3497544,388112,26,
388195,22,388097,1586000,388098,3496960,388213,16,
388295,36,388196,1274000,388197,3496768,388313,19,
388395,24,388296,1170000,388297,3497264,388421,11,
388496,36,388396,1170000,388397,3497264,388514,19,
388597,31,388496,1170000,388498,3498696,388615,20,
388697,33,388597,1378000,388599,3499688,388715,21,
388800,24,388698,1274000,388700,3492808,388831,10,
388899,40,388801,442000,388803,3492832,388917,17,
388998,16,388899,1170000,388901,3496552,389019,10,
389099,7,388999,1170000,389000,3497048,389116,4,
389201,19,389099,1170000,389101,3497544,389242,8,
389302,42,389202,858000,389203,3496656,389322,25,
389401,21,389303,1066000,389304,3497528,389424,11,
389501,24,389402,858000,389403,3497776,389519,12,
389602,26,389502,1170000,389503,3496744,389623,12,
389703,35,389603,858000,389604,3496744,389723,16,
389803,47,389703,1274000,389705,3497776,389820,32,
389903,40,389803,1482000,389805,3497108,389923,25,
390003,38,389903,1378000,389904,3491584,390021,24,
390104,26,390004,1586000,390005,3492180,390130,14,
390205,31,390105,962000,390111,3495652,390227,17,
390305,16,390205,754000,390207,3496644,390326,5,
390405,18,390305,858000,390307,3497328,390453,9,
390509,48,390406,1378000,390410,3495848,390532,28,
390606,30,390510,1274000,390512,3497304,390629,20,
390708,31,390607,1066000,390608,3497604,390728,14,
390808,31,390709,1170000,390710,3496488,390828,16,
390909,25,390809,858000,390810,3496800,390940,11,
391008,39,390910,962000,390911,3498040,391028,21,
391111,35,391009,1170000,391011,3496908,391129,21,
391208,33,391111,1482000,391114,3497900,391225,24,
391310,24,391209,1586000,391211,3498412,391339,12,
391409,40,391318,858000,391319,3498908,391432,22,
391510,25,391410,1482000,391412,3495804,391525,15,
391613,16,391510,1482000,391511,3494572,391650,9,
391711,51,391614,442000,391616,3495072,391733,28,
391812,27,391711,1378000,391713,3500280,391835,18,
391911,28,391814,858000,391816,3500152,391933,13,
392012,21,391912,1170000,391913,3499760,392045,12,
