App,Package,Start Time,Duration,Filename
"System",,"Jan. 5, 2018 @ 11:50:40 nachm.","6 min 57 sec",""

Time  [ms],"CPU Load [%]",Time  [ms],"CPU1 Frequency [kHz]",Time  [ms],"Memory Usage [KB]",Time  [ms],"CPU Load (Normalized) [%]",
327875,59,327876,1586000,327877,3500788,327892,34,
327976,70,327976,1586000,327978,3498180,327994,40,
328076,53,328077,1586000,328078,3500168,328091,31,
328176,39,328177,1378000,328178,3502152,328194,22,
328281,68,328281,1586000,328282,3497812,328297,41,
328381,55,328382,1586000,328383,3501532,328399,32,
328482,59,328482,1586000,328484,3501712,328502,41,
328582,45,328583,1586000,328584,3501616,328601,26,
328683,87,328684,1586000,328685,3508376,328707,57,
328783,0,328784,1586000,328785,3508872,328802,39,
328884,55,328885,1586000,328886,3508604,328902,35,
328985,61,328985,1482000,328987,3509416,329006,33,
329086,41,329087,1586000,329088,3507940,329102,27,
329187,53,329187,1586000,329189,3494236,329209,32,
329287,64,329288,1586000,329289,3499324,329305,39,
329388,55,329388,1586000,329390,3500268,329407,30,
329488,64,329489,1586000,329490,3501632,329506,35,
329588,42,329589,1586000,329590,3503168,329606,27,
329689,62,329690,1586000,329691,3495340,329708,37,
329789,67,329790,1586000,329791,3501788,329807,41,
329890,56,329890,1586000,329892,3502796,329909,36,
329990,56,329991,1586000,329992,3503792,330008,32,
330090,36,330091,1586000,330092,3505032,330107,22,
330191,71,330192,1586000,330194,3511480,330225,45,
330292,60,330292,1586000,330294,3510080,330309,36,
330392,56,330393,1586000,330394,3496008,330410,31,
330492,55,330493,1586000,330494,3497900,330509,33,
330593,33,330593,1586000,330594,3500940,330616,19,
330695,73,330695,1586000,330697,3508876,330713,41,
330795,68,330796,1586000,330797,3507440,330814,38,
330894,56,330895,1586000,330896,3507904,330913,32,
330994,56,330995,1586000,330996,3507764,331011,33,
331095,51,331096,1586000,331097,3508756,331112,32,
331195,66,331196,1586000,331197,3507376,331215,38,
331297,58,331297,1586000,331298,3508104,331321,35,
331397,70,331397,1586000,331399,3504260,331414,40,
331497,44,331498,1586000,331499,3506376,331514,28,
331597,52,331598,1586000,331599,3505548,331614,30,
331699,69,331699,1586000,331700,3497756,331715,40,
331799,56,331800,1586000,331801,3500140,331820,32,
331900,63,331900,1586000,331902,3498860,331919,35,
332000,45,332001,1586000,332002,3499500,332016,31,
332103,56,332103,1482000,332105,3505656,332123,31,
332202,70,332203,1586000,332204,3506152,332222,41,
332303,48,332305,1586000,332308,3505076,332327,28,
332404,67,332404,1586000,332406,3506552,332427,37,
332504,47,332504,1586000,332506,3505616,332520,30,
332604,71,332605,1586000,332606,3505864,332625,41,
332706,73,332707,1586000,332708,3506376,332725,45,
332806,63,332806,1586000,332807,3506528,332828,40,
332907,60,332907,1378000,332908,3506336,332928,35,
333010,44,333011,1066000,333012,3505404,333032,26,
333110,71,333111,1378000,333117,3506000,333139,37,
333209,56,333210,1586000,333211,3506844,333227,28,
333310,62,333310,1586000,333312,3506256,333333,35,
333411,48,333411,1586000,333412,3508620,333429,30,
333511,35,333512,1586000,333514,3508868,333543,22,
333611,64,333612,1586000,333613,3507604,333630,34,
333712,60,333713,1170000,333714,3508596,333732,32,
333812,61,333813,1378000,333814,3507072,333833,31,
333913,59,333914,1378000,333915,3507420,333934,32,
334014,44,334015,1170000,334017,3507668,334036,26,
334114,68,334115,1586000,334116,3503212,334134,37,
334216,57,334216,1586000,334218,3503668,334233,34,
334316,54,334317,1586000,334318,3504064,334349,31,
334415,66,334415,1170000,334416,3505724,334422,36,
334518,34,334519,1170000,334520,3506980,334540,19,
334617,64,334618,1586000,334620,3502516,334640,36,
334718,67,334719,1586000,334720,3508220,334747,40,
334822,68,334823,1586000,334824,3504920,334842,42,
334923,49,334924,1586000,334925,3505664,334941,29,
335023,40,335024,1586000,335025,3501552,335054,24,
335123,67,335123,1586000,335124,3504500,335130,39,
335225,51,335230,1586000,335231,3491236,335249,27,
335325,63,335325,1586000,335327,3492224,335351,33,
335425,47,335426,1586000,335430,3490872,335452,26,
335525,47,335526,1586000,335527,3499664,335548,29,
335625,66,335626,1586000,335628,3502144,335651,40,
335726,56,335727,1586000,335728,3503136,335749,31,
335826,69,335827,1586000,335828,3503632,335850,42,
335927,53,335928,1586000,335929,3501620,335948,32,
336027,57,336028,1586000,336031,3502364,336058,35,
336128,70,336128,1586000,336128,3502120,336134,44,
336229,53,336230,1586000,336238,3500744,336256,34,
336330,58,336330,1586000,336332,3501488,336367,33,
336429,37,336430,1586000,336430,3501540,336462,21,
336530,61,336531,1586000,336532,3498616,336557,38,
336631,62,336631,1586000,336632,3491108,336648,33,
336731,59,336732,1586000,336733,3491360,336753,35,
336832,53,336832,1586000,336834,3493096,336852,30,
336933,25,336933,1586000,336935,3493840,336966,17,
337032,73,337033,1586000,337035,3498860,337058,42,
337133,61,337135,1586000,337137,3499208,337162,36,
337233,63,337233,1586000,337234,3499216,337256,36,
337334,65,337335,1586000,337336,3500656,337363,34,
337435,43,337436,1586000,337443,3500904,337466,30,
337534,71,337535,1586000,337536,3501144,337560,41,
337640,61,337640,1586000,337645,3499480,337665,38,
337738,62,337739,1586000,337740,3498844,337758,35,
337839,49,337840,1586000,337841,3500284,337861,29,
337939,41,337940,1586000,337941,3500532,337966,24,
338042,69,338043,1586000,338044,3500780,338065,40,
338141,48,338142,1586000,338144,3500784,338178,28,
338241,69,338242,1586000,338244,3499212,338264,42,
338341,44,338342,1586000,338343,3500204,338362,28,
338442,55,338442,1586000,338444,3500328,338463,37,
338543,87,338543,1586000,338545,3500780,338567,31,
338643,0,338644,1586000,338645,3500544,338675,34,
338744,70,338744,1586000,338745,3502280,338755,44,
338845,40,338846,442000,338848,3500852,338876,22,
338946,67,338946,1378000,338948,3500852,338966,31,
339045,67,339046,1586000,339047,3501536,339064,40,
339146,55,339146,1586000,339147,3500948,339162,33,
339246,62,339247,1586000,339248,3501992,339265,37,
339347,44,339348,1066000,339351,3502736,339371,23,
339447,60,339448,1586000,339449,3491816,339469,35,
339547,71,339548,1586000,339549,3497080,339564,43,
339649,49,339649,1586000,339651,3497752,339665,27,
339749,56,339750,1586000,339751,3499188,339768,27,
339849,33,339850,1586000,339851,3500180,339865,23,
339951,58,339951,1586000,339953,3492676,339973,36,
340052,87,340053,1586000,340054,3498040,340075,39,
340152,0,340153,1586000,340154,3499072,340170,34,
340253,61,340254,1586000,340255,3499128,340271,37,
340353,44,340353,1586000,340355,3503564,340369,23,
340454,64,340455,1586000,340456,3507284,340477,38,
340555,68,340555,1586000,340557,3506128,340573,40,
340656,55,340656,1586000,340658,3491528,340678,32,
340756,66,340756,1482000,340757,3493760,340773,33,
340856,46,340857,1378000,340858,3499712,340878,28,
340958,63,340959,1586000,340960,3505396,340982,38,
341057,63,341058,1586000,341059,3504416,341074,39,
341158,56,341158,1586000,341159,3504668,341175,29,
341258,49,341259,1586000,341260,3506604,341274,28,
341308,25,341309,1586000,341310,3506604,341329,16,
341459,68,341459,1586000,341461,3505276,341476,40,
341510,51,341511,1586000,341512,3505648,341533,30,
341611,61,341612,1586000,341614,3502764,341637,39,
341711,64,341712,1586000,341713,3503748,341737,34,
341812,32,341813,1586000,341817,3504988,341841,22,
341913,69,341913,1586000,341915,3503904,341932,41,
342013,57,342014,1586000,342015,3496876,342032,33,
342114,63,342114,1586000,342116,3495944,342131,34,
342214,64,342215,1586000,342216,3495016,342236,38,
342316,50,342317,1586000,342318,3503200,342339,32,
342415,70,342416,1586000,342417,3503696,342435,41,
342516,54,342517,1586000,342518,3503764,342537,33,
342617,59,342618,1586000,342620,3503784,342638,31,
342718,49,342719,1586000,342720,3502708,342743,29,
342818,54,342819,1586000,342820,3502560,342838,32,
342919,70,342919,1586000,342920,3502116,342937,42,
343019,50,343020,1586000,343021,3502576,343037,30,
343121,60,343121,1586000,343123,3504256,343140,35,
343222,43,343222,1586000,343224,3505052,343239,26,
343322,50,343322,1586000,343323,3495440,343341,26,
343422,73,343423,1586000,343424,3501056,343438,44,
343522,54,343523,1586000,343524,3501184,343538,32,
343624,58,343624,1586000,343625,3502080,343640,35,
343724,38,343724,1586000,343725,3502576,343741,23,
343825,70,343826,1586000,343827,3495784,343845,42,
343925,68,343926,1586000,343927,3501092,343942,42,
344025,57,344026,1586000,344027,3499764,344042,33,
344126,62,344127,1586000,344128,3501304,344144,35,
344226,46,344227,1586000,344228,3502792,344245,30,
344327,62,344327,1586000,344329,3508000,344356,34,
344427,66,344427,1586000,344429,3507636,344444,41,
344529,50,344529,1586000,344530,3495784,344547,27,
344629,64,344630,1586000,344631,3498080,344645,36,
344731,42,344731,1482000,344732,3503536,344751,26,
344833,71,344834,1586000,344835,3509736,344853,44,
344932,65,344932,1586000,344934,3507420,344953,35,
345032,60,345033,1586000,345034,3507080,345051,35,
345133,50,345133,1586000,345135,3506592,345151,27,
345233,52,345234,1586000,345235,3507088,345250,32,
345333,66,345334,1586000,345335,3505364,345350,38,
345436,58,345437,1586000,345438,3505124,345455,31,
345537,64,345538,1378000,345539,3504876,345557,35,
345637,54,345638,1586000,345639,3505924,345652,33,
345738,42,345739,858000,345740,3506172,345762,20,
345840,76,345840,1482000,345842,3504792,345861,39,
345939,51,345939,1586000,345941,3498312,345960,31,
346040,65,346040,1586000,346042,3497232,346060,38,
346140,52,346140,1586000,346142,3498344,346157,29,
346242,41,346242,1586000,346244,3505040,346259,26,
346340,87,346341,1586000,346342,3506280,346363,33,
346441,0,346442,1586000,346443,3506504,346457,31,
346542,61,346542,1586000,346544,3506380,346568,35,
346642,41,346643,1586000,346644,3505200,346658,26,
346742,50,346743,1586000,346744,3505412,346765,27,
346842,70,346843,1586000,346845,3505412,346859,45,
346943,55,346945,1586000,346946,3505372,346964,33,
347043,61,347044,1586000,347045,3506588,347060,38,
347145,48,347145,1586000,347146,3506596,347161,28,
347247,60,347248,1586000,347249,3506004,347267,38,
347347,66,347348,1586000,347349,3506748,347366,39,
347448,62,347449,1586000,347450,3506812,347467,35,
347549,53,347549,1586000,347550,3507516,347569,29,
347649,27,347650,1586000,347651,3508136,347667,18,
347750,66,347751,1482000,347754,3500744,347772,39,
347850,87,347851,1586000,347852,3504324,347872,31,
347951,0,347951,1586000,347953,3503472,347970,29,
348052,54,348052,1586000,348054,3505456,348070,32,
348152,40,348153,1586000,348154,3510564,348172,24,
348254,69,348255,1586000,348256,3503508,348274,42,
348353,59,348354,1586000,348355,3504748,348371,32,
348454,60,348454,1586000,348455,3504484,348471,33,
348554,62,348555,1586000,348556,3504656,348572,37,
348655,43,348655,1170000,348657,3504780,348674,23,
348757,73,348758,1586000,348760,3499596,348783,41,
348855,87,348856,1586000,348857,3503272,348877,56,
348956,0,348956,1586000,348958,3504044,348974,36,
349057,87,349057,1586000,349060,3505780,349079,28,
349158,0,349158,1586000,349160,3512972,349178,30,
349257,58,349257,1586000,349260,3513468,349281,31,
349359,54,349360,1586000,349362,3514460,349390,33,
349458,67,349459,1586000,349462,3511960,349478,40,
349560,48,349560,1586000,349563,3513268,349581,30,
349661,47,349662,1586000,349664,3499880,349684,28,
349760,74,349760,1586000,349763,3506820,349782,44,
349859,48,349860,1586000,349861,3507316,349881,24,
349962,62,349963,1586000,349965,3506928,349995,39,
350060,53,350060,1586000,350061,3506108,350072,30,
350163,46,350166,1586000,350167,3505148,350191,30,
350262,74,350264,1586000,350266,3497708,350292,44,
350363,59,350363,1586000,350366,3500124,350383,34,
350464,63,350464,1586000,350468,3499756,350488,36,
350562,60,350563,1586000,350566,3497376,350588,36,
350663,50,350663,1586000,350665,3503720,350683,32,
350763,59,350766,1586000,350768,3504464,350788,33,
350863,53,350865,1586000,350871,3505456,350889,29,
350964,62,350965,1586000,350967,3492296,350985,33,
351068,55,351070,1586000,351072,3493516,351094,32,
351164,47,351164,1586000,351165,3497596,351179,28,
351266,57,351266,1586000,351273,3502060,351297,35,
351369,56,351370,1586000,351370,3503056,351378,29,
351470,61,351471,1586000,351472,3504224,351489,37,
351572,49,351576,1586000,351577,3505704,351595,29,
351673,59,351674,1586000,351676,3501364,351694,37,
351777,68,351778,1586000,351779,3500084,351797,42,
351873,55,351874,1482000,351877,3499992,351895,36,
351974,87,351975,1586000,351976,3499992,351996,36,
352076,0,352077,1586000,352079,3501480,352100,30,
352174,54,352175,1586000,352177,3497064,352216,31,
352277,68,352277,1586000,352278,3498184,352286,42,
352374,56,352375,1274000,352375,3497252,352397,27,
352475,43,352476,1586000,352478,3498568,352503,26,
352576,53,352576,1586000,352578,3506208,352596,31,
352676,66,352677,1586000,352678,3506704,352708,36,
352780,58,352781,1586000,352782,3504984,352802,36,
352877,63,352877,1586000,352879,3505828,352898,32,
352977,33,352978,1586000,352979,3506312,353001,24,
353079,60,353080,1586000,353085,3495032,353108,38,
353178,64,353179,1586000,353180,3499760,353201,35,
353278,56,353279,1586000,353280,3500112,353321,30,
353379,66,353379,1586000,353380,3499036,353395,40,
353480,41,353481,1066000,353482,3501144,353505,25,
353580,73,353580,1378000,353582,3497156,353606,37,
353680,59,353681,1586000,353682,3500132,353698,34,
353781,59,353781,1586000,353783,3499592,353823,36,
353881,64,353882,1586000,353883,3498416,353901,37,
353982,39,353983,1586000,353985,3502292,354014,24,
354081,62,354082,1586000,354083,3505960,354094,31,
354182,51,354183,1586000,354184,3494552,354204,32,
354283,61,354283,1586000,354284,3494656,354306,34,
354383,50,354383,1586000,354384,3494908,354419,26,
354483,46,354483,1586000,354484,3500508,354490,34,
354583,68,354584,1586000,354584,3502364,354590,40,
354685,55,354685,1586000,354686,3502764,354706,32,
354785,61,354785,1586000,354787,3504996,354810,36,
354885,48,354885,1586000,354886,3506732,354901,31,
354986,57,354986,1482000,354988,3504564,355007,30,
355086,70,355087,1586000,355088,3503136,355103,40,
355186,51,355187,1586000,355188,3501792,355207,30,
355288,60,355288,858000,355290,3502536,355310,33,
355388,44,355388,1274000,355390,3501900,355405,22,
355490,60,355490,1586000,355492,3494132,355550,36,
355588,71,355589,1586000,355589,3496164,355595,39,
355688,52,355689,1586000,355689,3498000,355695,30,
355789,87,355790,1586000,355791,3500016,355821,32,
355890,0,355891,1274000,355893,3501504,355914,24,
355992,62,355993,1586000,355994,3497816,356016,35,
356093,67,356094,1586000,356095,3500852,356111,42,
356193,57,356194,1586000,356195,3500264,356220,34,
356294,62,356294,1586000,356296,3501352,356311,35,
356394,48,356395,1586000,356396,3505240,356413,28,
356495,70,356495,1586000,356500,3508960,356515,43,
356595,49,356595,1586000,356597,3508980,356614,30,
356695,61,356696,1586000,356699,3495236,356715,36,
356745,62,356746,1586000,356747,3496168,356763,39,
356846,34,356846,1586000,356848,3497656,356862,23,
356946,54,356947,1586000,356948,3508336,356964,32,
357048,58,357049,1586000,357051,3509576,357068,34,
357147,57,357148,1586000,357149,3508348,357175,31,
357247,63,357248,1586000,357249,3506252,357266,38,
357348,30,357348,1586000,357349,3507156,357365,20,
357448,64,357449,1586000,357450,3505900,357469,37,
357599,57,357599,1586000,357600,3504920,357615,33,
357700,66,357701,1586000,357702,3506656,357717,38,
357800,43,357801,1586000,357802,3505332,357816,27,
357903,55,357904,1586000,357905,3504148,357922,34,
358001,71,358002,1586000,358003,3496920,358018,44,
358102,56,358102,1586000,358103,3496864,358118,33,
358202,60,358203,1274000,358204,3498572,358222,32,
358303,41,358304,1586000,358305,3497196,358320,28,
358403,59,358404,1586000,358405,3504724,358422,34,
358504,65,358504,1586000,358505,3505344,358520,39,
358604,65,358605,1586000,358606,3503732,358621,33,
358704,58,358705,1586000,358706,3505452,358725,34,
358805,51,358805,1586000,358806,3507080,358821,34,
358905,57,358906,1586000,358910,3505652,358926,33,
359005,64,359006,1586000,359007,3506148,359022,35,
359106,51,359106,1586000,359108,3503784,359126,32,
359207,63,359207,1586000,359208,3505956,359225,37,
359306,29,359307,1586000,359308,3506948,359323,20,
359407,58,359408,1586000,359409,3500004,359428,35,
359508,73,359508,1586000,359509,3502740,359526,44,
359608,55,359609,1586000,359611,3502160,359628,32,
359708,62,359709,1586000,359710,3502360,359729,37,
359809,44,359810,1586000,359811,3504344,359826,26,
359859,34,359859,1586000,359861,3506080,359877,17,
359960,68,359961,1586000,359962,3501412,359982,42,
360060,59,360061,1586000,360062,3502960,360082,36,
360161,64,360162,1170000,360163,3502420,360181,34,
360261,57,360262,1586000,360263,3504404,360281,32,
360362,50,360362,1586000,360364,3511556,360379,31,
360462,65,360462,1586000,360464,3512300,360478,37,
360563,57,360564,1586000,360566,3498436,360584,35,
360663,54,360664,1586000,360665,3497576,360680,31,
360763,51,360764,1586000,360765,3498176,360780,28,
360864,57,360865,1586000,360866,3509100,360882,30,
360965,71,360965,1586000,360966,3509100,360982,41,
361065,50,361065,1274000,361067,3508612,361089,29,
361165,69,361165,1586000,361167,3507628,361182,37,
361265,46,361266,1586000,361268,3508920,361282,29,
361368,41,361368,1066000,361370,3509664,361389,22,
361467,80,361468,1586000,361469,3508176,361485,44,
361568,58,361569,1586000,361570,3500352,361588,35,
361669,67,361670,1586000,361671,3498556,361690,41,
361769,43,361769,1586000,361771,3499256,361786,26,
361869,56,361870,1586000,361871,3509348,361885,33,
361970,56,361971,1586000,361973,3509844,361990,34,
362072,58,362072,1586000,362074,3512424,362091,35,
362172,73,362173,1586000,362174,3511940,362191,42,
362273,41,362274,1274000,362275,3511404,362290,26,
362374,65,362375,1586000,362376,3512092,362394,37,
362474,67,362475,1586000,362476,3512340,362492,39,
362575,63,362575,1586000,362577,3511996,362593,37,
362676,55,362676,1378000,362678,3512944,362697,30,
362776,48,362777,1586000,362778,3495828,362794,31,
362878,64,362879,546000,362881,3506496,362907,34,
362977,71,362978,1378000,362979,3510664,362996,36,
363078,58,363078,1586000,363080,3509236,363100,32,
363178,63,363179,1586000,363180,3510544,363195,35,
363279,36,363279,1586000,363280,3510792,363298,25,
363380,56,363381,1586000,363384,3509844,363401,35,
363479,72,363480,1586000,363481,3502156,363498,40,
363580,48,363581,1586000,363582,3502632,363596,28,
363680,62,363681,1586000,363683,3502340,363698,35,
363781,43,363782,1586000,363783,3502020,363798,27,
363882,55,363883,1586000,363884,3507704,363900,31,
363982,68,363983,1586000,363984,3507904,363999,39,
364082,54,364083,1586000,364084,3507316,364099,31,
364183,66,364184,1586000,364185,3508912,364200,38,
364283,42,364284,1170000,364286,3509904,364303,27,
364384,67,364385,1586000,364387,3510152,364405,38,
364484,72,364485,1586000,364486,3509472,364501,41,
364585,55,364586,1586000,364587,3500432,364602,31,
364686,64,364686,1586000,364688,3502520,364703,37,
364787,43,364787,1586000,364788,3495396,364802,28,
364887,55,364888,1586000,364889,3505564,364907,32,
364988,70,364989,1586000,364990,3503988,365005,41,
365088,43,365088,1586000,365090,3502708,365107,24,
365188,68,365189,1586000,365192,3503700,365208,38,
365289,43,365290,1586000,365291,3505368,365305,27,
365390,53,365390,1586000,365391,3504380,365405,30,
365490,70,365491,1586000,365492,3504512,365507,38,
365590,54,365591,1586000,365593,3503136,365607,35,
365691,57,365692,1586000,365693,3502908,365710,32,
365792,45,365793,1586000,365794,3503208,365808,26,
365893,59,365894,1586000,365896,3503112,365916,35,
365992,70,365993,1586000,365996,3496292,366010,42,
366092,58,366093,1586000,366094,3495460,366118,30,
366193,64,366194,1586000,366196,3492172,366212,38,
366294,35,366295,1586000,366297,3494572,366313,20,
366395,72,366395,1586000,366399,3500028,366417,38,
366496,50,366496,1586000,366498,3501784,366514,29,
366596,58,366597,1586000,366598,3502032,366614,32,
366696,51,366697,1586000,366698,3501600,366713,32,
366796,44,366796,1586000,366801,3501948,366818,25,
366895,88,366899,1586000,366901,3502196,366921,46,
366996,0,366996,1586000,366998,3502556,367012,34,
367096,56,367097,1586000,367098,3503264,367115,29,
367196,35,367197,1586000,367200,3504096,367215,22,
367297,66,367297,1586000,367299,3502140,367317,38,
367397,63,367398,1586000,367399,3502388,367416,39,
367497,65,367498,1586000,367499,3501804,367518,35,
367598,87,367598,1586000,367599,3503060,367621,39,
367698,0,367699,1586000,367700,3503680,367717,26,
367799,66,367800,1586000,367801,3502004,367825,37,
367899,62,367900,1586000,367901,3503164,367918,35,
368000,63,368000,1586000,368002,3501344,368019,38,
368100,53,368100,1586000,368101,3504072,368118,32,
368200,38,368201,1586000,368202,3504568,368219,25,
368301,66,368301,1586000,368303,3505264,368323,40,
368401,58,368402,1586000,368403,3502060,368419,32,
368502,61,368502,1586000,368504,3502692,368526,33,
368602,42,368603,1586000,368604,3503300,368620,27,
368703,56,368703,1586000,368705,3503548,368729,32,
368803,72,368804,1586000,368810,3504292,368837,44,
368904,71,368905,1586000,368906,3505392,368935,45,
369004,71,369005,1586000,369006,3503620,369028,41,
369105,42,369106,1170000,369108,3504216,369128,27,
369205,61,369206,1586000,369207,3497060,369225,31,
369306,87,369306,1586000,369308,3501944,369331,32,
369406,0,369407,1586000,369408,3502916,369428,36,
369506,62,369507,1586000,369508,3501764,369526,37,
369610,46,369611,1586000,369613,3508120,369634,33,
369709,70,369710,1586000,369711,3502416,369735,42,
369810,49,369811,1586000,369812,3503160,369834,24,
369909,61,369909,1586000,369911,3502324,369929,35,
370010,45,370010,1586000,370011,3503568,370037,25,
370110,45,370111,1586000,370112,3508120,370135,31,
370212,66,370213,1586000,370215,3508864,370242,38,
370310,50,370310,1586000,370312,3497532,370338,27,
370411,64,370412,1586000,370413,3497040,370438,38,
370512,50,370513,1586000,370515,3497436,370541,30,
370614,65,370615,1586000,370616,3501436,370638,38,
370714,65,370714,1586000,370715,3502416,370735,38,
370816,55,370817,1586000,370818,3503164,370841,33,
370915,68,370915,1586000,370916,3504900,370933,40,
371015,40,371015,1586000,371017,3506388,371034,26,
371116,44,371117,1066000,371118,3506636,371156,26,
371217,76,371218,1586000,371222,3505504,371243,44,
371317,51,371317,1586000,371318,3504224,371341,28,
371417,87,371419,1378000,371421,3505384,371446,29,
371518,0,371518,1586000,371520,3506516,371549,26,
371620,67,371621,1586000,371640,3506788,371656,42,
371719,59,371720,1586000,371721,3504080,371743,29,
371821,87,371822,1586000,371824,3502792,371854,39,
371931,0,371931,1586000,371936,3504280,371947,28,
372019,56,372020,1586000,372020,3504732,372026,29,
372120,61,372121,1586000,372122,3505212,372140,35,
372221,60,372222,962000,372223,3504232,372244,35,
372321,71,372321,1378000,372322,3503500,372344,37,
372421,42,372422,1586000,372423,3504244,372441,27,
372522,65,372523,1586000,372525,3505172,372557,39,
372622,57,372623,1586000,372626,3506308,372650,36,
372723,64,372724,1586000,372725,3506020,372740,39,
372823,53,372824,1586000,372825,3505436,372844,31,
372924,44,372924,1586000,372926,3505436,372940,29,
373024,67,373024,1586000,373026,3505684,373048,39,
373125,44,373125,1586000,373127,3503632,373145,25,
373225,64,373225,1586000,373226,3504084,373244,37,
373325,34,373326,1586000,373327,3505820,373342,22,
373426,57,373426,1586000,373428,3498356,373449,35,
373526,75,373527,1586000,373528,3503956,373547,45,
373626,47,373627,1586000,373628,3503904,373650,29,
373727,65,373727,1586000,373728,3504648,373745,37,
373827,45,373827,1586000,373829,3505296,373846,29,
373928,59,373928,1586000,373929,3496448,373947,34,
374029,72,374029,1586000,374031,3502508,374053,40,
374129,55,374129,1482000,374131,3503748,374146,32,
374229,87,374229,1586000,374230,3505864,374256,37,
374330,0,374331,1482000,374332,3507048,374352,21,
374431,66,374431,1586000,374433,3513248,374457,41,
374531,61,374531,1586000,374533,3511524,374549,36,
374633,64,374634,1586000,374635,3498368,374653,35,
374733,47,374733,1586000,374735,3500140,374751,28,
374833,53,374834,1586000,374835,3508076,374853,30,
374934,70,374935,1586000,374936,3508572,374951,37,
375040,52,375040,1586000,375042,3507496,375059,33,
375140,65,375140,1586000,375142,3507848,375158,38,
375240,42,375240,1586000,375242,3509508,375257,27,
375342,49,375343,442000,375345,3509756,375378,25,
375441,73,375442,1378000,375444,3509976,375461,33,
375542,57,375542,1586000,375544,3509040,375559,37,
375642,87,375642,1586000,375645,3506424,375666,44,
375742,0,375743,1482000,375744,3506836,375764,20,
375842,56,375843,1586000,375844,3501828,375858,32,
375943,60,375944,1586000,375945,3505716,375963,35,
376043,58,376044,1586000,376045,3505876,376062,32,
376144,68,376145,1586000,376146,3506184,376162,39,
376245,40,376245,1586000,376247,3509596,376268,26,
376345,62,376345,1586000,376346,3513564,376369,33,
376445,55,376446,1586000,376447,3513936,376464,30,
376547,51,376548,546000,376551,3499812,376575,27,
376646,70,376646,1378000,376648,3502068,376664,35,
376747,49,376748,650000,376750,3501384,376776,27,
376847,62,376848,1378000,376849,3508316,376866,31,
376948,73,376948,1586000,376949,3509060,376966,42,
377050,52,377050,962000,377052,3508228,377077,28,
377148,73,377149,1586000,377150,3509024,377166,38,
377250,46,377251,1586000,377252,3509284,377268,28,
377349,46,377350,1586000,377351,3508200,377369,22,
377450,66,377450,1586000,377452,3507732,377468,41,
377550,57,377551,1586000,377552,3507684,377570,35,
377651,87,377652,1586000,377653,3508676,377674,38,
377752,0,377752,1586000,377754,3502352,377771,33,
377852,87,377853,1586000,377854,3505796,377875,54,
377952,0,377953,1586000,377955,3507036,377970,35,
378053,55,378054,1586000,378055,3507800,378071,31,
378154,34,378154,1586000,378155,3508296,378170,21,
378255,67,378256,1378000,378258,3503112,378280,37,
378355,74,378356,1586000,378357,3505500,378372,43,
378407,54,378407,1586000,378409,3505996,378430,31,
378506,65,378507,1586000,378508,3505800,378537,39,
378606,55,378606,1586000,378607,3506956,378622,33,
378708,36,378709,1586000,378710,3510180,378729,20,
378807,66,378808,1586000,378810,3504596,378848,40,
378958,72,378959,1586000,378960,3507036,378976,45,
379059,58,379059,1586000,379061,3507828,379078,31,
379159,38,379160,1586000,379161,3507088,379175,25,
379260,59,379261,1586000,379262,3514528,379286,33,
379360,62,379360,1586000,379362,3514828,379379,37,
379460,70,379461,1586000,379466,3503452,379503,45,
379561,71,379562,1586000,379562,3502332,379567,44,
379676,36,379677,1586000,379678,3498684,379694,20,
379763,65,379763,1586000,379765,3502404,379780,40,
379863,61,379864,1586000,379865,3503892,379882,34,
379964,63,379965,1586000,379967,3504884,379982,38,
380064,60,380065,1586000,380066,3502476,380081,35,
380164,42,380166,1586000,380167,3502824,380187,25,
380265,72,380266,1586000,380267,3501888,380281,41,
380365,53,380366,1586000,380367,3502632,380382,32,
380465,60,380466,1586000,380467,3503204,380488,34,
380566,56,380566,1586000,380568,3501540,380586,31,
380666,43,380667,1586000,380668,3499372,380686,28,
380767,63,380768,1586000,380771,3496196,380788,34,
380867,56,380868,1586000,380869,3499420,380884,31,
380969,61,380970,1378000,380971,3499528,380992,34,
381070,55,381070,1586000,381072,3502256,381086,32,
381169,45,381169,1586000,381171,3506148,381188,28,
381269,61,381270,1586000,381271,3499204,381288,33,
381371,57,381371,1586000,381373,3501436,381386,33,
381472,61,381475,1378000,381477,3501288,381494,34,
381572,59,381574,1378000,381575,3501140,381592,33,
381672,48,381672,1378000,381675,3502076,381700,27,
381776,75,381777,1586000,381779,3495960,381798,45,
381822,88,381822,1586000,381824,3499200,381840,55,
381922,71,381922,1586000,381923,3498368,381928,46,
382023,87,382024,1586000,382025,3500836,382044,56,
382124,0,382125,962000,382127,3502776,382145,21,
382224,57,382224,1586000,382225,3510660,382246,32,
382325,65,382326,1586000,382327,3509132,382342,37,
382426,53,382426,1586000,382428,3494416,382445,29,
382526,65,382527,1586000,382530,3497704,382548,39,
382626,38,382627,1586000,382628,3496928,382642,24,
382727,60,382727,1586000,382729,3504064,382745,34,
382827,63,382828,1586000,382829,3501256,382847,39,
382928,61,382928,1586000,382929,3501608,382951,36,
383028,51,383028,1586000,383030,3503572,383044,29,
383129,39,383130,1170000,383132,3504560,383154,23,
383229,70,383230,1482000,383231,3505552,383250,37,
383329,60,383330,1586000,383331,3504964,383350,35,
