App,Package,Start Time,Duration,Filename
"System",,"Jan. 3, 2018 @ 08:48:31 nachm.","6 min 40 sec",""

Time  [ms],"CPU Load [%]",Time  [ms],"CPU1 Frequency [kHz]",Time  [ms],"Memory Usage [KB]",Time  [ms],"CPU Load (Normalized) [%]",
308927,68,308927,1586000,308929,3505448,309148,35,
309027,57,309028,1586000,309029,3506392,309248,31,
309128,88,309129,1586000,309130,3506716,309358,33,
309229,0,309229,1378000,309231,3511684,309450,34,
309329,60,309329,1586000,309331,3513884,309549,34,
309430,58,309431,1586000,309432,3514612,309650,33,
309530,60,309531,1586000,309532,3513868,309750,30,
309631,60,309632,1586000,309635,3514372,309848,40,
309733,50,309733,1586000,309735,3514868,309951,28,
309832,69,309832,1586000,309833,3515116,310056,33,
309932,51,309933,1586000,309935,3514576,310151,24,
310033,88,310033,1586000,310035,3514824,310258,34,
310133,0,310133,1274000,310135,3516768,310352,39,
310233,57,310236,1586000,310238,3515044,310455,30,
310334,88,310335,1586000,310336,3514508,310552,34,
310434,0,310435,1586000,310436,3513576,310654,33,
310534,59,310535,1586000,310537,3514648,310760,44,
310635,52,310635,1586000,310638,3514776,310858,36,
310739,73,310740,1586000,310741,3520712,310956,36,
310836,62,310837,1586000,310840,3503648,311053,20,
310938,61,310939,1586000,310941,3505212,311156,35,
311037,38,311038,1586000,311039,3506700,311256,37,
311138,51,311138,1586000,311140,3514388,311365,32,
311238,67,311239,1586000,311242,3514884,311458,41,
311339,50,311339,1586000,311342,3514592,311556,28,
311439,72,311440,1586000,311441,3512544,311660,27,
311539,42,311540,1586000,311541,3514528,311757,43,
311640,53,311640,1378000,311643,3515024,311864,28,
311740,69,311741,1586000,311742,3515256,311958,36,
311840,50,311842,1586000,311843,3515244,312009,23,
311941,65,311941,1586000,311943,3514164,312107,18,
311991,46,311992,1586000,311993,3514924,312214,33,
312091,27,312092,1586000,312093,3515668,312308,38,
312192,62,312193,1274000,312194,3515668,312418,32,
312293,62,312293,1586000,312294,3516316,312510,39,
312393,55,312394,1586000,312396,3516024,312619,27,
312494,63,312494,1586000,312495,3515736,312712,39,
312594,42,312596,1274000,312598,3515844,312817,35,
312695,68,312695,1586000,312697,3516092,312918,38,
312795,60,312796,1586000,312798,3516836,313012,30,
312896,88,312896,1586000,312897,3516544,313114,27,
312996,0,312997,1586000,312998,3515676,313212,33,
313097,52,313098,1586000,313099,3515924,313315,33,
313197,60,313197,1586000,313199,3516420,313415,35,
313298,58,313299,1586000,313300,3515388,313516,20,
313398,64,313399,1586000,313400,3516876,313619,42,
313498,33,313499,1586000,313500,3517364,313717,38,
313599,66,313599,1586000,313601,3516148,313818,38,
313699,61,313700,1586000,313702,3515064,313917,34,
313800,65,313800,1586000,313802,3514228,314017,31,
313900,56,313901,1586000,313902,3506136,314120,47,
314001,56,314001,1586000,314002,3516312,314219,31,
314102,77,314104,1586000,314106,3515428,314320,36,
314202,52,314202,1586000,314203,3514592,314418,25,
314302,64,314302,1586000,314304,3516684,314529,33,
314402,41,314403,1586000,314404,3517676,314620,37,
314503,53,314506,1586000,314507,3518668,314724,30,
314603,66,314603,1586000,314604,3519040,314824,28,
314703,53,314704,1586000,314705,3517812,314920,25,
314804,54,314805,1586000,314807,3518212,315026,28,
314904,36,314905,1586000,314906,3518072,315126,33,
315005,57,315005,1586000,315006,3516792,315230,38,
315105,88,315106,1586000,315107,3511060,315324,33,
315207,0,315207,1586000,315209,3511112,315427,38,
315307,57,315308,1586000,315309,3510584,315524,41,
315408,57,315408,1586000,315409,3517528,315624,34,
315508,70,315508,1586000,315510,3517788,315727,32,
315608,59,315609,1586000,315610,3518000,315825,30,
315709,61,315709,1586000,315711,3518052,315926,32,
315809,46,315810,1586000,315811,3516876,316027,40,
315909,56,315910,1586000,315911,3517120,316130,31,
316010,69,316010,1586000,316011,3517368,316227,33,
316110,50,316111,1586000,316113,3516868,316337,27,
316211,63,316211,1586000,316212,3518456,316429,34,
316311,46,316312,1586000,316313,3519944,316529,33,
316412,59,316412,1586000,316413,3518168,316637,26,
316512,65,316512,1586000,316513,3516568,316731,35,
316613,57,316614,858000,316615,3507540,316828,32,
316713,64,316713,1482000,316715,3509564,316932,26,
316813,58,316813,1586000,316815,3512044,317039,43,
316913,43,316914,1482000,316915,3515576,317130,33,
317014,73,317014,1586000,317016,3522024,317232,36,
317114,59,317114,1586000,317116,3523016,317334,29,
317215,68,317216,1586000,317217,3521448,317433,16,
317316,51,317316,1274000,317318,3523416,317537,44,
317416,27,317416,1586000,317417,3524160,317633,35,
317516,72,317517,1586000,317518,3518492,317736,34,
317616,61,317617,1586000,317618,3511564,317836,27,
317717,62,317717,1586000,317719,3509892,317936,28,
317819,88,317819,1482000,317821,3512456,318034,37,
317918,0,317918,1586000,317919,3519536,318136,32,
318018,68,318019,1586000,318020,3518356,318235,38,
318119,49,318119,1586000,318120,3518112,318337,18,
318219,63,318220,1586000,318221,3520096,318453,30,
318320,30,318320,1586000,318321,3520592,318546,41,
318422,52,318423,1482000,318425,3521184,318645,39,
318524,71,318525,1586000,318526,3521892,318744,42,
318623,66,318626,1586000,318627,3518764,318839,27,
318723,68,318723,1482000,318725,3519264,318945,27,
318824,43,318824,1586000,318826,3520748,319046,37,
318924,52,318924,1586000,318926,3514176,319151,36,
319025,63,319026,1586000,319028,3519100,319245,31,
319126,64,319127,1586000,319128,3518404,319342,23,
319226,55,319226,1586000,319227,3517672,319455,33,
319326,38,319327,1586000,319328,3513952,319548,36,
319427,57,319427,1586000,319431,3519408,319650,36,
319527,62,319528,1586000,319529,3507508,319747,33,
319629,60,319630,1586000,319631,3504796,319850,28,
319728,58,319729,1586000,319730,3503788,319952,42,
319830,43,319831,1586000,319832,3513980,320050,34,
319930,71,319931,1586000,319932,3514724,320154,39,
320032,56,320032,1586000,320033,3515716,320264,28,
320131,64,320132,1586000,320135,3517160,320362,41,
320233,47,320233,1274000,320234,3516820,320452,33,
320343,76,320345,1586000,320347,3514256,320553,36,
320433,58,320434,1586000,320435,3515268,320652,26,
320534,60,320534,1586000,320536,3513896,320753,22,
320634,48,320634,1586000,320635,3515592,320862,43,
320735,32,320735,1586000,320738,3500852,320957,36,
320841,69,320842,1586000,320845,3511004,321054,36,
320936,88,320936,1586000,320939,3500860,321160,24,
321038,0,321038,1586000,321039,3502064,321261,15,
321140,47,321140,1378000,321142,3503476,321371,36,
321239,25,321239,1170000,321244,3504440,321485,41,
321339,64,321340,1482000,321342,3515104,321558,50,
321441,69,321441,1586000,321443,3513676,321661,31,
321540,82,321541,1586000,321542,3513504,321759,22,
321641,56,321641,1586000,321643,3514620,321862,35,
321741,40,321742,1586000,321743,3515612,321966,43,
321842,59,321842,1586000,321844,3514528,322067,39,
321942,88,321942,1586000,321943,3513080,322174,26,
322044,0,322044,1586000,322046,3513300,322265,29,
322144,48,322145,1586000,322148,3512264,322369,41,
322244,49,322245,1586000,322246,3512512,322463,32,
322346,71,322346,1586000,322348,3504180,322573,37,
322445,50,322446,1586000,322448,3505916,322669,22,
322549,63,322550,1586000,322552,3503544,322768,25,
322648,35,322648,1586000,322651,3504500,322865,42,
322746,50,322747,1586000,322748,3511464,322966,26,
322847,72,322848,1586000,322849,3511960,323075,40,
322948,47,322948,1586000,322950,3512064,323171,24,
323049,71,323051,1586000,323053,3510192,323273,28,
323151,41,323152,1586000,323155,3510936,323379,35,
323249,43,323250,1586000,323253,3511204,323458,39,
323351,62,323352,1586000,323353,3511700,323586,33,
323449,64,323449,1586000,323450,3512332,323675,29,
323550,61,323551,1586000,323553,3511968,323779,28,
323650,45,323650,1586000,323651,3512076,323874,38,
323751,53,323751,1586000,323754,3504040,323995,29,
323852,70,323853,1586000,323854,3510704,324061,38,
323952,50,323952,1586000,323955,3511680,324168,27,
324052,65,324052,1586000,324053,3512424,324275,27,
324153,45,324153,1586000,324154,3509768,324379,37,
324255,49,324255,1274000,324257,3515556,324481,34,
324354,62,324354,1586000,324357,3508720,324585,28,
324459,50,324460,1482000,324462,3510132,324685,25,
324560,53,324560,1586000,324562,3511124,324792,29,
324661,53,324662,1378000,324663,3511572,324892,44,
324761,47,324762,1586000,324765,3514892,324986,32,
324861,72,324861,1586000,324862,3509312,325080,35,
324962,55,324963,1586000,324964,3510208,325187,23,
325063,61,325063,1586000,325065,3510704,325281,36,
325163,37,325164,1586000,325165,3512936,325380,36,
325264,57,325264,1586000,325265,3508856,325481,31,
325364,64,325364,1586000,325365,3510924,325584,30,
325464,56,325465,1586000,325466,3511744,325683,30,
325565,58,325566,1586000,325567,3511056,325811,22,
325665,53,325666,1274000,325667,3511656,325875,42,
325767,36,325768,1586000,325769,3514136,325987,32,
325865,71,325866,1586000,325866,3507120,326083,35,
325967,56,325967,1586000,325968,3509848,326184,27,
326067,61,326068,1586000,326069,3510320,326287,29,
326168,43,326169,1586000,326170,3512244,326393,40,
326269,46,326271,1586000,326272,3518692,326487,36,
326370,69,326371,1586000,326372,3520100,326589,34,
326469,61,326470,1586000,326471,3503508,326687,29,
326569,56,326571,1586000,326572,3507328,326795,30,
326670,43,326670,1586000,326672,3508320,326887,36,
326770,51,326771,1586000,326773,3519728,326993,30,
326871,69,326871,1586000,326873,3520472,327096,34,
326971,51,326972,1586000,326973,3517912,327206,28,
327072,62,327073,1586000,327075,3516980,327290,26,
327172,43,327173,1586000,327175,3517748,327390,41,
327272,48,327273,1586000,327274,3518244,327491,30,
327373,70,327373,1586000,327374,3514940,327596,38,
327474,49,327475,1586000,327476,3507488,327696,22,
327575,66,327576,1586000,327578,3506608,327795,29,
327675,35,327675,1586000,327677,3507812,327895,39,
327776,50,327776,1586000,327779,3514508,327996,34,
327876,67,327877,1586000,327879,3515004,328096,40,
327977,59,327977,1586000,327979,3515500,328196,34,
328078,66,328079,1586000,328080,3516752,328299,22,
328179,52,328179,1586000,328181,3515528,328359,39,
328279,42,328280,1586000,328281,3515776,328450,41,
328331,68,328333,1170000,328335,3515776,328549,32,
328431,69,328432,1586000,328433,3516148,328660,34,
328533,61,328533,1586000,328534,3516752,328802,37,
328634,57,328640,1586000,328641,3518464,328900,44,
328783,61,328783,1586000,328786,3507760,329002,28,
328884,74,328885,1586000,328886,3512908,329103,31,
328983,49,328984,1586000,328985,3513408,329204,25,
329084,66,329085,1170000,329086,3514152,329305,26,
329185,49,329185,1378000,329186,3515476,329408,43,
329286,53,329287,1274000,329288,3518224,329503,34,
329386,67,329387,1586000,329390,3512148,329604,37,
329487,63,329487,1586000,329489,3514132,329703,34,
329587,63,329587,1586000,329589,3513368,329812,22,
329687,52,329688,1586000,329689,3515848,329911,43,
329789,35,329789,1586000,329792,3518824,329968,49,
329889,70,329890,1586000,329892,3511280,330097,28,
329941,81,329942,1586000,329946,3513760,330207,33,
330090,53,330090,1482000,330091,3513524,330258,27,
330190,57,330191,1586000,330192,3515112,330380,36,
330240,40,330241,1586000,330242,3515360,330456,37,
330342,61,330344,1586000,330345,3522936,330562,34,
330441,64,330441,1586000,330442,3521336,330665,35,
330544,60,330544,1586000,330546,3508164,330762,16,
330643,61,330644,1586000,330648,3510784,330874,35,
330744,28,330744,1586000,330746,3512768,330980,36,
330844,64,330845,1586000,330847,3522440,331074,41,
330946,59,330948,1586000,330949,3523928,331165,35,
331045,68,331046,1586000,331047,3521316,331276,30,
331146,56,331147,1586000,331148,3523152,331391,37,
331246,50,331246,1586000,331248,3523152,331453,34,
331349,63,331351,858000,331354,3523568,331568,42,
331446,61,331447,1586000,331447,3524028,331675,33,
331547,67,331548,1586000,331550,3522860,331767,33,
331647,55,331648,1586000,331649,3522352,331879,52,
331748,55,331749,1586000,331750,3515920,331971,31,
331848,88,331849,1586000,331850,3522864,332074,34,
331949,0,331950,1586000,331953,3510224,332188,21,
332051,63,332051,1586000,332054,3512456,332296,36,
332150,36,332150,1482000,332152,3513944,332373,41,
332252,75,332253,1378000,332255,3520428,332475,34,
332351,66,332352,1586000,332353,3521172,332582,36,
332451,61,332452,1586000,332453,3520856,332670,17,
332558,62,332558,1586000,332560,3522268,332777,39,
332651,36,332651,1586000,332652,3522640,332873,38,
332752,68,332753,1586000,332756,3522888,332970,37,
332852,64,332853,1586000,332855,3520472,333073,33,
332953,62,332953,1586000,332955,3520328,333181,21,
333053,55,333054,1586000,333056,3522376,333290,33,
333154,33,333154,1170000,333161,3523220,333380,34,
333254,64,333255,1586000,333259,3522532,333477,44,
333354,55,333354,1586000,333355,3515360,333579,26,
333456,73,333457,1586000,333459,3513036,333673,25,
333555,44,333557,1586000,333558,3514932,333774,35,
333656,45,333657,1586000,333658,3521696,333878,35,
333757,68,333758,1586000,333759,3521896,333992,26,
333858,56,333858,1586000,333861,3519780,334076,28,
333958,56,333959,1066000,333962,3520528,334176,28,
334058,52,334059,1586000,334060,3519556,334277,42,
334159,48,334159,1586000,334160,3520052,334378,34,
334260,69,334260,1586000,334263,3520300,334480,39,
334360,62,334360,1586000,334362,3520796,334579,33,
334462,68,334463,1586000,334464,3521716,334680,30,
334561,53,334562,1586000,334563,3520048,334778,37,
334661,53,334663,1586000,334664,3520172,334885,30,
334761,65,334762,1586000,334763,3520332,334979,38,
334862,54,334863,1274000,334864,3520088,335081,27,
334963,66,334963,1586000,334964,3521524,335181,28,
335063,42,335063,1586000,335064,3516748,335283,34,
335163,49,335164,1586000,335166,3513348,335382,30,
335264,62,335265,1586000,335266,3503828,335491,40,
335364,50,335365,1586000,335366,3504732,335583,26,
335465,88,335465,1586000,335468,3505568,335694,42,
335565,0,335565,1586000,335567,3506600,335782,36,
335666,69,335667,1586000,335669,3511792,335886,34,
335766,63,335766,1586000,335767,3512404,335988,35,
335866,51,335867,1586000,335868,3512900,336087,22,
335967,65,335968,962000,335969,3512772,336186,30,
336067,40,336068,1066000,336069,3513268,336286,38,
336167,61,336168,1482000,336169,3513764,336386,32,
336268,67,336268,1586000,336270,3512336,336486,33,
336368,56,336369,1586000,336370,3510812,336587,22,
336469,59,336469,1586000,336471,3512676,336692,42,
336570,31,336571,1586000,336572,3513732,336789,35,
336671,70,336671,1586000,336672,3513732,336889,34,
336772,64,336772,1586000,336774,3512324,336988,28,
336872,57,336872,1586000,336873,3511244,337092,23,
336972,48,336973,1586000,336974,3512916,337189,39,
337073,38,337073,1586000,337074,3513660,337292,30,
337173,63,337174,1586000,337175,3508664,337390,37,
337274,56,337274,1586000,337275,3512136,337492,33,
337374,63,337375,1586000,337376,3509876,337592,28,
337475,59,337475,1586000,337476,3511108,337695,38,
337575,45,337576,1586000,337577,3511516,337795,38,
337676,66,337676,1586000,337677,3507920,337897,37,
337776,61,337777,1586000,337778,3511392,337993,29,
337877,62,337878,1586000,337879,3507992,338110,20,
337977,53,337977,1586000,337979,3510472,338195,33,
338077,29,338078,1586000,338079,3512456,338297,30,
338178,71,338179,1378000,338180,3517912,338399,29,
338278,58,338279,1586000,338280,3505872,338501,31,
338380,54,338381,1586000,338382,3505128,338611,16,
338481,54,338481,1482000,338482,3505064,338702,38,
338581,28,338582,1170000,338583,3505064,338797,41,
338681,68,338682,1586000,338683,3514644,338897,34,
338782,69,338782,1586000,338783,3515636,339001,37,
338882,59,338883,1586000,338884,3516384,339105,27,
338983,61,338984,1586000,338985,3518272,339205,40,
339083,50,339084,1378000,339085,3517536,339312,36,
339186,68,339187,1586000,339188,3518032,339404,38,
339287,60,339287,1586000,339289,3518776,339506,25,
339387,65,339388,1586000,339389,3518436,339607,22,
339488,43,339489,1586000,339490,3519200,339707,37,
339589,40,339590,1482000,339591,3517080,339809,34,
339689,66,339690,1586000,339691,3514912,339910,34,
339790,52,339790,1586000,339792,3508216,340007,27,
339890,63,339890,1586000,339892,3505860,340111,29,
339990,41,339991,1586000,339992,3507352,340209,47,
340091,51,340091,1586000,340093,3514768,340311,26,
340191,81,340192,1586000,340193,3512996,340409,31,
340292,43,340292,1586000,340293,3513740,340509,27,
340392,58,340392,1586000,340394,3514892,340625,36,
340492,44,340493,1586000,340494,3515516,340718,44,
340594,60,340594,1378000,340596,3515760,340811,35,
340693,70,340694,1586000,340695,3516008,340909,35,
340794,59,340794,1586000,340796,3514236,341010,23,
340894,61,340894,1586000,340895,3515972,341112,30,
340994,36,340995,1586000,340996,3516716,341213,38,
341095,52,341095,1586000,341097,3508604,341326,32,
341196,66,341196,1586000,341197,3514532,341415,33,
341296,54,341297,1586000,341298,3512700,341514,25,
341397,61,341398,1586000,341399,3512464,341623,45,
341497,37,341498,1586000,341499,3512672,341715,39,
341598,68,341599,1586000,341601,3508212,341815,32,
341699,67,341699,1586000,341700,3513420,341916,36,
341799,52,341800,1586000,341801,3513988,342018,25,
341899,60,341900,1586000,341901,3512252,342120,37,
342000,34,342000,1586000,342002,3513196,342217,38,
342100,65,342101,1586000,342103,3519492,342319,32,
342201,62,342201,1586000,342202,3519968,342422,36,
342301,57,342302,1586000,342303,3507180,342530,32,
342402,64,342403,1170000,342405,3510156,342627,32,
342502,53,342503,1586000,342504,3514040,342722,32,
342606,60,342607,1170000,342608,3519620,342829,32,
342704,59,342704,1586000,342706,3520116,342923,38,
342805,56,342805,1586000,342810,3520616,343036,24,
342905,63,342905,1586000,342906,3522352,343129,46,
343006,42,343007,1586000,343008,3523096,343230,27,
343108,76,343109,1586000,343111,3519248,343325,34,
343207,49,343210,1586000,343212,3519836,343427,26,
343307,65,343308,1586000,343309,3517920,343540,30,
343410,41,343410,1586000,343411,3518320,343632,67,
343509,53,343509,1482000,343511,3519184,343725,35,
343609,88,343610,1586000,343612,3517876,343827,36,
343709,0,343710,1586000,343711,3517524,343929,23,
343811,62,343811,1586000,343813,3518072,344044,36,
343911,33,343911,1586000,343913,3518568,344138,53,
344011,56,344012,1586000,344019,3517860,344246,47,
344113,90,344114,1586000,344115,3511028,344332,41,
344215,71,344215,1586000,344217,3511232,344433,22,
344315,70,344316,1586000,344317,3510100,344540,37,
344416,34,344417,1586000,344418,3512068,344635,34,
344516,67,344516,1586000,344518,3519632,344738,32,
344617,61,344618,1586000,344619,3520376,344851,33,
344717,55,344718,1586000,344719,3519248,344939,24,
344820,57,344823,1586000,344824,3521976,345045,33,
344918,38,344918,1586000,344920,3519464,345136,33,
345019,58,345020,1586000,345027,3519712,345256,32,
345120,61,345121,1586000,345122,3520308,345341,34,
345223,65,345224,1170000,345228,3520112,345443,25,
345321,62,345323,1586000,345324,3519428,345557,39,
345422,42,345423,1586000,345424,3520368,345641,37,
345522,64,345524,1586000,345527,3510084,345741,35,
345623,65,345623,1586000,345625,3514300,345846,27,
345723,62,345724,1586000,345725,3515396,345947,32,
345823,52,345824,1586000,345825,3517380,346062,37,
345926,47,345927,1170000,345928,3522340,346148,39,
346025,70,346026,1586000,346029,3526060,346243,43,
346126,63,346126,1586000,346127,3524340,346346,24,
346226,88,346227,1586000,346227,3512496,346447,35,
346327,0,346328,1586000,346329,3512684,346553,32,
346428,54,346429,1586000,346431,3522628,346654,34,
346529,56,346530,1586000,346532,3523060,346758,32,
346630,56,346630,1586000,346632,3523884,346850,28,
346732,58,346732,1586000,346734,3522068,346957,38,
346830,42,346831,1586000,346832,3522984,347069,39,
346931,65,346931,1586000,346933,3519680,347148,33,
347031,67,347032,1586000,347034,3520176,347266,34,
347131,60,347131,1586000,347132,3519884,347352,29,
347233,62,347233,1586000,347234,3521588,347460,34,
347332,44,347333,1586000,347334,3518780,347555,33,
347434,61,347435,1586000,347438,3513388,347658,28,
347533,59,347533,1586000,347535,3516364,347760,35,
347637,52,347637,1586000,347638,3517728,347870,19,
347734,59,347734,1586000,347735,3517884,347961,37,
347834,28,347835,1586000,347837,3518380,348054,41,
347935,62,347935,1586000,347937,3511048,348158,32,
348035,68,348035,1586000,348036,3515984,348271,34,
348136,53,348140,1586000,348141,3516784,348363,26,
348239,62,348243,1586000,348245,3519364,348462,42,
348341,43,348342,1586000,348343,3521596,348558,39,
348439,70,348439,1586000,348441,3525576,348662,38,
348538,65,348539,1586000,348541,3525888,348760,32,
348638,65,348639,1586000,348640,3511568,348859,18,
348739,60,348740,1586000,348741,3514196,348978,37,
348839,29,348840,1586000,348843,3515000,349008,52,
348941,61,348942,1586000,348943,3525168,349102,33,
348991,86,348992,1586000,348995,3523940,349215,28,
349091,58,349091,1586000,349092,3522072,349309,26,
349191,60,349192,1586000,349193,3522816,349417,19,
349292,40,349292,1586000,349294,3525292,349517,43,
349394,48,349395,1066000,349397,3524160,349610,33,
349494,76,349494,1586000,349496,3522936,349710,32,
349593,51,349594,1586000,349595,3519832,349813,21,
349695,62,349695,1586000,349697,3521320,349915,26,
349794,36,349795,1378000,349796,3522064,350013,43,
349895,50,349895,1170000,349897,3522564,350113,34,
349995,77,349996,1586000,349997,3521200,350215,35,
350096,57,350096,1586000,350098,3519512,350316,30,
350197,65,350197,1482000,350199,3518180,350417,26,
350297,48,350298,1586000,350300,3519820,350519,40,
350398,43,350398,1586000,350399,3516232,350616,32,
350500,70,350501,1586000,350502,3511636,350729,42,
350598,59,350599,1586000,350600,3514116,350817,30,
350699,67,350700,1586000,350707,3512104,350918,20,
350799,57,350800,1586000,350801,3511148,351021,35,
350900,29,350900,1482000,350902,3512096,351119,37,
351000,64,351001,1586000,351002,3518792,351221,32,
351100,63,351103,1586000,351105,3507012,351322,30,
351201,60,351202,1482000,351204,3507508,351417,36,
351306,52,351306,1586000,351308,3504716,351520,37,
351401,56,351402,1586000,351403,3514612,351625,41,
351502,63,351504,1586000,351505,3515356,351720,42,
351602,65,351603,1586000,351605,3515856,351821,30,
351703,70,351704,1586000,351705,3517428,351920,38,
351803,43,351804,1586000,351806,3517924,352025,41,
351904,64,351905,1586000,351906,3515904,352125,28,
352004,67,352007,1586000,352008,3515756,352225,34,
352105,51,352106,1586000,352109,3515428,352323,23,
352205,60,352206,1586000,352208,3517164,352426,38,
352306,38,352306,1586000,352308,3502036,352524,31,
352406,66,352407,1586000,352409,3513532,352628,36,
352507,59,352508,1586000,352509,3503996,352724,29,
352607,58,352608,1586000,352611,3505544,352827,22,
352707,54,352708,1586000,352709,3507232,352937,30,
352808,36,352809,1170000,352811,3508820,353025,44,
352909,62,352909,1378000,352914,3517524,353128,34,
353009,73,353009,1586000,353011,3514712,353227,34,
353109,60,353111,1586000,353113,3515624,353328,23,
353209,57,353210,1482000,353211,3517244,353446,25,
353310,38,353311,1274000,353312,3517740,353553,40,
353413,58,353417,858000,353419,3516828,353631,34,
353512,88,353520,1586000,353522,3509228,353736,36,
353611,0,353611,1586000,353612,3506804,353841,25,
353712,60,353713,1586000,353715,3507300,353933,38,
353813,44,353813,1170000,353815,3509292,354032,33,
353913,73,353914,1586000,353915,3517712,354136,33,
354013,57,354014,1586000,354015,3518704,354236,35,
354114,61,354115,1586000,354117,3518856,354338,28,
354214,59,354215,1586000,354219,3517628,354439,37,
354315,46,354315,1586000,354317,3517876,354539,36,
354415,65,354416,1586000,354417,3518444,354635,34,
354516,58,354517,1586000,354519,3518828,354741,30,
354617,60,354618,1586000,354619,3519944,354837,35,
354716,50,354717,1586000,354718,3504064,354948,43,
354817,58,354817,1586000,354818,3512120,355038,33,
354924,69,354929,1586000,354932,3518532,355139,35,
355018,55,355019,1586000,355020,3505100,355239,27,
355118,60,355119,1586000,355121,3507784,355347,31,
355219,44,355220,1170000,355221,3508528,355447,45,
355319,54,355320,1586000,355321,3519360,355541,36,
355420,72,355421,1586000,355422,3517960,355641,33,
355520,63,355520,1586000,355521,3519076,355751,24,
355620,57,355621,1586000,355622,3518712,355843,44,
355721,40,355721,1586000,355723,3519208,355963,26,
355821,75,355822,1586000,355823,3519452,356028,35,
355921,47,355922,1586000,355923,3520348,356154,27,
356022,63,356022,1586000,356023,3517248,356229,19,
356122,47,356123,1586000,356124,3503444,356355,40,
356222,31,356223,1586000,356223,3504684,356439,38,
356323,66,356324,1586000,356325,3515004,356544,39,
356423,62,356424,1586000,356425,3515748,356641,34,
356524,66,356525,1586000,356526,3513928,356746,20,
356625,56,356625,1586000,356626,3514680,356861,36,
356725,35,356725,1586000,356726,3515424,356948,31,
356825,64,356826,1586000,356827,3516168,357049,30,
356926,54,356926,1586000,356927,3516912,357145,34,
357027,55,357027,1586000,357028,3515988,357247,29,
357127,60,357127,1586000,357128,3514716,357353,41,
357227,38,357228,1586000,357229,3514324,357448,36,
357328,71,357328,1586000,357330,3511028,357548,33,
357428,58,357429,1586000,357430,3513136,357653,28,
357529,60,357529,1586000,357530,3513596,357747,37,
357629,43,357630,1586000,357631,3515852,357847,44,
357729,61,357730,1586000,357732,3507804,357949,32,
357830,71,357831,1586000,357832,3513484,358056,37,
357931,52,357931,1586000,357932,3514676,358149,21,
358033,66,358034,858000,358035,3516908,358254,33,
358132,44,358133,1378000,358134,3517652,358355,44,
358233,56,358234,1586000,358235,3525352,358452,31,
358334,74,358334,1586000,358335,3512540,358554,31,
358433,51,358434,1586000,358435,3510644,358650,25,
358536,62,358536,1586000,358537,3510596,358757,21,
358635,42,358635,1586000,358636,3510084,358859,38,
358736,35,358737,1586000,358738,3514368,358952,38,
358836,66,358836,1586000,358838,3520316,359053,38,
358937,62,358937,1586000,358938,3518396,359155,25,
359037,63,359038,1586000,359039,3519440,359256,32,
359138,44,359138,1378000,359139,3522104,359358,40,
359238,51,359238,1482000,359240,3522700,359457,29,
359338,68,359339,1586000,359340,3522948,359555,38,
359439,50,359439,1586000,359440,3522480,359656,31,
359539,63,359539,1586000,359541,3522152,359757,31,
359639,51,359640,1586000,359642,3506468,359858,40,
359740,55,359740,1586000,359742,3517340,359960,29,
359840,70,359841,1586000,359843,3523196,360058,32,
359940,50,359942,1586000,359944,3519104,360164,30,
360041,60,360041,1586000,360043,3520368,360267,36,
360146,50,360146,1586000,360147,3519588,360365,37,
360246,62,360247,1586000,360248,3520432,360464,34,
360346,61,360346,1586000,360348,3512148,360565,29,
360447,64,360448,1586000,360449,3510868,360664,33,
360547,52,360547,1586000,360549,3511116,360767,41,
360647,52,360648,1586000,360649,3517960,360867,29,
360749,67,360749,1586000,360752,3516880,360967,36,
360849,50,360849,1586000,360851,3517872,361066,28,
360949,65,360950,1586000,360951,3518224,361168,34,
361050,44,361051,1586000,361052,3518968,361267,43,
361151,55,361152,1586000,361153,3519696,361369,37,
361251,73,361251,1586000,361252,3520192,361470,33,
361352,62,361353,1586000,361354,3508168,361567,23,
361451,57,361453,1586000,361454,3510772,361670,35,
361551,39,361552,1586000,361553,3511760,361771,42,
361652,60,361653,1586000,361654,3522440,361876,28,
361754,70,361755,1586000,361756,3523236,361975,34,
361855,52,361856,1586000,361857,3521944,362071,22,
361956,64,361957,1586000,361958,3522424,362176,30,
362055,37,362056,1586000,362057,3523220,362273,42,
362157,51,362158,1586000,362159,3521988,362381,38,
362256,73,362257,1586000,362258,3522136,362473,35,
362357,62,362358,1586000,362359,3522484,362573,26,
362457,63,362458,1586000,362459,3521152,362677,38,
362557,42,362557,1586000,362559,3521416,362779,39,
362658,61,362659,1586000,362660,3521432,362878,36,
362761,65,362762,1586000,362763,3514168,362978,34,
362862,65,362863,1586000,362864,3514124,363080,22,
362962,54,362963,1586000,362964,3513532,363183,40,
363063,33,363064,1586000,363065,3515616,363281,30,
363164,68,363165,1586000,363166,3521816,363383,34,
363264,53,363265,1586000,363266,3522560,363482,28,
363365,62,363365,1586000,363367,3522268,363584,29,
363465,48,363466,1586000,363467,3523140,363683,42,
363566,45,363566,1586000,363568,3521024,363787,33,
363666,71,363667,1586000,363668,3521272,363885,34,
363767,54,363768,1586000,363769,3521968,363983,27,
363867,61,363868,1586000,363869,3522016,364103,28,
363967,41,363968,1586000,363969,3523504,364186,46,
364069,58,364072,1170000,364073,3524000,364291,33,
364169,77,364170,1586000,364172,3521980,364386,35,
364269,54,364269,1586000,364273,3521688,364488,33,
364369,62,364369,1586000,364371,3521740,364590,34,
