App,Package,Start Time,Duration,Filename
"System",,"Jan. 3, 2018 @ 09:15:02 nachm.","7 min 20 sec",""

Time  [ms],"CPU Load [%]",Time  [ms],"CPU1 Frequency [kHz]",Time  [ms],"Memory Usage [KB]",Time  [ms],"CPU Load (Normalized) [%]",
338947,33,338851,442000,338853,3518912,338882,9,
339047,30,338947,1170000,338948,3517384,338964,13,
339147,32,339048,1274000,339051,3521304,339073,18,
339248,25,339148,1274000,339149,3522048,339166,17,
339348,26,339249,1378000,339250,3521500,339265,16,
339450,20,339349,1274000,339350,3522492,339365,15,
339550,41,339450,1170000,339452,3521260,339470,12,
339650,37,339551,1274000,339554,3522004,339576,24,
339750,28,339651,1586000,339652,3521012,339666,24,
339852,16,339751,1586000,339752,3521624,339765,20,
339951,39,339853,1066000,339858,3525096,339878,10,
340053,9,339952,1586000,339953,3518260,339966,24,
340153,20,340054,442000,340056,3518508,340084,4,
340253,43,340154,858000,340155,3518756,340179,8,
340353,23,340254,1482000,340255,3523624,340270,26,
340455,19,340354,1066000,340355,3522840,340374,14,
340556,36,340456,858000,340457,3523188,340479,10,
340654,36,340557,442000,340558,3521364,340582,17,
340755,29,340657,1066000,340658,3521708,340677,15,
340855,34,340755,1170000,340757,3522260,340774,15,
340955,28,340855,1378000,340856,3522312,340870,20,
341056,33,340956,1586000,340957,3522312,340970,19,
341157,16,341056,1274000,341058,3518268,341081,22,
341257,8,341158,1170000,341159,3517088,341174,9,
341359,16,341258,858000,341259,3517336,341279,4,
341457,36,341360,962000,341362,3521800,341386,9,
341558,25,341458,1482000,341459,3523288,341473,21,
341658,31,341559,1170000,341560,3523096,341577,15,
341759,13,341659,1378000,341660,3522108,341675,17,
341859,37,341760,962000,341762,3522384,341783,11,
341961,31,341860,1274000,341861,3522880,341877,19,
342060,36,341962,1170000,341964,3523624,341980,17,
342163,40,342061,1274000,342062,3522144,342078,21,
342261,25,342163,1586000,342165,3521260,342178,25,
342361,23,342261,1586000,342262,3518268,342280,19,
342462,7,342362,1274000,342364,3518920,342378,13,
342563,31,342463,858000,342464,3519168,342483,3,
342662,29,342564,1378000,342565,3524376,342583,18,
342763,29,342663,1066000,342664,3525236,342683,17,
342863,17,342763,1482000,342764,3522380,342779,16,
342964,21,342864,1170000,342865,3522480,342881,10,
343064,28,342965,962000,342966,3522720,342984,10,
343165,30,343064,1274000,343065,3523464,343085,15,
343265,28,343165,1586000,343166,3524420,343181,18,
343365,21,343265,1586000,343266,3522840,343288,20,
343465,27,343365,1586000,343366,3521064,343380,15,
343572,27,343466,1586000,343467,3518996,343481,21,
343669,23,343573,546000,343577,3519492,343600,11,
343767,49,343670,442000,343672,3519656,343714,6,
343870,30,343768,1274000,343769,3525236,343786,25,
343968,29,343871,1482000,343873,3524304,343891,19,
344071,27,343969,1170000,343970,3522924,343989,16,
344173,28,344072,858000,344073,3523172,344093,12,
344271,29,344174,1170000,344176,3523840,344194,13,
344370,30,344271,1170000,344272,3524584,344299,16,
344470,34,344371,1586000,344372,3523336,344389,20,
344573,18,344471,1586000,344472,3520872,344486,24,
344671,33,344574,858000,344575,3523756,344602,10,
344773,17,344672,1378000,344673,3518540,344689,21,
344874,16,344774,546000,344775,3519144,344799,7,
344973,53,344875,442000,344886,3519392,344931,7,
345073,36,344974,1274000,344975,3525096,345005,28,
345179,33,345074,1170000,345075,3522880,345095,22,
345276,32,345179,858000,345181,3523080,345198,20,
345375,28,345277,442000,345279,3523576,345303,11,
345476,30,345376,962000,345378,3525080,345397,14,
345576,42,345477,962000,345480,3526320,345507,19,
345676,34,345577,1066000,345578,3521636,345596,22,
345776,12,345677,1586000,345678,3521584,345691,23,
345878,35,345777,1586000,345778,3521996,345808,8,
345979,10,345879,1066000,345881,3520136,345896,18,
346080,12,345981,442000,345982,3520384,346006,4,
346179,44,346081,442000,346083,3520632,346114,3,
346279,29,346179,1378000,346181,3524608,346196,23,
346381,31,346280,1170000,346281,3525204,346304,17,
346481,32,346382,754000,346383,3523792,346409,17,
346584,29,346482,858000,346483,3524452,346504,12,
346682,40,346585,442000,346587,3524700,346615,10,
346782,36,346683,1378000,346685,3523796,346707,24,
346883,39,346783,1586000,346785,3522676,346809,23,
346986,20,346883,1586000,346884,3522676,346900,25,
347084,45,346987,442000,346989,3522864,347040,11,
347188,12,347085,1170000,347086,3520216,347106,22,
347286,17,347189,442000,347191,3520712,347221,6,
347387,39,347287,1066000,347288,3519696,347313,6,
347491,21,347387,1378000,347388,3525648,347409,19,
347588,36,347492,546000,347496,3524864,347530,12,
347691,27,347589,1066000,347590,3524668,347611,17,
347789,32,347692,546000,347693,3525276,347721,13,
347891,27,347790,1378000,347791,3523420,347821,15,
347990,42,347892,546000,347894,3524660,347932,17,
348090,30,347990,1274000,347991,3524908,348014,19,
348195,15,348091,1274000,348092,3524908,348106,19,
348291,46,348198,442000,348200,3526336,348244,8,
348392,26,348292,1274000,348293,3521568,348314,22,
348493,16,348392,1170000,348393,3520880,348411,14,
348595,43,348494,858000,348495,3521128,348519,6,
348695,28,348595,1170000,348596,3525276,348623,18,
348794,33,348696,546000,348698,3526144,348729,14,
348895,33,348795,1066000,348796,3525304,348815,15,
348995,17,348895,1586000,348896,3524372,348912,22,
349095,20,348996,1586000,348997,3524720,349013,12,
349196,31,349096,1586000,349096,3525628,349112,16,
349296,31,349197,1586000,349198,3524660,349214,22,
349397,15,349297,1586000,349297,3524660,349311,23,
349497,24,349398,1586000,349399,3528132,349440,12,
349599,18,349497,1586000,349498,3521632,349507,18,
349698,35,349599,1170000,349602,3521880,349628,14,
349798,28,349699,1378000,349700,3524972,349733,23,
349898,36,349799,1586000,349799,3527452,349808,16,
349999,35,349899,1170000,349900,3525336,349917,23,
350106,27,349999,1586000,350001,3523400,350024,22,
350201,35,350108,442000,350110,3523600,350133,10,
350301,36,350202,1170000,350203,3524708,350220,16,
350401,34,350302,1274000,350303,3525460,350319,20,
350502,16,350403,1586000,350404,3524180,350419,21,
350602,30,350502,1586000,350503,3524180,350526,12,
350703,14,350603,1378000,350604,3522196,350621,20,
350807,5,350704,962000,350705,3522744,350722,6,
350904,46,350808,442000,350810,3522616,350865,3,
351005,30,350904,1378000,350905,3528072,350921,25,
351105,35,351007,858000,351009,3527876,351029,16,
351205,23,351106,1378000,351107,3525364,351121,19,
351307,29,351206,1066000,351207,3525364,351224,13,
351407,28,351307,1170000,351309,3525728,351326,15,
351508,44,351408,1170000,351410,3526832,351426,18,
351607,34,351509,1274000,351510,3527328,351526,25,
351708,30,351608,1586000,351609,3527328,351625,20,
351809,29,351710,1170000,351711,3522120,351727,22,
351909,13,351809,858000,351811,3522368,351831,12,
352009,23,351910,754000,351911,3522368,351929,5,
352109,41,352013,962000,352015,3526088,352036,9,
352210,31,352110,1274000,352111,3528072,352126,22,
352310,31,352211,1170000,352213,3527092,352242,16,
352411,17,352310,1378000,352312,3525616,352327,16,
352512,30,352412,858000,352413,3526112,352432,8,
352612,33,352512,858000,352514,3527092,352533,11,
352712,36,352612,1066000,352614,3527700,352633,15,
352812,29,352712,1274000,352713,3526692,352728,20,
352917,19,352812,1586000,352813,3525584,352827,20,
352964,36,352917,962000,352919,3528304,352936,12,
353067,22,352965,1378000,352971,3523076,352991,20,
353167,22,353068,442000,353070,3523324,353097,11,
353266,44,353168,442000,353170,3523324,353198,5,
353367,30,353266,1274000,353267,3528320,353284,21,
353467,28,353369,1274000,353372,3526992,353390,19,
353568,22,353467,1378000,353468,3525912,353488,15,
353668,26,353569,754000,353570,3526656,353592,14,
353768,33,353669,858000,353671,3527080,353694,10,
353868,40,353769,1274000,353770,3528072,353793,16,
353969,33,353869,1378000,353870,3526792,353898,21,
354078,14,353969,1586000,353970,3525660,353984,22,
354171,36,354082,442000,354086,3528884,354125,10,
354273,18,354172,1274000,354173,3523164,354193,19,
354374,26,354274,442000,354276,3523608,354303,8,
354473,53,354375,442000,354377,3523856,354412,7,
354573,27,354474,1274000,354475,3529312,354496,28,
354673,35,354574,1170000,354575,3528228,354595,18,
354774,27,354674,1170000,354675,3526944,354694,18,
354875,22,354775,962000,354776,3527428,354794,13,
354975,28,354875,962000,354876,3527428,354899,11,
355075,35,354975,1274000,354976,3528420,354997,15,
355175,29,355076,1378000,355076,3526748,355092,21,
355279,20,355176,1586000,355177,3527244,355191,20,
355377,25,355283,1066000,355284,3530212,355303,13,
355477,10,355377,1170000,355378,3524836,355393,11,
355591,20,355478,1170000,355478,3525004,355494,5,
355681,54,355592,858000,355593,3526832,355619,10,
355782,25,355681,1378000,355684,3528800,355698,31,
355880,37,355783,442000,355785,3526720,355815,13,
355981,18,355880,1274000,355882,3527216,355897,18,
356081,32,355982,650000,355984,3528456,356005,11,
356182,32,356082,962000,356083,3528952,356104,12,
356282,46,356183,1170000,356184,3530192,356202,16,
356383,40,356283,1378000,356284,3529060,356302,24,
356484,22,356383,1274000,356384,3527780,356399,20,
356584,37,356485,650000,356486,3527780,356524,10,
356684,12,356584,1170000,356585,3525540,356601,17,
356785,15,356685,1170000,356686,3525688,356704,7,
356885,45,356786,858000,356787,3525964,356807,6,
356985,24,356885,1586000,356886,3528428,356901,27,
357086,25,356986,1170000,356987,3527988,357005,16,
357187,18,357087,858000,357088,3528236,357108,12,
357287,30,357187,858000,357188,3528924,357207,7,
357387,31,357288,1170000,357289,3529916,357306,14,
357489,32,357388,1274000,357389,3529428,357405,18,
357588,16,357489,1274000,357490,3528000,357505,21,
357688,29,357588,1274000,357589,3528496,357606,11,
357789,28,357689,1170000,357692,3531420,357709,14,
357892,31,357789,1274000,357790,3531296,357805,16,
357992,39,357893,1274000,357901,3531544,357929,17,
358092,32,357993,1586000,357994,3530064,358013,25,
358192,30,358093,1586000,358093,3526748,358107,22,
358293,22,358193,1274000,358194,3522776,358209,17,
358393,21,358294,1170000,358295,3523984,358310,13,
358493,39,358394,858000,358396,3523984,358423,9,
358594,33,358494,1170000,358496,3522612,358513,21,
358694,33,358594,1274000,358595,3523612,358612,19,
358794,18,358694,1378000,358696,3524232,358712,19,
358895,29,358795,1170000,358796,3524852,358811,9,
358995,25,358895,1274000,358896,3525100,358912,18,
359098,11,358996,1170000,358997,3525596,359018,13,
359196,50,359099,442000,359101,3524116,359129,6,
359297,21,359197,1378000,359198,3529324,359215,25,
359397,40,359300,858000,359302,3530260,359326,15,
359499,27,359398,1170000,359399,3528832,359415,17,
359612,30,359500,650000,359503,3530072,359525,14,
359699,41,359613,1170000,359617,3530568,359651,14,
359807,29,359699,1378000,359700,3529700,359709,25,
359899,30,359807,1170000,359808,3528676,359832,18,
360002,16,359900,1482000,359901,3528676,359919,20,
360101,36,360003,442000,360006,3532132,360032,11,
360201,23,360101,1170000,360102,3530704,360123,17,
360304,11,360202,858000,360203,3529176,360222,14,
360402,46,360305,442000,360307,3529176,360340,3,
360503,27,360403,1378000,360404,3525336,360421,26,
360604,31,360504,650000,360506,3524552,360537,14,
360705,32,360605,546000,360607,3524800,360642,14,
360805,37,360705,546000,360707,3525468,360748,15,
360905,35,360807,546000,360808,3523372,360840,13,
361008,42,360907,650000,360908,3526336,360936,18,
361105,41,361011,1274000,361012,3527328,361040,22,
361207,18,361105,1586000,361106,3527576,361125,26,
361308,37,361208,546000,361210,3527824,361237,12,
361407,22,361308,1170000,361309,3531544,361339,19,
361509,11,361408,1378000,361409,3530560,361424,12,
361608,41,361512,442000,361515,3530808,361553,5,
361709,22,361609,1274000,361610,3532784,361625,24,
361809,26,361709,1482000,361712,3531420,361734,16,
361912,22,361809,1274000,361810,3531892,361827,15,
362010,35,361913,442000,361915,3532884,361948,10,
362110,29,362011,1170000,362012,3525044,362029,17,
362213,37,362112,1274000,362113,3525380,362132,16,
362311,32,362213,1378000,362214,3526536,362230,19,
362424,32,362312,1378000,362313,3527032,362336,19,
362512,38,362425,858000,362427,3530356,362449,12,
362615,25,362513,1586000,362514,3525228,362528,23,
362714,16,362616,442000,362618,3525228,362641,13,
362815,47,362715,650000,362716,3525204,362756,5,
362916,23,362815,1274000,362816,3530304,362832,23,
363016,36,362917,546000,362918,3530800,362944,13,
363118,22,363016,1066000,363017,3530904,363037,15,
363217,31,363119,442000,363121,3529968,363152,13,
363317,31,363218,962000,363219,3530464,363240,12,
363419,37,363318,1170000,363319,3531704,363336,14,
363518,40,363420,650000,363424,3530764,363447,22,
363619,20,363519,1378000,363520,3530764,363534,18,
363719,34,363619,1482000,363620,3529432,363646,12,
363820,27,363720,1170000,363721,3529684,363741,16,
363920,18,363821,858000,363822,3529808,363846,11,
364021,40,363920,1066000,363922,3529808,363947,6,
364121,28,364022,1378000,364023,3527964,364039,23,
364222,40,364122,1066000,364123,3527180,364143,14,
364323,23,364223,1170000,364224,3525604,364241,18,
364423,31,364323,1170000,364324,3525860,364341,13,
364525,31,364424,1586000,364425,3527844,364443,20,
364626,28,364525,858000,364527,3528588,364548,15,
364726,35,364626,962000,364627,3529064,364645,16,
364829,20,364726,1586000,364727,3529168,364745,20,
364927,33,364830,858000,364832,3531820,364856,14,
365028,14,364927,1170000,364928,3531672,364944,16,
365130,3,365028,1170000,365029,3531920,365045,8,
365229,47,365131,442000,365133,3532168,365184,1,
365329,29,365229,1274000,365233,3535292,365250,28,
365429,30,365331,1170000,365332,3532384,365353,17,
365531,22,365430,1170000,365431,3533376,365449,17,
365631,38,365532,442000,365534,3534108,365561,11,
365731,35,365632,1170000,365633,3529436,365651,17,
365832,44,365732,1378000,365734,3530056,365749,20,
365934,29,365832,1586000,365834,3530552,365853,29,
366033,38,365935,442000,365937,3528876,365962,15,
366133,17,366033,1170000,366035,3528104,366052,17,
366234,7,366134,754000,366135,3528752,366158,8,
366334,30,366234,858000,366236,3529248,366255,3,
366436,27,366335,1170000,366336,3533712,366355,12,
366537,28,366436,1482000,366437,3532928,366451,17,
366638,18,366538,1170000,366539,3531404,366555,17,
366738,12,366639,1170000,366640,3532376,366655,10,
366839,30,366739,1170000,366740,3532784,366761,7,
366939,41,366840,962000,366841,3534272,366860,18,
367039,36,366939,1378000,366940,3532844,366966,22,
367146,25,367040,1586000,367041,3531120,367054,25,
367241,34,367147,962000,367151,3531120,367170,15,
367343,25,367241,1170000,367242,3531616,367257,16,
367458,23,367344,442000,367345,3531864,367369,9,
367542,51,367461,858000,367463,3531124,367483,10,
367642,23,367542,1378000,367544,3532632,367559,29,
367743,25,367643,1170000,367646,3531252,367664,15,
367843,16,367745,858000,367746,3530564,367768,12,
367944,29,367844,1170000,367845,3530812,367861,8,
368046,25,367944,1274000,367946,3532300,367961,14,
368144,44,368047,1170000,368048,3532548,368068,14,
368245,19,368148,1586000,368149,3531368,368163,27,
368346,21,368246,1586000,368247,3532112,368260,14,
368448,17,368347,1378000,368348,3528824,368364,13,
368547,15,368449,1170000,368450,3529320,368464,12,
368649,36,368548,650000,368549,3529756,368572,6,
368748,46,368650,858000,368654,3531976,368676,13,
368847,30,368749,1274000,368751,3534396,368767,25,
368949,35,368848,1170000,368850,3532916,368867,17,
369049,29,368951,858000,368953,3533164,368978,14,
369150,29,369050,962000,369054,3533652,369070,14,
369249,40,369152,754000,369154,3534892,369178,12,
369350,38,369250,1378000,369253,3533712,369269,24,
369450,24,369350,1274000,369352,3527252,369368,25,
369558,22,369451,1170000,369454,3527760,369469,13,
369652,21,369558,1378000,369559,3531728,369577,15,
369751,28,369655,1274000,369656,3531852,369676,11,
369852,27,369752,1586000,369752,3531476,369766,17,
369952,33,369857,858000,369861,3531332,369881,15,
370055,25,369953,1274000,369954,3530080,369973,18,
370153,34,370057,650000,370059,3528208,370084,9,
370254,24,370154,962000,370155,3528720,370177,16,
370354,40,370254,1170000,370255,3529712,370279,12,
370456,37,370355,962000,370356,3528836,370383,22,
370555,47,370458,754000,370459,3530076,370484,18,
370655,37,370555,1274000,370556,3530820,370574,21,
370766,14,370655,1586000,370657,3531172,370672,23,
370806,58,370768,442000,370770,3532784,370803,13,
370906,25,370807,1066000,370808,3534868,370828,26,
371008,16,370907,1170000,370908,3533244,370923,14,
371109,21,371008,650000,371010,3533492,371034,7,
371208,45,371111,442000,371116,3531620,371141,8,
371311,18,371208,1378000,371209,3534260,371227,26,
371409,28,371312,858000,371313,3533524,371335,11,
371510,27,371410,1274000,371412,3534032,371436,17,
371610,29,371511,962000,371512,3532052,371528,10,
371711,33,371611,1170000,371612,3529736,371633,15,
371811,42,371712,1066000,371713,3530676,371731,18,
371911,32,371811,1274000,371812,3530876,371828,22,
372016,36,371912,858000,371913,3530876,371931,19,
372112,39,372017,1066000,372018,3533956,372038,15,
372214,16,372113,1274000,372114,3531344,372128,21,
372328,21,372215,546000,372216,3531344,372240,7,
372415,50,372329,858000,372330,3533808,372358,8,
372515,28,372415,1378000,372417,3537200,372434,27,
372615,28,372517,1274000,372518,3535872,372544,17,
372716,21,372616,1274000,372617,3533208,372633,16,
372816,30,372716,1274000,372718,3533604,372732,13,
372917,29,372817,1170000,372818,3534968,372836,14,
373017,37,372918,1066000,372920,3535712,372936,17,
373117,25,373017,1378000,373018,3534432,373033,22,
373223,29,373118,1482000,373119,3533744,373132,16,
373318,26,373223,1066000,373224,3530604,373246,15,
373419,13,373319,1170000,373320,3531100,373335,14,
373520,23,373420,858000,373421,3531596,373441,7,
373619,55,373521,962000,373523,3534060,373556,9,
373720,31,373620,1378000,373622,3537124,373641,32,
373821,28,373720,1586000,373721,3533908,373737,24,
373921,17,373821,962000,373822,3534776,373844,15,
374021,31,373922,1066000,373924,3535272,373939,9,
374121,32,374022,1170000,374023,3536264,374041,17,
374222,33,374122,1274000,374123,3536760,374139,17,
374323,21,374222,1586000,374223,3533752,374237,22,
374423,33,374323,858000,374330,3534000,374351,13,
374524,18,374423,1274000,374424,3530924,374442,18,
374625,20,374524,858000,374527,3531668,374548,8,
374730,31,374626,442000,374628,3531916,374656,7,
374824,33,374732,1378000,374733,3536628,374760,16,
374925,20,374825,1586000,374826,3535248,374841,21,
375025,17,374925,1586000,374926,3534432,374941,15,
375126,22,375026,1586000,375027,3535416,375041,13,
375229,34,375127,1170000,375128,3536656,375146,14,
375328,39,375229,858000,375235,3537648,375257,18,
375427,35,375329,1066000,375330,3536764,375359,22,
375529,18,375427,1586000,375428,3535236,375442,21,
375629,59,375532,546000,375534,3535484,375602,13,
375729,41,375629,1378000,375630,3532652,375639,34,
375831,13,375729,1586000,375730,3533820,375739,25,
375931,42,375832,546000,375833,3534068,375859,5,
376032,32,375931,1378000,375934,3539028,375969,21,
376132,20,376033,858000,376035,3536468,376053,16,
376234,25,376133,962000,376134,3535976,376154,12,
376335,18,376235,650000,376236,3536704,376257,12,
376436,38,376337,754000,376339,3537200,376367,10,
376534,40,376436,754000,376438,3538144,376464,15,
376634,47,376535,1378000,376536,3538876,376561,22,
376737,22,376634,1586000,376635,3526304,376650,34,
376836,44,376738,442000,376740,3526336,376787,11,
376936,20,376837,1170000,376838,3527832,376856,19,
377039,15,376937,1378000,376938,3528080,376956,11,
377138,30,377040,442000,377041,3528328,377069,8,
377238,30,377138,1170000,377139,3528824,377167,15,
377338,39,377238,1378000,377239,3524340,377270,19,
377440,19,377338,1482000,377339,3517784,377358,25,
377541,26,377441,546000,377443,3518280,377473,10,
377641,36,377541,650000,377543,3518528,377578,10,
377741,36,377642,650000,377644,3520260,377671,17,
377842,36,377743,1274000,377744,3521204,377764,17,
377942,17,377843,1482000,377844,3521452,377870,22,
378042,27,377942,1586000,377943,3519700,377959,14,
378143,16,378043,1586000,378044,3522380,378061,20,
378245,15,378143,1586000,378144,3522380,378159,11,
378344,45,378246,442000,378248,3522628,378288,6,
378444,35,378344,1378000,378345,3524864,378365,26,
378544,21,378445,1586000,378446,3522192,378464,25,
378646,20,378545,1586000,378546,3522192,378563,15,
378747,33,378647,546000,378649,3522064,378678,11,
378849,30,378748,858000,378749,3523360,378776,13,
378950,36,378850,650000,378851,3524352,378877,16,
379050,45,378951,650000,378959,3524256,379002,19,
379151,14,379053,1274000,379055,3522776,379075,22,
379250,37,379152,442000,379154,3523024,379200,5,
379350,12,379251,1170000,379252,3518980,379269,20,
379452,15,379351,442000,379353,3518980,379383,7,
379551,47,379453,442000,379455,3519448,379489,6,
379652,21,379552,1378000,379559,3523120,379576,25,
379752,35,379653,1586000,379654,3522584,379671,15,
379853,38,379753,962000,379754,3522756,379793,23,
379954,30,379854,1274000,379855,3523500,379870,23,
380055,28,379955,1378000,379956,3525252,379974,19,
380155,38,380055,1066000,380057,3525964,380075,19,
380257,21,380155,1482000,380156,3522660,380174,25,
380356,31,380258,442000,380260,3522760,380285,12,
380457,17,380357,1170000,380358,3519824,380380,15,
380559,9,380457,1170000,380458,3520072,380480,10,
380658,24,380560,442000,380562,3520320,380587,3,
380758,47,380660,858000,380661,3523236,380682,8,
380860,21,380758,1586000,380759,3525152,380775,30,
380961,27,380861,1170000,380862,3524120,380880,15,
381061,30,380962,650000,380963,3524616,380986,12,
381161,29,381062,858000,381063,3524616,381088,11,
381262,38,381162,1274000,381163,3525228,381190,16,
381362,42,381263,1274000,381264,3526468,381288,18,
381464,23,381362,1586000,381364,3522620,381379,25,
381565,40,381465,1170000,381466,3522868,381483,14,
381666,22,381565,1274000,381566,3519572,381583,22,
381766,18,381666,754000,381668,3519704,381687,11,
381866,43,381767,650000,381769,3520012,381804,7,
381966,18,381867,1378000,381869,3525716,381889,24,
382067,30,381967,1482000,381968,3524532,381985,13,
382167,16,382067,1482000,382068,3523792,382082,19,
382268,29,382168,1170000,382169,3524288,382192,10,
382369,27,382269,1170000,382270,3525428,382286,13,
382470,33,382370,1170000,382371,3526024,382389,15,
382570,31,382470,1274000,382472,3522820,382488,20,
382672,26,382570,1378000,382571,3523068,382586,17,
382771,20,382672,1170000,382673,3526196,382691,13,
382873,13,382771,1170000,382773,3521156,382788,13,
382991,23,382874,442000,382876,3521652,382900,5,
383074,60,382992,858000,382993,3523240,383016,10,
383174,31,383074,1378000,383078,3524536,383094,33,
383274,33,383174,1170000,383176,3524636,383195,18,
383374,20,383275,1170000,383276,3523504,383291,17,
383476,21,383375,1170000,383376,3523604,383393,11,
383576,27,383477,858000,383478,3524588,383498,10,
383680,38,383577,1170000,383578,3525448,383596,14,
383781,30,383681,1482000,383682,3522880,383697,22,
383884,31,383782,442000,383784,3522880,383805,17,
383983,32,383885,858000,383887,3525360,383909,12,
384084,14,383984,442000,383988,3521284,384014,15,
384203,25,384085,442000,384086,3522028,384117,4,
384285,51,384204,858000,384205,3524508,384227,6,
384385,31,384286,1274000,384287,3527980,384305,28,
384486,32,384386,1482000,384387,3523840,384403,22,
384587,30,384487,962000,384488,3524336,384507,16,
384687,34,384587,858000,384589,3525020,384608,13,
384787,32,384688,1066000,384689,3521252,384707,15,
384888,40,384788,1170000,384789,3521996,384806,17,
384988,21,384888,1378000,384890,3521260,384906,25,
385089,23,384988,1586000,384989,3521508,385012,14,
385189,23,385089,1066000,385091,3524932,385114,10,
385290,10,385189,1274000,385191,3520840,385206,13,
385406,22,385291,754000,385292,3520840,385311,5,
385491,49,385407,858000,385408,3523568,385431,9,
385591,26,385491,1586000,385492,3524932,385507,31,
385692,25,385592,1378000,385593,3523996,385609,18,
385792,25,385692,858000,385694,3524856,385714,11,
385893,39,385793,858000,385794,3525544,385812,10,
385942,8,385893,1066000,385894,3527032,385913,16,
386043,31,385943,1170000,385944,3527280,385963,4,
386143,33,386043,1586000,386044,3527828,386066,21,
386243,30,386144,1586000,386144,3524920,386158,25,
386344,40,386244,1586000,386245,3525168,386276,21,
386447,16,386345,1170000,386346,3522604,386365,20,
386547,12,386448,442000,386450,3522852,386472,9,
386647,45,386548,442000,386549,3523100,386596,4,
386746,24,386647,1274000,386648,3528568,386668,23,
386848,34,386747,1586000,386748,3526888,386778,15,
386949,17,386848,1170000,386849,3525216,386865,15,
387050,20,386949,1170000,386952,3524400,386977,9,
387149,32,387051,962000,387053,3524896,387072,8,
387251,38,387150,1170000,387152,3526348,387179,16,
387351,34,387251,1378000,387253,3525860,387272,20,
387451,16,387351,1586000,387352,3524876,387367,24,
387552,24,387451,1586000,387452,3524876,387465,10,
387652,12,387552,1586000,387553,3522872,387568,18,
387752,14,387652,1586000,387653,3523220,387666,9,
387854,41,387753,1586000,387754,3523484,387767,10,
387953,28,387854,1586000,387855,3528444,387874,30,
388054,30,387954,1170000,387955,3524944,387976,18,
388155,16,388055,962000,388056,3525288,388075,16,
388256,29,388156,754000,388157,3526280,388180,7,
388356,30,388257,1066000,388258,3526380,388277,12,
388457,36,388357,962000,388358,3526976,388377,14,
388557,26,388457,1482000,388458,3524560,388473,23,
388660,21,388558,1586000,388558,3524808,388572,18,
388758,23,388661,858000,388662,3527656,388679,14,
388861,5,388759,1170000,388760,3522148,388775,11,
388962,19,388862,546000,388863,3522864,388888,5,
389061,55,388964,442000,388966,3522864,389002,6,
389162,39,389061,1274000,389063,3527328,389096,29,
389262,35,389163,962000,389164,3526792,389188,21,
389363,29,389263,1066000,389264,3526896,389283,16,
389463,26,389363,1170000,389364,3527640,389380,14,
389564,34,389464,1066000,389465,3528136,389484,15,
389664,36,389564,962000,389566,3529624,389591,18,
389764,33,389665,1378000,389666,3527812,389681,21,
389865,26,389765,1586000,389766,3527800,389784,23,
389965,20,389866,1586000,389867,3523460,389881,20,
390066,10,389966,1482000,389967,3523708,389983,14,
390167,26,390067,1170000,390068,3524120,390088,5,
390268,42,390168,858000,390169,3528816,390195,11,
390368,24,390268,1586000,390269,3530552,390289,24,
390469,21,390368,1170000,390369,3526708,390389,17,
390574,23,390470,858000,390471,3527152,390489,11,
390670,30,390575,858000,390576,3527252,390596,8,
390770,33,390672,1170000,390673,3528552,390689,18,
390871,36,390770,1586000,390772,3529188,390785,21,
390973,22,390872,1586000,390873,3528500,390886,24,
391073,41,390974,650000,390975,3528500,391003,10,
391174,23,391074,1170000,391075,3523732,391091,19,
391276,7,391175,546000,391177,3523980,391201,9,
391374,38,391277,442000,391279,3524228,391302,2,
391475,31,391374,1378000,391375,3529560,391397,19,
391576,27,391476,1586000,391477,3527496,391491,23,
391677,16,391576,1274000,391578,3527744,391595,17,
391777,25,391678,858000,391679,3527948,391697,9,
391878,19,391778,1170000,391779,3528444,391797,13,
391983,40,391879,1170000,391880,3529684,391898,13,
392080,26,391983,1066000,391985,3526876,392003,20,
392181,21,392081,1170000,392082,3526876,392097,18,
392282,32,392181,1274000,392182,3529756,392200,14,
392383,19,392282,962000,392283,3524528,392301,14,
392483,33,392384,442000,392386,3524528,392417,7,
392582,45,392483,858000,392485,3527700,392505,9,
392685,30,392583,1586000,392584,3529172,392598,28,
392785,29,392686,858000,392688,3527560,392712,15,
392887,16,392785,1170000,392786,3528444,392805,13,
392986,25,392888,858000,392889,3529188,392908,7,
393087,31,392987,962000,392988,3529932,393012,14,
393187,38,393088,1170000,393089,3531668,393109,16,
393290,25,393188,1378000,393189,3528808,393205,24,
393391,31,393290,754000,393292,3529204,393312,15,
393492,26,393393,1170000,393394,3525308,393417,12,
393591,12,393492,546000,393494,3525804,393517,13,
393692,20,393592,858000,393593,3526160,393614,5,
393791,35,393693,1378000,393695,3530924,393729,11,
393892,33,393791,1586000,393792,3529944,393801,26,
393993,25,393892,1170000,393894,3528172,393911,21,
394100,26,393994,754000,393996,3528428,394018,12,
394195,41,394101,442000,394102,3528924,394126,11,
394296,34,394195,1066000,394197,3529668,394218,18,
394395,40,394299,1378000,394301,3530428,394329,18,
394497,12,394396,1586000,394397,3527420,394412,24,
394596,33,394498,546000,394500,3527420,394521,7,
394697,10,394597,1274000,394598,3525304,394614,18,
394799,7,394697,1170000,394698,3525220,394713,5,
394898,45,394800,442000,394802,3525468,394843,3,
394998,26,394898,1274000,394899,3530676,394926,24,
395101,22,394999,1586000,395000,3529452,395017,21,
395199,10,395101,1586000,395103,3528272,395117,17,
