execute_time,in_depth,input_rows,input_cols,filter_rows,filter_cols,stride_rows,stride_cols,pad_rows,pad_cols,out_depth,out_rows,out_cols,
0.196202,3,224,224,7,7,2,2,2,2,64,112,112,
0.017641,64,56,56,1,1,1,1,0,0,64,56,56,
0.335868,64,56,56,3,3,1,1,1,1,192,56,56,
0.00544,192,28,28,1,1,1,1,0,0,16,28,28,
0.016034,16,28,28,5,5,1,1,2,2,32,28,28,
0.017292,192,28,28,1,1,1,1,0,0,96,28,28,
0.106077,96,28,28,3,3,1,1,1,1,128,28,28,
0.016955,192,28,28,1,1,1,1,0,0,64,28,28,
0.008788,192,28,28,1,1,1,1,0,0,32,28,28,
0.021276,256,28,28,1,1,1,1,0,0,64,28,28,
0.008931,256,28,28,1,1,1,1,0,0,32,28,28,
0.064726,32,28,28,5,5,1,1,2,2,96,28,28,
0.030201,256,28,28,1,1,1,1,0,0,128,28,28,
0.179022,128,28,28,3,3,1,1,1,1,192,28,28,
0.031302,256,28,28,1,1,1,1,0,0,128,28,28,
0.009961,480,14,14,1,1,1,1,0,0,64,14,14,
0.005256,480,14,14,1,1,1,1,0,0,16,14,14,
0.007449,16,14,14,5,5,1,1,2,2,48,14,14,
0.015378,480,14,14,1,1,1,1,0,0,96,14,14,
0.050036,96,14,14,3,3,1,1,1,1,204,14,14,
0.028852,480,14,14,1,1,1,1,0,0,192,14,14,
0.004185,508,4,4,1,1,1,1,0,0,128,4,4,
0.206481,3,224,224,7,7,2,2,2,2,64,112,112,
0.022622,64,56,56,1,1,1,1,0,0,64,56,56,
0.338263,64,56,56,3,3,1,1,1,1,192,56,56,
0.009241,192,28,28,1,1,1,1,0,0,16,28,28,
0.019637,16,28,28,5,5,1,1,2,2,32,28,28,
0.023197,192,28,28,1,1,1,1,0,0,96,28,28,
0.095615,96,28,28,3,3,1,1,1,1,128,28,28,
0.013601,192,28,28,1,1,1,1,0,0,64,28,28,
0.010563,192,28,28,1,1,1,1,0,0,32,28,28,
0.020272,256,28,28,1,1,1,1,0,0,64,28,28,
0.012176,256,28,28,1,1,1,1,0,0,32,28,28,
0.065654,32,28,28,5,5,1,1,2,2,96,28,28,
0.040485,256,28,28,1,1,1,1,0,0,128,28,28,
0.191132,128,28,28,3,3,1,1,1,1,192,28,28,
0.029286,256,28,28,1,1,1,1,0,0,128,28,28,
0.01306,480,14,14,1,1,1,1,0,0,64,14,14,
0.004724,480,14,14,1,1,1,1,0,0,16,14,14,
0.005866,16,14,14,5,5,1,1,2,2,48,14,14,
0.01059,480,14,14,1,1,1,1,0,0,96,14,14,
0.038129,96,14,14,3,3,1,1,1,1,204,14,14,
0.031362,480,14,14,1,1,1,1,0,0,192,14,14,
0.006139,508,4,4,1,1,1,1,0,0,128,4,4,
0.184706,3,224,224,7,7,2,2,2,2,64,112,112,
0.025857,64,56,56,1,1,1,1,0,0,64,56,56,
0.329971,64,56,56,3,3,1,1,1,1,192,56,56,
0.007482,192,28,28,1,1,1,1,0,0,16,28,28,
0.017609,16,28,28,5,5,1,1,2,2,32,28,28,
0.021075,192,28,28,1,1,1,1,0,0,96,28,28,
0.08877,96,28,28,3,3,1,1,1,1,128,28,28,
0.014534,192,28,28,1,1,1,1,0,0,64,28,28,
0.008265,192,28,28,1,1,1,1,0,0,32,28,28,
0.020686,256,28,28,1,1,1,1,0,0,64,28,28,
0.01675,256,28,28,1,1,1,1,0,0,32,28,28,
0.071137,32,28,28,5,5,1,1,2,2,96,28,28,
