Time  [ms],GPU Frequency [KHz],Time  [ms],GPU Load [%],Time  [ms],CPU Load [%],Time  [ms],Memory Usage [KB],Memory Usage [KB] App,Time  [ms],CPU Load (Normalized) [%]
260303,310000,275411,26,275413,100,275413,1384272,158640.989247312,275439,83
260408,310000,275516,26,275517,100,275518,1384944,159312.989247312,275531,83
260509,310000,275616,26,275618,100,275619,1382924,157292.989247312,275639,83
260609,310000,275717,26,275718,100,275719,1382524,156892.989247312,275733,83
260710,310000,275818,26,275819,100,275820,1383180,157548.989247312,275845,83
260811,310000,275919,0,275924,100,275933,1383948,158316.989247312,275961,83
260911,310000,276019,0,276021,100,276022,1384444,158812.989247312,276039,83
261013,310000,276121,0,276122,100,276124,1385408,159776.989247312,276171,83
261114,310000,276221,0,276223,100,276224,1385104,159472.989247312,276238,83
261214,310000,276322,0,276323,100,276324,1385380,159748.989247312,276337,83
261315,310000,276422,0,276425,100,276426,1385804,160172.989247312,276443,83
261415,310000,276523,0,276524,100,276526,1386324,160692.989247312,276548,83
261516,310000,276624,0,276625,100,276626,1384720,159088.989247312,276663,83
261616,310000,276724,0,276726,92,276727,1384620,158988.989247312,276751,78
261717,310000,276825,0,276826,100,276827,1384488,158856.989247312,276848,83
261818,310000,276925,23,276927,100,276927,1384784,159152.989247312,276949,83
261918,310000,277026,23,277027,100,277028,1385596,159964.989247312,277054,83
262018,310000,277126,23,277128,100,277137,1383676,158044.989247312,277160,83
262119,310000,277227,23,277228,100,277231,1384816,159184.989247312,277250,83
262219,310000,277327,23,277329,100,277330,1385608,159976.989247312,277356,83
262321,310000,277429,23,277431,100,277432,1385704,160072.989247312,277446,83
262421,310000,277529,23,277531,100,277532,1383372,157740.989247312,277551,83
262523,310000,277631,23,277632,97,277633,1383792,158160.989247312,277649,81
262623,310000,277731,23,277733,100,277734,1384044,158412.989247312,277759,83
262724,310000,277832,0,277833,100,277835,1384164,158532.989247312,277845,83
262828,310000,277936,0,277938,100,277939,1384408,158776.989247312,277945,83
262933,310000,278041,0,278042,100,278043,1385060,159428.989247312,278067,83
263039,310000,278147,0,278149,100,278149,1384236,158604.989247312,278157,83
263148,310000,278256,0,278257,100,278258,1385060,159428.989247312,278289,83
263250,310000,278357,0,278359,100,278360,1385432,159800.989247312,278379,83
263350,310000,278458,0,278466,100,278467,1385776,160144.989247312,278487,83
263453,310000,278561,26,278563,100,278564,1384720,159088.989247312,278584,83
263553,310000,278661,26,278663,100,278664,1385052,159420.989247312,278684,83
263654,310000,278762,26,278763,100,278765,1385548,159916.989247312,278779,83
263754,310000,278862,26,278864,100,278865,1385548,159916.989247312,278909,83
263858,310000,278967,0,278969,100,278970,1386364,160732.989247312,278994,83
263955,310000,279063,0,279065,100,279068,1386968,161336.989247312,279091,83
264056,310000,279164,0,279166,100,279168,1384944,159312.989247312,279183,83
264164,310000,279272,0,279276,97,279278,1386076,160444.989247312,279290,82
264218,310000,279326,0,279327,100,279328,1386324,160692.989247312,279344,83
264318,310000,279426,0,279427,100,279428,1386696,161064.989247312,279437,83
264419,310000,279527,0,279528,95,279530,1387192,161560.989247312,279541,79
264519,310000,279627,0,279628,97,279629,1383252,157620.989247312,279666,82
264620,310000,279727,0,279728,97,279729,1383788,158156.989247312,279750,81
264720,310000,279828,0,279829,97,279830,1384780,159148.989247312,279846,81
264822,310000,279930,0,279931,100,279933,1384528,158896.989247312,279959,83
264924,310000,280035,0,280036,100,280038,1385496,159864.989247312,280052,83
265028,310000,280137,29,280151,100,280154,1383948,158316.989247312,280179,81
265135,310000,280243,29,280244,97,280245,1384248,158616.989247312,280274,83
265236,310000,280343,29,280345,100,280346,1384600,158968.989247312,280377,83
265337,310000,280446,0,280456,100,280459,1384780,159148.989247312,280467,83
265437,310000,280545,0,280546,92,280547,1385660,160028.989247312,280571,77
265537,310000,280645,0,280646,85,280647,1383472,157840.989247312,280659,71
265638,200000,280746,0,280748,68,280749,1383524,157892.989247312,280758,57
265738,200000,280846,0,280847,80,280848,1384576,158944.989247312,280854,67
265839,200000,280946,0,280947,97,280948,1385188,159556.989247312,280977,81
265939,310000,281047,0,281048,100,281048,1384192,158560.989247312,281066,83
266039,310000,281147,0,281148,100,281149,1384204,158572.989247312,281166,83
266140,310000,281247,0,281248,100,281249,1383884,158252.989247312,281262,83
266240,310000,281348,0,281349,100,281349,1384028,158396.989247312,281357,83
266341,310000,281449,0,281450,100,281451,1384272,158640.989247312,281464,83
266442,310000,281549,0,281550,100,281551,1383896,158264.989247312,281559,83
266542,310000,281650,0,281651,100,281652,1384172,158540.989247312,281683,83
266643,310000,281751,0,281753,95,281754,1385448,159816.989247312,281790,80
266744,310000,281861,35,281863,100,281864,1385360,159728.989247312,281882,83
266845,310000,281953,35,281954,100,281955,1385908,160276.989247312,281964,83
266946,310000,282054,35,282055,100,282056,1386036,160404.989247312,282078,83
267046,310000,282154,35,282155,100,282156,1386020,160388.989247312,282166,83
267147,310000,282255,35,282256,97,282257,1386384,160752.989247312,282272,81
267248,310000,282356,35,282365,100,282366,1384544,158912.989247312,282373,83
267352,310000,282461,35,282463,100,282464,1384776,159144.989247312,282481,83
267453,310000,282561,35,282562,100,282564,1385796,160164.989247312,282579,83
267555,310000,282663,35,282664,100,282665,1386092,160460.989247312,282678,83
267655,310000,282763,35,282768,97,282769,1384364,158732.989247312,282786,81
267758,310000,282866,35,282867,100,282868,1385164,159532.989247312,282874,83
267861,310000,282969,35,282971,100,282973,1385508,159876.989247312,282988,83
267961,310000,283070,35,283071,100,283072,1385764,160132.989247312,283079,83
268061,310000,283169,35,283170,97,283171,1385860,160228.989247312,283179,81
268164,310000,283272,27,283273,100,283274,1385716,160084.989247312,283281,83
268264,310000,283372,27,283373,100,283374,1385916,160284.989247312,283380,83
268364,310000,283472,0,283473,100,283474,1385912,160280.989247312,283480,83
268465,310000,283572,0,283574,100,283575,1386032,160400.989247312,283581,83
268565,310000,283673,0,283674,100,283675,1386028,160396.989247312,283707,83
268665,310000,283773,0,283775,97,283776,1385900,160268.989247312,283797,81
268766,310000,283874,0,283875,100,283876,1385920,160288.989247312,283889,83
268866,310000,283974,0,283976,100,283977,1384836,159204.989247312,283982,83
268967,310000,284075,0,284076,97,284077,1384920,159288.989247312,284083,81
269068,310000,284175,0,284177,100,284178,1385276,159644.989247312,284184,83
269168,310000,284276,0,284277,100,284278,1385868,160236.989247312,284283,83
269269,310000,284377,0,284378,100,284379,1386488,160856.989247312,284407,83
269369,310000,284477,0,284478,100,284479,1385032,159400.989247312,284486,83
269470,310000,284578,0,284579,100,284580,1386072,160440.989247312,284587,83
269570,310000,284678,0,284679,100,284680,1386688,161056.989247312,284696,83
269671,310000,284779,0,284780,97,284781,1386784,161152.989247312,284797,81
269771,310000,284879,0,284880,100,284881,1385348,159716.989247312,284888,83
269876,310000,284985,0,284987,100,284988,1385048,159416.989247312,285005,83
269988,310000,285096,27,285097,100,285098,1385424,159792.989247312,285103,83
270038,310000,285146,27,285148,100,285149,1385736,160104.989247312,285172,83
270139,310000,285246,27,285248,100,285248,1386352,160720.989247312,285277,83
270239,310000,285347,27,285348,100,285349,1385108,159476.989247312,285355,83
270340,310000,285447,0,285449,100,285450,1386028,160396.989247312,285480,83
270440,310000,285548,0,285549,100,285551,1386548,160916.989247312,285560,83
270544,310000,285652,0,285655,100,285656,1386732,161100.989247312,285664,83
270641,310000,285749,0,285750,100,285751,1386828,161196.989247312,285768,83
270744,310000,285852,0,285855,100,285857,1384424,158792.989247312,285863,83
270844,310000,285952,0,285955,100,285956,1385156,159524.989247312,285962,83
270944,310000,286052,0,286054,100,286055,1385772,160140.989247312,286063,83
271044,310000,286152,0,286154,100,286155,1386216,160584.989247312,286172,83
271145,310000,286259,0,286261,97,286269,1384788,159156.989247312,286276,81
271246,310000,286354,23,286356,100,286360,1385532,159900.989247312,286395,83
271346,310000,286454,23,286455,100,286456,1385652,160020.989247312,286462,83
271447,310000,286555,23,286558,100,286559,1386148,160516.989247312,286576,83
271548,310000,286656,23,286657,100,286658,1386920,161288.989247312,286704,83
271648,310000,286756,23,286758,100,286759,1386028,160396.989247312,286777,83
271758,310000,286866,23,286867,97,286868,1385400,159768.989247312,286874,81
271858,310000,286966,0,286967,100,286968,1385648,160016.989247312,286984,83
271959,310000,287067,0,287069,89,287071,1386876,161244.989247312,287082,75
272059,310000,287167,0,287168,83,287169,1386212,160580.989247312,287173,69
272183,310000,287291,0,287292,95,287293,1385060,159428.989247312,287307,80
272280,310000,287388,0,287390,100,287391,1385556,159924.989247312,287419,83
272381,310000,287489,0,287490,97,287491,1386028,160396.989247312,287519,81
272483,310000,287592,0,287597,100,287598,1386168,160536.989247312,287627,83
272583,310000,287691,0,287693,94,287705,1384612,158980.989247312,287711,79
272683,310000,287791,27,287792,100,287793,1384428,158796.989247312,287800,83
272784,310000,287892,27,287894,100,287895,1385220,159588.989247312,287917,83
272886,310000,287994,27,287996,100,287997,1385592,159960.989247312,288003,83
272987,310000,288095,27,288096,97,288097,1386200,160568.989247312,288104,81
273088,310000,288195,27,288197,100,288198,1385744,160112.989247312,288203,83
273188,310000,288296,27,288297,100,288299,1385868,160236.989247312,288315,83
273294,310000,288402,27,288404,97,288405,1386364,160732.989247312,288413,81
273394,310000,288502,27,288504,100,288505,1387132,161500.989247312,288511,83
273506,310000,288615,27,288616,100,288617,1388048,162416.989247312,288639,83
273608,310000,288716,27,288717,97,288718,1386176,160544.989247312,288737,81
273660,310000,288769,27,288773,100,288774,1386620,160988.989247312,288790,83
273761,310000,288869,27,288872,100,288873,1386968,161336.989247312,288884,83
273859,310000,288967,27,288970,97,288974,1387092,161460.989247312,288985,81
273960,310000,289068,27,289070,100,289071,1388084,162452.989247312,289091,83
274063,310000,289171,27,289173,100,289174,1385980,160348.989247312,289189,83
274161,310000,289269,27,289271,87,289272,1386228,160596.989247312,289281,72
274261,310000,289370,24,289373,97,289374,1387600,161968.989247312,289389,81
274362,310000,289470,24,289472,95,289473,1387800,162168.989247312,289488,79
274488,310000,289596,24,289598,96,289600,1388244,162612.989247312,289634,81
274589,200000,289697,24,289698,100,289699,1386396,160764.989247312,289727,83
274694,310000,289802,24,289805,100,289806,1386724,161092.989247312,289811,83
274797,310000,289905,24,289906,100,289907,1387340,161708.989247312,289913,83
274899,310000,290007,24,290008,100,290009,1387956,162324.989247312,290029,83
274999,310000,290107,24,290108,100,290108,1386136,160504.989247312,290122,83
275099,310000,290207,24,290208,100,290209,1385960,160328.989247312,290225,83
275200,310000,290308,0,290309,92,290310,1386804,161172.989247312,290319,77
275301,310000,290408,0,290409,95,290410,1387548,161916.989247312,290420,79
275402,310000,290509,0,290511,97,290512,1388416,162784.989247312,290520,81
275502,310000,290610,29,290611,100,290612,1386296,160664.989247312,290622,81
275602,310000,290710,29,290711,97,290712,1386268,160636.989247312,290747,83
275703,310000,290811,0,290812,100,290813,1387068,161436.989247312,290828,83
275803,310000,290911,0,290913,97,290914,1387808,162176.989247312,290929,82
275904,310000,291012,0,291014,100,291015,1388424,162792.989247312,291045,83
276004,310000,291124,0,291125,100,291126,1386780,161148.989247312,291143,83
276105,310000,291213,0,291218,100,291220,1387128,161496.989247312,291227,83
276205,310000,291313,0,291315,97,291316,1387872,162240.989247312,291324,81
276307,310000,291415,0,291417,100,291417,1388516,162884.989247312,291423,83
276411,310000,291519,0,291522,100,291524,1389136,163504.989247312,291555,83
276510,310000,291618,0,291620,100,291621,1386560,160928.989247312,291628,83
276611,310000,291719,0,291721,97,291722,1386648,161016.989247312,291737,81
276718,310000,291826,0,291828,100,291829,1386448,160816.989247312,291841,83
276819,310000,291927,0,291928,100,291939,1386664,161032.989247312,291959,83
276928,310000,292036,25,292037,100,292038,1386252,160620.989247312,292053,83
277021,310000,292129,25,292131,100,292132,1386220,160588.989247312,292139,83
277122,310000,292230,25,292231,97,292232,1387048,161416.989247312,292251,81
277240,310000,292347,25,292349,100,292350,1387840,162208.989247312,292384,83
277328,310000,292436,25,292437,100,292438,1387588,161956.989247312,292465,83
277379,310000,292487,0,292488,100,292489,1387712,162080.989247312,292507,83
277479,310000,292587,0,292588,100,292589,1386160,160528.989247312,292596,83
277580,310000,292687,0,292689,100,292690,1386604,160972.989247312,292713,83
277686,310000,292794,0,292795,100,292797,1386604,160972.989247312,292803,83
277787,310000,292895,0,292896,97,292897,1387108,161476.989247312,292925,81
277888,310000,292996,0,292998,100,292999,1387728,162096.989247312,293035,83
277988,310000,293096,0,293098,100,293099,1386560,160928.989247312,293121,83
278089,310000,293197,0,293198,100,293199,1386804,161172.989247312,293219,83
278189,310000,293297,0,293300,100,293301,1387000,161368.989247312,293325,83
278293,310000,293400,0,293402,100,293403,1386848,161216.989247312,293409,83
278393,310000,293505,0,293508,97,293509,1387468,161836.989247312,293516,81
278494,310000,293602,0,293603,100,293604,1387964,162332.989247312,293627,83
278595,310000,293703,0,293705,100,293706,1386064,160432.989247312,293712,83
278695,310000,293803,27,293805,100,293806,1386512,160880.989247312,293812,83
278798,310000,293905,27,293907,100,293908,1386868,161236.989247312,293932,83
278898,310000,294006,27,294007,100,294008,1387484,161852.989247312,294018,83
279000,310000,294108,27,294109,100,294110,1386920,161288.989247312,294138,83
279101,310000,294209,27,294210,97,294211,1387180,161548.989247312,294228,81
279208,310000,294317,27,294319,97,294324,1387160,161528.989247312,294336,82
279308,310000,294416,27,294418,100,294418,1387556,161924.989247312,294436,83
279409,310000,294517,27,294518,100,294519,1386928,161296.989247312,294536,83
279510,310000,294619,27,294621,97,294622,1387188,161556.989247312,294641,81
279610,310000,294718,27,294719,100,294720,1387308,161676.989247312,294738,83
