Time  [ms],GPU Frequency [KHz],Time  [ms],GPU Load [%],Time  [ms],CPU Load [%],Time  [ms],Memory Usage [KB],Memory Usage [KB] App,Time  [ms],CPU Load (Normalized) [%]
39439,310000,48499,41,48501,85,48502,1361836,149988.457627119,48512,85
39540,310000,48600,41,48602,97,48603,1364932,153084.457627119,48661,97
39641,310000,48707,41,48709,97,48710,1361520,149672.457627119,48816,97
39758,310000,48835,41,48837,100,48838,1361240,149392.457627119,48912,100
39901,310000,48964,41,48976,100,48988,1358272,146424.457627119,49014,100
39955,310000,49015,41,49020,94,49024,1357992,146144.457627119,49032,93
40052,310000,49129,31,49170,95,49171,1369964,158116.457627119,49177,95
40153,310000,49212,31,49214,94,49215,1364104,152256.457627119,49240,95
40289,310000,49350,31,49352,100,49353,1367212,155364.457627119,49361,100
40360,310000,49421,0,49435,96,49436,1360352,148504.457627119,49486,97
40470,310000,49530,0,49531,97,49532,1361256,149408.457627119,49549,97
40590,310000,49650,0,49651,100,49652,1362068,150220.457627119,49662,100
40669,310000,49728,0,49729,100,49730,1359568,147720.457627119,49744,100
40767,310000,49827,0,49829,88,49830,1358992,147144.457627119,49837,86
40870,310000,49931,0,49933,87,49934,1364236,152388.457627119,49952,91
40971,310000,50030,0,50032,92,50033,1367736,155888.457627119,50103,91
41071,310000,50131,36,50132,100,50133,1366372,154524.457627119,50169,100
41172,310000,50232,36,50233,95,50234,1360828,148980.457627119,50249,95
41294,310000,50354,0,50355,100,50356,1363992,152144.457627119,50397,100
41396,310000,50455,0,50456,97,50458,1361660,149812.457627119,50477,97
41496,310000,50557,0,50558,73,50559,1361152,149304.457627119,50577,72
41597,310000,50657,0,50659,92,50663,1373224,161376.457627119,50692,92
41798,200000,50858,0,50860,95,50862,1365772,153924.457627119,50868,95
41914,200000,50974,0,50976,93,50998,1364408,152560.457627119,51007,94
42019,200000,51091,0,51092,100,51095,1364788,152940.457627119,51114,100
42121,200000,51181,35,51182,94,51183,1361856,150008.457627119,51192,94
42222,200000,51281,35,51283,65,51286,1360480,148632.457627119,51293,65
42327,310000,51386,35,51388,93,51391,1365624,153776.457627119,51401,93
42439,310000,51499,35,51500,97,51522,1368372,156524.457627119,51542,98
42489,310000,51549,35,51550,100,51551,1367236,155388.457627119,51566,87
42595,310000,51655,35,51665,95,51669,1363244,151396.457627119,51684,98
42694,310000,51754,35,51755,97,51756,1364204,152356.457627119,51764,97
42793,310000,51853,35,51855,97,51856,1364144,152296.457627119,51882,97
42896,310000,51957,35,51959,88,51960,1362796,150948.457627119,51971,87
42994,310000,52054,35,52055,72,52056,1365524,153676.457627119,52118,72
43169,310000,52229,35,52232,97,52248,1370708,158860.457627119,52305,97
43247,310000,52307,34,52312,96,52313,1367456,155608.457627119,52328,87
43296,200000,52363,34,52371,100,52372,1364544,152696.457627119,52413,100
43409,200000,52468,34,52470,93,52471,1366244,154396.457627119,52546,92
43509,200000,52569,34,52583,100,52584,1365136,153288.457627119,52609,100
43612,200000,52671,34,52672,92,52673,1362680,150832.457627119,52687,92
43717,200000,52824,34,52830,87,52838,1358396,146548.457627119,52845,87
43837,200000,52897,34,52959,100,52976,1364416,152568.457627119,52994,100
43935,310000,52995,34,52996,100,52998,1359824,147976.457627119,53012,100
44025,310000,53085,34,53086,97,53090,1354868,143020.457627119,53115,97
44126,310000,53187,34,53189,95,53196,1356924,145076.457627119,53284,95
44229,310000,53290,34,53292,97,53293,1354388,142540.457627119,53304,97
44330,200000,53391,37,53394,95,53397,1355060,143212.457627119,53412,95
44433,200000,53493,37,53496,75,53497,1354928,143080.457627119,53555,81
44536,200000,53601,37,53603,95,53606,1356156,144308.457627119,53716,92
44694,310000,53754,37,53756,100,53772,1358500,146652.457627119,53827,100
44768,310000,53828,37,53829,100,53830,1357300,145452.457627119,53842,100
44853,310000,53913,37,53915,90,53917,1358108,146260.457627119,54021,92
44987,310000,54047,37,54048,98,54052,1355992,144144.457627119,54074,98
45087,310000,54147,37,54149,83,54150,1354536,142688.457627119,54165,83
45189,310000,54249,37,54250,97,54252,1360048,148200.457627119,54270,97
45290,310000,54349,37,54351,100,54352,1363832,151984.457627119,54401,100
45392,310000,54452,37,54454,100,54456,1360928,149080.457627119,54464,97
45494,310000,54554,37,54558,87,54562,1357436,145588.457627119,54577,90
45598,310000,54659,38,54661,100,54690,1359820,147972.457627119,54707,100
45698,310000,54758,38,54762,100,54779,1357680,145832.457627119,54793,100
45799,310000,54859,38,54861,83,54863,1356752,144904.457627119,54941,79
45901,310000,54963,38,54966,100,54981,1357108,145260.457627119,55080,100
46021,310000,55081,38,55087,100,55091,1358752,146904.457627119,55106,100
46119,310000,55179,38,55180,88,55181,1359292,147444.457627119,55188,87
46170,310000,55242,38,55255,93,55257,1359620,147772.457627119,55286,94
46321,310000,55380,38,55384,100,55392,1358464,146616.457627119,55430,100
46421,310000,55481,38,55482,89,55483,1356712,144864.457627119,55493,88
46522,310000,55582,38,55583,92,55605,1367100,155252.457627119,55639,94
46629,310000,55689,33,55692,95,55693,1360900,149052.457627119,55799,93
46741,310000,55808,33,55810,100,55811,1362264,150416.457627119,55818,100
46828,310000,55888,33,55890,100,55920,1363784,151936.457627119,55929,100
46929,310000,55999,33,56001,97,56002,1360080,148232.457627119,56075,97
47021,310000,56081,33,56083,100,56085,1360228,148380.457627119,56098,100
47145,310000,56205,33,56207,93,56208,1358876,147028.457627119,56216,94
47243,200000,56303,33,56304,92,56305,1360392,148544.457627119,56372,90
47352,200000,56412,33,56414,100,56415,1361728,149880.457627119,56423,100
47469,200000,56529,33,56530,93,56531,1368684,156836.457627119,56548,93
47504,200000,56564,33,56565,100,56566,1362952,151104.457627119,56583,100
47654,200000,56714,35,56715,92,56716,1362116,150268.457627119,56727,92
47707,200000,56767,35,56768,100,56769,1363140,151292.457627119,56776,95
47860,200000,56919,35,56921,93,56922,1360348,148500.457627119,56928,95
47959,200000,57022,35,57023,82,57024,1360436,148588.457627119,57031,82
48059,200000,57119,35,57120,95,57122,1362360,150512.457627119,57140,95
48169,200000,57228,35,57229,100,57230,1370668,158820.457627119,57237,100
48260,200000,57320,35,57321,94,57322,1361372,149524.457627119,57346,91
48368,200000,57428,35,57429,97,57430,1361856,150008.457627119,57481,100
48476,310000,57541,35,57543,100,57546,1365204,153356.457627119,57602,100
48544,310000,57604,35,57605,100,57611,1362536,150688.457627119,57633,100
48627,310000,57688,35,57689,94,57690,1362764,150916.457627119,57703,94
48735,310000,57795,39,57796,89,57797,1365640,153792.457627119,57855,92
48842,310000,57902,39,57905,100,57906,1364432,152584.457627119,58009,100
48951,310000,58011,39,58013,100,58014,1364640,152792.457627119,58023,100
49049,310000,58109,39,58110,92,58114,1364036,152188.457627119,58132,93
49169,310000,58228,39,58230,97,58231,1363556,151708.457627119,58249,97
49260,310000,58320,0,58323,97,58325,1361568,149720.457627119,58342,97
49362,310000,58422,0,58424,80,58425,1360672,148824.457627119,58431,78
49469,310000,58529,0,58531,88,58532,1366068,154220.457627119,58548,89
49575,310000,58634,0,58636,100,58637,1367360,155512.457627119,58673,100
49675,310000,58735,0,58736,100,58738,1365252,153404.457627119,58752,100
49782,310000,58842,0,58844,95,58846,1363192,151344.457627119,58897,94
49894,310000,58954,33,58955,97,58957,1364692,152844.457627119,58967,96
49985,310000,59045,33,59046,91,59048,1363108,151260.457627119,59095,94
50086,310000,59146,33,59147,90,59148,1361572,149724.457627119,59219,87
50189,310000,59250,33,59257,97,59261,1363888,152040.457627119,59276,100
50289,310000,59349,33,59351,100,59351,1371080,159232.457627119,59404,100
50390,400000,59450,0,59451,92,59510,1365340,153492.457627119,59538,95
50494,400000,59590,0,59604,100,59606,1364152,152304.457627119,59684,98
50625,310000,59685,0,59691,94,59693,1362692,150844.457627119,59711,95
50653,310000,59712,0,59714,100,59714,1363088,151240.457627119,59738,100
50749,310000,59809,0,59811,100,59812,1362824,150976.457627119,59817,100
50850,310000,59909,0,59911,92,59912,1374056,162208.457627119,59920,92
50974,310000,60034,0,60035,97,60036,1370088,158240.457627119,60084,97
51069,310000,60129,36,60131,95,60132,1367980,156132.457627119,60143,95
51179,310000,60239,36,60240,100,60242,1366316,154468.457627119,60278,100
51289,310000,60349,36,60350,100,60351,1368600,156752.457627119,60364,100
51395,310000,60455,36,60457,90,60471,1364468,152620.457627119,60491,91
51495,200000,60554,36,60556,86,60558,1363176,151328.457627119,60567,84
51595,310000,60655,36,60657,97,60660,1358376,146528.457627119,60667,97
51709,310000,60769,36,60770,93,60771,1363696,151848.457627119,60809,93
51809,310000,60869,0,60870,97,60871,1358704,146856.457627119,60918,97
51916,310000,60977,0,60991,97,61039,1356880,145032.457627119,61071,98
52014,310000,61074,0,61076,100,61081,1357456,145608.457627119,61115,100
52114,310000,61175,0,61177,100,61179,1355852,144004.457627119,61190,100
52215,200000,61275,36,61276,58,61279,1355976,144128.457627119,61290,56
52316,200000,61376,36,61385,89,61387,1362916,151068.457627119,61418,87
52429,200000,61489,36,61490,97,61491,1361896,150048.457627119,61557,97
52519,310000,61579,36,61580,100,61582,1359484,147636.457627119,61600,100
52621,310000,61681,36,61685,95,61686,1357696,145848.457627119,61696,95
52739,310000,61799,36,61800,97,61801,1360100,148252.457627119,61812,98
52790,310000,61862,36,61877,96,61879,1356152,144304.457627119,61887,97
52890,310000,61950,36,61952,96,61953,1356248,144400.457627119,61965,96
52990,310000,62050,36,62052,52,62053,1356360,144512.457627119,62061,51
53096,400000,62156,36,62158,86,62164,1360556,148708.457627119,62191,87
53257,310000,62318,36,62324,100,62336,1360556,148708.457627119,62351,100
53299,310000,62360,36,62364,100,62365,1360216,148368.457627119,62383,100
53396,310000,62456,38,62459,95,62460,1356904,145056.457627119,62478,95
53499,310000,62560,38,62561,100,62562,1359988,148140.457627119,62625,100
53605,310000,62665,38,62667,95,62669,1357468,145620.457627119,62690,95
53706,200000,62768,38,62772,95,62778,1356848,145000.457627119,62790,95
53820,310000,62881,38,62882,95,62884,1361200,149352.457627119,62901,95
53920,310000,62980,38,62981,95,62982,1364724,152876.457627119,63040,95
54027,310000,63087,0,63089,95,63091,1362492,150644.457627119,63100,95
54129,310000,63189,0,63192,94,63200,1360216,148368.457627119,63224,95
54264,310000,63331,0,63344,100,63345,1359784,147936.457627119,63380,100
54350,200000,63410,0,63412,90,63413,1357348,145500.457627119,63428,90
54441,200000,63501,0,63502,81,63504,1357536,145688.457627119,63521,81
54527,200000,63591,40,63597,91,63610,1361576,149728.457627119,63632,92
54659,310000,63719,40,63721,100,63722,1367580,155732.457627119,63749,100
54709,310000,63769,0,63771,100,63772,1360476,148628.457627119,63785,100
54815,310000,63875,0,63877,94,63881,1359628,147780.457627119,63913,95
54966,310000,64026,0,64028,96,64030,1359120,147272.457627119,64053,96
55067,310000,64127,0,64129,94,64130,1359600,147752.457627119,64148,94
55167,310000,64227,0,64229,72,64231,1357684,145836.457627119,64240,72
55269,310000,64330,0,64332,95,64334,1362960,151112.457627119,64360,93
55370,310000,64430,0,64431,97,64432,1366300,154452.457627119,64493,100
55470,310000,64532,0,64538,92,64539,1362516,150668.457627119,64554,93
55583,310000,64643,0,64645,95,64646,1361924,150076.457627119,64784,95
55726,310000,64786,34,64787,98,64789,1359076,147228.457627119,64800,98
55748,310000,64808,34,64809,100,64810,1359396,147548.457627119,64832,100
55849,310000,64908,34,64910,91,64910,1359416,147568.457627119,64916,89
55954,310000,65014,34,65016,82,65037,1368900,157052.457627119,65060,88
56065,310000,65125,34,65127,100,65168,1367068,155220.457627119,65200,100
56178,310000,65238,34,65240,100,65243,1363340,151492.457627119,65248,96
56269,310000,65329,34,65330,88,65331,1362776,150928.457627119,65337,91
56366,310000,65426,34,65429,91,65430,1362816,150968.457627119,65441,90
56468,310000,65529,34,65530,95,65531,1361776,149928.457627119,65545,95
56575,200000,65635,34,65636,95,65637,1359940,148092.457627119,65642,95
56676,200000,65735,34,65737,50,65739,1359464,147616.457627119,65797,51
56776,200000,65836,34,65837,100,65839,1362376,150528.457627119,65853,100
56879,310000,65939,38,65940,100,65941,1370216,158368.457627119,65947,100
56986,310000,66046,0,66048,94,66072,1363048,151200.457627119,66146,95
57096,310000,66161,0,66214,100,66224,1361516,149668.457627119,66258,100
57200,310000,66260,0,66263,100,66267,1360332,148484.457627119,66283,100
57304,310000,66364,0,66368,92,66370,1361052,149204.457627119,66379,90
57429,310000,66489,0,66490,76,66491,1369672,157824.457627119,66513,75
57461,310000,66523,0,66548,94,66549,1364628,152780.457627119,66557,95
57560,310000,66620,0,66622,96,66624,1366344,154496.457627119,66705,96
57660,310000,66720,0,66722,100,66723,1365104,153256.457627119,66734,100
57769,310000,66830,0,66831,95,66832,1363928,152080.457627119,66847,95
57876,200000,66936,0,66937,100,66970,1365016,153168.457627119,66988,100
57979,200000,67041,0,67045,97,67046,1362156,150308.457627119,67070,96
58081,200000,67141,38,67142,75,67144,1360780,148932.457627119,67155,74
58194,200000,67254,38,67256,97,67271,1363120,151272.457627119,67286,98
58297,200000,67357,38,67358,97,67359,1370636,158788.457627119,67366,97
58399,200000,67458,38,67459,95,67463,1365720,153872.457627119,67528,95
58513,200000,67573,38,67574,95,67576,1363848,152000.457627119,67596,95
58567,200000,67628,38,67669,100,67670,1365720,153872.457627119,67718,100
58664,200000,67724,38,67726,95,67730,1363080,151232.457627119,67745,96
58766,200000,67826,38,67828,92,67829,1363040,151192.457627119,67842,90
58866,200000,67926,38,67929,74,67930,1362372,150524.457627119,68000,73
58967,200000,68027,38,68029,100,68030,1364168,152320.457627119,68039,100
59067,310000,68127,38,68128,100,68129,1372076,160228.457627119,68135,100
59170,310000,68230,45,68233,90,68235,1365364,153516.457627119,68276,91
59276,310000,68336,45,68345,100,68347,1365096,153248.457627119,68355,97
59379,310000,68439,45,68440,97,68454,1366212,154364.457627119,68489,100
59480,310000,68541,45,68543,97,68544,1363624,151776.457627119,68567,97
59581,200000,68641,45,68642,71,68643,1364020,152172.457627119,68649,71
59689,200000,68749,45,68751,79,68751,1375644,163796.457627119,68788,79
59799,310000,68859,45,68861,97,68862,1359228,147380.457627119,68954,97
59896,310000,68956,45,68957,100,68958,1358144,146296.457627119,68964,100
60012,310000,69072,45,69075,95,69076,1358568,146720.457627119,69094,95
60113,310000,69173,45,69174,95,69175,1359308,147460.457627119,69183,95
60215,200000,69276,38,69289,100,69290,1356492,144644.457627119,69311,100
60320,200000,69380,38,69381,95,69382,1355780,143932.457627119,69389,95
60420,200000,69480,38,69482,83,69483,1364232,152384.457627119,69520,83
60559,200000,69619,38,69620,98,69622,1366324,154476.457627119,69652,98
60622,310000,69681,38,69683,95,69683,1360592,148744.457627119,69696,92
60726,310000,69786,38,69787,95,69791,1358656,146808.457627119,69813,98
60864,310000,69925,38,69927,98,69932,1360472,148624.457627119,69956,98
60929,310000,69989,38,69990,100,69995,1357888,146040.457627119,70013,100
61026,310000,70086,38,70089,97,70090,1358976,147128.457627119,70099,95
61127,310000,70187,38,70188,76,70189,1363304,151456.457627119,70196,78
61235,310000,70295,36,70296,97,70319,1363024,151176.457627119,70374,98
61315,310000,70375,36,70381,100,70383,1360748,148900.457627119,70395,100
61392,310000,70452,36,70453,96,70454,1359840,147992.457627119,70490,96
61539,310000,70599,36,70600,98,70636,1362580,150732.457627119,70689,98
61639,200000,70703,36,70728,97,70732,1358576,146728.457627119,70758,97
61739,200000,70799,36,70800,91,70801,1358124,146276.457627119,70810,89
61841,200000,70901,36,70903,75,70904,1366920,155072.457627119,70950,77
61892,200000,70952,36,70953,100,70954,1360968,149120.457627119,70962,100
61993,310000,71053,36,71054,97,71055,1368532,156684.457627119,71085,97
62099,310000,71169,0,71187,96,71192,1361368,149520.457627119,71212,96
62204,310000,71264,0,71265,93,71266,1361256,149408.457627119,71273,93
62304,310000,71364,0,71366,97,71369,1361548,149700.457627119,71388,97
62411,310000,71471,36,71473,97,71474,1360372,148524.457627119,71485,97
62529,310000,71589,36,71590,88,71591,1364236,152388.457627119,71632,88
62639,310000,71699,36,71700,97,71701,1362788,150940.457627119,71711,97
62730,310000,71791,36,71792,100,71794,1361976,150128.457627119,71809,100
62839,310000,71899,36,71901,95,71902,1361444,149596.457627119,71916,95
62942,310000,72001,36,72003,100,72004,1362920,151072.457627119,72015,100
63007,310000,72096,36,72098,97,72106,1360056,148208.457627119,72134,95
63106,310000,72166,36,72168,87,72169,1359404,147556.457627119,72195,92
63207,200000,72266,36,72268,72,72269,1359780,147932.457627119,72274,70
63307,200000,72368,36,72370,69,72378,1370416,158568.457627119,72385,68
63409,200000,72470,36,72472,100,72475,1360732,148884.457627119,72490,97
63509,200000,72569,36,72574,97,72575,1368980,157132.457627119,72604,100
63629,200000,72693,39,72696,91,72697,1363460,151612.457627119,72716,92
63767,200000,72827,39,72829,98,72848,1364916,153068.457627119,72870,98
63868,200000,72929,39,72936,97,72940,1361700,149852.457627119,72951,97
63969,200000,73029,39,73031,85,73032,1359640,147792.457627119,73040,83
64089,200000,73149,39,73150,97,73152,1362000,150152.457627119,73165,97
64190,200000,73250,39,73251,95,73252,1370480,158632.457627119,73267,95
64290,200000,73350,39,73351,95,73354,1363508,151660.457627119,73376,95
64393,200000,73453,39,73454,97,73455,1365372,153524.457627119,73473,97
64495,200000,73555,39,73557,100,73575,1364396,152548.457627119,73630,100
64603,200000,73663,42,73664,95,73677,1361812,149964.457627119,73687,95
64700,200000,73760,42,73762,74,73764,1361608,149760.457627119,73772,68
64800,200000,73860,42,73861,85,73863,1370028,158180.457627119,73912,87
64915,200000,73975,42,73976,95,74018,1363668,151820.457627119,74025,96
65019,310000,74080,42,74085,100,74091,1364284,152436.457627119,74107,100
65119,310000,74178,42,74180,100,74181,1365012,153164.457627119,74217,100
65218,310000,74278,42,74279,92,74280,1365952,154104.457627119,74287,92
65316,310000,74376,42,74379,100,74380,1365548,153700.457627119,74384,100
65420,310000,74480,42,74482,90,74483,1361840,149992.457627119,74502,89
65520,200000,74580,42,74581,63,74582,1361712,149864.457627119,74588,61
65620,200000,74680,42,74682,77,74683,1371976,160128.457627119,74694,74
65721,200000,74781,42,74782,95,74783,1369124,157276.457627119,74866,95
65822,310000,74882,42,74883,100,74884,1367884,156036.457627119,74914,100
65922,310000,74982,42,74987,92,74988,1364480,152632.457627119,74999,92
66029,310000,75089,42,75091,97,75092,1365924,154076.457627119,75157,97
66098,310000,75161,42,75166,100,75167,1366660,154812.457627119,75185,100
66179,310000,75239,0,75241,96,75243,1364800,152952.457627119,75253,96
66283,310000,75343,0,75345,73,75345,1362792,150944.457627119,75352,72
66397,310000,75459,0,75461,95,75463,1365456,153608.457627119,75481,95
66499,310000,75559,0,75577,100,75578,1373048,161200.457627119,75599,100
66603,310000,75680,0,75682,95,75683,1367280,155432.457627119,75712,95
66715,310000,75784,0,75789,100,75838,1366816,154968.457627119,75851,96
66818,310000,75879,0,75882,95,75883,1364052,152204.457627119,75916,100
66919,310000,75978,37,75980,92,75981,1363652,151804.457627119,75989,92
67025,310000,76085,37,76086,71,76087,1368480,156632.457627119,76137,79
67127,310000,76208,0,76209,98,76220,1362372,150524.457627119,76327,97
67270,310000,76330,0,76333,100,76335,1360292,148444.457627119,76349,100
67299,310000,76362,0,76367,100,76368,1359796,147948.457627119,76424,100
67399,310000,76460,0,76462,95,76463,1359460,147612.457627119,76563,94
67505,310000,76576,0,76592,100,76594,1357924,146076.457627119,76603,100
67602,200000,76662,0,76664,96,76665,1358204,146356.457627119,76674,95
