execute_time,in_depth,input_rows,input_cols,filter_rows,filter_cols,stride_rows,stride_cols,pad_rows,pad_cols,out_depth,out_rows,out_cols,
0.127554,256,28,28,1,1,1,1,0,0,32,28,28,
2.14685,32,28,28,5,5,1,1,2,2,96,28,28,
0.76527,256,28,28,1,1,1,1,0,0,128,28,28,
13.0482,128,28,28,3,3,1,1,1,1,192,28,28,
0.772344,256,28,28,1,1,1,1,0,0,128,28,28,
0.121428,480,14,14,1,1,1,1,0,0,64,14,14,
0.032319,480,14,14,1,1,1,1,0,0,16,14,14,
0.06928,16,14,14,5,5,1,1,2,2,48,14,14,
0.310054,480,14,14,1,1,1,1,0,0,96,14,14,
1.08941,96,14,14,3,3,1,1,1,1,204,14,14,
0.780149,480,14,14,1,1,1,1,0,0,192,14,14,
0.056427,508,4,4,1,1,1,1,0,0,128,4,4,
2.77911,3,224,224,7,7,2,2,2,2,64,112,112,
0.224917,64,56,56,1,1,1,1,0,0,64,56,56,
15.1334,64,56,56,3,3,1,1,1,1,192,56,56,
0.036006,192,28,28,1,1,1,1,0,0,16,28,28,
0.177431,16,28,28,5,5,1,1,2,2,32,28,28,
0.250027,192,28,28,1,1,1,1,0,0,96,28,28,
4.60874,96,28,28,3,3,1,1,1,1,128,28,28,
0.171308,192,28,28,1,1,1,1,0,0,64,28,28,
0.091189,192,28,28,1,1,1,1,0,0,32,28,28,
0.240512,256,28,28,1,1,1,1,0,0,64,28,28,
0.129142,256,28,28,1,1,1,1,0,0,32,28,28,
1.86546,32,28,28,5,5,1,1,2,2,96,28,28,
0.743045,256,28,28,1,1,1,1,0,0,128,28,28,
12.8542,128,28,28,3,3,1,1,1,1,192,28,28,
0.77378,256,28,28,1,1,1,1,0,0,128,28,28,
0.122094,480,14,14,1,1,1,1,0,0,64,14,14,
0.027084,480,14,14,1,1,1,1,0,0,16,14,14,
0.058478,16,14,14,5,5,1,1,2,2,48,14,14,
0.279521,480,14,14,1,1,1,1,0,0,96,14,14,
1.04142,96,14,14,3,3,1,1,1,1,204,14,14,
0.847786,480,14,14,1,1,1,1,0,0,192,14,14,
0.084887,508,4,4,1,1,1,1,0,0,128,4,4,
2.87494,3,224,224,7,7,2,2,2,2,64,112,112,
0.232709,64,56,56,1,1,1,1,0,0,64,56,56,
14.692,64,56,56,3,3,1,1,1,1,192,56,56,
0.044936,192,28,28,1,1,1,1,0,0,16,28,28,
0.179749,16,28,28,5,5,1,1,2,2,32,28,28,
0.26941,192,28,28,1,1,1,1,0,0,96,28,28,
5.0227,96,28,28,3,3,1,1,1,1,128,28,28,
0.179363,192,28,28,1,1,1,1,0,0,64,28,28,
0.084067,192,28,28,1,1,1,1,0,0,32,28,28,
0.256314,256,28,28,1,1,1,1,0,0,64,28,28,
0.112886,256,28,28,1,1,1,1,0,0,32,28,28,
2.05036,32,28,28,5,5,1,1,2,2,96,28,28,
0.780837,256,28,28,1,1,1,1,0,0,128,28,28,
12.8097,128,28,28,3,3,1,1,1,1,192,28,28,
0.773352,256,28,28,1,1,1,1,0,0,128,28,28,
0.120734,480,14,14,1,1,1,1,0,0,64,14,14,
0.034853,480,14,14,1,1,1,1,0,0,16,14,14,
0.082144,16,14,14,5,5,1,1,2,2,48,14,14,
0.339845,480,14,14,1,1,1,1,0,0,96,14,14,
1.09154,96,14,14,3,3,1,1,1,1,204,14,14,
0.80532,480,14,14,1,1,1,1,0,0,192,14,14,
0.091333,508,4,4,1,1,1,1,0,0,128,4,4,
2.79853,3,224,224,7,7,2,2,2,2,64,112,112,
0.222344,64,56,56,1,1,1,1,0,0,64,56,56,
14.6796,64,56,56,3,3,1,1,1,1,192,56,56,
0.042504,192,28,28,1,1,1,1,0,0,16,28,28,
0.178503,16,28,28,5,5,1,1,2,2,32,28,28,
0.251045,192,28,28,1,1,1,1,0,0,96,28,28,
5.04439,96,28,28,3,3,1,1,1,1,128,28,28,
0.183132,192,28,28,1,1,1,1,0,0,64,28,28,
0.096713,192,28,28,1,1,1,1,0,0,32,28,28,
0.240074,256,28,28,1,1,1,1,0,0,64,28,28,
0.109872,256,28,28,1,1,1,1,0,0,32,28,28,
2.09643,32,28,28,5,5,1,1,2,2,96,28,28,
0.733291,256,28,28,1,1,1,1,0,0,128,28,28,
12.6623,128,28,28,3,3,1,1,1,1,192,28,28,
0.786167,256,28,28,1,1,1,1,0,0,128,28,28,
0.118686,480,14,14,1,1,1,1,0,0,64,14,14,
0.031986,480,14,14,1,1,1,1,0,0,16,14,14,
0.061915,16,14,14,5,5,1,1,2,2,48,14,14,
0.299091,480,14,14,1,1,1,1,0,0,96,14,14,
1.13262,96,14,14,3,3,1,1,1,1,204,14,14,
0.777647,480,14,14,1,1,1,1,0,0,192,14,14,
0.053121,508,4,4,1,1,1,1,0,0,128,4,4,
2.76807,3,224,224,7,7,2,2,2,2,64,112,112,
0.244119,64,56,56,1,1,1,1,0,0,64,56,56,
15.0784,64,56,56,3,3,1,1,1,1,192,56,56,
0.039079,192,28,28,1,1,1,1,0,0,16,28,28,
0.18105,16,28,28,5,5,1,1,2,2,32,28,28,
0.26298,192,28,28,1,1,1,1,0,0,96,28,28,
5.1648,96,28,28,3,3,1,1,1,1,128,28,28,
0.166604,192,28,28,1,1,1,1,0,0,64,28,28,
0.081904,192,28,28,1,1,1,1,0,0,32,28,28,
0.241898,256,28,28,1,1,1,1,0,0,64,28,28,
0.130972,256,28,28,1,1,1,1,0,0,32,28,28,
1.88863,32,28,28,5,5,1,1,2,2,96,28,28,
0.776911,256,28,28,1,1,1,1,0,0,128,28,28,
13.187,128,28,28,3,3,1,1,1,1,192,28,28,
0.745224,256,28,28,1,1,1,1,0,0,128,28,28,
0.13167,480,14,14,1,1,1,1,0,0,64,14,14,
0.031649,480,14,14,1,1,1,1,0,0,16,14,14,
0.061737,16,14,14,5,5,1,1,2,2,48,14,14,
0.298294,480,14,14,1,1,1,1,0,0,96,14,14,
1.09843,96,14,14,3,3,1,1,1,1,204,14,14,
0.720102,480,14,14,1,1,1,1,0,0,192,14,14,
0.069333,508,4,4,1,1,1,1,0,0,128,4,4,
2.79731,3,224,224,7,7,2,2,2,2,64,112,112,
0.236499,64,56,56,1,1,1,1,0,0,64,56,56,
14.9809,64,56,56,3,3,1,1,1,1,192,56,56,
0.037037,192,28,28,1,1,1,1,0,0,16,28,28,
0.185949,16,28,28,5,5,1,1,2,2,32,28,28,
0.268594,192,28,28,1,1,1,1,0,0,96,28,28,
5.21999,96,28,28,3,3,1,1,1,1,128,28,28,
0.184554,192,28,28,1,1,1,1,0,0,64,28,28,
0.0975,192,28,28,1,1,1,1,0,0,32,28,28,
0.246862,256,28,28,1,1,1,1,0,0,64,28,28,
0.111506,256,28,28,1,1,1,1,0,0,32,28,28,
2.02455,32,28,28,5,5,1,1,2,2,96,28,28,
0.728422,256,28,28,1,1,1,1,0,0,128,28,28,
13.3157,128,28,28,3,3,1,1,1,1,192,28,28,
0.748255,256,28,28,1,1,1,1,0,0,128,28,28,
0.135155,480,14,14,1,1,1,1,0,0,64,14,14,
0.026855,480,14,14,1,1,1,1,0,0,16,14,14,
0.058924,16,14,14,5,5,1,1,2,2,48,14,14,
0.30483,480,14,14,1,1,1,1,0,0,96,14,14,
1.04764,96,14,14,3,3,1,1,1,1,204,14,14,
0.785091,480,14,14,1,1,1,1,0,0,192,14,14,
0.062367,508,4,4,1,1,1,1,0,0,128,4,4,
2.79056,3,224,224,7,7,2,2,2,2,64,112,112,
0.227012,64,56,56,1,1,1,1,0,0,64,56,56,
15.1457,64,56,56,3,3,1,1,1,1,192,56,56,
0.045682,192,28,28,1,1,1,1,0,0,16,28,28,
0.18761,16,28,28,5,5,1,1,2,2,32,28,28,
0.274556,192,28,28,1,1,1,1,0,0,96,28,28,
5.35384,96,28,28,3,3,1,1,1,1,128,28,28,
0.179284,192,28,28,1,1,1,1,0,0,64,28,28,
0.078885,192,28,28,1,1,1,1,0,0,32,28,28,
0.240674,256,28,28,1,1,1,1,0,0,64,28,28,
0.112478,256,28,28,1,1,1,1,0,0,32,28,28,
2.05156,32,28,28,5,5,1,1,2,2,96,28,28,
0.759572,256,28,28,1,1,1,1,0,0,128,28,28,
12.6737,128,28,28,3,3,1,1,1,1,192,28,28,
0.759769,256,28,28,1,1,1,1,0,0,128,28,28,
0.120941,480,14,14,1,1,1,1,0,0,64,14,14,
0.032455,480,14,14,1,1,1,1,0,0,16,14,14,
0.054969,16,14,14,5,5,1,1,2,2,48,14,14,
0.316353,480,14,14,1,1,1,1,0,0,96,14,14,
1.06348,96,14,14,3,3,1,1,1,1,204,14,14,
0.658336,480,14,14,1,1,1,1,0,0,192,14,14,
0.078309,508,4,4,1,1,1,1,0,0,128,4,4,
2.72626,3,224,224,7,7,2,2,2,2,64,112,112,
0.222736,64,56,56,1,1,1,1,0,0,64,56,56,
