Time  [ms],GPU Frequency [KHz],Time  [ms],GPU Load [%],Time  [ms],CPU Load [%],Time  [ms],Memory Usage [KB],Memory Usage [KB] App,Time  [ms],CPU Load (Normalized) [%],
207552,310000,207553,32,207554,83,207555,1379812,185479.148514851,207569,71,
207652,310000,207653,32,207655,97,207657,1380616,186283.148514851,207704,81,
207753,310000,207753,32,207755,100,207755,1379148,184815.148514851,207768,83,
207853,310000,207854,32,207855,100,207856,1379768,185435.148514851,207862,83,
207955,310000,207956,32,207957,100,207958,1379892,185559.148514851,207973,83,
208054,200000,208055,32,208056,100,208057,1380188,185855.148514851,208077,83,
208154,310000,208155,32,208156,100,208157,1378136,183803.148514851,208162,83,
208254,310000,208255,32,208256,100,208257,1378136,183803.148514851,208262,83,
208405,310000,208406,0,208407,100,208407,1378136,183803.148514851,208412,83,
208509,310000,208510,0,208512,100,208513,1381972,187639.148514851,208521,83,
208559,310000,208560,0,208569,90,208570,1379988,185655.148514851,208588,76,
208659,310000,208660,0,208661,100,208662,1380780,186447.148514851,208691,83,
208760,310000,208760,0,208762,100,208763,1379552,185219.148514851,208781,83,
208860,310000,208861,0,208862,100,208863,1380048,185715.148514851,208878,83,
208961,310000,208961,0,208963,97,208964,1380048,185715.148514851,208975,81,
209061,310000,209062,0,209063,100,209064,1380048,185715.148514851,209084,83,
209162,310000,209163,31,209164,100,209173,1380292,185959.148514851,209185,83,
209267,310000,209268,31,209269,100,209270,1378904,184571.148514851,209292,83,
209366,310000,209368,31,209370,100,209371,1379772,185439.148514851,209380,83,
209463,310000,209464,31,209466,100,209467,1380020,185687.148514851,209482,83,
209564,310000,209565,31,209566,97,209567,1380764,186431.148514851,209591,81,
209668,310000,209674,31,209676,100,209679,1379444,185111.148514851,209708,83,
209770,310000,209772,31,209773,97,209774,1380064,185731.148514851,209802,81,
209872,310000,209873,31,209874,100,209876,1380560,186227.148514851,209883,83,
209972,310000,209972,31,209976,100,209977,1380684,186351.148514851,210027,83,
210078,310000,210078,31,210080,100,210081,1381552,187219.148514851,210093,83,
210174,310000,210175,31,210176,100,210177,1379536,185203.148514851,210186,83,
210275,310000,210275,31,210278,100,210281,1380032,185699.148514851,210299,83,
210375,310000,210376,31,210377,97,210378,1380652,186319.148514851,210400,81,
210484,310000,210485,31,210486,100,210487,1381396,187063.148514851,210493,83,
210577,310000,210578,31,210585,100,210587,1381804,187471.148514851,210593,83,
210679,310000,210680,31,210681,100,210682,1379844,185511.148514851,210729,83,
210779,310000,210780,27,210782,100,210783,1380340,186007.148514851,210792,83,
210880,310000,210880,27,210882,97,210883,1380588,186255.148514851,210897,81,
210980,310000,210981,27,210983,97,210984,1381084,186751.148514851,211004,81,
211091,310000,211093,27,211095,100,211096,1379604,185271.148514851,211108,83,
211191,310000,211192,27,211193,100,211194,1379728,185395.148514851,211200,83,
211292,310000,211293,27,211294,100,211295,1379728,185395.148514851,211301,83,
211393,310000,211394,0,211400,100,211401,1380100,185767.148514851,211428,81,
211496,310000,211497,0,211500,97,211502,1380412,186079.148514851,211539,83,
211596,310000,211597,0,211598,97,211599,1379412,185079.148514851,211625,81,
211696,310000,211697,0,211698,100,211699,1379836,185503.148514851,211714,83,
211797,310000,211797,0,211799,100,211800,1380456,186123.148514851,211805,83,
211905,310000,211906,0,211907,100,211920,1380952,186619.148514851,211938,83,
212006,310000,212006,0,212008,100,212009,1381572,187239.148514851,212044,83,
212106,310000,212107,0,212108,97,212109,1379592,185259.148514851,212118,81,
212215,310000,212216,0,212217,100,212218,1379840,185507.148514851,212223,83,
212315,310000,212316,0,212318,100,212319,1380212,185879.148514851,212357,83,
212416,310000,212417,28,212420,100,212421,1380708,186375.148514851,212440,83,
212516,310000,212517,28,212518,100,212519,1380956,186623.148514851,212526,83,
212618,310000,212624,28,212626,100,212627,1380368,186035.148514851,212657,83,
212718,310000,212719,28,212724,100,212725,1380740,186407.148514851,212741,83,
212846,310000,212847,28,212848,100,212849,1381212,186879.148514851,212869,83,
212896,310000,212896,28,212898,100,212899,1381212,186879.148514851,212909,83,
212996,310000,212997,0,212998,100,212999,1381212,186879.148514851,213028,83,
213097,310000,213098,0,213100,100,213102,1379692,185359.148514851,213118,83,
213207,310000,213208,0,213209,97,213210,1379440,185107.148514851,213237,82,
213306,310000,213307,0,213309,100,213310,1379936,185603.148514851,213331,83,
213408,310000,213409,0,213411,100,213412,1380928,186595.148514851,213419,83,
213509,310000,213510,0,213511,100,213512,1381332,186999.148514851,213532,83,
213610,310000,213612,0,213613,100,213616,1380068,185735.148514851,213623,83,
213711,310000,213712,0,213713,100,213714,1380688,186355.148514851,213720,83,
213815,310000,213816,0,213818,100,213819,1380812,186479.148514851,213843,83,
213916,310000,213917,0,213918,92,213919,1383960,189627.148514851,213929,75,
214016,310000,214017,0,214019,87,214019,1379924,185591.148514851,214024,75,
214117,310000,214118,32,214119,100,214120,1380544,186211.148514851,214125,83,
214219,310000,214221,32,214223,92,214224,1381192,186859.148514851,214248,77,
214326,200000,214326,32,214335,100,214336,1381812,187479.148514851,214355,83,
214427,200000,214432,32,214436,97,214439,1380008,185675.148514851,214447,81,
214526,200000,214528,32,214532,100,214534,1380628,186295.148514851,214557,83,
214628,310000,214630,32,214637,100,214638,1381052,186719.148514851,214650,83,
214735,310000,214736,32,214738,97,214739,1381424,187091.148514851,214758,81,
214836,310000,214841,0,214842,100,214843,1379620,185287.148514851,214850,83,
214905,310000,214906,0,214916,96,214918,1379744,185411.148514851,214926,81,
214990,310000,214991,0,214992,100,214993,1379992,185659.148514851,215027,83,
215090,310000,215091,0,215092,100,215093,1380924,186591.148514851,215128,83,
215191,310000,215191,0,215193,100,215194,1380924,186591.148514851,215204,83,
215342,310000,215342,0,215344,100,215346,1380076,185743.148514851,215353,83,
215442,310000,215443,31,215444,100,215446,1380572,186239.148514851,215470,83,
215542,310000,215543,31,215544,100,215545,1381192,186859.148514851,215574,83,
215643,310000,215644,31,215645,100,215646,1381788,187455.148514851,215672,83,
215695,310000,215696,31,215698,100,215699,1382408,188075.148514851,215718,83,
215800,310000,215801,31,215804,100,215806,1380220,185887.148514851,215821,83,
215901,310000,215903,31,215909,95,215912,1380592,186259.148514851,215920,80,
216002,310000,216003,31,216010,100,216026,1381336,187003.148514851,216032,83,
216103,310000,216104,31,216106,97,216107,1381832,187499.148514851,216129,81,
216203,310000,216204,31,216209,87,216210,1380352,186019.148514851,216230,73,
216308,310000,216309,31,216310,97,216313,1380788,186455.148514851,216324,81,
216409,310000,216411,31,216413,100,216414,1381456,187123.148514851,216426,83,
216512,310000,216513,31,216514,100,216518,1382076,187743.148514851,216524,83,
216615,310000,216617,31,216618,100,216619,1382820,188487.148514851,216636,83,
216715,310000,216716,31,216717,100,216718,1380804,186471.148514851,216724,83,
216816,310000,216817,29,216819,100,216820,1381300,186967.148514851,216837,83,
216917,310000,216918,29,216919,100,216920,1381404,187071.148514851,216935,83,
217017,310000,217018,0,217019,100,217020,1381404,187071.148514851,217026,83,
217119,310000,217121,0,217122,97,217123,1382520,188187.148514851,217137,81,
217219,310000,217220,0,217221,92,217222,1381364,187031.148514851,217239,78,
217322,310000,217323,0,217324,100,217324,1381524,187191.148514851,217337,83,
217425,310000,217426,0,217427,97,217428,1381772,187439.148514851,217435,81,
217526,310000,217527,0,217528,100,217529,1382764,188431.148514851,217552,83,
217626,310000,217627,0,217628,100,217629,1380776,186443.148514851,217650,83,
217727,310000,217728,0,217729,97,217730,1381024,186691.148514851,217741,81,
217827,310000,217828,0,217829,100,217830,1381396,187063.148514851,217853,83,
217928,310000,217929,0,217930,100,217931,1381520,187187.148514851,217951,83,
218029,310000,218030,0,218031,100,218032,1382016,187683.148514851,218059,83,
218129,310000,218130,0,218131,100,218132,1380940,186607.148514851,218141,83,
218232,310000,218233,0,218234,100,218235,1381808,187475.148514851,218266,83,
218332,310000,218333,0,218334,100,218336,1382056,187723.148514851,218342,83,
218437,310000,218438,0,218439,97,218440,1382552,188219.148514851,218457,81,
218537,310000,218538,0,218540,100,218540,1379996,185663.148514851,218558,83,
218638,310000,218639,0,218640,100,218641,1380644,186311.148514851,218669,83,
218739,310000,218740,33,218742,100,218742,1381512,187179.148514851,218762,83,
218840,310000,218841,33,218842,100,218843,1382256,187923.148514851,218863,83,
218941,310000,218941,33,218943,100,218944,1383000,188667.148514851,218968,83,
219041,310000,219042,33,219044,100,219045,1381600,187267.148514851,219051,83,
219142,310000,219142,33,219144,97,219145,1381884,187551.148514851,219170,81,
219242,310000,219243,33,219244,97,219245,1382504,188171.148514851,219251,81,
219343,310000,219344,33,219346,100,219347,1382628,188295.148514851,219356,83,
219444,310000,219445,33,219446,100,219447,1380824,186491.148514851,219467,83,
219545,310000,219546,33,219547,97,219548,1381140,186807.148514851,219562,81,
219645,310000,219646,33,219647,100,219648,1381388,187055.148514851,219655,83,
219745,310000,219746,0,219748,100,219748,1381512,187179.148514851,219754,83,
219852,310000,219854,0,219858,100,219859,1382008,187675.148514851,219875,83,
219952,310000,219958,0,219960,100,219961,1381104,186771.148514851,219986,83,
220053,310000,220054,0,220057,100,220058,1381636,187303.148514851,220077,83,
220153,310000,220154,0,220156,100,220157,1382008,187675.148514851,220185,83,
220255,200000,220256,0,220257,100,220261,1383000,188667.148514851,220276,83,
220356,200000,220356,30,220358,100,220359,1381344,187011.148514851,220379,83,
220456,200000,220457,30,220458,100,220460,1381964,187631.148514851,220485,83,
220557,310000,220557,30,220559,100,220563,1382088,187755.148514851,220583,83,
220658,310000,220659,30,220664,95,220666,1382752,188419.148514851,220680,80,
220758,310000,220759,30,220760,100,220765,1383248,188915.148514851,220773,83,
220859,310000,220860,30,220864,100,220866,1383248,188915.148514851,220874,83,
220966,310000,220984,30,220986,98,221005,1382104,187771.148514851,221056,82,
221070,310000,221081,30,221084,100,221086,1382724,188391.148514851,221105,83,
221170,310000,221171,30,221173,100,221181,1382848,188515.148514851,221188,83,
221275,310000,221276,0,221278,100,221279,1383248,188915.148514851,221315,83,
221379,310000,221379,0,221381,100,221382,1381340,187007.148514851,221394,83,
221479,310000,221480,24,221481,97,221484,1381836,187503.148514851,221511,81,
221579,310000,221580,24,221581,100,221582,1382084,187751.148514851,221596,83,
221680,310000,221681,24,221682,100,221683,1382008,187675.148514851,221695,83,
221783,310000,221785,0,221787,100,221788,1382752,188419.148514851,221810,83,
221884,310000,221885,0,221887,100,221888,1381696,187363.148514851,221908,83,
221987,310000,221988,0,221989,100,221990,1382316,187983.148514851,222012,83,
222088,310000,222088,0,222090,97,222091,1382812,188479.148514851,222098,81,
222189,310000,222190,0,222192,100,222193,1383060,188727.148514851,222213,83,
222289,310000,222290,0,222292,100,222292,1383680,189347.148514851,222308,83,
222390,310000,222391,0,222392,100,222393,1381104,186771.148514851,222400,83,
222490,310000,222491,0,222492,95,222493,1381972,187639.148514851,222498,79,
222591,310000,222591,0,222593,100,222593,1382468,188135.148514851,222601,83,
222692,310000,222693,0,222694,97,222695,1382892,188559.148514851,222701,81,
222795,310000,222796,0,222797,95,222798,1380364,186031.148514851,222804,80,
222894,310000,222896,29,222899,100,222901,1381108,186775.148514851,222925,83,
222995,310000,222996,29,222997,100,222999,1381356,187023.148514851,223030,83,
223095,310000,223096,29,223097,100,223098,1381356,187023.148514851,223114,83,
223195,310000,223196,29,223198,100,223200,1382132,187799.148514851,223226,83,
223296,310000,223297,29,223299,95,223301,1381076,186743.148514851,223329,80,
223396,310000,223397,29,223399,100,223400,1381324,186991.148514851,223407,83,
223499,310000,223500,29,223501,100,223502,1381820,187487.148514851,223522,83,
223600,200000,223601,29,223603,87,223604,1382256,187923.148514851,223614,74,
223701,310000,223702,29,223704,82,223705,1382576,188243.148514851,223726,67,
223802,310000,223803,29,223804,83,223805,1380972,186639.148514851,223810,69,
223904,310000,223905,29,223907,70,223908,1380992,186659.148514851,223915,59,
224005,310000,224006,31,224007,76,224008,1382100,187767.148514851,224013,65,
224106,310000,224107,31,224108,100,224109,1382844,188511.148514851,224122,83,
224206,310000,224208,31,224209,100,224210,1383116,188783.148514851,224236,83,
224307,310000,224307,0,224308,100,224309,1380912,186579.148514851,224327,83,
224407,310000,224408,0,224409,95,224410,1381688,187355.148514851,224420,79,
224507,310000,224508,0,224509,97,224510,1382060,187727.148514851,224527,81,
224608,310000,224609,0,224610,100,224610,1382504,188171.148514851,224627,83,
224708,310000,224709,0,224710,100,224711,1380700,186367.148514851,224716,83,
224809,310000,224809,0,224810,100,224811,1381196,186863.148514851,224825,83,
224909,310000,224910,0,224911,100,224912,1382312,187979.148514851,224922,83,
225010,310000,225011,0,225012,90,225014,1384544,190211.148514851,225056,75,
225110,310000,225111,0,225112,100,225113,1381776,187443.148514851,225129,83,
225210,200000,225211,0,225213,100,225214,1382320,187987.148514851,225238,83,
225311,310000,225312,0,225313,100,225314,1382848,188515.148514851,225326,83,
225412,310000,225412,0,225414,100,225415,1382972,188639.148514851,225460,83,
225512,310000,225513,0,225514,100,225515,1383544,189211.148514851,225533,83,
225613,310000,225613,0,225615,100,225616,1383668,189335.148514851,225637,83,
225716,310000,225718,0,225726,100,225734,1382900,188567.148514851,225742,83,
225817,310000,225818,34,225825,100,225826,1383644,189311.148514851,225854,83,
225917,310000,225919,34,225921,100,225929,1384140,189807.148514851,225938,83,
226017,310000,226018,34,226026,100,226027,1384636,190303.148514851,226049,83,
226120,310000,226122,34,226128,97,226129,1382028,187695.148514851,226148,81,
226221,310000,226221,34,226223,100,226225,1382772,188439.148514851,226236,83,
226321,310000,226322,34,226328,100,226329,1383392,189059.148514851,226347,83,
226421,310000,226422,34,226423,97,226424,1383764,189431.148514851,226442,81,
226522,310000,226523,34,226529,100,226531,1384040,189707.148514851,226559,83,
226622,310000,226623,34,226624,100,226629,1382380,188047.148514851,226658,83,
226723,310000,226724,34,226725,100,226726,1382504,188171.148514851,226766,83,
226823,310000,226824,34,226826,100,226829,1383000,188667.148514851,226846,83,
226925,310000,226926,34,226928,100,226931,1383496,189163.148514851,226956,83,
226976,310000,226976,34,226978,100,226979,1383992,189659.148514851,226996,83,
227085,310000,227087,34,227088,100,227089,1381904,187571.148514851,227105,83,
227177,310000,227177,25,227179,100,227180,1382400,188067.148514851,227197,83,
