App,Package,Start Time,Duration,Filename
"System",,"Jan. 5, 2018 @ 11:22:52 PM","7 min 23 sec",""

Time  [ms],"GPU Frequency [KHz]",Time  [ms],"GPU Load [%]",Time  [ms],"CPU Load [%]",Time  [ms],"Memory Usage [KB]",Time  [ms],"CPU Load (Normalized) [%]",
335314,310000,335315,0,335316,100,335317,1385056,335325,83,
335415,310000,335416,25,335417,97,335418,1384352,335437,81,
335515,310000,335516,25,335517,100,335518,1384444,335554,83,
335616,310000,335616,25,335618,100,335619,1385184,335632,83,
335716,310000,335717,25,335718,100,335719,1385676,335726,83,
335817,310000,335817,25,335821,97,335822,1386320,335849,81,
335917,310000,335918,25,335919,100,335920,1384620,335926,83,
336018,310000,336019,0,336020,97,336021,1385132,336037,81,
336119,310000,336119,0,336121,100,336121,1385364,336152,83,
336219,310000,336220,0,336221,100,336222,1385536,336228,83,
336321,310000,336322,0,336323,100,336324,1383896,336335,83,
336422,310000,336423,0,336424,92,336425,1387356,336432,77,
336522,310000,336523,0,336524,89,336525,1385372,336530,75,
336623,200000,336623,0,336625,97,336626,1385992,336630,81,
336723,200000,336724,24,336726,97,336731,1386488,336737,81,
336824,200000,336825,24,336826,100,336827,1384456,336849,83,
336925,310000,336925,24,336927,100,336928,1384824,336934,83,
337025,310000,337026,24,337027,94,337028,1385000,337045,79,
337126,310000,337127,24,337128,97,337130,1385800,337141,81,
337227,310000,337228,24,337229,97,337230,1386296,337247,81,
337328,310000,337328,24,337330,100,337331,1385248,337351,83,
337428,310000,337429,24,337430,97,337431,1385668,337438,81,
337529,310000,337530,24,337531,100,337532,1385972,337542,83,
337629,310000,337630,24,337631,100,337632,1386516,337665,83,
337730,310000,337731,24,337733,97,337734,1384720,337742,81,
337831,310000,337831,24,337833,100,337834,1384920,337849,83,
337931,310000,337932,24,337934,100,337936,1385520,337947,83,
338039,310000,338040,24,338042,100,338043,1385716,338061,83,
338141,310000,338142,24,338143,100,338144,1384580,338151,83,
338242,310000,338243,24,338245,97,338245,1384580,338271,81,
338343,310000,338344,24,338345,100,338346,1384928,338367,83,
338444,200000,338445,24,338446,100,338447,1386044,338463,83,
338544,200000,338545,24,338547,100,338548,1386588,338565,83,
338646,200000,338647,24,338648,92,338649,1384960,338658,77,
338746,200000,338747,24,338748,97,338749,1385940,338753,81,
338847,310000,338847,24,338850,92,338851,1385832,338889,77,
338947,310000,338948,24,338949,97,338950,1386500,338956,81,
339049,310000,339050,24,339052,100,339053,1385000,339077,83,
339154,310000,339155,28,339157,97,339158,1385724,339168,82,
339254,310000,339255,28,339256,100,339257,1385972,339281,83,
339365,310000,339366,28,339367,100,339368,1386840,339374,83,
339456,310000,339456,28,339460,100,339462,1384360,339471,83,
339556,310000,339557,28,339558,97,339559,1384508,339578,81,
339656,310000,339657,28,339659,100,339660,1384920,339670,83,
339757,310000,339758,28,339759,85,339760,1385540,339771,71,
339867,310000,339868,28,339869,100,339871,1386732,339902,83,
339967,310000,339967,28,339969,100,339969,1385836,339975,83,
340067,310000,340068,28,340069,92,340070,1386120,340087,77,
340172,310000,340174,28,340175,100,340176,1386276,340183,83,
340223,310000,340224,28,340226,100,340227,1386648,340255,83,
340323,310000,340324,24,340326,97,340327,1385544,340351,81,
340424,310000,340425,24,340426,100,340427,1385544,340451,83,
340525,310000,340526,24,340527,100,340528,1385820,340552,83,
340626,310000,340627,24,340628,100,340629,1385992,340656,83,
340727,310000,340728,24,340747,100,340748,1385284,340768,83,
340828,310000,340829,24,340830,100,340831,1385652,340856,83,
340928,310000,340929,24,340931,100,340932,1386196,340953,83,
341030,310000,341031,24,341032,100,341033,1386064,341049,83,
341131,310000,341131,24,341133,100,341134,1386880,341151,83,
341231,310000,341232,24,341233,97,341235,1385348,341279,81,
341331,310000,341335,24,341336,100,341339,1386384,341363,83,
341433,310000,341434,24,341435,100,341436,1386756,341464,83,
341534,310000,341535,24,341536,100,341540,1387376,341567,83,
341644,310000,341644,24,341646,97,341648,1385596,341678,82,
341744,310000,341745,26,341747,100,341750,1386232,341770,83,
341845,310000,341845,26,341847,100,341849,1386728,341867,83,
341945,310000,341945,26,341947,97,341948,1387064,341965,81,
342045,200000,342046,26,342047,100,342048,1387536,342064,83,
342146,310000,342147,26,342149,100,342150,1385656,342167,83,
342247,310000,342248,26,342249,100,342250,1386588,342274,83,
342350,310000,342359,26,342361,100,342363,1387180,342401,83,
342448,310000,342449,26,342452,100,342453,1387400,342478,83,
342550,310000,342551,26,342552,100,342553,1388144,342576,83,
342649,200000,342650,26,342652,100,342653,1386272,342678,83,
342750,200000,342751,26,342752,100,342754,1387024,342762,83,
342855,200000,342856,25,342857,100,342858,1387356,342890,83,
342956,310000,342957,25,342958,100,342959,1388224,342966,83,
343057,310000,343058,25,343059,100,343060,1388160,343077,83,
343164,310000,343165,25,343166,100,343167,1385836,343194,83,
343267,310000,343267,0,343269,100,343270,1385664,343287,83,
343373,310000,343374,0,343379,100,343380,1386024,343388,83,
343470,310000,343470,0,343472,97,343473,1386244,343502,81,
343568,310000,343569,0,343571,100,343571,1386764,343597,83,
343669,310000,343670,0,343671,100,343672,1385760,343709,83,
343771,310000,343772,0,343774,97,343775,1385788,343805,81,
343874,310000,343875,0,343878,97,343882,1386532,343910,81,
343974,310000,343975,0,343976,100,343977,1386756,344003,83,
344075,310000,344075,0,344077,100,344078,1387000,344108,83,
344175,310000,344176,0,344177,100,344178,1384696,344199,83,
344276,310000,344277,0,344278,100,344279,1385528,344291,83,
344376,310000,344377,0,344378,100,344379,1386024,344397,83,
344477,310000,344478,28,344479,100,344480,1386520,344501,83,
344577,310000,344578,28,344580,100,344581,1386908,344601,83,
344678,310000,344679,28,344680,100,344681,1385092,344715,83,
344779,310000,344780,28,344781,100,344782,1385608,344799,83,
344880,310000,344880,28,344882,97,344885,1386468,344906,81,
344980,310000,344981,28,344982,100,344983,1386980,344997,83,
345082,310000,345083,28,345085,100,345086,1387172,345108,83,
345183,310000,345184,28,345185,88,345186,1385872,345193,73,
345283,310000,345284,28,345285,100,345286,1386440,345292,83,
345384,310000,345385,28,345386,97,345387,1386960,345407,81,
345485,310000,345485,28,345486,90,345487,1385744,345493,75,
345584,310000,345585,28,345586,100,345587,1384836,345605,83,
345685,310000,345686,24,345687,97,345688,1385056,345706,81,
345786,310000,345786,24,345787,100,345788,1385540,345805,83,
345888,310000,345889,24,345890,100,345891,1386060,345908,83,
345989,310000,345990,24,345991,100,345992,1386176,346012,83,
346090,310000,346091,0,346092,97,346093,1384568,346111,81,
346190,310000,346191,0,346193,100,346193,1384744,346216,83,
346291,310000,346292,0,346293,100,346295,1385364,346309,83,
346393,310000,346394,0,346395,81,346398,1386056,346411,66,
346492,310000,346493,0,346494,77,346495,1384816,346505,64,
346593,310000,346594,0,346596,79,346598,1385436,346612,65,
346694,310000,346695,0,346696,76,346701,1385384,346706,66,
346795,200000,346796,0,346799,100,346800,1386392,346815,83,
346848,200000,346849,0,346851,100,346852,1386764,346888,83,
346949,200000,346950,0,346951,100,346952,1385360,346985,83,
347055,310000,347055,30,347056,100,347057,1385176,347062,83,
347155,310000,347156,0,347157,100,347158,1385116,347162,83,
347256,310000,347256,0,347258,97,347258,1385144,347263,81,
347356,310000,347357,0,347358,100,347359,1385456,347364,83,
347457,310000,347457,0,347458,100,347459,1384876,347464,83,
347557,310000,347558,0,347559,95,347560,1385472,347569,80,
347660,310000,347661,0,347663,97,347665,1386888,347675,81,
347761,200000,347762,0,347764,97,347766,1387624,347777,80,
347861,310000,347862,0,347863,90,347864,1387872,347888,78,
347965,310000,347965,0,347967,100,347968,1386428,347995,83,
348065,310000,348066,0,348067,100,348068,1386924,348088,83,
348165,310000,348166,0,348167,100,348168,1387324,348186,83,
348266,310000,348267,0,348268,100,348269,1387568,348286,83,
348366,310000,348367,0,348369,100,348370,1386248,348388,83,
348467,310000,348468,27,348469,100,348470,1386356,348492,83,
348567,310000,348568,27,348569,100,348570,1387404,348583,83,
348668,310000,348669,27,348670,100,348671,1387652,348679,83,
348769,310000,348770,27,348772,95,348774,1388024,348795,80,
348870,310000,348871,27,348872,100,348873,1385340,348896,83,
348971,310000,348972,27,348973,100,348974,1385936,348988,83,
349071,310000,349072,27,349073,100,349074,1386124,349098,83,
349172,310000,349173,27,349174,100,349175,1386548,349187,83,
349272,310000,349273,27,349275,95,349276,1387292,349287,80,
349373,310000,349375,27,349376,100,349377,1385808,349387,83,
349474,310000,349475,27,349476,100,349477,1386452,349489,83,
349574,310000,349575,27,349576,100,349577,1387716,349584,83,
349675,310000,349676,27,349678,100,349679,1387960,349694,83,
349779,310000,349780,27,349782,100,349783,1388604,349821,83,
349879,310000,349880,27,349882,100,349885,1386424,349899,83,
349980,310000,349980,27,349981,97,349983,1386548,349991,81,
350080,310000,350081,27,350082,100,350084,1387164,350119,83,
350180,310000,350181,27,350182,100,350184,1387784,350237,83,
350285,310000,350296,27,350297,100,350298,1386564,350314,83,
350437,310000,350438,27,350439,100,350440,1387304,350457,83,
350537,310000,350538,27,350539,100,350540,1387724,350556,83,
350638,310000,350638,27,350640,100,350658,1388244,350685,83,
350738,310000,350739,27,350741,100,350743,1388640,350778,83,
350838,310000,350839,27,350843,100,350844,1386112,350863,83,
350942,310000,350943,27,350944,100,350945,1386656,350974,83,
351041,310000,351042,27,351045,97,351046,1386808,351072,81,
351140,310000,351141,27,351142,100,351143,1387400,351149,83,
351241,200000,351242,27,351243,97,351245,1388140,351270,81,
351342,310000,351342,27,351344,100,351345,1386880,351385,83,
351397,310000,351398,27,351399,100,351400,1387376,351430,83,
351501,310000,351501,23,351503,97,351503,1388144,351513,81,
351605,310000,351606,23,351608,100,351609,1389012,351635,83,
351706,310000,351707,23,351708,100,351709,1386868,351726,83,
351806,310000,351807,23,351809,100,351810,1386892,351823,83,
351907,310000,351908,23,351909,97,351910,1387636,351932,81,
352016,310000,352017,23,352018,100,352019,1387832,352025,83,
352116,310000,352123,23,352126,100,352127,1387884,352148,83,
352217,310000,352218,23,352219,100,352220,1387088,352251,83,
352322,310000,352322,23,352329,100,352334,1387696,352359,83,
352422,310000,352423,23,352424,100,352425,1387692,352448,83,
352523,310000,352523,23,352525,97,352526,1388312,352536,81,
352623,310000,352624,23,352626,100,352627,1388560,352651,83,
352724,310000,352725,23,352726,100,352727,1389552,352734,83,
352824,310000,352825,23,352826,100,352827,1386740,352850,83,
352925,310000,352925,0,352927,100,352927,1386860,352945,83,
353026,310000,353026,0,353028,100,353029,1387676,353044,83,
353126,310000,353127,0,353128,100,353129,1387716,353148,83,
353227,310000,353227,29,353229,95,353229,1388384,353236,79,
353327,310000,353329,29,353331,82,353332,1388796,353356,70,
353432,200000,353433,29,353441,100,353442,1387324,353461,83,
353535,200000,353536,29,353538,95,353538,1387772,353549,79,
353639,200000,353639,29,353641,100,353642,1388420,353666,83,
353740,310000,353741,29,353743,100,353745,1388916,353751,83,
353849,310000,353853,29,353855,97,353856,1387264,353887,82,
353953,310000,353953,29,353955,100,353956,1387384,353962,83,
354053,310000,354054,29,354055,100,354056,1387912,354062,83,
354153,310000,354154,29,354155,100,354156,1388556,354162,83,
354254,310000,354255,29,354256,100,354257,1388928,354265,83,
354355,310000,354355,0,354357,100,354358,1387776,354364,83,
354455,310000,354457,0,354458,100,354459,1388132,354468,83,
354557,310000,354558,29,354559,100,354560,1388280,354567,83,
354658,310000,354659,29,354660,100,354661,1388808,354695,83,
354759,310000,354760,29,354762,100,354763,1389776,354800,83,
354862,310000,354863,29,354864,97,354865,1387620,354872,81,
354963,310000,354963,29,354965,100,354966,1388016,354985,83,
355063,310000,355064,29,355065,100,355077,1388344,355110,83,
355164,310000,355165,29,355166,97,355171,1388816,355203,81,
355264,310000,355265,0,355272,95,355273,1389188,355321,80,
355365,310000,355366,0,355367,100,355369,1386860,355405,83,
355465,310000,355466,0,355467,85,355468,1387380,355495,71,
355566,310000,355567,0,355569,91,355570,1388324,355591,76,
355666,310000,355667,0,355668,95,355669,1388992,355709,79,
355770,310000,355771,23,355772,100,355773,1386864,355793,83,
355871,310000,355872,23,355873,100,355874,1387236,355899,83,
355924,310000,355925,23,355927,100,355928,1387684,355948,83,
356024,310000,356025,23,356026,100,356027,1388248,356035,83,
356124,310000,356125,23,356126,100,356127,1388920,356146,83,
356225,310000,356226,23,356227,100,356228,1388312,356239,83,
356325,310000,356326,23,356328,100,356329,1388880,356345,83,
356426,310000,356427,23,356428,97,356429,1389772,356437,81,
356529,310000,356530,23,356531,86,356532,1389772,356546,72,
356630,310000,356630,23,356631,100,356632,1387544,356644,83,
356730,310000,356731,23,356732,100,356733,1388040,356739,83,
356830,310000,356831,23,356833,95,356837,1388484,356845,80,
356931,310000,356932,23,356933,100,356939,1389100,356948,83,
357034,310000,357035,25,357041,100,357043,1389844,357049,83,
357135,310000,357136,25,357137,100,357139,1387644,357156,83,
357235,310000,357236,25,357238,100,357240,1388300,357248,83,
357338,310000,357339,25,357341,100,357342,1388796,357348,83,
357439,310000,357441,25,357442,97,357443,1389316,357461,82,
357541,310000,357542,25,357547,100,357552,1389656,357579,83,
357643,310000,357644,25,357645,97,357646,1388292,357672,81,
357743,310000,357744,25,357746,100,357746,1388536,357753,83,
357844,310000,357845,25,357846,100,357847,1389280,357855,83,
357944,310000,357945,25,357946,100,357948,1389776,357957,83,
358045,310000,358045,25,358052,100,358054,1388016,358071,83,
358145,310000,358146,25,358147,100,358148,1388156,358164,83,
358263,310000,358264,25,358270,100,358274,1388872,358281,83,
358347,310000,358348,25,358349,100,358351,1389068,358362,83,
358448,310000,358449,27,358453,100,358454,1389440,358484,83,
358549,310000,358550,27,358551,100,358552,1387964,358560,83,
358649,310000,358650,27,358655,100,358660,1389080,358670,83,
358750,310000,358755,27,358757,97,358759,1389948,358770,81,
358850,310000,358856,27,358858,100,358859,1390320,358923,83,
358951,310000,358951,27,358953,100,358960,1387912,358976,83,
359055,310000,359056,27,359057,100,359058,1388148,359073,83,
359155,310000,359156,27,359158,97,359159,1388868,359166,81,
359256,310000,359257,27,359259,100,359260,1389188,359271,83,
359357,310000,359366,27,359373,100,359376,1389832,359383,83,
359458,310000,359459,27,359460,100,359461,1388108,359477,83,
359558,310000,359559,27,359560,100,359561,1388476,359570,83,
359659,310000,359661,27,359662,100,359663,1388600,359683,83,
359765,310000,359765,27,359777,100,359785,1389776,359813,83,
359860,310000,359860,26,359862,100,359863,1390096,359887,83,
359960,310000,359961,26,359962,100,359963,1388572,359979,83,
360060,310000,360061,26,360063,100,360064,1388828,360088,83,
360161,310000,360162,26,360163,97,360164,1389104,360171,81,
360262,310000,360262,0,360264,100,360265,1389352,360291,83,
360362,310000,360363,0,360364,100,360365,1389724,360380,83,
360463,310000,360464,0,360465,97,360466,1388172,360475,81,
360563,310000,360564,0,360565,100,360566,1388296,360576,83,
360664,310000,360665,0,360666,100,360667,1388356,360682,83,
360764,310000,360765,0,360767,100,360768,1388600,360793,83,
360865,310000,360866,0,360868,97,360869,1389028,360890,81,
360966,310000,360967,0,360968,100,360973,1389624,360996,83,
361066,310000,361067,0,361068,100,361069,1388676,361102,83,
361167,310000,361167,0,361169,100,361170,1388972,361187,83,
361267,310000,361268,0,361269,100,361270,1388920,361307,83,
361371,310000,361372,0,361373,97,361374,1389636,361397,81,
361473,310000,361474,0,361480,95,361481,1388528,361496,79,
361573,310000,361574,28,361575,90,361580,1389044,361606,75,
361673,310000,361674,28,361675,100,361676,1389564,361697,83,
361776,310000,361776,28,361778,97,361788,1390356,361794,81,
361877,310000,361878,28,361880,97,361881,1389552,361916,81,
361978,310000,361979,28,361980,100,361981,1387888,361998,83,
362078,310000,362080,28,362083,97,362089,1388348,362099,81,
362179,310000,362180,28,362182,97,362184,1388468,362198,81,
362279,310000,362280,0,362285,100,362287,1389584,362310,83,
362380,310000,362381,0,362382,100,362383,1387504,362398,83,
362480,310000,362481,0,362482,90,362483,1388124,362497,76,
362581,310000,362582,0,362583,100,362584,1388248,362631,83,
362681,310000,362682,0,362689,97,362690,1388844,362697,81,
362782,310000,362783,0,362785,87,362786,1389536,362793,72,
362882,310000,362883,28,362885,79,362887,1387604,362901,65,
362989,200000,362991,28,362994,85,362996,1388348,363005,73,
363086,200000,363087,28,363088,63,363089,1388400,363096,49,
363186,200000,363187,28,363188,95,363189,1389960,363204,79,
363295,310000,363296,28,363297,97,363298,1388080,363303,82,
363396,310000,363396,28,363397,100,363398,1388452,363403,83,
363496,310000,363497,0,363498,100,363498,1388500,363503,83,
363597,310000,363597,0,363598,100,363599,1388916,363615,83,
363699,310000,363700,0,363701,100,363701,1389784,363706,83,
363799,310000,363800,0,363801,100,363802,1390180,363830,83,
363900,310000,363900,0,363902,100,363902,1388376,363907,83,
364001,310000,364002,0,364003,100,364003,1388516,364008,83,
364102,310000,364103,0,364105,95,364106,1390748,364112,80,
364204,310000,364205,0,364207,100,364208,1391168,364214,83,
364305,310000,364317,38,364322,100,364324,1388920,364349,83,
364405,310000,364406,38,364407,100,364408,1389388,364414,83,
364511,310000,364512,38,364513,100,364514,1389448,364521,83,
364611,310000,364611,38,364613,97,364614,1390140,364619,81,
364711,310000,364712,38,364713,100,364714,1391020,364720,83,
364817,310000,364818,38,364819,100,364820,1389672,364826,83,
364918,310000,364918,38,364920,97,364921,1390388,364927,81,
364967,310000,364968,38,364970,100,364971,1391132,364991,83,
365075,310000,365076,38,365077,100,365078,1391212,365091,83,
365176,310000,365176,38,365178,100,365179,1391412,365196,83,
365276,310000,365289,38,365291,100,365292,1389304,365311,83,
365377,310000,365377,38,365379,100,365380,1389724,365415,83,
365477,310000,365478,38,365479,97,365480,1389724,365503,81,
365578,310000,365580,38,365581,100,365582,1389848,365592,83,
365680,310000,365681,24,365682,100,365695,1390592,365717,83,
365830,310000,365831,24,365833,100,365841,1389964,365849,83,
365931,310000,365931,24,365933,100,365934,1390628,365941,83,
365981,310000,365982,24,365983,100,365984,1390576,365993,83,
366084,310000,366085,24,366087,97,366088,1390960,366113,81,
366185,310000,366186,24,366187,100,366188,1389692,366198,83,
366289,310000,366291,24,366293,100,366295,1389692,366312,83,
366388,400000,366389,24,366391,100,366392,1389816,366399,83,
366487,400000,366489,24,366492,100,366493,1390532,366500,83,
366590,310000,366591,24,366592,100,366593,1390932,366626,83,
366691,310000,366691,24,366693,100,366693,1388980,366699,83,
366791,310000,366792,0,366793,100,366794,1388892,366800,83,
366892,310000,366892,0,366894,97,366895,1389264,366900,81,
366992,310000,366993,0,366994,100,366995,1389388,367000,83,
367092,310000,367093,0,367094,100,367101,1389680,367113,83,
367195,310000,367196,0,367203,100,367204,1390200,367229,83,
367298,310000,367299,0,367300,100,367307,1389664,367343,83,
367399,310000,367399,0,367402,97,367403,1390308,367421,81,
367501,310000,367502,27,367503,100,367505,1390508,367521,83,
367603,310000,367604,27,367605,100,367609,1390880,367618,83,
367705,310000,367706,27,367708,97,367716,1391664,367724,81,
367806,310000,367807,27,367810,100,367813,1390160,367822,83,
367906,310000,367907,27,367908,100,367909,1390256,367935,83,
368007,310000,368008,27,368009,100,368010,1390180,368039,83,
368109,310000,368109,27,368116,100,368117,1391244,368148,83,
368210,310000,368211,27,368221,100,368222,1391788,368231,83,
368314,310000,368315,27,368317,97,368318,1389768,368329,81,
368425,310000,368426,27,368428,100,368430,1389988,368444,83,
368515,310000,368516,27,368523,100,368524,1390728,368531,83,
368617,310000,368618,27,368620,100,368621,1390912,368660,83,
368718,310000,368719,27,368721,97,368725,1391160,368760,82,
368818,310000,368819,0,368822,100,368825,1389904,368848,83,
368920,310000,368921,24,368925,97,368934,1390648,368942,81,
369021,310000,369022,24,369023,100,369027,1390896,369057,83,
369122,310000,369123,24,369126,100,369127,1391492,369155,83,
369222,310000,369223,24,369224,100,369225,1389292,369231,83,
369322,310000,369323,0,369325,97,369326,1389412,369331,81,
369425,310000,369426,0,369427,100,369428,1389532,369453,83,
369526,310000,369527,0,369528,100,369529,1390696,369546,83,
369627,310000,369627,0,369629,97,369630,1391156,369646,81,
369727,310000,369728,0,369730,97,369731,1384420,369739,81,
369828,200000,369828,0,369830,92,369830,1381720,369842,77,
369928,200000,369930,0,369931,100,369932,1382672,369939,83,
370029,200000,370030,0,370031,100,370032,1383064,370047,83,
370130,200000,370130,0,370132,100,370133,1383580,370171,83,
370231,200000,370232,31,370233,97,370234,1382496,370241,81,
370331,200000,370332,31,370334,100,370335,1382492,370341,83,
370432,310000,370439,31,370441,100,370442,1383076,370452,83,
370532,310000,370533,31,370535,100,370536,1383944,370549,83,
370633,310000,370633,31,370637,100,370638,1384364,370644,83,
370742,310000,370743,0,370744,100,370745,1383012,370757,83,
370843,310000,370844,0,370845,100,370846,1383012,370853,83,
370945,310000,370945,0,370947,97,370948,1383644,370958,81,
371045,310000,371046,0,371048,97,371048,1384316,371065,81,
371146,310000,371147,0,371148,100,371149,1384392,371167,83,
371247,310000,371252,0,371253,100,371254,1382488,371260,83,
371349,310000,371350,0,371352,100,371353,1382488,371376,83,
371450,310000,371451,0,371453,100,371454,1382552,371460,83,
371550,310000,371551,0,371553,100,371554,1382796,371560,83,
371651,310000,371652,28,371653,100,371654,1383640,371661,83,
371756,310000,371757,28,371759,100,371760,1381660,371771,83,
371855,310000,371856,28,371857,94,371858,1382660,371863,79,
371956,310000,371957,28,371958,92,371959,1383720,371964,77,
372057,310000,372058,28,372059,100,372060,1384408,372071,83,
372158,310000,372161,28,372177,94,372178,1382272,372183,78,
372258,310000,372259,28,372260,100,372261,1382296,372272,83,
372359,310000,372359,28,372361,100,372362,1382800,372382,83,
372459,310000,372460,28,372461,100,372462,1383144,372483,83,
372559,310000,372560,28,372561,100,372562,1383488,372568,83,
372663,310000,372663,28,372666,100,372673,1382372,372685,83,
372763,310000,372764,28,372765,95,372766,1382948,372789,79,
372863,310000,372864,26,372865,90,372866,1383196,372881,75,
372964,310000,372965,26,372966,95,372967,1384064,373000,80,
373064,310000,373065,26,373066,100,373067,1381636,373074,83,
373165,310000,373166,26,373175,97,373177,1383088,373193,82,
373266,310000,373266,26,373268,100,373269,1383832,373282,83,
373366,310000,373367,26,373369,97,373370,1384672,373387,81,
373467,310000,373474,26,373480,100,373481,1382568,373522,83,
373567,310000,373568,26,373580,100,373581,1382716,373589,83,
373678,200000,373679,26,373681,100,373681,1383324,373692,83,
373781,200000,373782,26,373783,100,373784,1384068,373813,83,
373880,200000,373880,26,373882,100,373883,1385004,373899,83,
373980,310000,373981,26,373982,100,373983,1383352,373992,83,
374085,310000,374085,29,374087,97,374088,1383668,374110,82,
374189,310000,374190,29,374192,100,374193,1384276,374214,83,
374295,310000,374296,29,374297,100,374298,1384720,374314,83,
374396,310000,374396,29,374408,100,374409,1383316,374424,83,
374502,310000,374502,29,374504,97,374506,1383732,374519,81,
374552,310000,374553,29,374554,100,374555,1383856,374570,83,
374652,310000,374653,0,374655,97,374656,1384352,374686,81,
374755,310000,374756,0,374758,95,374759,1384920,374787,80,
374856,310000,374857,0,374858,100,374859,1382744,374869,83,
374957,310000,374958,0,374959,100,374960,1382868,374975,83,
375058,310000,375058,0,375060,100,375061,1383120,375079,83,
375159,310000,375159,0,375161,100,375162,1383532,375190,83,
375260,310000,375261,0,375262,97,375274,1384300,375292,82,
375361,310000,375362,22,375363,100,375365,1382848,375371,83,
375462,310000,375463,22,375468,100,375469,1383064,375482,83,
375563,310000,375564,22,375566,100,375567,1383700,375584,83,
375664,310000,375665,22,375666,97,375667,1384516,375694,81,
375765,310000,375770,22,375771,97,375773,1382512,375795,81,
375865,310000,375866,22,375868,100,375869,1383360,375888,83,
375966,310000,375966,22,375968,97,375969,1383856,375995,81,
376067,310000,376068,22,376069,100,376070,1384076,376096,83,
376176,310000,376180,22,376181,100,376182,1382672,376196,83,
376279,310000,376280,22,376281,100,376282,1382136,376305,83,
376379,310000,376380,22,376381,100,376382,1382612,376400,83,
376480,310000,376481,22,376482,97,376483,1383356,376520,81,
376581,200000,376581,22,376583,100,376584,1384072,376592,83,
376681,310000,376682,25,376683,100,376684,1382340,376709,83,
376782,310000,376783,25,376786,100,376787,1382436,376809,83,
376883,310000,376884,25,376885,100,376887,1383300,376901,83,
376983,310000,376990,25,377000,95,377002,1384416,377011,80,
377090,310000,377091,25,377107,97,377109,1383320,377116,81,
377195,310000,377196,25,377203,100,377204,1383816,377215,83,
377298,310000,377299,25,377306,100,377308,1384236,377329,83,
377396,310000,377397,25,377399,100,377400,1384236,377426,83,
377497,310000,377498,0,377499,100,377500,1384208,377516,83,
377597,310000,377598,0,377599,100,377600,1384776,377613,83,
377699,310000,377700,0,377711,100,377713,1381924,377726,83,
377799,310000,377800,0,377802,100,377803,1382516,377814,83,
377900,310000,377900,0,377902,97,377904,1382812,377920,81,
378001,310000,378001,0,378003,97,378008,1382960,378016,81,
378102,310000,378103,25,378104,76,378105,1383720,378115,64,
378202,310000,378203,25,378204,92,378206,1382788,378213,77,
378304,310000,378305,25,378306,100,378307,1382936,378312,83,
378404,310000,378406,0,378408,100,378410,1382200,378433,83,
378505,310000,378506,0,378507,97,378520,1382848,378537,82,
378610,310000,378611,0,378613,100,378614,1383140,378630,83,
378714,310000,378715,0,378716,100,378717,1381288,378730,83,
378812,310000,378816,0,378817,100,378823,1381756,378837,83,
378912,310000,378913,0,378915,100,378916,1382072,378930,83,
379012,310000,379013,0,379014,97,379015,1382924,379029,81,
379113,310000,379119,0,379121,97,379122,1381432,379143,81,
379214,310000,379214,0,379216,97,379217,1381828,379245,81,
379315,310000,379316,28,379317,100,379319,1382384,379330,83,
379416,200000,379417,28,379418,79,379419,1382880,379427,66,
379516,200000,379517,28,379520,72,379521,1383004,379544,60,
379617,200000,379618,28,379623,87,379625,1381244,379634,74,
379719,200000,379720,28,379721,90,379722,1382700,379750,74,
379818,310000,379819,28,379820,97,379821,1383168,379826,81,
379918,310000,379919,0,379920,100,379921,1379828,379935,83,
380019,310000,380019,0,380021,100,380022,1380376,380033,83,
380122,310000,380123,0,380126,100,380127,1379264,380158,83,
380223,310000,380224,0,380226,100,380227,1379812,380232,83,
380323,310000,380324,0,380325,100,380326,1380428,380330,83,
380424,310000,380424,0,380425,100,380426,1380424,380430,83,
380524,310000,380525,0,380526,100,380527,1380620,380555,83,
380625,310000,380627,0,380629,100,380638,1382032,380652,83,
380685,310000,380685,0,380687,75,380688,1380364,380720,59,
380789,310000,380790,35,380791,95,380792,1381280,380802,79,
380888,310000,380889,35,380891,100,380892,1381536,380908,83,
380986,310000,380987,35,380988,97,380989,1381748,381005,81,
381086,310000,381087,35,381089,100,381090,1380128,381119,83,
381187,310000,381188,35,381190,100,381191,1381000,381204,83,
381287,310000,381289,35,381294,100,381296,1381492,381302,83,
381393,310000,381394,35,381396,100,381397,1381488,381403,83,
381493,310000,381494,35,381495,100,381496,1379188,381522,83,
381593,310000,381594,35,381595,100,381596,1379744,381602,83,
381694,310000,381695,35,381697,100,381698,1380360,381716,83,
381794,310000,381795,24,381796,97,381797,1380800,381811,81,
381896,200000,381904,24,381906,97,381907,1379368,381932,82,
382001,200000,382001,24,382006,100,382011,1379736,382018,83,
382095,200000,382096,24,382098,100,382099,1380008,382115,83,
382197,310000,382197,24,382199,100,382200,1380628,382212,83,
382297,310000,382298,24,382299,100,382300,1381196,382313,83,
382448,310000,382449,24,382450,98,382451,1379684,382464,82,
382548,310000,382549,24,382550,100,382551,1379960,382575,83,
382649,310000,382650,24,382651,100,382652,1379932,382667,83,
382750,310000,382750,24,382752,100,382752,1381060,382774,83,
382860,310000,382865,24,382875,100,382877,1380056,382897,83,
382910,310000,382911,24,382912,100,382913,1380172,382933,83,
383011,310000,383011,26,383013,100,383014,1380968,383021,83,
383115,310000,383116,26,383117,100,383118,1381596,383136,83,
383215,310000,383216,26,383217,97,383218,1382116,383239,81,
