App,Package,Start Time,Duration,Filename
"System",,"Jan. 5, 2018 @ 11:05:23 PM","7 min 9 sec",""

Time  [ms],"GPU Frequency [KHz]",Time  [ms],"GPU Load [%]",Time  [ms],"CPU Load [%]",Time  [ms],"Memory Usage [KB]",Time  [ms],"CPU Load (Normalized) [%]",
331249,310000,331250,35,331252,100,331254,1316156,331371,83,
331372,310000,331391,35,331403,100,331404,1317892,331417,83,
331451,310000,331452,35,331455,88,331472,1312588,331487,76,
331529,310000,331530,35,331532,100,331535,1312860,331559,83,
331620,310000,331621,35,331626,97,331634,1314296,331745,81,
331746,200000,331748,35,331779,100,331782,1313944,331801,83,
331837,200000,331838,35,331841,100,331843,1312764,331855,83,
331938,200000,331939,35,331954,83,331955,1317036,332001,69,
332038,200000,332042,35,332045,96,332049,1313060,332171,82,
332172,310000,332172,35,332174,100,332175,1314852,332185,83,
332244,310000,332250,34,332252,96,332254,1314852,332306,81,
332358,310000,332359,34,332362,95,332363,1314540,332507,80,
332507,310000,332509,34,332511,100,332513,1312412,332561,83,
332602,310000,332603,34,332604,97,332606,1312260,332626,81,
332698,310000,332699,34,332700,86,332701,1312532,332798,73,
332827,310000,332829,34,332878,97,332879,1319564,332982,81,
332983,310000,332984,34,332985,100,332994,1318076,333015,83,
333083,310000,333084,34,333086,97,333104,1313960,333125,81,
333139,310000,333141,34,333142,100,333144,1314208,333277,83,
333288,200000,333293,31,333299,100,333301,1314136,333314,83,
333389,200000,333390,31,333392,95,333393,1315036,333410,79,
333490,310000,333491,31,333493,82,333495,1313048,333576,69,
333613,310000,333614,31,333617,93,333619,1314968,333626,79,
333661,310000,333662,31,333663,100,333695,1321164,333741,83,
333812,310000,333812,31,333814,96,333815,1319820,333821,80,
333912,310000,333913,31,333915,94,333916,1317072,333953,80,
334013,310000,334015,31,334017,97,334019,1315660,334047,81,
334119,310000,334120,31,334122,100,334124,1316376,334150,83,
334219,200000,334220,31,334222,89,334223,1314512,334243,75,
334329,200000,334330,31,334332,86,334333,1313620,334412,72,
334424,200000,334425,38,334426,97,334448,1313860,334586,82,
334586,310000,334587,38,334589,100,334591,1314780,334602,83,
334626,310000,334627,38,334629,100,334630,1316392,334639,79,
334726,310000,334727,38,334732,95,334734,1313340,334765,81,
334826,310000,334827,38,334829,97,334831,1314360,334916,81,
334927,310000,334928,38,334930,97,334931,1314632,334951,81,
335032,200000,335033,38,335034,97,335035,1311404,335055,81,
335132,200000,335134,38,335136,83,335138,1312616,335223,69,
335234,310000,335235,38,335236,97,335237,1316328,335255,83,
335349,310000,335350,38,335385,100,335390,1322416,335426,83,
335449,310000,335461,38,335462,96,335463,1316608,335484,81,
335551,310000,335553,38,335555,97,335556,1313848,335606,81,
335639,310000,335640,35,335642,100,335703,1316400,335726,83,
335727,310000,335728,35,335729,100,335730,1315940,335752,83,
335825,200000,335826,35,335827,91,335829,1314232,335848,77,
335928,200000,335929,35,335931,90,335932,1311828,335940,71,
336042,310000,336043,35,336045,93,336049,1316188,336067,82,
336178,310000,336179,35,336180,100,336181,1322040,336219,83,
336268,310000,336269,0,336271,97,336272,1318072,336326,81,
336377,310000,336408,0,336418,98,336422,1314588,336432,82,
336458,310000,336460,0,336467,100,336468,1314856,336507,80,
336583,310000,336584,0,336586,97,336588,1316928,336611,83,
336667,310000,336668,0,336669,94,336671,1314464,336690,78,
336768,310000,336769,0,336776,87,336778,1314368,336880,74,
336881,310000,336882,36,336884,100,336901,1315064,336912,83,
336969,310000,336970,36,336972,97,336973,1318888,337057,81,
337075,310000,337076,36,337078,100,337080,1317944,337092,83,
337177,310000,337178,36,337184,95,337185,1315764,337207,80,
337282,310000,337283,36,337284,97,337286,1317500,337353,79,
337403,310000,337407,36,337418,98,337419,1314248,337433,83,
337508,310000,337509,36,337511,94,337513,1313944,337530,79,
337618,310000,337619,36,337620,91,337622,1320804,337665,76,
337671,310000,337672,36,337674,100,337675,1317944,337687,83,
337770,310000,337771,36,337807,90,337808,1320192,337853,76,
337879,310000,337880,36,337882,100,337900,1316440,337927,83,
337978,310000,337979,36,337982,95,337987,1311480,338014,79,
338085,310000,338085,30,338087,94,338088,1312676,338095,79,
338206,310000,338207,30,338216,100,338218,1314100,338240,82,
338300,310000,338301,30,338303,94,338305,1311892,338314,81,
338400,310000,338401,30,338402,94,338409,1312856,338417,77,
338504,310000,338506,30,338518,97,338521,1313312,338530,83,
338658,310000,338659,30,338660,100,338661,1320312,338676,83,
338711,310000,338712,30,338714,100,338715,1315660,338723,83,
338818,310000,338819,30,338820,93,338821,1314980,338837,78,
338919,310000,338937,30,338943,100,338946,1315736,339051,83,
339052,310000,339052,30,339076,100,339092,1316776,339147,83,
339158,200000,339159,32,339167,100,339178,1312852,339187,83,
339187,200000,339188,32,339190,100,339191,1312888,339206,83,
339270,200000,339271,32,339273,74,339275,1313052,339282,62,
339371,200000,339372,32,339373,90,339374,1322120,339395,76,
339490,200000,339491,32,339493,97,339495,1316776,339605,82,
339606,310000,339608,32,339618,98,339620,1317560,339648,82,
339704,310000,339705,32,339707,100,339720,1315468,339735,83,
339803,310000,339804,32,339806,97,339816,1317632,339847,81,
339907,310000,339908,32,339912,100,339925,1317144,340012,82,
340020,310000,340033,32,340035,97,340038,1313364,340064,83,
340114,310000,340115,32,340117,86,340118,1313576,340130,72,
340219,310000,340220,42,340222,97,340223,1317704,340240,81,
340320,310000,340321,42,340322,100,340324,1321908,340384,83,
340421,310000,340422,42,340423,97,340424,1319376,340444,81,
340587,310000,340588,42,340590,90,340591,1316188,340633,75,
340694,310000,340696,42,340698,100,340699,1317960,340729,83,
340782,310000,340783,42,340784,100,340785,1315848,340811,83,
340883,310000,340884,42,340886,90,340888,1315540,340899,76,
340984,310000,340984,42,340986,86,340989,1316744,340996,72,
341084,310000,341085,42,341086,100,341090,1315896,341104,83,
341142,310000,341155,42,341160,93,341188,1322836,341249,80,
341251,310000,341252,42,341253,100,341255,1317948,341265,83,
341352,310000,341378,29,341380,96,341381,1317940,341402,80,
341457,310000,341458,29,341459,96,341460,1317044,341466,81,
341565,310000,341569,29,341571,97,341577,1316568,341598,82,
341669,310000,341670,29,341672,100,341675,1316400,341692,83,
341769,310000,341770,29,341772,91,341773,1313620,341881,76,
341898,310000,341899,29,341900,98,341901,1316664,341923,82,
341966,310000,341967,29,342001,100,342002,1319128,342046,83,
342069,310000,342077,29,342079,100,342081,1315208,342099,83,
342151,310000,342152,29,342154,92,342155,1314748,342192,78,
342252,310000,342253,29,342255,97,342256,1315252,342297,81,
342380,310000,342388,29,342392,100,342394,1315720,342422,82,
342470,310000,342475,30,342478,96,342497,1313092,342508,81,
342570,310000,342571,30,342574,84,342576,1313252,342590,67,
342688,310000,342689,30,342691,80,342692,1319556,342735,67,
342799,310000,342800,30,342801,97,342859,1318208,342921,82,
342922,310000,342929,30,342931,100,342932,1319072,342964,83,
343003,310000,343004,30,343005,96,343007,1317424,343045,81,
343106,310000,343107,30,343109,95,343111,1313504,343146,80,
343208,310000,343209,30,343211,100,343212,1316584,343248,83,
343310,310000,343311,30,343312,100,343314,1314544,343334,83,
343410,310000,343411,30,343413,87,343414,1314052,343424,73,
343518,310000,343519,30,343521,84,343522,1321692,343586,69,
343618,310000,343619,30,343621,97,343625,1315272,343713,81,
343736,310000,343737,30,343751,100,343764,1319720,343780,83,
343781,310000,343782,30,343784,100,343786,1316520,343811,83,
343897,310000,343898,38,343900,93,343901,1316596,343918,78,
343998,310000,343999,38,344000,100,344001,1317316,344046,83,
344101,310000,344106,38,344108,100,344109,1317776,344140,83,
344199,310000,344200,38,344202,100,344203,1314528,344222,81,
344299,310000,344300,38,344301,88,344302,1314716,344371,75,
344404,310000,344408,38,344410,100,344417,1319028,344431,82,
344518,310000,344518,38,344530,93,344531,1322412,344600,80,
344611,310000,344611,38,344613,100,344615,1319092,344628,83,
344713,310000,344714,38,344715,97,344717,1317536,344752,82,
344816,310000,344817,38,344818,95,344820,1316876,344900,76,
344917,310000,344918,38,344920,97,344921,1317748,344940,83,
345017,310000,345018,35,345019,95,345027,1317100,345039,80,
345118,310000,345119,35,345126,84,345134,1313516,345228,70,
345248,310000,345249,35,345251,98,345253,1313196,345375,82,
345377,310000,345379,35,345384,100,345392,1315056,345412,83,
345450,310000,345451,35,345452,92,345453,1316868,345466,76,
345558,310000,345560,35,345562,97,345568,1313924,345594,82,
345670,310000,345671,35,345672,97,345673,1315412,345724,81,
345725,310000,345727,35,345732,100,345734,1313108,345758,83,
345819,310000,345821,35,345822,97,345824,1312440,345837,81,
345919,310000,345920,35,345921,84,345922,1312788,345928,70,
346038,310000,346038,35,346057,90,346069,1318132,346089,77,
346228,310000,346238,31,346239,100,346240,1321992,346246,83,
346247,310000,346255,31,346258,100,346267,1315316,346301,83,
346387,310000,346405,31,346412,98,346414,1314672,346466,82,
346466,310000,346498,31,346499,100,346500,1316748,346618,83,
346619,310000,346633,31,346658,100,346659,1315136,346678,83,
346679,310000,346680,31,346681,94,346683,1315140,346695,76,
346755,310000,346757,31,346761,78,346762,1313128,346778,65,
346855,310000,346857,31,346860,72,346862,1314880,346935,58,
347008,310000,347010,31,347011,95,347012,1318028,347121,79,
347123,310000,347126,31,347128,100,347130,1318352,347146,83,
347210,310000,347212,31,347214,100,347215,1318548,347259,83,
347311,310000,347319,31,347329,97,347330,1315516,347340,82,
347371,310000,347372,31,347374,100,347375,1315920,347403,83,
347473,310000,347479,33,347481,100,347483,1314424,347507,83,
347576,310000,347578,33,347580,94,347593,1314548,347601,77,
347678,310000,347679,33,347681,62,347684,1314724,347693,49,
347779,310000,347780,33,347781,97,347783,1317188,347806,81,
347879,310000,347880,33,347882,95,347884,1319500,347891,79,
347979,310000,347980,33,347982,100,347983,1317616,348005,83,
348080,310000,348093,33,348094,95,348095,1318236,348134,80,
348184,310000,348185,33,348186,97,348188,1318872,348203,81,
348298,310000,348304,33,348306,95,348311,1316752,348334,80,
348400,310000,348401,33,348404,97,348406,1314920,348431,81,
348500,200000,348501,33,348503,88,348504,1315240,348517,74,
348611,310000,348612,33,348616,100,348618,1317300,348634,83,
348712,310000,348713,40,348715,95,348716,1320212,348802,79,
348812,310000,348813,40,348833,97,348835,1316220,348863,82,
348913,310000,348914,40,348915,96,348920,1313960,348962,80,
349013,310000,349014,40,349016,94,349017,1314700,349060,79,
349143,310000,349144,40,349145,100,349147,1315824,349177,82,
349224,310000,349225,40,349230,93,349235,1314948,349259,80,
349317,200000,349319,40,349320,92,349322,1312340,349330,76,
349468,200000,349469,40,349470,86,349471,1322292,349484,72,
349519,200000,349521,40,349533,91,349535,1315200,349650,80,
349651,310000,349655,40,349661,100,349662,1316768,349679,83,
349730,310000,349731,40,349733,82,349734,1316092,349797,69,
349832,310000,349832,40,349834,100,349835,1316672,349912,83,
349968,310000,349969,37,349971,100,349972,1316568,349994,83,
350043,310000,350044,37,350045,100,350046,1314328,350080,83,
350144,310000,350145,37,350147,88,350149,1313940,350162,74,
350271,310000,350272,37,350273,94,350274,1318720,350286,78,
350330,310000,350332,37,350338,96,350381,1318012,350499,82,
350500,310000,350500,37,350502,100,350511,1316588,350519,83,
350531,310000,350532,37,350535,100,350537,1318200,350551,83,
350634,310000,350635,37,350642,97,350644,1317196,350652,80,
350735,200000,350736,37,350739,93,350740,1316348,350767,79,
350837,200000,350838,37,350839,100,350841,1317868,350872,83,
350938,200000,350940,37,350941,100,350942,1314908,350975,83,
351038,200000,351039,38,351041,83,351042,1314008,351049,70,
351149,310000,351150,38,351152,93,351153,1318336,351173,77,
351250,310000,351251,38,351252,100,351253,1322296,351317,83,
351350,310000,351351,38,351352,92,351354,1320880,351390,78,
351458,310000,351459,38,351460,100,351462,1317128,351515,83,
351558,310000,351558,38,351560,100,351561,1317880,351573,83,
351658,310000,351660,38,351662,97,351672,1317560,351686,81,
351760,310000,351761,38,351762,100,351766,1317256,351787,83,
351860,200000,351861,38,351862,81,351864,1314304,351874,63,
351978,200000,351979,38,351980,82,351981,1322228,352038,70,
352079,200000,352119,38,352121,96,352122,1318208,352183,80,
352183,200000,352184,37,352185,100,352186,1322424,352228,83,
352280,200000,352281,37,352282,88,352283,1318364,352291,74,
352387,200000,352388,37,352390,97,352391,1313228,352410,81,
352497,200000,352498,37,352499,100,352501,1316344,352525,83,
352592,310000,352593,37,352595,100,352597,1313992,352633,81,
352693,310000,352694,37,352696,92,352698,1313660,352715,79,
352793,310000,352794,37,352795,71,352796,1312072,352804,58,
352899,310000,352900,37,352901,88,352902,1316172,352922,75,
353008,310000,353009,37,353010,97,353011,1318740,353088,82,
353110,310000,353111,37,353112,100,353113,1316480,353130,83,
353214,310000,353215,37,353216,95,353238,1317316,353288,80,
353330,310000,353332,35,353333,100,353335,1314660,353403,83,
353419,310000,353420,35,353421,100,353423,1314324,353474,83,
353519,310000,353520,35,353522,97,353523,1313200,353534,81,
353620,310000,353621,35,353623,90,353624,1321100,353679,75,
353723,310000,353724,35,353726,100,353729,1318064,353766,83,
353842,310000,353855,35,353856,100,353858,1320232,353883,83,
353893,310000,353894,35,353896,100,353899,1316820,353924,83,
353998,310000,353999,35,354008,93,354012,1316660,354036,78,
354101,310000,354103,35,354108,97,354117,1316356,354140,81,
354205,310000,354206,35,354207,100,354209,1317880,354229,83,
354304,310000,354305,35,354318,90,354320,1316536,354344,76,
354408,310000,354417,34,354419,92,354421,1313796,354506,77,
354509,310000,354511,34,354516,100,354525,1318736,354536,83,
354620,310000,354649,34,354650,100,354678,1324904,354693,83,
354730,310000,354731,0,354732,93,354733,1320812,354742,76,
354838,310000,354839,0,354841,95,354846,1318916,354864,80,
354895,310000,354943,0,354944,100,354955,1316588,354986,83,
354998,310000,354999,0,355001,100,355002,1318340,355058,83,
355102,310000,355104,0,355106,100,355109,1316268,355140,83,
355203,200000,355205,0,355206,92,355208,1315856,355216,77,
355308,310000,355309,0,355310,84,355311,1326980,355341,69,
355413,310000,355414,0,355416,95,355431,1320424,355528,80,
355531,310000,355531,0,355539,98,355541,1320372,355558,82,
355638,310000,355639,0,355640,100,355641,1319356,355696,83,
355742,310000,355758,34,355759,97,355764,1318800,355789,82,
355841,310000,355842,34,355843,100,355845,1321436,355924,83,
355966,310000,355973,0,355975,100,355981,1315560,355998,83,
356045,310000,356046,0,356047,83,356049,1312584,356063,66,
356148,310000,356149,0,356151,78,356153,1315376,356235,67,
356249,200000,356250,0,356252,97,356255,1315528,356264,81,
356349,310000,356350,0,356352,100,356353,1323020,356399,83,
356450,310000,356451,0,356453,100,356465,1317824,356533,83,
356564,310000,356566,0,356573,100,356577,1315104,356699,83,
356700,310000,356701,0,356708,98,356710,1316248,356744,80,
356778,310000,356781,0,356784,96,356785,1314940,356804,83,
356872,200000,356873,35,356875,86,356877,1314984,356892,72,
356978,310000,356979,35,356980,97,356982,1326616,357005,83,
357088,310000,357089,35,357098,100,357128,1320660,357186,83,
357190,310000,357201,35,357203,100,357205,1316540,357218,83,
357299,310000,357299,35,357301,100,357302,1317544,357318,83,
357400,310000,357401,35,357403,92,357404,1317888,357422,78,
357472,200000,357473,35,357474,100,357476,1319316,357523,83,
357568,310000,357569,35,357577,95,357578,1314596,357592,80,
357667,310000,357668,35,357670,92,357676,1314488,357686,77,
357768,310000,357769,35,357770,97,357782,1324280,357814,81,
357870,310000,357873,35,357874,100,357918,1320804,357978,83,
357979,310000,357986,31,357992,100,357994,1320556,358020,83,
358071,310000,358072,31,358073,100,358075,1320140,358115,83,
358171,310000,358172,31,358174,97,358175,1316024,358216,81,
358272,310000,358273,31,358275,97,358282,1317328,358310,82,
358376,310000,358378,31,358379,97,358382,1316244,358394,81,
358477,310000,358477,31,358479,90,358480,1316384,358488,73,
358578,310000,358579,31,358608,83,358610,1320068,358616,71,
358680,310000,358682,31,358686,100,358689,1317016,358791,83,
358791,310000,358792,31,358793,100,358794,1324408,358845,83,
358886,310000,358892,31,358895,97,358898,1319684,358927,82,
358988,310000,358989,31,358995,100,359005,1319868,359023,83,
359146,310000,359153,35,359155,98,359156,1318488,359183,82,
359197,310000,359199,35,359201,100,359203,1317192,359213,83,
359298,310000,359299,35,359300,97,359306,1316124,359324,82,
359398,200000,359399,35,359400,80,359401,1312512,359409,64,
359499,200000,359500,35,359501,92,359505,1316668,359521,79,
359608,200000,359609,35,359610,97,359612,1321148,359684,82,
359728,310000,359730,35,359734,96,359735,1316616,359759,80,
359834,310000,359835,35,359836,100,359837,1314140,359859,82,
359945,310000,359946,35,359980,97,359981,1316748,359999,83,
360046,310000,360048,35,360050,97,360051,1314504,360083,81,
360146,310000,360148,35,360150,95,360152,1314164,360170,80,
360247,200000,360248,32,360249,82,360257,1311800,360267,68,
360348,200000,360352,32,360359,97,360367,1317388,360392,83,
360488,200000,360489,32,360490,100,360491,1322824,360539,83,
360552,310000,360553,32,360555,100,360556,1318484,360569,83,
360661,310000,360665,32,360667,100,360668,1314276,360696,83,
360761,310000,360772,32,360774,97,360832,1317048,360864,82,
360865,310000,360866,32,360871,100,360872,1315556,360900,83,
360963,310000,360964,32,360965,95,360967,1314632,360983,79,
361064,310000,361065,32,361067,87,361131,1325812,361165,77,
361183,310000,361185,32,361191,100,361198,1317948,361206,80,
361298,310000,361299,32,361300,97,361301,1326180,361347,83,
361384,310000,361385,32,361387,100,361389,1317040,361405,83,
361498,310000,361500,34,361513,97,361523,1315784,361565,82,
361602,310000,361647,34,361649,100,361651,1318844,361680,83,
361704,310000,361705,34,361707,86,361709,1316528,361746,74,
361807,200000,361809,34,361810,100,361812,1314104,361828,83,
361907,200000,361908,34,361909,82,361911,1314476,361983,68,
362008,310000,362010,34,362013,95,362014,1319208,362032,80,
362126,310000,362149,34,362150,92,362176,1321712,362199,80,
362226,310000,362227,34,362232,93,362236,1321048,362271,77,
362327,310000,362331,34,362337,100,362340,1319660,362374,83,
362378,310000,362379,34,362381,95,362382,1316392,362389,79,
362488,310000,362489,34,362491,95,362492,1318400,362550,80,
362602,310000,362603,34,362605,100,362610,1315540,362630,83,
362699,310000,362699,34,362701,81,362701,1315516,362709,67,
362808,310000,362809,34,362810,93,362811,1321644,362833,78,
362919,310000,362920,0,362921,100,362939,1318092,363026,83,
363069,310000,363070,0,363072,100,363073,1317476,363081,83,
363170,310000,363171,0,363173,94,363174,1315248,363192,79,
363302,310000,363302,0,363304,94,363306,1318128,363351,79,
363352,310000,363353,0,363377,100,363379,1315600,363435,83,
363439,200000,363440,0,363444,100,363446,1313596,363465,83,
363540,310000,363541,0,363543,84,363545,1313572,363551,68,
363648,310000,363649,0,363651,90,363652,1321164,363683,77,
363749,310000,363750,0,363751,100,363752,1320892,363837,83,
363876,310000,363878,35,363880,100,363882,1320616,363901,83,
363978,310000,363979,35,363981,95,363982,1316000,364011,79,
364078,310000,364079,35,364088,95,364090,1316444,364182,80,
364183,310000,364184,35,364189,100,364199,1314916,364207,82,
364295,200000,364296,35,364306,97,364309,1314980,364318,83,
364405,310000,364406,35,364408,83,364409,1321200,364416,68,
364450,310000,364452,35,364466,100,364476,1319948,364486,83,
364558,310000,364559,35,364561,100,364578,1319296,364645,83,
364652,310000,364654,35,364655,100,364656,1317012,364663,83,
364751,310000,364752,35,364753,87,364755,1315936,364763,72,
364854,310000,364855,35,364856,94,364858,1316248,364893,80,
364968,310000,364970,30,364978,100,364979,1318040,364994,83,
365059,310000,365060,30,365062,100,365070,1315180,365085,83,
365160,200000,365161,30,365163,92,365164,1315040,365175,75,
365271,310000,365273,30,365274,86,365280,1319580,365310,75,
365380,310000,365381,30,365382,100,365384,1323128,365465,83,
365469,310000,365470,0,365475,100,365480,1320744,365488,83,
365623,310000,365624,0,365628,100,365630,1315604,365646,83,
365728,310000,365729,0,365730,95,365732,1318632,365790,79,
365833,310000,365853,0,365856,97,365858,1316084,365868,82,
365933,310000,365934,0,365935,93,365939,1316472,365955,78,
366034,310000,366034,0,366036,86,366066,1320428,366080,75,
366138,310000,366140,0,366141,92,366143,1314180,366243,73,
366270,310000,366279,37,366281,100,366295,1315660,366303,83,
366303,310000,366304,37,366305,100,366306,1317024,366330,83,
366398,310000,366399,37,366421,100,366423,1316236,366433,83,
366500,310000,366501,37,366502,97,366511,1313808,366552,81,
366600,310000,366601,37,366602,97,366604,1315764,366666,81,
366704,310000,366705,37,366707,95,366715,1313792,366752,80,
366805,310000,366806,37,366808,93,366811,1313196,366821,77,
366918,310000,366920,37,366921,79,366923,1320472,366998,65,
367038,310000,367042,37,367043,94,367045,1316012,367154,79,
367155,310000,367155,37,367157,100,367158,1316068,367172,83,
367240,310000,367241,37,367275,97,367277,1315204,367312,82,
367340,310000,367342,37,367344,96,367356,1315640,367375,81,
367441,310000,367442,33,367443,100,367444,1318040,367481,83,
367543,310000,367544,33,367545,100,367552,1316148,367611,83,
367644,310000,367646,33,367649,93,367653,1313500,367664,77,
367759,310000,367760,33,367761,95,367763,1318040,367786,80,
367810,310000,367812,33,367814,89,367815,1316304,367950,75,
367951,310000,367952,33,367953,100,367954,1318220,367970,83,
368011,310000,368013,33,368015,92,368020,1317868,368100,78,
368112,310000,368113,33,368115,97,368120,1315712,368141,81,
368228,310000,368228,33,368230,100,368231,1318004,368290,83,
368336,310000,368338,33,368339,100,368340,1315856,368354,83,
368437,310000,368438,33,368439,88,368441,1315388,368459,73,
368538,310000,368539,33,368541,85,368544,1317248,368647,66,
368653,310000,368655,33,368657,100,368668,1321312,368778,67,
368779,310000,368779,33,368781,100,368782,1325804,368861,67,
368862,310000,368863,0,368865,100,368893,1319048,368914,67,
368947,310000,368948,0,368951,100,368957,1319628,368992,67,
369049,310000,369050,0,369052,97,369053,1317400,369081,65,
369155,310000,369156,0,369172,100,369182,1319448,369294,67,
369296,310000,369298,0,369300,100,369302,1319368,369336,65,
369370,310000,369371,0,369373,92,369374,1316340,369422,65,
369471,310000,369472,0,369474,97,369475,1316344,369491,65,
369572,310000,369572,0,369574,91,369575,1317152,369585,61,
369673,310000,369674,0,369676,94,369715,1324272,369751,64,
369779,310000,369780,0,369782,100,369794,1321292,369812,67,
369892,310000,369893,30,369895,100,369896,1326504,369954,67,
370003,310000,370012,30,370014,100,370019,1321072,370045,67,
370058,310000,370059,30,370061,100,370063,1320976,370091,67,
370158,310000,370159,30,370161,97,370162,1320720,370210,65,
370278,310000,370281,30,370283,100,370289,1322040,370318,67,
370392,310000,370415,30,370426,100,370433,1322316,370465,67,
370483,310000,370484,30,370485,100,370486,1323400,370516,67,
370584,310000,370585,30,370587,97,370589,1321648,370608,65,
370684,310000,370685,30,370687,89,370690,1320716,370705,60,
370785,310000,370786,30,370788,100,370789,1330552,370811,67,
370888,310000,370889,0,370891,100,370892,1329112,370964,67,
371019,310000,371034,0,371036,100,371039,1329556,371074,67,
371094,310000,371096,0,371104,100,371106,1331964,371153,67,
371198,310000,371199,28,371200,100,371202,1326868,371233,67,
371308,310000,371309,28,371310,100,371312,1328408,371341,67,
371408,310000,371409,28,371411,100,371412,1329880,371473,67,
371507,310000,371508,28,371511,100,371516,1329044,371583,67,
371610,310000,371610,28,371612,100,371615,1330792,371635,67,
371711,310000,371713,28,371715,89,371716,1329896,371725,59,
371818,310000,371819,28,371821,100,371822,1337960,371875,67,
371916,310000,371917,28,371919,100,371920,1335948,371944,67,
372022,310000,372047,28,372049,98,372099,1344160,372121,66,
372133,310000,372135,28,372150,100,372153,1339572,372183,67,
372220,310000,372220,28,372228,100,372230,1339532,372248,67,
372328,310000,372329,28,372330,97,372332,1336556,372360,65,
372452,310000,372453,28,372464,97,372465,1337244,372564,64,
372564,310000,372565,28,372567,97,372568,1338644,372577,67,
372641,310000,372642,28,372644,100,372650,1338516,372703,67,
372741,310000,372742,28,372756,97,372757,1341100,372791,65,
372842,310000,372843,28,372845,100,372850,1341548,372861,67,
372944,310000,372945,28,372946,97,372956,1353364,372973,65,
373068,310000,373069,28,373070,100,373072,1349644,373190,67,
373190,310000,373197,28,373199,100,373200,1349120,373231,67,
373269,310000,373270,28,373272,96,373274,1350816,373313,65,
373372,200000,373373,28,373374,100,373375,1350588,373403,67,
373474,200000,373475,27,373486,100,373488,1348088,373509,67,
373538,200000,373539,27,373541,100,373542,1350712,373596,67,
373632,310000,373632,27,373634,100,373635,1348712,373672,67,
373732,310000,373734,27,373736,97,373741,1349088,373774,65,
373833,310000,373834,27,373835,91,373837,1350500,373856,61,
374001,310000,374002,27,374004,100,374008,1351292,374110,67,
374111,310000,374111,27,374113,100,374114,1357704,374203,67,
374209,310000,374210,27,374218,95,374219,1355296,374236,64,
374313,310000,374314,27,374320,100,374371,1354544,374415,67,
374417,310000,374419,27,374429,100,374430,1355300,374566,67,
374567,310000,374569,27,374570,98,374574,1356532,374592,66,
374593,310000,374600,27,374601,100,374603,1354920,374681,67,
374696,310000,374698,26,374701,100,374703,1356300,374723,67,
374795,310000,374797,26,374798,97,374801,1353872,374816,65,
374896,310000,374897,26,374898,92,374900,1361500,374939,62,
375001,310000,375002,26,375003,100,375005,1353668,375042,67,
375102,310000,375107,26,375109,100,375110,1359108,375172,67,
375218,310000,375219,0,375221,100,375222,1357000,375248,67,
375326,310000,375327,0,375334,100,375335,1355044,375399,67,
375425,310000,375427,0,375441,100,375451,1357236,375514,67,
375514,310000,375515,0,375581,100,375595,1359132,375628,67,
375628,310000,375638,0,375640,100,375642,1357592,375663,67,
375691,200000,375697,0,375700,100,375702,1356768,375734,67,
375793,200000,375794,0,375800,100,375802,1355180,375831,67,
375894,200000,375896,32,375903,95,375905,1356256,375989,63,
375998,310000,375999,32,376002,100,376003,1360224,376017,67,
376106,310000,376107,0,376120,100,376122,1364160,376223,67,
376224,310000,376258,0,376264,100,376266,1364252,376310,67,
376312,310000,376315,0,376319,100,376320,1367600,376330,67,
376406,310000,376407,0,376417,100,376418,1365168,376455,67,
376514,310000,376515,0,376519,100,376520,1366816,376550,67,
376610,310000,376611,0,376612,100,376616,1369256,376695,67,
376710,310000,376711,0,376715,100,376717,1369428,376729,67,
376812,310000,376814,0,376822,97,376829,1369468,376851,65,
376912,310000,376913,0,376914,100,376916,1370516,376935,67,
377017,310000,377018,0,377020,93,377021,1371644,377031,62,
377128,310000,377129,30,377130,100,377132,1380076,377192,67,
377227,310000,377228,30,377233,100,377239,1378068,377261,67,
377322,310000,377323,30,377325,100,377326,1383052,377426,67,
377470,310000,377471,30,377473,100,377474,1383056,377502,66,
377520,310000,377521,30,377529,95,377540,1378168,377619,67,
377620,310000,377621,30,377625,100,377631,1379344,377698,67,
377728,310000,377730,30,377735,100,377736,1383188,377763,67,
377829,310000,377830,30,377831,100,377840,1380632,377855,67,
377939,200000,377940,30,377942,100,377943,1380548,377957,67,
378038,200000,378040,30,378041,97,378046,1379420,378058,65,
378150,310000,378151,30,378152,97,378166,1384936,378182,65,
378264,310000,378265,26,378269,97,378270,1387036,378397,65,
378398,310000,378411,26,378412,100,378414,1387156,378433,67,
378506,310000,378507,0,378519,97,378521,1385984,378590,66,
378591,310000,378592,0,378596,100,378601,1384900,378622,67,
378671,310000,378673,0,378687,100,378751,1386900,378801,67,
378801,310000,378802,0,378813,100,378818,1386108,378838,67,
378874,310000,378875,0,378876,96,378878,1385584,378885,64,
378978,310000,378979,0,378981,100,378982,1385716,378999,67,
379077,310000,379080,0,379084,100,379086,1384960,379099,67,
379179,310000,379180,0,379181,100,379182,1393228,379236,67,
379289,310000,379290,0,379295,100,379297,1386464,379307,67,
379389,310000,379390,0,379391,100,379393,1388532,379464,67,
379489,310000,379490,0,379492,97,379494,1385696,379504,64,
379608,310000,379609,27,379611,96,379612,1382612,379631,65,
379706,310000,379707,27,379715,100,379717,1383608,379752,67,
379805,310000,379806,27,379829,100,379850,1386616,379857,67,
379914,310000,379915,27,379927,100,379936,1384092,379969,67,
380007,310000,380012,27,380020,97,380034,1385124,380068,65,
