Time  [ms],CPU Load [%],Time  [ms],CPU1 Frequency [kHz],Time  [ms],Memory Usage [KB],Memory Usage [KB] App,Time  [ms],CPU Load (Normalized) [%]
296918,26,296817,1170000,296818,3520592,76083.1737089204,296838,20
297018,30,296918,1274000,296920,3520592,76083.1737089204,296937,16
297119,22,297018,1170000,297019,3517304,72795.1737089204,297039,18
297218,14,297120,858000,297122,3518396,73887.1737089204,297145,14
297322,22,297219,858000,297221,3518248,73739.1737089204,297243,6
297419,36,297324,858000,297325,3520740,76231.1737089204,297354,9
297519,16,297419,1378000,297420,3523220,78711.1737089204,297436,22
297619,25,297520,1378000,297521,3522288,77779.1737089204,297536,10
297723,18,297620,1586000,297621,3521272,76763.1737089204,297638,19
297821,36,297724,442000,297726,3521608,77099.1737089204,297757,11
297921,53,297821,1170000,297823,3522268,77759.1737089204,297850,18
298021,55,297922,1586000,297923,3523508,78999.1737089204,297944,34
298122,32,298022,1586000,298023,3522128,77619.1737089204,298036,32
298222,25,298123,1586000,298124,3521392,76883.1737089204,298137,24
298325,17,298222,1586000,298223,3523280,78771.1737089204,298238,18
298425,15,298326,442000,298328,3523528,79019.1737089204,298353,9
298526,47,298426,442000,298429,3524024,79515.1737089204,298469,7
298625,17,298527,1274000,298528,3519440,74931.1737089204,298543,24
298725,32,298626,858000,298627,3519384,74875.1737089204,298648,10
298825,23,298726,1170000,298727,3516720,72211.1737089204,298743,17
298926,22,298826,1170000,298827,3517432,72923.1737089204,298842,12
299026,25,298927,1170000,298928,3517680,73171.1737089204,298947,12
299126,29,299027,1378000,299028,3520160,75651.1737089204,299044,16
299227,32,299126,1586000,299127,3521400,76891.1737089204,299141,20
299328,27,299228,1586000,299229,3520564,76055.1737089204,299243,23
299429,33,299329,1586000,299331,3523392,78883.1737089204,299361,24
299530,19,299429,1586000,299430,3519780,75271.1737089204,299439,22
299630,31,299531,962000,299532,3519780,75271.1737089204,299548,6
299730,40,299630,962000,299632,3523732,79223.1737089204,299653,15
299830,34,299730,1274000,299731,3525368,80859.1737089204,299747,23
299931,25,299831,1170000,299832,3522044,77535.1737089204,299848,19
300032,20,299932,858000,299933,3522540,78031.1737089204,299952,12
300132,35,300033,754000,300034,3523036,78527.1737089204,300058,7
300232,29,300132,1066000,300133,3523972,79463.1737089204,300149,15
300335,45,300233,1170000,300234,3525212,80703.1737089204,300250,16
300434,24,300337,1378000,300338,3523684,79175.1737089204,300356,25
300533,28,300435,546000,300437,3522008,77499.1737089204,300463,11
300634,25,300534,1170000,300535,3522256,77747.1737089204,300552,12
300734,20,300635,754000,300636,3522504,77995.1737089204,300657,11
300834,28,300735,858000,300736,3522640,78131.1737089204,300754,7
300934,37,300835,1170000,300836,3523588,79079.1737089204,300864,12
301035,30,300935,1586000,300936,3520288,75779.1737089204,300949,26
301135,29,301036,1066000,301037,3518236,73727.1737089204,301054,17
301236,28,301136,962000,301137,3518988,74479.1737089204,301155,14
301336,36,301237,754000,301238,3519180,74671.1737089204,301268,11
301436,30,301337,858000,301338,3521400,76891.1737089204,301356,14
301537,40,301437,1274000,301438,3522392,77883.1737089204,301462,17
301637,31,301538,1274000,301538,3519684,75175.1737089204,301559,26
301738,25,301638,1482000,301639,3520408,75899.1737089204,301656,19
301838,16,301739,1066000,301740,3524252,79743.1737089204,301761,12
301938,10,301839,1274000,301840,3524352,79843.1737089204,301855,10
302039,22,301939,1274000,301940,3524848,80339.1737089204,301955,6
302139,47,302040,858000,302042,3525344,80835.1737089204,302065,11
302241,20,302140,1274000,302141,3526048,81539.1737089204,302157,27
302343,27,302241,858000,302243,3523828,79319.1737089204,302269,12
302442,26,302344,754000,302345,3524340,79831.1737089204,302369,13
302542,37,302442,858000,302444,3524588,80079.1737089204,302462,10
302642,44,302542,1170000,302543,3521360,76851.1737089204,302575,15
302743,40,302643,962000,302644,3520528,76019.1737089204,302665,25
302843,38,302743,1170000,302744,3520908,76399.1737089204,302763,20
302946,20,302844,1378000,302845,3520908,76399.1737089204,302859,22
303044,40,302948,546000,302960,3523884,79375.1737089204,302990,12
303146,16,303045,1170000,303046,3521028,76519.1737089204,303061,19
303246,14,303147,858000,303151,3519748,75239.1737089204,303170,8
303346,45,303246,962000,303248,3519600,75091.1737089204,303277,5
303448,18,303347,1378000,303348,3525492,80983.1737089204,303362,26
303547,31,303449,546000,303450,3523916,79407.1737089204,303471,12
303649,18,303548,1066000,303549,3524876,80367.1737089204,303566,14
303751,36,303650,650000,303652,3526112,81603.1737089204,303680,9
303849,32,303751,962000,303753,3522664,78155.1737089204,303784,17
303951,31,303850,1378000,303851,3519292,74783.1737089204,303871,21
304050,37,303952,754000,303954,3519392,74883.1737089204,303985,15
304154,26,304051,1378000,304052,3519888,75379.1737089204,304067,20
304251,46,304155,442000,304157,3520136,75627.1737089204,304192,10
304355,26,304252,1378000,304253,3524104,79595.1737089204,304276,26
304454,18,304356,442000,304357,3523464,78955.1737089204,304386,14
304553,48,304455,442000,304457,3523464,78955.1737089204,304497,7
304656,25,304553,1378000,304555,3526192,81683.1737089204,304575,22
304754,39,304657,442000,304658,3526812,82303.1737089204,304694,12
304855,28,304756,1066000,304757,3525704,81195.1737089204,304786,19
304958,22,304859,650000,304861,3524228,79719.1737089204,304884,17
305057,43,304959,650000,304961,3524476,79967.1737089204,304984,10
305156,38,305058,754000,305061,3525656,81147.1737089204,305091,18
305256,33,305157,1378000,305158,3525904,81395.1737089204,305180,19
305359,16,305257,1586000,305258,3526152,81643.1737089204,305276,22
305457,40,305360,442000,305362,3526596,82087.1737089204,305407,8
305563,12,305458,1378000,305459,3520628,76119.1737089204,305475,24
305659,26,305564,442000,305565,3521124,76615.1737089204,305591,6
305761,39,305659,858000,305661,3521296,76787.1737089204,305678,9
305862,32,305761,1378000,305762,3526124,81615.1737089204,305781,23
305960,40,305863,858000,305865,3526424,81915.1737089204,305885,17
306062,30,305960,1482000,305962,3523368,78859.1737089204,305977,24
306161,35,306063,442000,306065,3524112,79603.1737089204,306091,16
306262,32,306162,962000,306164,3525404,80895.1737089204,306183,14
306362,38,306263,754000,306264,3525900,81391.1737089204,306288,15
306462,29,306362,1274000,306364,3524372,79863.1737089204,306382,19
306562,22,306462,1586000,306463,3524372,79863.1737089204,306477,19
306662,18,306563,1586000,306565,3526624,82115.1737089204,306584,17
306765,10,306663,1586000,306664,3520904,76395.1737089204,306677,14
306871,27,306767,442000,306769,3520916,76407.1737089204,306796,8
306967,37,306872,858000,306873,3524140,79631.1737089204,306900,10
307070,36,306968,1378000,306969,3527116,82607.1737089204,306998,19
307171,24,307070,1274000,307072,3524360,79851.1737089204,307089,20
307271,33,307172,650000,307173,3524512,80003.1737089204,307198,13
307371,37,307272,442000,307274,3524760,80251.1737089204,307311,12
307471,41,307371,1066000,307373,3526000,81491.1737089204,307393,19
307571,39,307471,1482000,307472,3527240,82731.1737089204,307488,22
307671,36,307572,1170000,307573,3525812,81303.1737089204,307592,22
307773,25,307672,1378000,307673,3524984,80475.1737089204,307688,20
307872,16,307774,1066000,307775,3527788,83279.1737089204,307792,15
307973,8,307872,1274000,307873,3522608,78099.1737089204,307888,9
308075,21,307974,858000,307975,3522608,78099.1737089204,307992,4
308175,50,308076,858000,308077,3524840,80331.1737089204,308106,8
308277,22,308175,1378000,308177,3527464,82955.1737089204,308196,29
308375,24,308278,858000,308279,3523652,79143.1737089204,308298,12
308478,12,308377,1066000,308378,3524000,79491.1737089204,308397,12
308577,39,308479,442000,308481,3524248,79739.1737089204,308509,7
308678,31,308578,1066000,308580,3524968,80459.1737089204,308596,16
308780,42,308679,1170000,308680,3525736,81227.1737089204,308698,16
308880,22,308780,1586000,308781,3523420,78911.1737089204,308794,26
308981,29,308880,1586000,308881,3523916,79407.1737089204,308895,14
309081,29,308982,1586000,308983,3522256,77747.1737089204,308997,22
309185,19,309081,1586000,309082,3522256,77747.1737089204,309095,19
309283,36,309186,442000,309188,3522892,78383.1737089204,309215,7
309383,37,309286,1170000,309287,3527604,83095.1737089204,309314,15
309483,37,309384,1378000,309385,3526672,82163.1737089204,309404,24
309584,19,309483,1586000,309484,3525440,80931.1737089204,309497,26
309686,20,309584,1066000,309586,3526184,81675.1737089204,309602,10
309785,28,309687,650000,309689,3526760,82251.1737089204,309713,7
309885,35,309786,1170000,309787,3527736,83227.1737089204,309805,14
309986,40,309886,1378000,309887,3526508,81999.1737089204,309902,20
310086,17,309987,1274000,309988,3525328,80819.1737089204,310004,21
310186,27,310087,1066000,310088,3525328,80819.1737089204,310104,10
310287,14,310187,1378000,310189,3522580,78071.1737089204,310204,16
310391,11,310288,962000,310289,3522828,78319.1737089204,310305,8
310489,45,310392,442000,310394,3523760,79251.1737089204,310421,7
310590,29,310490,1378000,310491,3529484,84975.1737089204,310514,22
310690,39,310591,1274000,310592,3525652,81143.1737089204,310607,20
310791,27,310690,1378000,310691,3525852,81343.1737089204,310706,22
310891,25,310792,1066000,310793,3526124,81615.1737089204,310810,13
310991,32,310892,1066000,310894,3526868,82359.1737089204,310910,11
311092,40,310992,1170000,310994,3528092,83583.1737089204,311010,16
311192,27,311092,1378000,311093,3525380,80871.1737089204,311107,23
311292,21,311192,1586000,311195,3525628,81119.1737089204,311211,18
311392,21,311293,1170000,311294,3528852,84343.1737089204,311310,12
311495,16,311393,1482000,311394,3523644,79135.1737089204,311408,14
311602,18,311496,546000,311497,3523892,79383.1737089204,311520,6
311695,64,311603,650000,311604,3525612,81103.1737089204,311640,8
311796,22,311696,1378000,311697,3527916,83407.1737089204,311712,32
311896,37,311797,754000,311800,3526448,81939.1737089204,311822,15
311997,26,311897,1170000,311898,3527044,82535.1737089204,311913,14
312097,27,311997,962000,311998,3527292,82783.1737089204,312016,15
312198,37,312098,1066000,312099,3527144,82635.1737089204,312121,12
312298,45,312198,858000,312200,3528384,83875.1737089204,312221,19
312398,29,312298,1482000,312300,3525528,81019.1737089204,312315,24
312499,28,312399,1066000,312400,3525380,80871.1737089204,312417,20
312599,28,312499,1170000,312500,3528340,83831.1737089204,312518,14
312701,10,312600,858000,312602,3523752,79243.1737089204,312622,14
312806,18,312702,546000,312704,3523396,78887.1737089204,312728,4
312901,60,312807,442000,312808,3525628,81119.1737089204,312843,5
313001,21,312902,1378000,312903,3527372,82863.1737089204,312920,34
313102,28,313002,1066000,313003,3526536,82027.1737089204,313024,15
313202,17,313103,962000,313104,3526636,82127.1737089204,313120,12
313304,30,313203,858000,313204,3526636,82127.1737089204,313224,9
313353,19,313305,1170000,313306,3527976,83467.1737089204,313324,14
313454,28,313353,1378000,313355,3527976,83467.1737089204,313370,11
313554,30,313454,1586000,313455,3528456,83947.1737089204,313474,18
313654,12,313555,1586000,313555,3525104,80595.1737089204,313570,22
313755,25,313655,1586000,313656,3524956,80447.1737089204,313669,9
313857,23,313756,1586000,313757,3522272,77763.1737089204,313769,20
313958,20,313858,546000,313860,3522960,78451.1737089204,313883,14
314058,45,313959,442000,313961,3523208,78699.1737089204,313984,6
314160,25,314059,1378000,314060,3528664,84155.1737089204,314082,22
314259,34,314161,442000,314163,3527484,82975.1737089204,314193,13
314360,20,314259,1170000,314260,3526748,82239.1737089204,314277,16
314460,22,314361,754000,314362,3527492,82983.1737089204,314383,10
314560,30,314461,858000,314463,3527492,82983.1737089204,314483,9
314661,33,314561,1274000,314562,3529160,84651.1737089204,314580,16
314763,32,314662,1586000,314662,3528772,84263.1737089204,314677,23
314865,14,314763,1482000,314764,3527136,82627.1737089204,314779,22
314963,37,314866,442000,314868,3527632,83123.1737089204,314894,9
315064,12,314964,1170000,314965,3524900,80391.1737089204,314982,18
315165,19,315064,1170000,315066,3525396,80887.1737089204,315084,7
315265,50,315166,754000,315167,3525644,81135.1737089204,315192,8
315366,29,315266,1378000,315267,3528848,84339.1737089204,315284,25
315468,52,315366,1378000,315368,3528848,84339.1737089204,315407,17
315568,36,315468,1482000,315469,3527472,82963.1737089204,315478,34
315668,18,315569,1586000,315570,3528080,83571.1737089204,315586,24
315769,28,315669,1586000,315670,3528700,84191.1737089204,315685,12
315869,28,315769,1378000,315771,3528672,84163.1737089204,315785,18
315970,28,315870,1586000,315872,3526700,82191.1737089204,315887,18
316071,28,315970,1586000,315971,3526948,82439.1737089204,315992,22
316171,21,316072,962000,316074,3530172,85663.1737089204,316094,11
316271,25,316171,1274000,316172,3524592,80083.1737089204,316187,13
316380,12,316272,1170000,316273,3524840,80331.1737089204,316293,11
316474,53,316382,546000,316384,3524948,80439.1737089204,316429,6
316574,21,316475,1378000,316476,3527484,82975.1737089204,316496,31
316676,21,316575,962000,316577,3527980,83471.1737089204,316597,13
316775,22,316676,962000,316679,3528472,83963.1737089204,316696,11
316876,33,316776,1170000,316777,3529036,84527.1737089204,316793,12
316977,33,316876,1482000,316877,3528548,84039.1737089204,316893,20
317077,37,316977,1170000,316978,3529292,84783.1737089204,316997,21
317178,21,317078,1378000,317079,3528212,83703.1737089204,317094,21
317278,27,317178,1170000,317179,3528460,83951.1737089204,317195,14
317380,28,317278,1378000,317279,3525868,81359.1737089204,317296,17
317479,9,317381,1586000,317383,3524736,80227.1737089204,317397,17
317584,28,317480,858000,317483,3524984,80475.1737089204,317504,4
317680,22,317584,1378000,317585,3530192,85683.1737089204,317606,16
317781,27,317681,1170000,317682,3530316,85807.1737089204,317698,11
317881,22,317782,1170000,317783,3528384,83875.1737089204,317798,16
317983,20,317882,1066000,317883,3528632,84123.1737089204,317900,11
318082,28,317984,1066000,317985,3526168,81659.1737089204,318005,11
318183,37,318083,1170000,318084,3526948,82439.1737089204,318102,16
318283,29,318183,1586000,318185,3525668,81159.1737089204,318198,24
318384,22,318283,1482000,318284,3526164,81655.1737089204,318300,21
318484,36,318384,1170000,318386,3526908,82399.1737089204,318410,12
318586,25,318484,1586000,318485,3524560,80051.1737089204,318505,23
318687,15,318587,442000,318589,3523724,79215.1737089204,318616,11
318788,50,318688,442000,318690,3523636,79127.1737089204,318740,5
318888,21,318789,1378000,318791,3528912,84403.1737089204,318812,28
318989,26,318888,1274000,318890,3530152,85643.1737089204,318908,15
319089,28,318990,858000,318991,3530400,85891.1737089204,319014,14
319188,21,319090,1170000,319091,3529072,84563.1737089204,319108,13
319288,26,319189,1066000,319190,3529668,85159.1737089204,319208,11
319388,28,319289,1170000,319290,3530660,86151.1737089204,319307,15
319488,42,319389,1586000,319390,3528688,84179.1737089204,319404,21
319589,23,319489,1586000,319491,3529436,84927.1737089204,319507,28
319689,25,319589,1586000,319592,3532632,88123.1737089204,319616,20
319791,15,319690,1586000,319691,3525788,81279.1737089204,319705,15
319895,26,319792,546000,319794,3526336,81827.1737089204,319816,7
319991,49,319896,442000,319902,3528568,84059.1737089204,319933,10
320096,25,319993,1378000,319994,3531792,87283.1737089204,320008,28
320197,32,320097,754000,320098,3530464,85955.1737089204,320121,13
320294,29,320198,650000,320200,3531456,86947.1737089204,320239,16
320395,29,320294,1170000,320295,3529484,84975.1737089204,320314,14
320496,28,320396,858000,320398,3530716,86207.1737089204,320419,14
320601,45,320499,650000,320502,3531460,86951.1737089204,320530,17
320695,28,320602,1378000,320603,3530180,85671.1737089204,320621,25
320797,26,320696,1586000,320697,3530360,85851.1737089204,320713,16
320899,23,320798,858000,320799,3531232,86723.1737089204,320822,20
320997,19,320899,650000,320901,3526024,81515.1737089204,320923,12
321114,14,320998,858000,320999,3526520,82011.1737089204,321019,7
321198,46,321123,546000,321129,3528752,84243.1737089204,321162,7
321305,22,321199,1378000,321202,3531640,87131.1737089204,321219,28
321399,37,321306,858000,321310,3530608,86099.1737089204,321352,15
321507,26,321400,1274000,321403,3529524,85015.1737089204,321419,19
321601,33,321508,442000,321510,3530524,86015.1737089204,321533,12
321706,44,321603,1066000,321604,3530772,86263.1737089204,321631,14
321807,46,321707,546000,321709,3532384,87875.1737089204,321751,17
321905,43,321808,1378000,321813,3533624,89115.1737089204,321833,26
322005,12,321905,1586000,321906,3531848,87339.1737089204,321921,29
322106,25,322005,1586000,322006,3531848,87339.1737089204,322029,8
322206,12,322107,1378000,322108,3527952,83443.1737089204,322123,18
322321,7,322206,1170000,322208,3528128,83619.1737089204,322223,6
322408,49,322322,858000,322324,3529616,85107.1737089204,322354,6
322509,28,322410,1170000,322412,3533500,88991.1737089204,322440,27
322613,24,322510,1274000,322512,3530740,86231.1737089204,322532,18
322713,40,322615,442000,322617,3530644,86135.1737089204,322649,14
322813,26,322714,1170000,322715,3531764,87255.1737089204,322734,17
322913,29,322814,858000,322815,3531468,86959.1737089204,322839,11
323013,43,322913,1274000,322914,3532708,88199.1737089204,322937,18
323111,29,323013,1586000,323015,3528888,84379.1737089204,323032,27
323213,21,323112,1586000,323113,3528296,83787.1737089204,323129,21
323313,42,323214,442000,323216,3528296,83787.1737089204,323261,13
323413,23,323313,1170000,323314,3531768,87259.1737089204,323332,21
323516,11,323413,1274000,323414,3531768,87259.1737089204,323429,13
323614,51,323517,442000,323519,3531768,87259.1737089204,323573,4
323717,20,323615,1378000,323616,3527912,83403.1737089204,323634,27
323816,35,323720,858000,323722,3528896,84387.1737089204,323744,12
323918,27,323817,754000,323818,3527456,82947.1737089204,323853,15
324016,22,323919,858000,323920,3528696,84187.1737089204,323940,12
324117,41,324019,962000,324020,3528944,84435.1737089204,324047,10
324216,31,324120,1378000,324121,3526916,82407.1737089204,324148,23
324317,31,324217,1586000,324218,3527412,82903.1737089204,324239,20
324419,20,324318,1586000,324319,3527908,83399.1737089204,324338,23
324518,40,324421,442000,324423,3527908,83399.1737089204,324467,9
324618,20,324519,1378000,324520,3527920,83411.1737089204,324538,24
324722,18,324619,1170000,324620,3528416,83907.1737089204,324645,9
324819,52,324723,442000,324725,3527424,82915.1737089204,324762,8
324920,26,324820,1378000,324821,3532508,87999.1737089204,324838,24
325021,30,324920,1378000,324922,3532268,87759.1737089204,324938,16
325121,26,325022,754000,325025,3533260,88751.1737089204,325044,17
325221,31,325122,1066000,325123,3533756,89247.1737089204,325141,11
325322,25,325222,1378000,325223,3531896,87387.1737089204,325238,17
325423,28,325322,1586000,325323,3532640,88131.1737089204,325341,19
325522,41,325424,650000,325425,3531112,86603.1737089204,325452,16
325625,20,325523,1274000,325524,3531360,86851.1737089204,325541,18
325725,35,325626,442000,325628,3531608,87099.1737089204,325656,10
325825,16,325726,1378000,325727,3529388,84879.1737089204,325744,18
325928,14,325826,1378000,325827,3528968,84459.1737089204,325844,9
326026,44,325929,442000,325931,3528968,84459.1737089204,325961,6
326126,30,326027,1378000,326028,3533432,88923.1737089204,326045,19
326227,35,326127,1378000,326128,3534120,89611.1737089204,326144,18
326327,33,326228,1066000,326229,3532400,87891.1737089204,326245,21
326437,29,326328,1378000,326329,3531268,86759.1737089204,326345,21
326528,37,326438,442000,326441,3531516,87007.1737089204,326469,13
326629,35,326529,1274000,326530,3532492,87983.1737089204,326547,18
326729,36,326629,1378000,326630,3532988,88479.1737089204,326647,21
326831,12,326729,1586000,326730,3531956,87447.1737089204,326745,21
326930,35,326832,442000,326834,3532136,87627.1737089204,326863,6
327033,22,326930,1378000,326931,3528852,84343.1737089204,326947,19
327133,15,327034,442000,327035,3528852,84343.1737089204,327062,9
327232,42,327134,442000,327136,3528704,84195.1737089204,327164,5
327332,16,327232,1274000,327233,3533580,89071.1737089204,327250,20
327435,42,327333,962000,327334,3532844,88335.1737089204,327357,10
327537,20,327435,1378000,327436,3530872,86363.1737089204,327451,21
327636,24,327539,442000,327542,3531784,87275.1737089204,327563,14
327736,28,327639,1066000,327640,3532528,88019.1737089204,327658,12
327836,36,327737,1170000,327738,3533748,89239.1737089204,327757,14
327937,31,327837,1586000,327838,3534096,89587.1737089204,327854,24
328037,36,327937,1170000,327938,3534592,90083.1737089204,327955,18
328138,20,328037,1378000,328038,3529268,84759.1737089204,328053,21
328240,15,328138,962000,328140,3529516,85007.1737089204,328158,12
328339,25,328241,442000,328243,3529836,85327.1737089204,328265,5
328439,26,328340,962000,328341,3534548,90039.1737089204,328367,12
328539,36,328439,1378000,328440,3535540,91031.1737089204,328455,15
328640,21,328540,1586000,328541,3531744,87235.1737089204,328555,22
328740,22,328641,1066000,328642,3531188,86679.1737089204,328659,11
328841,26,328741,1066000,328742,3531768,87259.1737089204,328762,11
328941,28,328841,1274000,328842,3531424,86915.1737089204,328858,15
329041,40,328942,858000,328943,3531256,86747.1737089204,328964,16
329144,17,329042,1378000,329044,3531752,87243.1737089204,329060,22
329242,35,329145,442000,329146,3531212,86703.1737089204,329176,10
329343,18,329243,1274000,329244,3528284,83775.1737089204,329258,19
329443,21,329343,962000,329344,3528284,83775.1737089204,329362,8
329544,46,329444,962000,329445,3528724,84215.1737089204,329462,9
329645,31,329544,1378000,329545,3533132,88623.1737089204,329569,21
329744,32,329645,1378000,329646,3533376,88867.1737089204,329664,19
329845,17,329745,1586000,329746,3532164,87655.1737089204,329764,23
329946,26,329846,1586000,329847,3532908,88399.1737089204,329862,12
330050,31,329947,650000,329949,3533388,88879.1737089204,329976,14
330147,37,330054,442000,330056,3534280,89771.1737089204,330079,15
330248,30,330148,1378000,330149,3535272,90763.1737089204,330174,19
330348,26,330248,1586000,330251,3534040,89531.1737089204,330280,24
330400,26,330348,1586000,330349,3532560,88051.1737089204,330365,15
330499,24,330401,1586000,330402,3536032,91523.1737089204,330417,23
330601,10,330500,1274000,330501,3530576,86067.1737089204,330516,14
330716,29,330602,650000,330603,3530788,86279.1737089204,330626,6
330803,55,330719,858000,330720,3533392,88883.1737089204,330743,10
330903,31,330803,1586000,330804,3536724,92215.1737089204,330823,30
331004,32,330904,858000,330905,3532928,88419.1737089204,330928,16
331103,29,331004,1066000,331006,3533920,89411.1737089204,331022,16
331204,34,331104,1170000,331105,3534416,89907.1737089204,331120,14
331305,33,331204,1170000,331205,3535408,90899.1737089204,331222,16
331404,40,331305,1170000,331306,3535904,91395.1737089204,331323,17
331505,22,331405,1378000,331406,3533292,88783.1737089204,331423,24
331609,30,331506,1274000,331507,3533540,89031.1737089204,331521,15
331706,23,331610,1274000,331611,3530820,86311.1737089204,331631,16
331807,8,331706,1274000,331707,3531448,86939.1737089204,331722,11
331918,20,331808,650000,331810,3531392,86883.1737089204,331831,4
332008,56,331918,858000,331920,3534368,89859.1737089204,331944,9
332108,20,332008,1586000,332009,3535816,91307.1737089204,332024,33
332209,23,332109,1378000,332110,3533996,89487.1737089204,332125,14
332309,25,332210,962000,332211,3534180,89671.1737089204,332230,13
332410,30,332310,858000,332311,3535172,90663.1737089204,332329,10
332511,29,332410,1378000,332412,3536412,91903.1737089204,332428,17
332610,40,332511,858000,332516,3536908,92399.1737089204,332535,17
332710,29,332611,1586000,332612,3533224,88715.1737089204,332626,25
332812,35,332711,1586000,332712,3533620,89111.1737089204,332725,20
332913,21,332813,1170000,332815,3531640,87131.1737089204,332834,18
333016,17,332914,858000,332915,3531492,86983.1737089204,332937,10
333114,29,333017,442000,333019,3531492,86983.1737089204,333040,6
333214,38,333114,1274000,333115,3536204,91695.1737089204,333143,13
333314,24,333214,1066000,333216,3535024,90515.1737089204,333236,25
333417,20,333314,1170000,333315,3534436,89927.1737089204,333332,14
333517,28,333417,546000,333419,3534896,90387.1737089204,333442,9
333619,37,333518,442000,333521,3535392,90883.1737089204,333544,10
333717,32,333621,962000,333622,3537128,92619.1737089204,333642,18
333817,43,333717,1586000,333720,3536312,91803.1737089204,333744,21
333917,13,333817,1586000,333818,3526168,81659.1737089204,333832,27
334018,26,333917,1586000,333918,3526416,81907.1737089204,333940,10
334120,24,334020,754000,334022,3528408,83899.1737089204,334045,16
334229,24,334121,442000,334122,3528608,84099.1737089204,334146,7
334319,60,334234,442000,334247,3528264,83755.1737089204,334298,10
334419,27,334319,1378000,334320,3525800,81291.1737089204,334329,34
334522,32,334420,962000,334421,3524520,80011.1737089204,334435,17
334622,28,334523,546000,334524,3516232,71723.1737089204,334551,13
334723,28,334624,442000,334626,3516676,72167.1737089204,334653,11
334827,24,334724,962000,334726,3518960,74451.1737089204,334756,12
334923,44,334828,442000,334830,3519668,75159.1737089204,334875,11
335023,31,334924,1274000,334925,3518932,74423.1737089204,334946,23
335125,14,335024,1586000,335026,3519180,74671.1737089204,335043,22
335226,38,335126,442000,335128,3519428,74919.1737089204,335168,9
335327,16,335227,1170000,335229,3522504,77995.1737089204,335247,20
335428,12,335328,650000,335329,3522752,78243.1737089204,335353,9
335527,53,335429,442000,335431,3522752,78243.1737089204,335458,3
335627,21,335528,1378000,335528,3523644,79135.1737089204,335544,27
335729,34,335628,1170000,335633,3522620,78111.1737089204,335652,15
335828,37,335730,546000,335732,3522416,77907.1737089204,335760,17
335931,31,335829,858000,335832,3523640,79131.1737089204,335854,13
336029,38,335932,650000,335934,3523492,78983.1737089204,335959,13
336129,45,336031,1066000,336033,3524980,80471.1737089204,336064,16
336229,36,336130,1274000,336132,3523652,79143.1737089204,336149,24
336331,12,336230,1586000,336231,3522024,77515.1737089204,336250,24
336431,33,336332,546000,336334,3522272,77763.1737089204,336377,5
336531,14,336431,1170000,336432,3518036,73527.1737089204,336450,17
336633,7,336532,1170000,336533,3518284,73775.1737089204,336547,7
336736,52,336634,442000,336637,3518516,74007.1737089204,336662,3
336837,25,336736,1378000,336737,3521452,76943.1737089204,336755,26
336936,34,336838,858000,336839,3522196,77687.1737089204,336866,14
337042,22,336937,1170000,336938,3521064,76555.1737089204,336953,17
337139,35,337043,442000,337045,3521808,77299.1737089204,337072,11
337243,40,337142,546000,337144,3521860,77351.1737089204,337170,13
337340,42,337244,754000,337245,3521016,76507.1737089204,337266,18
337440,33,337340,1378000,337341,3521476,76967.1737089204,337358,23
337540,26,337441,1586000,337442,3519700,75191.1737089204,337458,21
337641,27,337541,1586000,337542,3519948,75439.1737089204,337556,16
337741,16,337641,1586000,337642,3517964,73455.1737089204,337656,20
337842,21,337742,1274000,337743,3518168,73659.1737089204,337761,11
337942,36,337843,1170000,337844,3516888,72379.1737089204,337863,10
338043,18,337942,1586000,337943,3521600,77091.1737089204,337958,24
338143,27,338043,1586000,338045,3520140,75631.1737089204,338062,14
338243,17,338144,1066000,338146,3521380,76871.1737089204,338163,14
338344,32,338244,1170000,338245,3521876,77367.1737089204,338263,9
338444,22,338344,1378000,338345,3521440,76931.1737089204,338362,20
338545,29,338444,1586000,338446,3522432,77923.1737089204,338462,16
338645,18,338545,1482000,338546,3520904,76395.1737089204,338562,20
338746,39,338646,1170000,338647,3520792,76283.1737089204,338666,12
338848,12,338746,1378000,338747,3518416,73907.1737089204,338764,19
338947,33,338851,442000,338853,3518912,74403.1737089204,338882,9
339047,30,338947,1170000,338948,3517384,72875.1737089204,338964,13
339147,32,339048,1274000,339051,3521304,76795.1737089204,339073,18
339248,25,339148,1274000,339149,3522048,77539.1737089204,339166,17
339348,26,339249,1378000,339250,3521500,76991.1737089204,339265,16
339450,20,339349,1274000,339350,3522492,77983.1737089204,339365,15
339550,41,339450,1170000,339452,3521260,76751.1737089204,339470,12
339650,37,339551,1274000,339554,3522004,77495.1737089204,339576,24
339750,28,339651,1586000,339652,3521012,76503.1737089204,339666,24
339852,16,339751,1586000,339752,3521624,77115.1737089204,339765,20
339951,39,339853,1066000,339858,3525096,80587.1737089204,339878,10
340053,9,339952,1586000,339953,3518260,73751.1737089204,339966,24
340153,20,340054,442000,340056,3518508,73999.1737089204,340084,4
340253,43,340154,858000,340155,3518756,74247.1737089204,340179,8
340353,23,340254,1482000,340255,3523624,79115.1737089204,340270,26
340455,19,340354,1066000,340355,3522840,78331.1737089204,340374,14
340556,36,340456,858000,340457,3523188,78679.1737089204,340479,10
340654,36,340557,442000,340558,3521364,76855.1737089204,340582,17
340755,29,340657,1066000,340658,3521708,77199.1737089204,340677,15
340855,34,340755,1170000,340757,3522260,77751.1737089204,340774,15
